Bengali,Assamese
নিলপোটেন্ট ম্যাট্রিক্স,nilpotent মেট্ৰিক্স
নোড,ন&#39;ড
নন-আবেলিয়ান গ্রুপ,অ-এবেলিয়ান গোট
অ-পরম মিলন,অনিৰপেক্ষ অভিসৰণ
অ-বীজগণিত,অবীজগণিতীয়
অধঃপতিত,অ-অৱক্ষয়ী
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
অ ঘন,অঘন
অ ঘন সেট,অঘন গোট
পয়েন্টের অ-গণনাযোগ্য অসীমতা,বিন্দুৰ অসংখ্য অসীমতা
অ গণনাযোগ্য সেট,অসংখ্যাযোগ্য গোট
অ-পার্থক্য,অবিভাজনযোগ্য
অ খালি উপসেট,খালী নহয় উপগোট
অ-ইউক্লিডীয় জ্যামিতি,অ-ইউক্লিডীয় জ্যামিতি
অ-সমজাতীয়,অসমজাতীয়
অ ছেদকারী,অ-ছেদক
অ-রৈখিক বীজগণিত সমীকরণ,অৰৈখিক বীজগণিতীয় সমীকৰণ
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,অৰৈখিক অৱভেদ্য সমীকৰণ
অ-রৈখিক সমীকরণ,অৰৈখিক সমীকৰণ
নন-লিনিয়ার প্রোগ্রামিং,অৰৈখিক প্ৰগ্ৰেমিং
নন-লিনিয়ার রিগ্রেশন,অৰৈখিক ৰিগ্ৰেছন
অ-রৈখিক সম্পর্ক,অৰৈখিক সম্পৰ্ক
অ নেতিবাচক পূর্ণসংখ্যা,অঋণাত্মক পূৰ্ণসংখ্যা
অ-নেতিবাচক পরিবর্তনশীল,অঋণাত্মক চলক
অ-প্যারামেট্রিক পরীক্ষা,নন-পেৰামেট্ৰিক পৰীক্ষা
অ-সম্ভাব্য পদ্ধতি,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
অ-একবচন ম্যাট্রিক্স,অ-একক মেট্ৰিক্স
অ-প্রতিসম ম্যাট্রিক্স,অ-প্ৰতিসম মেট্ৰিক্স
অ তুচ্ছ,অতুচ্ছ
অ-লুপ্ত নির্ধারক,অবিলোপহীন নিৰ্ণায়ক
অ শূন্য,অশূন্য
অ-অকার্যকর উপসেট,অ-শূন্য উপগোট
অ-শূন্য নির্ধারক,অ-শূন্য নিৰ্ণায়ক
NOR গেট,NOR গেট
স্বাভাবিক,স্বাভাৱিক
স্বাভাবিক ত্বরণ,স্বাভাৱিক ত্বৰণ
স্বাভাবিক কোণ,স্বাভাৱিক কোণ
স্বাভাবিক বক্ররেখা,স্বাভাৱিক বক্ৰ
স্বাভাবিক ঘনত্ব ফাংশন,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
স্বাভাবিক বন্টন,স্বাভাৱিক বিতৰণ
স্বাভাবিক বন্টন ফাংশন,স্বাভাৱিক বিতৰণ ফলন
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
স্বাভাবিক ফ্রিকোয়েন্সি,স্বাভাৱিক কম্পাঙ্ক
স্বাভাবিক বক্ররেখা,স্বাভাৱিক বক্ৰ
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
নরমালাইজার,নৰ্মেলাইজাৰ
স্বাভাবিক ম্যাট্রিক্স,স্বাভাৱিক মেট্ৰিক্স
স্বাভাবিক সম্ভাবনা বক্ররেখা,সাধাৰণ সম্ভাৱনা বক্ৰ
স্বাভাবিক সম্ভাবনা বন্টন,স্বাভাৱিক সম্ভাৱনা বিতৰণ
সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
আদর্শ রৈখিক স্থান,ৰৈখিক স্থান
একটি ভেক্টরের আদর্শ,এটা ভেক্টৰৰ নিয়ম
গেট নয়,গেট নহয়
কোথাও ঘন সেট নেই,ক&#39;তো ঘন গোট নাই
শূন্য অনুমান,শূন্য অনুমান
নাল ম্যাট্রিক্স,শূন্য মেট্ৰিক্স
ফাঁকা সেট,শূন্য ছেট
নাল ভেক্টর,শূন্য ভেক্টৰ
সংখ্যা,সংখ্যা
সংখ্যা অক্ষ,সংখ্যা অক্ষ
সংখ্যা সিস্টেম,সংখ্যা ব্যৱস্থা
সংখ্যা,সংখ্যাৰ
সংখ্যা,সংখ্যাকৰণ
অংক,লৱ
সংখ্যাগত সহগ,সংখ্যাগত সহগ
সংখ্যাগত গণনা,সংখ্যাগত গণনা
সংখ্যাগত পার্থক্য,সংখ্যাগত পাৰ্থক্য
সংখ্যাগত পদ্ধতি,সংখ্যাগত পদ্ধতি
n-ভেক্টর,n-ভেক্টৰ
n-ভেক্টর স্থান,n-ভেক্টৰ স্থান
বস্তু,বস্তু
উদ্দেশ্য ফাংশন,বস্তুনিষ্ঠ কাৰ্য্য
তির্যক,তিৰ্যক
তির্যক অ্যাসিম্পটোট,তিৰ্যক asymptote
তির্যক অক্ষ,তিৰ্যক অক্ষ
তির্যক বিভাগ,তিৰ্যক অংশ
পর্যবেক্ষণ,পৰ্যবেক্ষণ
পর্যবেক্ষিত ফ্রিকোয়েন্সি,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
স্থূলকোণ,obtuse কোণ
অষ্টভুজ,অষ্টভুজ
অষ্টহেড্রন,অষ্টভুজ
অক্টাল সিস্টেম,অক্টল ব্যৱস্থা
অক্ট্যান্ট,অক্টেন্ট
অস্বাভাবিক,অস্বাভাৱিক
বিজোড় বক্ররেখা,অদ্ভুত বক্ৰ
বিজোড় সংখ্যা,অদ্ভুত সংখ্যা
বিজোড় স্থানান্তর,অদ্ভুত ক্ৰমবিন্যাস
অদ্ভুত বহুপদ,অদ্ভুত বহুপদ
ogive,ogive
এক থেকে এক চিঠিপত্র,এটাৰ পৰা এটালৈ চিঠিপত্ৰ
এক থেকে এক ফাংশন,এটাৰ পৰা এটালৈ কাৰ্য্য
এক থেকে এক মানচিত্র,এটাৰ পৰা এটালৈ মানচিত্ৰ
একমুখী শ্রেণীবিভাগ,একমুখী শ্ৰেণীবিভাজন
মানচিত্রে,মানচিত্ৰত
খোলা,খোলা
খোলা বল,মুকলি বল
খোলা ব্যবধান,মুকলি ব্যৱধান
খোলা রশ্মি,মুকলি ৰশ্মি
খোলা সেট,খোলা ছেট
অপারেশন,সঞ্চালন
শল্যচিকিত্সা,কাৰ্য্যকৰী গৱেষণা
অপারেশন গবেষণা,অপাৰেচন ৰিচাৰ্চ
অপারেটর,অপাৰেটৰ
বিপরীত কোণ,বিপৰীত কোণ
বিপরীত ঘটনা,বিপৰীত পৰিঘটনা
সর্বোত্তম মৌলিক সম্ভাব্য সমাধান,অনুকূল মৌলিক সম্ভৱপৰ সমাধান
সর্বোত্তম অবস্থা,অনুকূল অৱস্থা
সর্বোত্তম লট আকার,অনুকূল লটৰ আকাৰ
সর্বোত্তম মান,অনুকূল মূল্য
সর্বোত্তম,অনুকূল
কক্ষপথ,কক্ষপথ
আদেশ,ক্ৰম
অর্ডার করা জোড়া,অৰ্ডাৰ দিয়া জোৰা
অর্ডার করা সেট,অৰ্ডাৰ কৰা ছেট
আদেশ,অৰ্ডাৰ দিয়া
একটি নির্ধারকের আদেশ,এটা নিৰ্ণায়কৰ ক্ৰম
একটি দলের আদেশ,এটা গোটৰ ক্ৰম
একটি ম্যাট্রিক্সের ক্রম,এটা মেট্ৰিক্সৰ ক্ৰম
একটি গ্রুপে একটি উপাদানের ক্রম,এটা গোটৰ এটা মৌলৰ ক্ৰম
