English,Tamil
Mode,"முறை, முறை, அமைப்பு, முறை, பாலிமர், முறை, நிலை, 8. முறை"
Moderation,விமந்தன்
moderator,மதிப்பீட்டாளர்
moderator lattice,மின்னும் லட்டு
modification,"மாற்றம், மாற்றம், மாற்றம்"
modified exponential curve,மாற்றப்பட்ட அதிவேக வளைவு
modifier,"மாற்றி, மாற்றி, அளவீடு"
modify,மாற்றவும்
modular circuit,மட்டு சுற்று
modulated,"இசை, பண்பேற்றப்பட்டது"
modulation,"இசை, மாடுலேஷன்"
Modulator,மாடுலேட்டர்
Module,"தொகுதி, மட்டு"
Modulus,"மாடுலஸ், மாடுலஸ்"
moire effect,திரள் விளைவு
Moisture,ஈரமான
Molar,"கிராம் மூலக்கூறு, மோலார், மோல்"
molarity,"கிராம் மூலக்கூறு, மொலாரிட்டி"
mole,"கிராம் மூலக்கூறு, மச்சம்"
Molecular,மூலக்கூறு மூலக்கூறு
Molecule,மூலக்கூறு
Moment,கணம்
moment arm,கணம் கை
Momentary,தற்காலிகமானது
Momentum,உந்துவிசை
monatomic (=monoatomic),மோனோஅடோமிக்
Monitor,"மானிட்டர், மானிட்டர், டைனமிக் அனலைசர்"
monitoring,கண்காணிப்பு
monochromatic,ஒரே வண்ணமுடைய
monochromator,"ஒரே வண்ணமுடையவர், ஒரே வண்ணமுடையவர்"
Monochromic,ஒரே வண்ணமுடைய
monoclinic,சலிப்பூட்டும்
monocular microscope,ஒற்றை நுண்ணோக்கி
Monoenergetic,சமோர்ஜி
Monokinetic,வேகமான
Monomorphism,"ஒருமைப்பாடு, ஒற்றை ஒருமைப்பாடு"
Monopole,ஒற்றைமுனை
monotonic,ஒருமுகமான
Morse key,மோர்ஸ் சாவி
mosaic crystal,மொசைக்-படிகம்
Mosfet,"MOSFETகள், உலோக ஆக்சைடுகள் குறைக்கடத்திகள்"
most probable,பெரும்பாலும்
mother crystal,தாய் படிகம்
Motif-formula,மையக்கரு சூத்திரம்
motion,தூரத்தை மாற்றும் வேகம்
motion picture,திரைப்படங்கள்
motivating force,உந்து சக்தி
Motor,மோட்டார்
Mount,"ஏற்ற, ஏற்ற, வைத்திருப்பவர், குற்றஞ்சாட்டி, மலை"
mouth,"வாய், வாய்"
mouth piece,"தலைவர், செய்தி தொடர்பாளர்"
movable contact,எஸ்பி தொடர்பு
movable jockey,எஸ்பி தொடர்பு
movable pully,அசையும் கப்பி
Movie,திரைப்படங்கள்
move camera,திரைப்பட கேமரா
Moving,கைபேசி
multiaperture device,பல துளை சாதனம்
Multicomponent,பல கூறுகள்
multicore cable,நிறைய கேபிள்கள்
Multimeter,மல்டிமீட்டர்
multiple absorption,பாலிமத் சுருக்கம்
multiple contact,"பல தொடர்பு, பல தொடர்பு"
multiple echo,பல அதிர்வு
multiple ionised,பல அயனியாக்கம்
multiple operation,பல்பணி செயல்பாடு
multiple reaction,பல எதிர்வினை
multiple reflection,பல பிரதிபலிப்புகள்
multiplication,பெருக்கல்
multiplicative collision,விளம்பர தாக்கம்
multiplicative effect,பெருக்கல் விளைவு
multiplicator,பெருக்கி
Multiplicity,பன்மை
Multiplier,பெருக்கி
multiply,"பெருக்கு, பெருக்கு"
multistage rocket,"பலநிலை ராக்கெட், பலநிலை ராக்கெட்"
मु-(μ ) meson,"mu-meson, μ-meson"
Muon,"muon, mumason"
Muonic,முயோனி
music,இசை
musical,"இசை, இசை"
music scale,ஸ்வரா கிராம்
Mutual,"பரஸ்பர, பரஸ்பர"
Myopia,"கிட்டப்பார்வை, கிட்டப்பார்வை"
Nail,"நகங்கள், நகங்கள்"
NAND,மற்றும் துணை
Nano,நானோ
Natural,"இயற்கை, இயற்கை"
nautical mile,கடல் மைல்
Navigation,"செயல்பாடுகள், வழிசெலுத்தல்"
Navigator,நேவிகேட்டர்
Nearest,அருகில்
Nebula,நெபுலா
needle,ஊசி பட்டியல்
Negative,"எதிர்மறை, எதிர்மறை, எதிர்மறை"
Negligible,புறக்கணிக்கத்தக்கது
neighbouring point,"அண்டை புள்ளி, பக்கத்து புள்ளி"
neon-lamp,நியான் விளக்கு
Neptune,நெப்டியூன்
Nernst effect,நானெஸ்ட் விளைவு
net charge,நிகர கட்டணம்
network,கண்ணி (சுற்று)
Neumann's potential,நைமன் விபவ்
neutral,மனநிலை
neutral atom,கரையாத அணு
neutralising coil,நடுநிலைப்படுத்தல் ஜாதகம்
neutrality,அலட்சியம்
neutral meson,"வெளியேற்றப்படாத மீசன், சார்ஜ் இல்லாத மீசன்"
Neutrino,நியூட்ரினோ
Neutron,நியூட்ரான்
Newscast,செய்தி ஒளிபரப்பு
Neutonian,நியூட்னி
nicol,அகற்று
nicol prism,வென்ட் ப்ரிஸம்
Niel temperature,நீல வெப்பம்
noble metal,மெல்லிய உலோகம்
nodal diagram,வடிகட்டி வரைபடம்
nodal point,"முனை, புள்ளி, முனை புள்ளி, பிளவு புள்ளி, வடிகட்டுதல் புள்ளி, துளி புள்ளி"
Node,"முனை, முனை, குழாய்"
Noise,"சத்தம், சத்தம்"
no-load condition,பூஜ்ஜிய சுமை நிலை
non-absorbing medium,உறிஞ்சாத ஊடகம்
Non-additive number,முதன்மை எண்
non-classical,கௌரவம்
non-coulomb scattering,அல்லாத கூலம் சிதறல்
non-degenerate,ஊழலற்ற
non destructive,அழியாதது
Non-dissipative,ஆற்றல் பாதுகாப்பு
non electronic,அனிலெக்ட்ரோனி
non-hydrogen like system,ஹைட்ரஜன் அல்லாத அமைப்பு
non-integral,பின்ன எண்
