English,Tamil
polyhedral body,பாலிஹெட்ரல் உடல்
polyhedron,பாலிஹெட்ரான்
polynomial,பல்லுறுப்புக்கோவை
polynomial forms,பல்லுறுப்புக்கோவை வடிவங்கள்
polynomial function,பல்லுறுப்புக்கோவை செயல்பாடு
polynomial interpolation,பல்லுறுப்புக்கோவை இடைச்செருகல்
polynomial regression,பல்லுறுப்புக்கோவை பின்னடைவு
polynomial solution,பல்லுறுப்புக்கோவை தீர்வு
polynomial theorem,பல்லுறுப்புக்கோவை தேற்றம்
polytrope,பாலிட்ரோப்
pooled estimate,தொகுக்கப்பட்ட மதிப்பீடு
population,மக்கள் தொகை
population distribution,மக்கள் தொகை விநியோகம்
population dynamics,மக்கள்தொகை இயக்கவியல்
population mean,மக்கள் தொகை சராசரி
population parameter,மக்கள் தொகை அளவுரு
population regression coefficient,மக்கள்தொகை பின்னடைவு குணகம்
population sampling,மக்கள் தொகை மாதிரி
population variance,மக்கள்தொகை மாறுபாடு
position coordinates,நிலை ஒருங்கிணைப்புகள்
position of equilibrium,சமநிலையின் நிலை
position vector,நிலை திசையன்
positive,நேர்மறை
positive angle,நேர்மறை கோணம்
positive areas,நேர்மறை பகுதிகள்
positive association,நேர்மறை சங்கம்
positive attribute,நேர்மறை பண்பு
positive cone,நேர்மறை கூம்பு
positive correlation,நேர்மறை தொடர்பு
positive definite form,நேர்மறை திட்டவட்டமான வடிவம்
positive definite function,நேர்மறை திட்டவட்டமான செயல்பாடு
positive definite matrix,நேர்மறை திட்டவட்டமான அணி
positive definite quadratic form,நேர்மறை திட்டவட்டமான இருபடி வடிவம்
positive linear functional,நேர்மறை நேரியல் செயல்பாடு
positively related,நேர்மறை தொடர்புடையது
positive semidefinite,நேர்மறை semidefinite
positive serial correlation,நேர்மறை தொடர் தொடர்பு
positive trend,நேர்மறையான போக்கு
possibility,சாத்தியம்
possible,சாத்தியம்
posterior probability,பின்புற நிகழ்தகவு
postmultiplication,பின் பெருக்கல்
post optimality problem,பிந்தைய உகந்த பிரச்சனை
postulate,முன்வைக்க
postulational approach,போஸ்டுலேஷனல் அணுகுமுறை
potential energy,சாத்தியமான ஆற்றல்
