Malayalam,Kannada
പ്രാഥമിക സംസ്കാരം,ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ
പ്രാഥമിക വളര്ച്ച,ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ
പ്രാഥമിക ടില്ലേഷൻ,ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ
പ്രിമറർ,ಪ್ರಾಚೀನ
പ്രൈമിംഗ് (പുകയില),ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು)
പ്രാഥമിക ഘട്ടം,ಆದರ್ಶವ್ಯಾಪ್ತಿ
പ്രിയോൺ,ಪ್ರಿಯಾನ್
സംഭാവത,ಸಂಭವನೀಯತೆ
അന്വേഷണം,ಶೋಧಿಸು
പ്രശ്നം മണ്ണ്,ಸಮಸ್ಯೆ ಮಣ್ಣು
നടപടി,ಸಂಸ್ಕರಣೆ
പ്രൊഡക്ഷൻ പ്രവർത്തനം,ಉತ್ಪಾದಕ ಕಾರ್ಯ
ഉത്പാദനക്ഷമത,ಉತ್ಪಾದಕತೆ
ലാഭം,ಲಾಭ
സൊജനി-പരിശോധന,ಸಂತತಿ ಪರೀಕ್ಷೆ
പുരോഗമന കർഷകൻ,ಪ್ರಗತಿಪರ ರೈತ
പദ്ധതി വിലയിരുത്തൽ,ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ
പ്രോകാരോട്ട്,ಪ್ರಜಗಲಕ
പ്രൊമോട്ടർ,ಪ್ರಸರಣಕಾರ
രോഗപ്രതിജ്ഞാ സ്പ്രേ,ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ
ഉടമസ്ഥാവകാശ കൃഷി,ಸ್ವಾಮ್ಯದ ತಳಿ
പ്രകൃതിദത്ത,ಪ್ರಾದೇಶಿಕ
പ്രോട്ടീൻ,ಪಶೆಯ
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,ಪ್ರೋಟೀನ್ ಎಂಜಿನಿಯರಿಂಗ್
പ്രോട്ടീൻ സീക്വൻസിംഗ്,ಪ್ರೋಟೀನ್ ಅನುಕ್ರಮ
പ്രോട്ടീൻ സിന്തസിസ്,ಪ್ರೋಟೀನ್ ಸಂಶ್ಲೇಷಣೆ
പ്രോട്ടമിക്സ്,ಪ್ರೋಟಿಯೋಮಿಕ್ಸ್
പ്രോട്ടോജിനി,ಪ್ರಾದೇಶಿಕ
പ്രോട്ടോപ്ലാസം,ಪ್ರಚಾರ
പ്രോട്ടോട്രോപ്പ്,ಪ್ರೋಟೋಟ್ರೋಫ್
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),ಪ್ರಶಂಸಕ ಆಮ್ಲ (ಎಚ್‌ಸಿಎನ್/ಧುರಿನ್)
സ്യൂഡോലെലെ,ಹುಸಿ
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,ಸ್ಯೂಡೋಹರ್ಮಾಫ್ರೋಡೈಟ್
സൈക്കോമീറ്റര്,ಮನೋವೇಶ ಎಮರ್
ചെളിക്കുണ്ട്,ಕೊಚ್ಚೆಗುಂಡಿ
പുഡ് ചെയ്ത മണ്ണ്,ಕೊಳೆತ ಮಣ್ಣು
പുഡ്ലിംഗ്,ಕೊಚ್ಚೆ
പൾപ്പിംഗ്,ತಿರುಳು
പൾസ് വിത്ത്,ನಾಡಿ ಬೀಜ
പൾമാറൈസേഷൻ,ನುಗ್ಗುವಿಕೆ
പൾവറൈസേഷൻ (മണ്ണ്),ಪಲ್ವೆರೈಸೇಶನ್ (ಮಣ್ಣು)
പങ്കും,ಕಟುವಾದ
ശുദ്ധമായ സംസ്കാരം,ಶುದ್ಧ ಸಂಸ್ಕೃತಿ
ശുദ്ധമായ വരി,ಶುದ್ಧ ರೇಖೆ
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,ಶುದ್ಧ ಸಾಲಿನ ಆಯ್ಕೆ
ശുദ്ധത,ಶುದ್ಧ
ശുദ്ധീകരണം,ಶುದ್ಧೀಕರಣ
ശുദ്ധത പരിശോധന,ಶುದ್ಧತೆ ಪರೀಕ್ಷೆ
പൈറനോമീറ്റർ,ವಿಪತ್ತು
പൈജിമീറ്റര്,ಹುಳಿಮಾಪಕ
പൈറഹെലിയോമീറ്റർ,ಕಾಲ್ಪನಿಕ ಮಾಪಕ
നെല്ല്,ಭತ್ತರ
പാൽമരോസ,ಒಂದು ಬಗೆಯ ಪಡ
പാൽമിര ഈന്തപ്പന,ಪಾಮರ ಅಂಗೈ
പണ്ഡിനസ്,ಪಾಂಡನಸ್
പപ്പായ,ಪಪ್ಪಾಯಿ
പാര പുല്ല്,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯ ಹುಲ್ಲು
അയമോദകച്ചെടി,ಪಾರ್ಸ್ಲಿ
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","ಪಾರ್ಥೆನಿಯಮ್, (ಕಾಂಗ್ರೆಸ್ ಹುಲ್ಲು)"
പാട്ടൂ ouloulyouly,ತೇಪೆ
പീച്ച്,ಬಿಲ್ಲೆ
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","ನವಿಲು ಹೂವು, ಸ್ವರ್ಗ ಹೂವು"
പിയർ,ಪಿಯರ್
പേൾ മില്ലറ്റ്,ಪರ್ಲ್ ರಾಗಿ
പീസ്,ಬಟಾಣಿ
പെക്കൻ നട്ട്,ಕಸಾಯಿಖಾನೆ
തന്തള,ಹಸುರು
പെപ്പിനോ,ಪಟ
കുരുമുളക്,ಮೆಣಸು
പെരില്ല,ಪಟ್ಟು
പെരിവിങ്കിൾ,ಒಂದು ಬಗೆಯ ನಾಚಿಕೆಗೇಡಿ
പെർസിമോൺ,ಕಡು
ഫൽസ,ಒಂದು ಬಗೆಯ ಪಡ
പാവ്,ಪಾರಿವಾಳ
പിമ്പപീൽ (അനഗലിസ്),ಪಿಂಪರ್ನೆಲ್ (ಅನಾಗಲ್ಲಿಸ್)
പൈൻമരം,ಹಳ್ಳ
പൈനാപ്പിൾ,ಅನಾನಸ್
"പിസ്ത, ഗ്രീൻ ബദാം","ಪಿಸ್ತಾ, ಹಸಿರು ಬಾದಾಮಿ"
പ്ലം,ನಾರು
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,ಪಾಯಿಂಟೆಡ್ ಸೋರೆಕಾಯಿ
മാതളനാരകം,ದಾಳಿಂಬೆ
പൊങ്കം,ಒಂದು ಬಗೆಯ ಪಂಗಡ
പോപ്ലാർ,ಚಾಚು
പോപ്പി,ಗಂಟು
പോരുണ്ടുക,ಮೊಂಡುಕಳೆ
ഉരുളക്കിഴങ്ങ്,ಆಲೂಗಡ್ಡೆ
മുമ്പിലുള്ള പോപ്പി,ಮುಸುಕಿನ ಗಸಗಸೆ
"ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം","ಪ್ರೈಡ್ ಆಫ್ ಇಂಡಿಯಾ, ಚೀನಾ ಟ್ರೀ"
പ്രോസോ മില്ലറ്റ്,ಪ್ರಾಸೋ ರಾಗಿ
സൈലിയം,ಒಂದು ಬಗೆಯ ಕಂತು
ശാലസാൻ,ಪುಲಸ
പമാണി,ಕಬ್ಬಿಣದ
Pummelo,ಕಬ್ಬಿಣದ
ചായം പൂശിയ ബഗ്,ಚಿತ್ರಿತ ದೋಷ
തത്ത,ಗಿಳಿ
മയൂരം,ನವಿಲು
പോഡ് ബോറർ,ಪಾಡ್ ಕೊಳೆ
പോഡ് ഈച്ച,ಹರಿವು
പൾസ് വണ്ട്,ನಾಡಿ ಜೀರುಂಡೆ
പൈറില്ല,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
പാത്തോളജിസ്റ്റിന്,ರೋಗಶಾಸ್ತ್ರಜ್ಞ
ഉടമദാസ്റ്റിക്,ಶಿಶುಪಾಲಕ
നടുക ബ്രീഡർ,ಸಸ್ಯ ತಳಿಗಾರ
പാത്തോളജിസ്റ്റ് നടത്തം,ಸಸ್ಯ ರೋಗಶಾಸ್ತ್ರಜ್ಞ
പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്,ಸಸ್ಯ ಶರೀರಶಾಸ್ತ್ರಜ್ಞ
മൂവി,ಪೊಮೆಲು ಶಾಸ್ತ್ರಜ್ಞ
Q 10,ಪ್ರಶ್ನೆ 10
Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം),ಕ್ಯೂಟಿಎಲ್ (ಪರಿಮಾಣಾತ್ಮಕ ಲಕ್ಷಣ ಲೊಕಿ)
ക്വാഡ്രം,ಒಂದು ಭಾಗ
ക്വാഡ്രാറ്റിക് പ്രതികരണം,ಚತುರ್ಭುಜ
ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്,ಚತುಷ್ಪಥ
ഗുണപരമായ അനന്തരാവകാശം,ಗುಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ
ഗുണനിലവാരമുള്ള വിത്ത്,ಗುಣಮಟ್ಟ
ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം,ಪರಿಮಾಣಾತ್ಮಕ ತಳಿಶಾಸ್ತ್ರ
ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം,ಪರಿಮಾಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ
ക്വാണ്ടം വിത്ത്,ಕ್ವಾಜಲ್ ಬೀಜ
ക്വാറന്റീൻ,ದಿಗ್ಬಂಧನ
കപ്പല്വിലക്ക് കീടങ്ങൾ,ನಿರ್ಬಂಧ ಕೀಟ
ക്വാർട്സ്,ಭರ್ಜರಿ
ദ്രുത പരിശോധന,ತ್ವರಿತ ಪರೀಕ್ಷೆ
രസതന്തം,ತಟ್ಟುವಿಕೆ
ക്വിസ്സെന്റ് സെന്റർ,ಚಿರತೆ ಕೇಂದ್ರ
കാട,ಗಡಿಗೆ
രാജ്ഞി തേനീച്ച,ರಾಣಿ ಜೇನುಹುಳು
R മൂല്യം,R ಮೌಲ್ಯ
റാബി (വിന്റർ) വിള,ರಬಿ (ಚಳಿಗಾಲದ)
റേസ്മെ,ರೇಸ್ಮೆ
വികിരണം,ವಿಕಿರಣ
റാഡിക്കിക്കിറ്റി,ವಾಗ್ದಾಳಿ
റേഡിയോ ആക്റ്റിവിറ്റി,ವಿಕಿರಣಶೀಲತೆ
റേഡിയോബയോളജി,ರೇಡಿಯೋ ಜೀವವಿಜ್ಞಾನ
റേഡിയോമുനോഷോ അസ്,ರೇಡಿಯಾಮನೊ ಅಸ್ಸೇ
റേഡിയോസോടോട്ട,ರೇಡಿಯೋ ಐಸೋಟೋಪ್
മഴവെള്ള സംഭരണം,ಮಳೆ ನೀರು ಕೊಯ್ಲು
റെയിൻബോ വിപ്ലവം,ಮಳೆಬಿಲ್ಲು ಕ್ರಾಂತಿ
മഴപാലം,ಮಳೆ
മഴ പെയ്യുന്നു,ಮಳೆಯ
മഴ ഗേജ്,ಮಳೆ ಮಾಪಕ
മഴക്കാലം,ಮಳೆಗಾಲ
കിടക്ക ഉയർത്തി,ಬೆಳೆದ ಹಾಸಿಗೆ
ചാഞ്ചറിംഗ്,ರಾಟೆ
അശ്രദ്ധ,ಬುದ್ದಿ
ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്,ಯಾದೃಚ್ om ಿಕ ಆಂಪ್ಲಿಫೈಡ್ ಪಾಲಿಮಾರ್ಫಿಕ್
ക്രമരഹിതമായ സാമ്പിൾ,ಯಾದೃಚ್ shourcu ಿಕ ಮಾದರಿ
ക്രമരഹിതമായ,ಯಾದೃಚ್izationೀಕರಣ
ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ,ಯಾದೃಚ್ ized ಿಕ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ),ಶ್ರೇಣಿ (ಅಂಕಿಅಂಶಗಳು)
രംഗലാന്റ്,ನೆಲಮಾಳಿಗೆ
പരിധി മാനേജ്മെന്റ്,ಶ್ರೇಣಿ ನಿರ್ವಹಣೆ
ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra),ಕ್ಷಿಪ್ರ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ (ಆರ್‌ಆರ್‌ಎ)
ക്ലിപ്തപ്പെടുത്തുക,ಪಡಿತರ
അവറ്ററൂൺ,ರಾಟೂರಿ
റാറ്റൂൺ ക്രോപ്പിംഗ്,ರಾಟೂನ್ ಬೆಳೆ
റീപ്പർ,ಕಣ್ಗೆ
വീണ്ടും കണക്കാക്കുക,ಮರುಕಳಿಸುವ ಬೀಜ
മാന്ദ്യം,ಹಿಂಜರಿತ ಕೃಷಿ
മാന്ദ്യം ഘട്ടം,ಹಿಂಜರಿತ ಹಂತ
മാന്ദ്യമാണ്,ಹಿಂಜರಿಸುವ
റീചാർജ്,ಪುನರ್ಭರ್ತಿ
പരസ്പര ജീനുകൾ,ಪರಸ್ಪರ ಜೀನ್‌ಗಳು
വീണ്ടെടുക്കപ്പെട്ട ഭൂമി,ಪುನಃ ಪಡೆದುಕೊಂಡ ಭೂಮಿ
വീണ്ടും സംയോജിപ്പിക്കുക,ಪುನಸ್ಸಂಯೋಜಕ
വീണ്ടും സംയോജിപ്പിന് ഡിഎൻഎ ടെക്നോളജി,ಪುನರ್ಸಂಯೋಜಕ ಡಿಎನ್‌ಎ ತಂತ್ರಜ್ಞಾನ
ക്രമീകരണം,ಪುನಸ್ಸಂಗಣ
റഗൺ,ಮರುಸಂಗ್ರಹಿಸು
റിട്ടോനസസ് സർവേ,ಮರುಜೋಡಣೆ ಸಮೀಕ್ಷೆ
ആവർത്തിച്ചുള്ള രക്ഷകർത്താവ്,ಪುನರಾವರ್ತಿತ ಪೋಷಕರು
പുനരുപയോഗിക്കാവുന്ന മാലിന്യങ്ങൾ,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ತ್ಯಾಜ್ಯ
ചുവന്ന ആൽഗകൾ,ಕೆಂಪು ಪಾಚಿಗಳು
ചുവന്ന ഡാറ്റ പുസ്തകം,ಕೆಂಪು ದತ್ತಾಂಶ ಪುಸ್ತಕ
ചുവന്ന മണ്ണ്,ಕೆಂಪು ಮಣ್ಣು
സാധ്യതയുള്ള സാധ്യത,ರೆಡಾಕ್ಸ್ ಸಂಭಾವ್ಯ
കുറച്ച സാമ്പിൾ,ಕಡಿಮೆಯಾದ ಮಾದರಿ
കൃഷി കുറച്ചു,ಬೇಸಾಯ ಕಡಿಮೆಯಾಗಿದೆ
പഞ്ചസാര കുറയ്ക്കുന്നു,ಸಕ್ಕರೆ ಕಡಿಮೆ ಮಾಡುವುದು
കുറയ്ക്കല്,ಕಡಿತ
റഫറൻസ് വിള,ಉಲ್ಲೇಖ ಬೆಳೆ
പ്രതിഫലന ഗുണകം,ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
പതിച്ഛായ,ಪ್ರತಿಫಲನ
റിഫ്ലെക്സ്ഡ് സ്റ്റമെൻ,ಪ್ರತಿಫಲಿತ ಕೇಸರ
അപവർത്തനാങ്കം,ವಕ್ರೀಕರಣ ಸೂಚಿ
റിഫ്രാക്ടോമീറ്റർ,ವಕ್ರೀಕರಣಮಾಪಕ
പുനരുദ്ധാരണ,ಪುನರುತ್ಪಾದನೆ
രജിസ്റ്റർ ചെയ്ത വിത്ത്,ನೋಂದಾಯಿತ ಬೀಜ
റെകോലിത്ത്,ಪುನರಂಗ್ರಹಿಸು
പിരിമുറുന്നത്,ಹಿಂಜರಿಕೆ
റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ಹಿಂಜರಿತ ಗುಣಾಂಕ
റെഗുലേറ്റർ ജീൻ,ನಿಯಂತ್ರಕ ಜೀನ್
ആപേക്ഷിക ക്രോപ്പ്-ഇന്ദ്രവിദഗ്ദ്ധൻ സൂചിക,ಸಾಪೇಕ್ಷ ಬೆಳೆ-ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ
ആപേക്ഷിക ക്രോണിംഗ് ഗുണകം (കെ),ಸಾಪೇಕ್ಷ ಜನಸಂದಣಿ ಗುಣಾಂಕ (ಕೆ)
ആപേക്ഷിക വളർച്ചാ നിരക്ക് (rgr),ಸಾಪೇಕ್ಷ ಬೆಳವಣಿಗೆಯ ದರ (ಆರ್ಜಿಆರ್)
ആപേക്ഷിക ഈർപ്പം (RH),ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ (ಆರ್ಹೆಚ್)
ആപേക്ഷിക സ്പ്രെഡ് സൂചിക,ಸಾಪೇಕ್ಷ ಹರಡುವಿಕೆ ಸೂಚ್ಯಂಕ
ആപേക്ഷിക ജലത്തിന്റെ അളവ്,ಸಾಪೇಕ್ಷ ನೀರಿನ ಅಂಶ
ആപേക്ഷിക കള,ಸಾಪೇಕ್ಷ ಕಳೆ
ആപേക്ഷിക വിളവ് സൂചിക,ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಸೂಚ್ಯಂಕ
ആപേക്ഷിക വിളവ് ആകെ,ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಒಟ್ಟು
റിലേ ക്രോപ്പിംഗ്,ರಿಲೇ ಬೆಳೆ
ദുരിതാശാസം,ಪರಿಹಾರ
വിദൂര സംവേദനം,ದೂರ ಸಂವೇದಿ
പുനരുപയോഗ energy ർജ്ജ സ്രോതസ്സുകൾ,ನವೀಕರಿಸಬಹುದಾದ ಶಕ್ತಿಯ ಮೂಲಗಳು
പുതുക്കിപ്പണിയല്,ನವೀಕರಣ
തള്ളുന്ന,ನಿವಾರಕ
റെപ്ലിക്കേഷൻ ഫോർക്ക്,ಪುನರಾವರ್ತನೆ
പകർപ്പ്,ಪುನರಾವರ್ತನೆ
റിപ്പോർട്ടർ ജീൻ,ವರದಿಗಾರ
രാസവളത്തിന്റെ ശേഷിക്കുന്ന പ്രഭാവം,ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ
വളം ശേഷിക്കുന്ന പ്രഭാവം,ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ
ശേഷിക്കുന്ന സോഡിയം കാർബണേറ്റ്,ಉಳಿದಿರುವ ಸೋಡಿಯಂ ಕಾರ್ಬೊನೇಟ್
ശേഷിക്കുന്ന മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത,ಉಳಿದಿರುವ ಮಣ್ಣಿನ ಫಲವತ್ತತೆ
അവശിഷ്ടം,ಶೇಷ
ബലഹീനത (വിള),ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ (ಬೆಳೆ)
റിസോഴ്സ്-ഉപയോഗ സൂചികകൾ (റൂയി),ಸಂಪನ್ಮೂಲ-ಬಳಕೆಯ ಸೂಚ್ಯಂಕಗಳು (ಆರ್‌ಯುಐ)
ശ്വസന കെയർ,ಉಸಿರಾಟ
ശ്വസന പിഗ്മെന്റുകൾ,ಉಸಿರಾಟದ ವರ್ಣದ್ರವ್ಯಗಳು
ശ്വാസകോശ ഘടകങ്ങൾ,ಉಸಿರಾಟದ ಅಂಶ
പ്രതികരണ വക്ര,ಪ್ರತಿಕ್ರಿಯೆ
പതുത്തരം,ಪ್ರತಿಕ್ರಿಯೆ
പുന itution സ്ഥാപനം ന്യൂക്ലിയസ്,ಮರುಸ್ಥಾಪನೆ ನ್ಯೂಕ್ಲಿಯಸ್
പുന ores സ്ഥാപിക്കൽ ലൈൻ,ಪುನಃಸ್ಥಾಪಕ ಮಾರ್ಗ
നിയന്ത്രണം എൻസൈം,ನಿರ್ಬಂಧ ಕಿಣ್ವ
നിയന്ത്രണം ശകലം,ನಿರ್ಬಂಧ ತುಣುಕು
ഫല പ്രകടനം,ಫಲಿತಾಂಶ ಪ್ರದರ್ಶನ
ചില്ലറ വിൽപ്പന,ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ
റിട്ടാർഡറിന്,ರಿಟಾರ್ಡುವವನು
റിട്രോവിറസ്,ರೇಖಾ
വീണ്ടെടുക്കല്,ಪುನರಾರಂಭ
വരുമാനം,ಆದಾಯ
വിപരീത ജനിതകശാസ്ത്രം,ಹಿಮ್ಮುಖ ತಳಿಶಾಸ್ತ್ರ
വിപരീത മ്യൂട്ടേഷൻ,ಹಿಮ್ಮುಖ ರೂಪಾಂತರ
റൈസോബാക്ടീരിയ (പിജിപിആർ),ರೈಜೋಬ್ಯಾಕ್ಟೀರಿಯಾ (ಪಿಜಿಪಿಆರ್)
റൈസോഡെപെസിഷൻ,ರೈಜೋಡೆಪಾಡೇಶನ್
റൈസോയിഡ്,ರೀಜೋಯಿ
റൈസോം,ರೀಜೋಮ್
റൈസോസ്ഫിയർ,ರೀಜೋವರ್ಗ
റിബോസോം,ಗುಲೋಟ
റിക്കറ്റ്സിയ ജീവികളെപ്പോലെ,ರಿಕೆಟ್ಸಿಯಾ ಜೀವಿಗಳಂತೆ
റിഡ്ജ് മുമ്പത്തെ (റിഡ്ജർ),ರಿಡ್ಜ್ ಹಿಂದಿನ (ರಿಡ್ಜರ್)
റിഡ്ജ് നടീൽ,ಪಿರಾಯಿ
റിഡ്ജ് ടെറസ്,ಪಿರಾಯಿ ಟೆರೇಸ್
റിഡ്ജ് വരെ,ರಿಡ್ಜ್ ತನಕ
റിൽ മണ്ണൊലിപ്പ്,ಪಶು ಸವೆತ
അപായം,ಅಪಾಯ
ആർഎ ഗോവണി,ಆರ್‌ಎನ್‌ಎ ಏಣಿ
പാറക്കെട്ട്,ಬಂಡೆ
തെമ്മാല്,ಗಂಟು
തെരഞ്ഞെടുപ്പ്,ಸ್ರವಿಸುವ
റൂട്ട് വിള,ಬೇರು ಬೆಳೆ
റൂട്ട് എക്സുഡേറ്റ് ചെയ്യുന്നു,ರೂಟ್ ಹೊರಸೂಸುತ್ತದೆ
റൂട്ട് ക്യാച്ച് നെമറ്റോഡ്,ರೂಟ್ ಗಾಲ್ ನೆಮಟೋಡ್
റൂട്ട് പ്ലസ്മിഡ്,ರೂಟ್ ಪ್ರಚೋದಿಸುವ ಪ್ಲಾಸ್ಮಿಡ್
റൂട്ട് നോഡലുകൾ,ರೂಟ್ ಗಂಟುಗಳು
റൂട്ട്സ്റ്റോക്ക്,ಬೇರುಕಾಂಡ
റോസറ്റ് രോഗം,ರೋಸೆಟ್ ಕಾಯಿಲೆ
റോസറ്റ് പോളിംബ്രിപ്പ്,ರೋಸೆಟ್ ಪಾಲಿಎಂಬ್ರಿಯೊನಿ
റോസറ്റ് വൈറസ്,ರೋಸೆಟ್ ವೈರಸ್
റോട്ടറി കൃഷി,ರೋಟರಿ ಬೇಸಾಯ
ഭ്രമണ മേച്ചിൽ,ಆವರ್ತಕ ಮೇಯಿಸುವಿಕೆ
ഉയരം,ದಟ್ಟವಾದ
വരി വിളകൾ,ಸಾಲು ಬೆಳೆಗಳು
