Bengali,Malayalam
ওহম,ഓം
ওহম মিটার,ഓം മീറ്റർ
তেল সার্কিট ব্রেকার,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
তেলের ছাঁকনি,ഓയിൽ ഫിൽട്ടർ
তেল নিমগ্ন,എണ്ണ മുങ്ങി
তেল স্তর গেজ,ഓയിൽ ലെവൽ ഗേജ്
ওমনি-দিকনির্দেশক অ্যান্টেনা,ഓമ്നി-ദിശാസൂചന ആന്റിന
ওমনি-দিকনির্দেশক মাইক্রোফোন,ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ
চাহিদা সাপেক্ষে,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
অন-ডিমান্ড স্ট্রিমিং,ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്
অন-লাইন (অনলাইন),ഓൺ-ലൈൻ (ഓൺലൈൻ)
অনলাইন বিশ্লেষণাত্মক প্রক্রিয়াজাতকরণ,ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്
অন-অফ,Ov-ഓഫ്
অন-অফ কীইং মড্যুলেশন,ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ
খণ্ডিত বর্তনী,തുറന്ന സർക്യൂട്ട്
মুক্ত উৎস,തുറന്ന ഉറവിടം
মুক্ত ব্যবস্থা,തുറന്ന സിസ്റ്റം
অপারেটিং ফ্রিকোয়েন্সি,പ്രവർത്തന ആവൃത്തി
অপারেটিং সিস্টেম,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
অপারেশন,ശസ്തകിയ
অপারেটর,ടെലഫോണ്ഓപ്പറേറ്റര്
অপটিকাল ফাইবার,ഒപ്റ്റിക്കൽ ഫൈബർ
অপটিক্যাল ফ্রিকোয়েন্সি,ഒപ്റ്റിക്കൽ ആവൃത്തി
অপটিক্যাল হ্রাস,ഒപ്റ്റിക്കൽ റിഡക്ഷൻ
অপটিক্যাল রেজোলিউশন,ഒപ്റ്റിക്കൽ മിഴിവ്
অপটিক্যাল ট্র্যাক,ഒപ്റ്റിക്കൽ ട്രാക്ക്
সর্বোত্তম কাজের ফ্রিকোয়েন্সি,ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി
অপ্টোকুপলার,ഒപ്റ്റകോളർ
অপটোলেক্ট্রনিক্স,ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്
বা গেট,അല്ലെങ്കിൽ ഗേറ്റ്
কক্ষপথ,ഭ്രമണയാത
দোলক,ഓസിലേറ്റർ
অসিলগ্রাম,Oscilogram
অসিলোগ্রাফ,ഓസിനോഗ്രാഫ്
অসিলোস্কোপ,ഓസ്സിലോസ്കോപ്പ്
বাইরের ইন্টারলিভার,ബാഹ്യ ഇന്റർലീവ്
বহির্গামী ফিডার,Going ട്ട്ഗോയിംഗ് ഫീഡർ
আউটপুট,ഉല്പ്പന്നം
আউটপুট স্তর,Put ട്ട്പുട്ട് ലെവൽ
আউটপুট মিটার,Put ട്ട്പുട്ട് മീറ്റർ
আউটপুট ট্রান্সফর্মার,Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
আউটপুট ভালভ,Put ട്ട്പുട്ട് വാൽവ്
আউটপুট তরঙ্গরূপ,Put ട്ട്പുട്ട് തരംഗരൂപം
বাইরের সম্প্রচার (ওবি),പുറത്ത് പ്രക്ഷേപണം (ഒബ്)
চুলা,ചൂള
ওভার কাপলিং,മുകളിലുള്ള കൂപ്പിംഗ്
ওভার মড্যুলেশন,പരിഷ്കരണത്തിന് മുകളിലൂടെ
ভোল্টেজ ওভার,വോൾട്ടേജിന് മുകളിലൂടെ
সামগ্রিক মনোযোগ,മൊത്തത്തിലുള്ള സവിശേഷത
সামগ্রিক সম্প্রচার নির্ভরযোগ্যতা,മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത
সামগ্রিক যোগ্যতা,മൊത്തത്തിലുള്ള കാര്യക്ഷമത
সামগ্রিক অভ্যর্থনা নির্ভরযোগ্যতা,മൊത്തത്തിലുള്ള സ്വീകരണ വിശ്വാസ്യത
সামগ্রিক প্রতিক্রিয়া,മൊത്തത്തിലുള്ള പ്രതികരണം
সামগ্রিক সিস্টেম,മൊത്തത്തിലുള്ള സിസ്റ്റം
ওভারডাবিং,അമിതമാക്കൽ
ওভারহেড লাইন,ഓവർഹെഡ് ലൈൻ
ওভারহেড তার,ഓവർഹെഡ് വയർ
ওভারলোড,അമിതഭാരം കയറ്റുക
ওভারলোড সুরক্ষা ডিভাইস,ഓവർലോഡ് പരിരക്ഷണ ഉപകരണങ്ങൾ
ওভারলোড ট্রিপ,ഓവർലോഡ് യാത്ര
ওভারস্যাম্পলিং,ഓവർമാൻഡ് ചെയ്യുന്നു
প্যাকড,പായ്ക്ക് ചെയ്തു
প্যাকেট স্যুইচিং,പാക്കറ്റ് സ്വിച്ചിംഗ്
প্যাকেটাইজেশন,മൂലക്കറ്റ്
প্যাকেটাইজড,മൂലക്കൈസ്ഡ്
প্যাড,പാഡ്
পেজিং,പേജിംഗ്
প্যান স্ক্রিন,പാൻ സ്ക്രീൻ
প্যানেল,പാനം
প্যানিং,പാനിംഗ്
প্যানোরামা,പനോരമ
প্যারাবোলিক মাইক্রোফোন,പാരബോളിക് മൈക്രോഫോൺ
দৃষ্টান্ত শিফট,മാതൃകാ മാറ്റം
প্যারাডক্স,വിരോധാഭാസം
সমান্তরাল পোর্ট,സമാന്തര പോർട്ട്
প্যারামিটার,പാരാമീറ്റർ
পরজীবী ক্ষতি,പരാന്നഭോജികൾ നഷ്ടം
পরজীবী দোলন,പരാന്നഭോജികൾ
সমতা বিট,പാരിറ്റി ബിറ്റ്
সমতা পরীক্ষা,പാരിറ്റി പരിശോധന
পার্সেক,പാർസെക്
আংশিক রেজোলিউশন,ഭാഗിക മിഴിവ്
পাসব্যান্ড,പാസ്ധം
প্যাসিভ,നിഷ്കിയമായ
প্যাসিভ নেটওয়ার্ক,നിഷ്ക്രിയ നെറ്റ്വർക്ക്
পাসওয়ার্ড,Password
প্যাচ,തുണിത്തുണ്ട്
প্যাচ কর্ড,പാച്ച് ചരട്
পথ ক্ষতি,പാത്ത് നഷ്ടം
প্যাটার্ন,മാതൃക
পে -লোড,അടയ്ക്കൽ
পিক উচ্চতা,പീക്ക് ഉയരം
পিক অ্যানোড কারেন্ট,പീക്ക് അനോഡ് കറന്റ്
পিক সীমাবদ্ধ,പീക്ക് ലിമിറ്റർ
শীর্ষ লোড,പീക്ക് ലോഡ്
সর্বোচ্চ মূল্য,പീക്ക് മൂല്യം
পিকিং,കൊടുമുടി
পিক-টু-পিক ভোল্টেজ,പീക്ക്-ടു-പീക്ക് വോൾട്ടേജ്
পিয়ার-টু-পিয়ার,പിയർ ടു പിയർ
উপলব্ধি মডেল,പെർസെന്റൽ മോഡൽ
উপলব্ধি মডেল,പെർസെപ്ച്വൽ മോഡൽ
কর্মক্ষমতা,നിര്വ്വഹനം
পেরিগি,പെരിഗ്
পর্যায়ক্রমিক পরীক্ষা,ആനുകാലിക പരിശോധന
পেরিফেরাল,പെരിഫറൽ
পেরিফেরালস,പെരിഫെറലുകൾ
ব্যাপ্তিযোগ্যতা,അനുകിലി
অনুমতি,അനുപാതം
ফ্যান্টম পাওয়ার সাপ্লাই,ഫാന്റം വൈദ്യുതി വിതരണം
পর্যায়,ഘട്ടം
পর্যায় পরিবর্তন লাইন,ഘട്ടം മാറ്റപ്പെടൽ ലൈൻ
ফেজ তুলনামূলক,ഘട്ടം താരതമ്യപ്പെടുത്തൽ
পর্যায় বিলম্ব,ഘട്ടം കാലതാമസം
পর্যায় বৈষম্যমূলক,ഘട്ടം വിവേചനക്കാരൻ
ফেজ লকড লুপ ফ্রিকোয়েন্সি সিনথেসাইজার,ഘട്ടം ലോക്ക് ചെയ്ത ലൂപ്പ് ഫ്രീക്വൻസി സിന്തസൈസർ
ফেজ মডুলেশন,ഘട്ടം മോഡുലേഷൻ
ফেজ রিভার্সাল,ഘട്ടം പുനരാധികാരി
ফেজ শিফট কীিং,ഘട്ടം ഷിഫ്റ്റ് കീറിംഗ്
কনসোলে ফোন,കൺസോളിൽ ഫോൺ
প্রোগ্রামে ফোন,പ്രോഗ്രാമിൽ ഫോൺ
পদার্থের স্তর,ഫിസിക്കൽ ലെയർ
চিত্রযুক্ত,ചിത്രകാരികം
পাইজোইলেক্ট্রিক,പീസോ ഇലക്ട്രിക്
পাইলট জেনারেটর,പൈലറ്റ് ജനറേറ്റർ
পাইলট সিগন্যাল,പൈലറ്റ് സിഗ്നൽ
পাইলট টোন,പൈലറ്റ് ടോൺ
জলদস্যুতা,കടല്പകടന
পিচ,പിച്ച്
পিক্সেল,പിക്സൽ
পিক্সেলাইজেশন,പിക്സൈലേഷൻ
উদ্ভিদ,നടുക
প্লাজমা,പ്ലാസ്മ
প্ল্যাটফর্ম,വേദി
