Malayalam,Telugu
എതിര്ക്കല്,వ్యతిరేకత
ഇഷ്ടം,ఎంపిక
വാചികമായ,నోటి
ആജ്ഞകൊടുക്കുക,ఆర్డర్
ഓർഡർ ചെക്ക്,ఆర్డర్ చెక్
റിസർവേഷൻ ഓർഡർ,రిజర్వేషన్ క్రమం
ഓർഡിനൻസ്,నిర్ణయం
സംഘടന,సంస్థ
സംഘടന ചാർട്ട്,వ్యవశ్థాపక పట్టిక
സംഘടന,నిర్వాహకుడు
ഓറിയന്റഡ്,ఆధారిత
മൗലികതമുള്ള,అసలైన
യഥാർത്ഥ വകുപ്പ്,అసలు విభాగం
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,ఒరిజినల్ సేల్ డీడ్
തുറന്ന ഉടമ,అనియంత్రిత యజమాని
വ്യാപനം,అకస్మాత్తుగా వ్యాపించడం
വസ്ത്രങ്ങൾ,దుస్తులను భత్యం
Out ട്ട്ഗോയിംഗ് അംഗം,అవుట్గోయింగ్ సభ్యుడు
Out ട്ട്ഗോയിംഗ് ഫയൽ,అవుట్గోయింగ్ ఫైల్
അടങ്കൽ,వ్యయం
ല്ലെറ്റ്,అవుట్లెట్
രൂപരേഖ,రూపురేఖలు
വീക്ഷണഗതി,Lo ట్లుక్
കോടതിയിൽ നിന്ന്,కోర్టు నుండి
കാലഹരണപ്പെട്ട തീയതി,కాలాంతరం చెందింది
പ്രവർത്തനരഹിതം,పనిచేయటంలేదు
അച്ചടിയിൽ നിന്ന്,ముద్రణ నుండి
തിരിഞ്ഞ്,మలుపు తిరిగింది
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,మలుపు కేటాయింపు
P ട്ട്പോസ്റ്റ്,అవుట్‌పోస్ట్
ഉല്പ്പന്നം,అవుట్పుట్
പ്രത്യക്ഷമായ വാങ്ങൽ,పూర్తిగా కొనుగోలు
പുറം കരാർ,Our ట్‌సోర్స్
കുടിശ്ശിഖയായ,అసాధారణ
പ്രായത്തിലധികം,వయస్సు కంటే ఎక్కువ
മൊത്തത്തില്,మొత్తం
മൊത്തത്തിലുള്ള കമ്മി,మొత్తం లోటు
ബില്ലിംഗ്,ఓవర్ బిల్లింగ్
അതിരുക,అధిక ఛార్జ్
അവധികഴിഞ്ഞ,మీరిన
അമിതമായി,అతిగా అంచనా
ഓവർഹെഡ് നിരക്ക്,ఓవర్ హెడ్ ఛార్జ్
ഓവർലാപ്പ്,అతివ్యాప్తి
മുൻഗണന അസാധുവാക്കുന്നു,ప్రాధాన్యతను అధిగమించడం
അമിതഭരണം,ఓవర్-రూల్
മേൽനോട്ടം,పర్యవేక్షణ
ഓവർടൈം വേതനം,ఓవర్ టైం పే
അമിത വിലയിരുത്തൽ,ఓవర్‌వాల్యుయేషన్
ഉടമസ്ഥാവകാശം,యాజమాన్యం
കെട്ട്,ప్యాకేజీ
പാക്കേജിന്റെ ഇടപാട്,ప్యాకేజీ ఒప్పందం
പാക്കിംഗും അടയാളപ്പെടുത്തലും,ప్యాకింగ్ మరియు మార్కింగ్
പായ്ക്കിംഗ് ലിസ്റ്റ്,ప్యాకింగ్ జాబితా
ഉടന്വടി,ఒప్పందం
അടച്ച,చెల్లించిన
പണമടച്ചുള്ള മൂലധനം,చెల్లింపుల మూలధనం
ലഘുലേഖ,కరపత్రం
പാനം,ప్యానెల్
കടലാസ്,కాగితం
പാര,పారా
പരമമായ,పారామౌంట్
രക്ഷാകർതൃത്വം,తల్లిదండ్రులు
രക്ഷാകർതൃത്വം,తల్లిదండ్రుల
രക്ഷാകർതൃ സ്ഥാനം,మాతృ కార్యాలయం
പാർ മികവ്,అత్యద్బుతము
പാരിയൂ,పారి పాసు
പാരിറ്റി,పారిటీ
ജനപതിനിധിസഭ,పార్లమెంటు
ഭാഗം,భాగం
ഭാഗം ഫയൽ,పార్ట్ ఫైల్
അപൂര്ണ്ണമായ,పాక్షికం
പങ്കെടുക്കുക,పాల్గొనండి
പ്രത്യേക,ప్రత్యేకించి
വിശദാംശങ്ങൾ,వివరాలు
വിഭജനം,విభజన
പങ്കാളി,భాగస్వామి
പങ്കാളിത്ത കരാർ,భాగస్వామ్య దస్తావేజు
പാർട്ട് പേയ്മെന്റ്,పార్ట్ చెల్లింపు
ഭാഗിക സമയം,పార్ట్ టైమ్
കക്ഷി,పార్టీ
Par മൂല്യം,సమాన విలువ
കടക്കുക,పాస్
പവേശനമാര്ഗ്ഗം,పాసేజ్
Password,పాస్వర్డ్
പേറ്റന്റ്,పేటెంట్
രക്ഷാകന്മേ,పోషకుడు
നല്കുക,చెల్లించండి
ബിൽ അടയ്ക്കുക,చెల్లించే బిల్లు
ശമ്പള സർട്ടിഫിക്കറ്റ്,పే సర్టిఫికేట్
ശമ്പള ദിനം,పే రోజు
പയ്യ്,చెల్లింపుదారు
പണമടയ്ക്കുന്നയാൾ,చెల్లింపుదారు
പേയ്മെന്റ്,చెల్లింపు
പേ ഓഫ്,చెల్లించండి
ശമ്പള ക്രമം,పే ఆర్డర్
ശമ്പളപട്ടിക,పేరోల్
ശമ്പള സ്കെയിൽ,పే స్కేల్
ഞേക്നിരിയറി,ధనవి
ശിക്ഷ,శిక్ష
ശിക്ഷാ നിയമം,శిక్షా స్మృతి
ശിക്ഷ പലിശ,శిక్షా వడ్డీ
ശിക്ഷാര്ഹമാക്കുക,జరిమానా విధించండి
ശിക്ഷ,పెనాల్టీ
അതിനിടയില്,పెండింగ్‌లో ఉంది
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,పెన్ డౌన్ సమ్మె
വാര്ദ്ധകകാലവേതനം,పెన్షన్
കള്ളങ്കക്ഷമമായ,పెన్షనబుల్
പെൻഷനുകന്,పెన్షనర్
പെൻഷൻ സ്കീം,పెన్షన్ పథకం
പ്രതിവർഷം,ఏడాదికి
ഓരോ ബെയറർ,ప్రతి బేరర్‌కు
ആളോഹരി (= ഓരോ തല),తలసరి (= తలకి)
ശതമാനം,శాతం
വറ്റാത്ത,శాశ్వత
മുൻഗണന വാങ്ങൽ,ప్రిఫరెన్షియల్ కొనుగోలు
അനുഷ്ഠിക്കുക,ప్రదర్శించండి
നിര്വ്വഹനം,పనితీరు
കാലഘട്ടം,కాలం
ആനുകാലികം,ఆవర్తన
അവലോകന കാലയളവ്,సమీక్షలో ఉన్న కాలం
കള്ളസാക്ഷം,పెర్జరీ
ആനുകൂല്യങ്ങൾ,ప్రోత్సాహకాలు
സ്ഥിരമായ,శాశ్వత
ഓരോ മെൻസെമിനും,ప్రతి మెన్సెం
അനുവദിക്കാവുന്ന,అనుమతించదగినది
അനുമതി,అనుమతి
അനുമതിനല്കുക,అనుమతి
അനുവദനീയമാണ്,అనుమతి
പരമുഖം,శాశ్వత
ശാപകരമായ,శాశ్వతత్వం
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),Perquisites (= ప్రోత్సాహకాలు)
വക്തിപരമായ,వ్యక్తి
സ്വകാര്യ ആസ്തികൾ,వ్యక్తిగత ఆస్తులు
സ്വകാര്യ ബോണ്ട്,వ్యక్తిగత బంధం
വക്തിതം,వ్యక్తిత్వం
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,Persona non grata
ഉദോഗസ്ഥസഞ്ചയം,సిబ్బంది
പേഴ്സണൽ നയം,సిబ్బంది విధానం
ദര്ശനം,దృష్టికోణం
പേരണ,పర్సుయేషన్
പ്രധാനം,సంబంధిత
അപവാദം,పెరెసల్
നിവേദനം,పిటిషన్
ഏകാഗതതപ്പല്,పిటిషనర్
ഘട്ടം,దశ
ഫോട്ടോഗാഫ്,ఛాయాచిత్రం
ഫോട്ടോസ്റ്റാറ്റ്,ఫోటోస్టాట్
ശാരീരിക പരിശോധന,భౌతిక తనిఖీ
ശാരീരിക വൈകല്യം,శారీరక లోపం
ഫിസിക്കൽ എഡ്യൂക്കേഷൻ,శారీరక విద్య
ശാരീരികമായി വികലാംഗർ,శారీరకంగా వికలాంగులు
