Hindi,Bengali
समाश्रयण,রিগ্রেশন
समाश्रयण गुणांक,রিগ্রেশন সহগ
नियामक जीन,নিয়ন্ত্রক জিন
सापेक्ष फसल सघनता सूचकांक,আপেক্ষিক শস্য-তীব্রতা সূচক
सापेक्ष सघनता गुणांक (के),আপেক্ষিক ভিড় সহগ (কে)
सापेक्ष वृद्धि दर (आर जी आर),আপেক্ষিক বৃদ্ধির হার (আরজিআর)
सापेक्ष आर्द्रता (आर एच),আপেক্ষিক আর্দ্রতা (আরএইচ)
सापेक्ष परिसर सूचकांक,আপেক্ষিক স্প্রেড সূচক
सापेक्षिक जलांश,আপেক্ষিক জলের সামগ্রী
संबंधित खरपतवार,আপেক্ষিক আগাছা
सापेक्ष उत्पादन सूचकांक,আপেক্ষিক ফলন সূচক
कुल सापेक्ष उत्पाद,আপেক্ষিক ফলন মোট
"क्रमिक सस्यन, अनुपद सस्यन",রিলে ক্রপিং
उच्चावच (भूमितल),স্বস্তি
सुदूर संवेदन,রিমোট সেন্সিং
नवीकरणीय ऊर्जा स्रोत,শক্তির পুনর্নবীকরণযোগ্য উত্স
जीर्णोद्धार,সংস্কার
विकर्षक,বিদ্বেষপূর্ণ
प्रतिकृतियन द्विशाख,প্রতিলিপি কাঁটাচামচ
"प्रतिकृतियन, पुनरावृत्ति",প্রতিলিপি
प्रतिवेदक जीन,রিপোর্টার জিন
उर्वरक का अवशिष्ट प्रभाव,সারের অবশিষ্টাংশ
खाद का अवशिष्ट प्रभाव,সারের অবশিষ্টাংশ
अवशिष्ट सोडियम कार्बोनेट,অবশিষ্ট সোডিয়াম কার্বনেট
अवशिष्ट मृदा उर्वरता,অবশিষ্ট মাটির উর্বরতা
अवशिष्ट,অবশিষ্টাংশ
सहनशीलता (फसल),স্থিতিস্থাপকতা (ফসল)
संसाधन उपयोग सूचकांक (आर यू आई),রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই)
श्वसन गुणांक,শ্বাস প্রশ্বাস কুইওটেন্ট
श्वसनी वर्णक,শ্বাস প্রশ্বাসের রঙ্গক
श्वसन घातांक,শ্বাস প্রশ্বাসের ভাগ
अनुक्रिया वक्र,প্রতিক্রিয়া বক্ররেখা
अनुक्रिया,প্রতিক্রিয়া
प्रत्यवस्थान केंद्रक,পুনর্বাসন নিউক্লিয়াস
प्रत्यास्थापक वंशक्रम,পুনরুদ্ধারকারী লাইন
"प्रतिबंधन एन्जाइम, प्रतिबंधन किण्वक",সীমাবদ্ধতা এনজাইম
प्रतिबंधन खंड,সীমাবদ্ধতা খণ্ড
परिणाम प्रदर्शन,ফলাফল প্রদর্শন
"फुटकर, खुदरा",খুচরা বিক্রয়
मंदक,Retarder
"पश्च विषाणु, श्वेत विषाणु",রেট্রোভাইরাস
"अपगलन, सड़ाना",রিটেন
राजस्व,রাজস্ব
उत्क्रम आनुवंशिकी,বিপরীত জেনেটিক্স
उत्क्रमित उत्परिवर्तन,বিপরীত রূপান্তর
राइजोबैक्टीरिया (पी जी पी आर),রাইজোব্যাকটিরিয়া (পিজিপিআর)
मूल परिवेश निक्षेपण,Rhizodeposition
