English,Gujarati
Lattice entropy,"જાળી એન્ટ્રોપી, જાળી એન્ટ્રોપી"
Lattice form,જાળી સ્વરૂપ
Lattice girder,જાળી બીમ
Lattice group,જાળી જૂથ
Lattice homomorphism,જાળી હોમોમોર્ફિઝમ
Lattice inclusion overpotential,જાળીનો સમાવેશ અતિશય સંભવિત
Lattice isomorphism,જાળી આઇસોમોર્ફિઝમ
Lattice network,જાળીદાર જાળી (સર્કિટ)
Lattice orientation,જાળી ઓરિએન્ટેશન
Lattice plane,જાળી માળખું
Lattice point,જાળી બિંદુ
Lattice polarization,જાળી ધ્રુવીકરણ
Lattice popint group,જાળી બિંદુ જૂથ
Lattice reactor,જાળી રિએક્ટર
Lattice row,જાળી પંક્તિ
Lattice scattering,જાળી સ્કેટરિંગ
Lattice sum,જાળી રકમ
Lattice translation operation,જાળી ટ્રાન્સફર કામગીરી
Lattice unit cell,"એકમ જાળી કોષ, રુટ જાળી કોષ"
Lattice vector,જાળી વેક્ટર
Lattice vibration,જાળી કંપન
Lattice wave,જાળી તરંગ
Lattice winding,જાળી કોઇલ
Lattice womb coil,કરંડ કુંડલી
Laue class,laue વર્ગ
Laue method,laue પદ્ધતિ
Laue photograph,ફોટોગ્રાફ લાવો
Laue spot,બિંદુ લાવો
Laue's X-ray method,Lauay એક્સ-રે પદ્ધતિ
Launch base area,લોન્ચ વિસ્તાર
Launch complex,લોન્ચ સિસ્ટમ
Launch pad,લોન્ચ પ્લેટફોર્મ
Launch phase,પ્રક્ષેપણ તબક્કો
Launch point,પ્રક્ષેપણ બિંદુ
Launcher,લોન્ચ
Launcher adapter,"એડેપ્ટર લોન્ચ કરો, એડેપ્ટર લોંચ કરો"
Launching,લોન્ચ
Launching rail,"લોન્ચ ટ્રેક, લોન્ચ રેલ"
Launching site,લોન્ચ સાઇટ
Laurant half-shade plate,લોરેન્ટ સેમી-કેસિંગ પ્લેક
Laurent polarimeter,લોરાનનું ધ્રુવીયમીટર
Lauynching platform,લોન્ચ પ્લેટફોર્મ
Law,"નિયમો, સિદ્ધાંતો, કાયદો (ગિરી)"
Law of aberration,બાદબાકીનો નિયમ
Law of action and reaction (Newton's third law),ક્રિયા-પ્રતિક્રિયાનો નિયમ
Law of adding velocities,વેગ સંયોજન નિયમ
Law of additivity,સુસંગતતા નિયમ
Law of constant heat summation,સતત ગરમી સંચય કાયદો
Law of constant proportion,સતત પ્રમાણનો કાયદો
Law of constant resolved shear stress,ફિક્સ્ડ ડિસોસિએટેડ શીયર સ્ટ્રેસ નિયમ
Law of contiguity,કાનૂન નિયમો
Law of cooling,ઠંડકના નિયમો
Law of corresponding states,સુસંગત પરિસ્થિતિઓનો કાયદો
Law of definite proportion,સતત પ્રમાણનો કાયદો
Law of destination,લક્ષ્ય નિયમ
Law of electromagnetic induction,ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન કાયદો
Law of errors,ભૂલ નિયમ
Law of gravitation,ગુરુત્વાકર્ષણનો નિયમ
Law of inertia,જડતા કાયદો
Law of intermediate temperature,ગૌણ ગરમીના નિયમો
Law of isothermal atmosphere,ઇસોથર્મલ વાતાવરણ કાયદો
Law of laminar flow,"પ્લેનર ફ્લો લો, સ્ટ્રેટમ ફ્લો લો"
Law of magnetism,મેગ્નેટિઝમનો કાયદો
Law of mass action,સમૂહ ગુણોત્તર કાયદો
Law of multiple proportion,બહુવિધ પ્રમાણનો કાયદો
Law of octaves,ઓક્ટેટનો નિયમ
Law of parallel solenoids,સમાંતર સોલેનોઇડ નિયમ
Law of partial pressure,આંશિક દબાણ કાયદો
Law of probabillity,સ્પર્ધાત્મકતાનો નિયમ
Law of rerflection,પ્રતિબિંબ કાયદો
Lawrence tube (=chromatron),લોરેન્સ ડક્ટ (ક્રોમેટ્રન)
Laws of motion,ઝડપ નિયમો
Laws of thermodynamics,થર્મોડાયનેમિક્સના નિયમો
Lay,"ધ્યેય સેટિંગ, ધ્યેય સેટિંગ"
Lay ratio,"અર્ધ ગુણોત્તર, લેય રેશિયો"
Layer,"સ્તર, સ્તર"
Lcoal value,સ્થળ કિંમત
Lead,"લીડ, જમા, ભાર, સીસું, સીસું, સીસું, અવક્ષેપ, સીસું"
Lead and leg,લીડ્સ અને લેગ્સ
Lead angle,અગ્રણી કોણ
Lead control,આગળનું નિયંત્રણ
Lead covered cable,લીડ સંરક્ષિત કેબલ
Lead in-roove,પ્રવાહ ગ્રુવ
Lead leaf,બહેનનો પત્ર
Lead network,ફોરવર્ડ નેટ
Lead prediction,આગળની દ્રષ્ટિ
Lead screw,આગળનો સ્ક્રૂ
Lead shot,લીડ બુલેટ
Lead time,લીડ સમય
Lead-acid battery,લીડ-એસિડ બેટરી
Lead-equivalent,લીડ સમકક્ષ
Lead-in,ઇનફ્લો વાયર
Lead-out groove,આઉટફ્લો ગ્રુવ
Leader,"આગળ, નેતા (ચિહ્ન)"
Leader cable,"માર્ગદર્શક કેબલ, માર્ગદર્શક કેબલ"
Leading,"આગળ, નેતા (ચિહ્ન)"
Leading coefficient,આગળ ગુણાંક
Leading current,ફોરવર્ડ કરંટ
Leading edge,ફ્રન્ટ કોર
Leading edge pulse time,ફ્રન્ટ કોર પલ્સ સમય
Leading filament,આગળના તંતુઓ
Leading ghost,સામે અનિચ્છનીય પ્રતિબિંબ
Leading load,ફોરવર્ડ લોડ
Leading phase,અગ્રતા કલા
Leading power,મુખ્ય શક્તિ
Leading term,ફ્રન્ટ પોસ્ટ
Leadkage current,ધોવાણ પ્રવાહ
Leads,વાહક વાયર
Leak,"ચૂનો, લીક (n.) સીપેજ લાઇન, ચાવવાની રેખા (n.)"
Leak deterctor,કાટ શોધનાર
Leak transformer,"ધોવાણ ટ્રાન્સફોર્મર, ધોવાણ ટ્રાન્સફોર્મર"
Leak vibroscope,પસંદગી વાઇબ્રેટર
Leakage,"ચાવવા, કાટ, લીક"
Leakage coefficient,ધોવાણ ગુણાંક
Leakage conductance,ધોવાણ વાહકતા
Leakage conductance,ધોવાણ વાહકતા
Leakage control,કાટ નિયંત્રણ
Leakage factor,ધોવાણ ગુણાંક
Leakage flux,ધોવાણ પ્રવાહ
Leakage indicator,કાટ સૂચક
Leakage inductance,ધોવાણ પ્રેરક
Leakage radiation,ધોવાણ વિકિરણ
Leakage reactance,ધોવાણ આંચકો
Leakage resistance,કાટ પ્રતિકાર
Leakages,ધોવાણ
Leaky,ધોવાણ
Leaky pipe antenna,કાટ ટ્યુબ એન્ટેના
Leaky wave antenna,ધોવાણ તરંગ એન્ટેના
Leaky wave guide,ધોવાણ તરંગ માર્ગ
Leap frog test,પેડોક પ્લુટી ટેસ્ટ
Leap frogging,"padduk pluti, leap farring"
Learning curve,શીખવાની કર્વ
Learning machine,શીખવાનું મશીન
Learning theory,શીખવાની થિયરી
Least,"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
Least action,ન્યૂનતમ ક્રિયા
Least count (of a vernier),ઓછામાં ઓછી ગણતરી
Least element,ન્યૂનતમ ઘટકો
Least energy principle,લઘુત્તમ ઉર્જા કાયદો
Least path,સૌથી ટૂંકો રસ્તો
Least significant character,ઓછામાં ઓછું નોંધપાત્ર પાત્ર
Least splitting field,ન્યૂનતમ વિભાજક વિસ્તાર
Least square approximation,ઓછામાં ઓછા ચોરસ અંદાજ
Least square estimate,લઘુત્તમ ચોરસ અંદાજ
Least squre,સૌથી નીચો વર્ગ
Least strain axis,ન્યૂનતમ વિકૃતિ અક્ષ
Least time principle,ટૂંકા સમયનો નિયમ
Least upper bound,ન્યૂનતમ ઓવરહેડ મર્યાદા
Least work theory,ન્યૂનતમ કાર્યકારી સિદ્ધાંત
Lecher's wire,લેચ વાયર
Lechlanche cell,laclanche સેલ
Leduc effect,Leduc અસર
Leed (=low energy electorn diffraction),ઓછી ઊર્જા ઇલેક્ટ્રોન વિવર્તન
Left hand polarization,કાઉન્ટરક્લોકવાઇઝ ધ્રુવીકરણ
Left hand rule,ડાબા હાથનો નિયમ
Left hand screw,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
Left handed screw,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
Leg length,પગની લંબાઈ
Legal character,માન્ય પાત્ર
Legal ohm,માન્ય ઓહ્મ
Legal procedure,કાનૂની પ્રક્રિયા
Legal reserve,માન્ય અનામત
Lenard ray,લેનાર્ડ-બીમ
Lenard tube,લેનાર્ડ ટ્યુબ
Length,લંબાઈ
Length contraction,લંબાઈની મર્યાદા
Lengthened dipole,વિસ્તરેલ દ્વિધ્રુવ
Lengthening,વિસ્તરણ
Lens,લેન્સ
Lens aberration,લેન્સ વિકૃતિ
Lens action,લેન્સ ક્રિયા
Lens antenna,લેન્સ એન્ટેના
Lens cap,લેન્સ કેપ
Lens combination,લેન્સ-સમ
Lens cone,લેન્સ શંકુ
Lens drum,લેન્સ ડ્રમ
Lens drum scanner,લેન્સ ડ્રમ સ્કેનર
Lens formula,લેન્સ થ્રેડ
Lens fron thermometer,લેન્સ સપાટી થર્મોમીટર
Lens fronted tubing,લેન્સ ઓરલ ટ્યુબ
Lens gauge,લેન્સ ગેજ
Lens grinding,લેન્સ પહેરો
Lens hood (=camera hood),કેમેરા હૂડ
Lens mount,લેન્સ ચાર્જ
Lens screen,લેન્સ કવર
Lens space,લેન્સ જગ્યા
Lens stop,લેન્સ બંધ
Lens turret,લેન્સ ખાટું
Lens vesicle,લેન્સનો હેતુ
Lens-cylinder,લેન્સ-સિલિન્ડર
Lense coating,લેન્સ કોટિંગ
Lense element,લેન્સ ઘટકો
Lense equation,લેન્સ સમીકરણ
Lensometer,લેન્સમીટર
Lenticular,મસૂરનો આકાર
Lenticule,"મસરભાસી, મસૂરી"
Lenz's law,લેન્ઝનો કાયદો
Leo,"સિંહ, સિંહ"
Lepton,લેપ્ટન
Lepton conservation,લેપ્ટન રક્ષણ
Lepton number,લેપ્ટન નંબર
Leptonic decay,લેપ્ટોનિક સડો
Lethal dosage,ઘાતક વોલ્યુમ
Letter,પત્ર
Letter direction,અક્ષર આદેશ
Letter notation,અક્ષર કોડ
Letter symbol,અક્ષર પ્રતીક
Level,"સમતલ, આડું, સ્તર"
Level diagram,"લેવલ ડાયાગ્રામ, ફ્લોર ડાયાગ્રામ"
Level flight,આડી ઉડાન
Level net,ફ્લોર સર્કિટ
Level of confidence,વિશ્વસનીયતા સ્તર
