Bengali,Telugu
আপেক্ষিক শস্য-তীব্রতা সূচক,సాపేక్ష పంట-తీవ్రత సూచిక
আপেক্ষিক ভিড় সহগ (কে),సాపేక్ష రద్దీ గుణకం (కె)
আপেক্ষিক বৃদ্ধির হার (আরজিআর),సాపేక్ష వృద్ధి రేటు (RGR)
আপেক্ষিক আর্দ্রতা (আরএইচ),సాపేక్ష ఆర్ద్రత (RH)
আপেক্ষিক স্প্রেড সূচক,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
আপেক্ষিক জলের সামগ্রী,సాపేక్ష నీటి కంటెంట్
আপেক্ষিক আগাছা,సాపేక్ష కలుపు
আপেক্ষিক ফলন সূচক,సాపేక్ష దిగుబడి సూచిక
আপেক্ষিক ফলন মোট,సాపేక్ష దిగుబడి మొత్తం
রিলে ক্রপিং,రిలే క్రాపింగ్
স্বস্তি,ఉపశమనం
রিমোট সেন্সিং,దూరం నుంచి నిర్ధారణ
শক্তির পুনর্নবীকরণযোগ্য উত্স,పునరుత్పాదక శక్తి వనరులు
সংস্কার,పునరుద్ధరణ
বিদ্বেষপূর্ণ,వికర్షకం
প্রতিলিপি কাঁটাচামচ,ప్రతిరూపణ ఫోర్క్
প্রতিলিপি,ప్రతిరూపణ
রিপোর্টার জিন,రిపోర్టర్ జన్యువు
সারের অবশিষ্টাংশ,ఎత్తి చూపగల ఎండు మందు
সারের অবশিষ্টাংশ,ఎరువు
অবশিষ্ট সোডিয়াম কার্বনেট,అవశేష సోడియం కార్బోనేట్
অবশিষ্ট মাটির উর্বরতা,అవశేష నేల సంతానోత్పత్తి
অবশিষ্টাংশ,అవశేషాలు
স্থিতিস্থাপকতা (ফসল),స్థితిస్థాపకత (పంట)
রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই),వనరుల వినియోగ సూచికలు (RUI)
শ্বাস প্রশ্বাস কুইওটেন্ট,రెస్పిరేషన్ క్వియోటెంట్
শ্বাস প্রশ্বাসের রঙ্গক,శ్వాసకోశ వర్ణద్రవ్యం
শ্বাস প্রশ্বাসের ভাগ,శ్వాసకోశ కోటీన్
প্রতিক্রিয়া বক্ররেখা,ప్రతిస్పందన వక్రత
প্রতিক্রিয়া,ప్రతిస్పందన
পুনর্বাসন নিউক্লিয়াস,పున itution స్థాపన కేంద్రకం
পুনরুদ্ধারকারী লাইন,పునరుద్ధరణ లైన్
সীমাবদ্ধতা এনজাইম,పరిమితి ఎంజైమ్
সীমাবদ্ধতা খণ্ড,పరిమితి భాగం
ফলাফল প্রদর্শন,ఫలిత ప్రదర్శన
খুচরা বিক্রয়,రిటైలింగ్
Retarder,రిటార్డర్
রেট্রোভাইরাস,రెట్రోవైరస్
রিটেন,రీటింగ్
রাজস্ব,ఆదాయం
বিপরীত জেনেটিক্স,రివర్స్ జెనెటిక్స్
বিপরীত রূপান্তর,రివర్స్ మ్యుటేషన్
রাইজোব্যাকটিরিয়া (পিজিপিআর),రైజోబాక్టీరియా
Rhizodeposition,రైజోడెపోజిషన్
রিজয়েড,రైజాయిడ్
রাইজোম,రైజోమ్
রাইজোস্ফিয়ার,రైజోస్పియర్
রাইবোসোম,రైబోజోమ్
রিকেটসিয়া জীবের মতো,రికెట్సియా జీవుల వంటిది
রিজ প্রাক্তন (রাইডার),రిడ్జ్ మాజీ (రిడ్జర్)
রিজ রোপণ,రిడ్జ్ నాటడం
রিজ টেরেস,రిడ్జ్ టెర్రేస్
রিজ পর্যন্ত,రిడ్జ్ టిల్
রিল ক্ষয়,రిల్ ఎరోషన్
ঝুঁকি,ప్రమాదం
আরএনএ মই,RNA నిచ్చెన
রক,రాక్
দুর্বৃত্ত,రోగ్
দুর্বৃত্ত,Proguing
মূল ফসল,రూట్ పంట
রুট এক্সিউডেটস,రూట్ ఎక్సూడేట్స్
রুট গল নেমাটোড,రూట్ పిత్తాశయం నెమటోడ్
মূল প্ররোচিত প্লাজমিড,రూట్ ప్రేరేపించే ప్లాస్మిడ్
রুট নোডুলস,రూట్ నోడ్యూల్స్
রুটস্টক,వేరు కాండం
গোলাপের রোগ,రోసెట్ వ్యాధి
রোসেট পলিমব্রনি,రోసెట్ పాలిఎంబ్రియోనీ
রোসেট ভাইরাস,రోసెట్ వైరస్
রোটারি টিলেজ,రోటరీ పండించడం
ঘূর্ণন চারণ,భ్రమణ మేత
রাউগেজ,రౌగేజ్
সারি ফসল,వరుస పంటలు
সারি ইন্টারক্রপিং,వరుస ఇంటర్‌క్రాపింగ్
আরটিএস পানীয়,RTS పానీయం
রানার,రన్నర్
রান-অফ কৃষিকাজ,రన్-ఆఫ్ వ్యవసాయం
রান অফ,రన్-ఆఫ్
গ্রামীণ আঞ্চলিক ব্যাংক,గ్రామీణ ప్రాంతీయ బ్యాంక్
মূলা,ముల్లంగి
বৃষ্টি গাছ,రెయిన్ ట్రీ
কিসমিন,రైసిన్
রামবুটান,రాంబుటాన్
রাঙ্গুন লতা,రంగూన్ లత
র‌্যাপিড,రాప్సీడ్
রাস্পবেরি,రాస్ప్బెర్రీ
ইঁদুর-লেজ মূলা,ఎలుక-తోక ముల్లంగి
বেত,రట్టన్
লাল সিডার (টুনা),ఎర్రటి దేవదారు
লাল ক্লোভার,ఎరుపు క్లోవర్
লাল সিল্ক গাছ,ఎరుపు పట్టు చెట్టు
রিড ঘাস,రీడ్ గడ్డి
