Marathi,Malayalam
आवाज तापमान,ശബ്ദ താപനില
आवाज त्रिकोण,ശബ്ദം ത്രികോണം
आवाज व्होल्टेज,നോയ്സ് വോൾട്ടേജ്
गोंगाट,ശബ്ദമില്ലാത്ത
गोंगाट नसलेले कोडिंग,ശബ്ദമില്ലാത്ത കോഡിംഗ്
गोंगाट करणारा रिसेप्शन,ഗൗരവ സ്വീകരണം
नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य,നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി
डायरेसिटोनल मायक्रोफोन,നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ
नॉन-इंडिक्वक्टिव्ह लोड,ഇൻഡക്റ്റീവ് ലോഡ്
नॉन-इंडिक्टिव्ह प्रतिकार,ധനരഹിതമായ പ്രതിരോധം
नॉन-सिनोसॉइडल वेव्ह,നോൺ-സിനോസോയ്ഡൽ തരംഗം
नॉन-अस्थिर मेमरी,അസ്ഥിരമല്ലാത്ത മെമ്മറി
किंवा गेट,കവാടം
सामान्य वेग,സാധാരണ വേഗത
सामान्य पुरवठा,സാധാരണ വിതരണം
खाच,നോച്ച്
नॉच फिल्टर,നോച്ച് ഫിൽട്ടർ
संख्यात्मक,എണ്ണത്തിലുള്ള
संख्यात्मक नियंत्रित ऑसीलेटर,സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ
नट-बोल्ट,നട്ട്-ബോൾട്ട്
Nyquist-shannon प्रमेय,Nyquist-shannon thearem
ऑब्जेक्ट-देणारं,ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
ऑक्टल,ഒക്ടക്ട്
वारंवारतेचा अष्टक,ആവൃത്തിയുടെ ഒക്ടേവ്
ऑक्टेट,ഒക്റ്റെറ്റ്
ऑफ-लाइन,ഓഫ്-ലൈൻ
ऑफसेट,ഓഫ്സെറ്റ്
ओहम,ഓം
ओम मीटर,ഓം മീറ്റർ
तेल सर्किट ब्रेकर,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
तेलाची गाळणी,ഓയിൽ ഫിൽട്ടർ
तेल बुडले,എണ്ണ മുങ്ങി
तेल पातळी गेज,ഓയിൽ ലെവൽ ഗേജ്
ओमनी-दिशात्मक ten न्टीना,ഓമ്നി-ദിശാസൂചന ആന്റിന
ओमनी-दिशात्मक मायक्रोफोन,ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ
मागणीवर,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
ऑन-डिमांड स्ट्रीमिंग,ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്
ऑनलाईन (ऑनलाइन),ഓൺ-ലൈൻ (ഓൺലൈൻ)
ऑनलाइन विश्लेषणात्मक प्रक्रिया,ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്
चालु बंद,Ov-ഓഫ്
ऑन-ऑफ कीिंग मॉड्यूलेशन,ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ
ओपन सर्किट,തുറന്ന സർക്യൂട്ട്
मुक्त स्रोत,തുറന്ന ഉറവിടം
ओपन सिस्टम,തുറന്ന സിസ്റ്റം
ऑपरेटिंग वारंवारता,പ്രവർത്തന ആവൃത്തി
ऑपरेटिंग सिस्टम,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
ऑपरेशन,ശസ്തകിയ
ऑपरेटर,ടെലഫോണ്ഓപ്പറേറ്റര്
ऑप्टिकल फायबर,ഒപ്റ്റിക്കൽ ഫൈബർ
ऑप्टिकल वारंवारता,ഒപ്റ്റിക്കൽ ആവൃത്തി
ऑप्टिकल कपात,ഒപ്റ്റിക്കൽ റിഡക്ഷൻ
ऑप्टिकल रेझोल्यूशन,ഒപ്റ്റിക്കൽ മിഴിവ്
ऑप्टिकल ट्रॅक,ഒപ്റ്റിക്കൽ ട്രാക്ക്
इष्टतम कार्य वारंवारता,ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി
ऑप्टोकॉप्लर,ഒപ്റ്റകോളർ
ऑप्टोइलेक्ट्रॉनिक्स,ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്
किंवा गेट,അല്ലെങ്കിൽ ഗേറ്റ്
कक्षा,ഭ്രമണയാത
ऑसीलेटर,ഓസിലേറ്റർ
ऑसिलोग्राम,Oscilogram
ऑसिलोग्राफ,ഓസിനോഗ്രാഫ്
ऑसिलोस्कोप,ഓസ്സിലോസ്കോപ്പ്
बाह्य इंटरलीव्हर,ബാഹ്യ ഇന്റർലീവ്
आउटगोइंग फीडर,Going ട്ട്ഗോയിംഗ് ഫീഡർ
आउटपुट,ഉല്പ്പന്നം
आउटपुट स्तर,Put ട്ട്പുട്ട് ലെവൽ
आउटपुट मीटर,Put ട്ട്പുട്ട് മീറ്റർ
आउटपुट ट्रान्सफॉर्मर,Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
आउटपुट वाल्व,Put ട്ട്പുട്ട് വാൽവ്
आउटपुट वेव्हफॉर्म,Put ട്ട്പുട്ട് തരംഗരൂപം
बाहेरील प्रसारण (ओबी),പുറത്ത് പ്രക്ഷേപണം (ഒബ്)
ओव्हन,ചൂള
ओव्हर कपलिंग,മുകളിലുള്ള കൂപ്പിംഗ്
ओव्हर मॉड्यूलेशन,പരിഷ്കരണത്തിന് മുകളിലൂടെ
ओव्हर व्होल्टेज,വോൾട്ടേജിന് മുകളിലൂടെ
एकूणच लक्ष,മൊത്തത്തിലുള്ള സവിശേഷത
एकूणच प्रसारण विश्वसनीयता,മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത
एकूणच कार्यक्षमता,മൊത്തത്തിലുള്ള കാര്യക്ഷമത
एकूणच रिसेप्शन विश्वसनीयता,മൊത്തത്തിലുള്ള സ്വീകരണ വിശ്വാസ്യത
एकूणच प्रतिसाद,മൊത്തത്തിലുള്ള പ്രതികരണം
एकूणच प्रणाली,മൊത്തത്തിലുള്ള സിസ്റ്റം
ओव्हरडबिंग,അമിതമാക്കൽ
ओव्हरहेड लाइन,ഓവർഹെഡ് ലൈൻ
ओव्हरहेड वायर,ഓവർഹെഡ് വയർ
ओव्हरलोड,അമിതഭാരം കയറ്റുക
ओव्हरलोड संरक्षण उपकरणे,ഓവർലോഡ് പരിരക്ഷണ ഉപകരണങ്ങൾ
ओव्हरलोड ट्रिप,ഓവർലോഡ് യാത്ര
ओव्हरस्पलिंग,ഓവർമാൻഡ് ചെയ്യുന്നു
पॅक,പായ്ക്ക് ചെയ്തു
पॅकेट स्विचिंग,പാക്കറ്റ് സ്വിച്ചിംഗ്
पॅकेटायझेशन,മൂലക്കറ്റ്
पॅकेटाइज्ड,മൂലക്കൈസ്ഡ്
पॅड,പാഡ്
पेजिंग,പേജിംഗ്
पॅन स्क्रीन,പാൻ സ്ക്രീൻ
पॅनेल,പാനം
पॅनिंग,പാനിംഗ്
पॅनोरामा,പനോരമ
पॅराबोलिक मायक्रोफोन,പാരബോളിക് മൈക്രോഫോൺ
आमूलाग्र बदल,മാതൃകാ മാറ്റം
विरोधाभास,വിരോധാഭാസം
समांतर बंदर,സമാന്തര പോർട്ട്
पॅरामीटर,പാരാമീറ്റർ
परजीवी तोटा,പരാന്നഭോജികൾ നഷ്ടം
परजीवी दोलन,പരാന്നഭോജികൾ
पॅरिटी बिट,പാരിറ്റി ബിറ്റ്
पॅरिटी टेस्टिंग,പാരിറ്റി പരിശോധന
पार्सेक,പാർസെക്
आंशिक ठराव,ഭാഗിക മിഴിവ്
पासबँड,പാസ്ധം
निष्क्रीय,നിഷ്കിയമായ
निष्क्रिय नेटवर्क,നിഷ്ക്രിയ നെറ്റ്വർക്ക്
संकेतशब्द,Password
पॅच,തുണിത്തുണ്ട്
पॅच कॉर्ड,പാച്ച് ചരട്
पथ नुकसान,പാത്ത് നഷ്ടം
