Malayalam,English
"ദയ
 പൂരക
 (= റാഡിക്സ്
 പൂരകൻ)","Nought
 Complement
 (= Radix
 Complement)"
പ്രസ്താവന,Nought state
"അണുകേന്ദ്രം
 സമാരംഭം
 കാരപരിപാടി","Nucleus
 Initialisation
 Program"
അസാധുവായ പ്രതീകം,Null character
"അസാധുവായ പ്രതീകം
 സ്ട്രിംഗ്","Null character
 String"
ശൂന്യമായ ചക്രം,Null cycle
അസാധുവായ ഡിറ്റക്ടർ,Null detector
അസാധുവായ ലൈൻ,Null line
"അസാധുവായ പട്ടിക (= ശൂന്യമാണ്
 പട്ടിക)","Null list (= empty
 List)"
ശൂന്യമായ ലൊക്കേറ്റർ മൂല്യം,Null locator value
അസാധുവായ രേഖ,Null record
"ശൂന്യമായ സ്ട്രിംഗ്
(= ശൂന്യമായ സ്ട്രിംഗ്)","Null string
(= Empty string)"
NUL അടിച്ചമർത്തുന്നു,Nul suppression
നമ്പർ നിയന്ത്രണം,Number control
നമ്പർ ക്രഞ്ചർ,Number cruncher
നമ്പർ ജനറേറ്റർ,Number generator
നമ്പർ ഗ്രൂപ്പ്,Number group
സംഖ്യ പ്ലാൻ,Numbering plan
"സംഖ്യ പ്ലാൻ
 പദേശം","Numbering plan
 Area"
സംഖ്യ ശ്രേണി,Number range
"അക്കം
 പതിപാദനം","Number
 Representation"
"അക്കം
 പതിപാദനം
 ഏര്പ്പാട്","Number
 Representation
 System"
നമ്പർ ശ്രേണി,Number sequence
നമ്പർ സേവനം,Number service
"നമ്പർ സേവനം
 ടെലഫോണ്ഓപ്പറേറ്റര്","Number service
 Operator"
സംഖ്യ സിസ്റ്റം,Numeration system
സംഖ്യാ വിശകലനം,Numerical analysis
സംഖ്യാ കോഡ്,Numerical code
സംഖ്യാ നിയന്ത്രണം,Numerical control
സംഖ്യാ ഡാറ്റ,Numerical data
"സംഖ്യാ രേഖീയ
 ആൽജിബ്ര","Numerical linear
 Algebra"
സംഖ്യാ സ്ഥിരത,Numerical stability
സംഖ്യാ ടേപ്പ്,Numerical tape
"നൂമ്പാറിക് ആറ്റോമിക്
 പതീകം","Numeric atomic
 Symbol"
"എണ്ണ
 ബാക്ക്-സ്പേസ്
 കഥാപാതം","Numeric
 Back-space
 Character"
സംഖ്യാ ബിറ്റ് ഡാറ്റ,Numeric bit data
സംഖ്യാ പ്രതീകം,Numeric character
"സംഖ്യാ പ്രതീകം
 ഡാറ്റ","Numeric character
 Data"
"സംഖ്യാ പ്രതീകം
 സജ്ജീകൃതരംഗം","Numeric character
 Set"
"സംഖ്യാ പ്രതീകം
 ഉപഗണം","Numeric character
 Subset"
സംഖ്യാ കോഡ്,Numeric code
"സംഖ്യാ-കോഡെഡ്
 പ്രതീക സെറ്റ്","Numeric-coded
 Character set"
സംഖ്യാ നിയന്ത്രണം,Numeric control
സംഖ്യാ ഡാറ്റ,Numeric data
"സംഖ്യാ എഡിറ്റുചെയ്തു
 കഥാപാതം","Numeric edited
 Character"
സംഖ്യാ ഇനം,Numeric item
സംഖ്യാ അക്ഷരാർത്ഥത്തിൽ,Numeric literal
സംഖ്യാ പാഡ്,Numeric pad
സംഖ്യാ പഞ്ച്,Numeric punch
"എണ്ണ
 പതിപാദനം","Numeric
 Representation"
സംഖ്യാ ഷിഫ്റ്റ്,Numeric shift
"സംഖ്യാ ഇടം
 കഥാപാതം","Numeric space
 Character"
സംഖ്യാ സ്ട്രിംഗ്,Numeric string
സംഖ്യാ വാക്ക്,Numeric word
നിബിൾ,Nybble
Nyquist നിരക്ക്,Nyquist rate
"ഒബ്ജക്റ്റ് ആർക്കിടെക്ചർ
 (ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ്യ)","Object architecture
 (Object-oriented
 Architecture)"
ഒബ്ജക്റ്റ് കോഡ്,Object code
"ഒബ്ജക്റ്റ് കോഡ്
 അനുയോജ്യത","Object code
 Compatibility"
ഒബ്ജക്റ്റ് കമ്പ്യൂട്ടർ,Object computer
ഒബ്ജക്റ്റ് ഡെക്ക്,Object deck
ഒബ്ജക്റ്റ് നിർവചനം,Object definition
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,Objective function
ഒബ്ജക്റ്റ് ഭാഷ,Object language
ഒബ്ജക്റ്റ് ലൈബ്രറി,Object library
ഒബ്ജക്റ്റ് മെഷീൻ,Object machine
ഒബ്ജക്റ്റ് മോഡൽ,Object model
ഒബ്ജക്റ്റ് മൊഡ്യൂൾ,Object module
"ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
 പുസ്തകശാല","Object module
 Library"
"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ","Object-oriented
 Architecture"
"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 ഭാഷ","Object oriented
 Language"
ഒബ്ജക്റ്റ് പായ്ക്ക്,Object pack
ഒബ്ജക്റ്റ് ഘട്ടം,Object phase
ഒബ്ജക്റ്റ് പ്രോഗ്രാം,Object program
ഒബ്ജക്റ്റ് ദിനചീയ,Object routine
ഒബ്ജക്റ്റ് സമയം,Object time
ഒക്ടക് കോഡ്,Octal code
ഒക്ടൽ ഡിജിറ്റ്,Octal digit
ഒക്ടൽ നമ്പർ,Octal number
"ഒക്ടൽ നമ്പർ
 ഏര്പ്പാട്","Octal number
 System"
ഒക്ടോറിയ,Octonary
ഒറ്റ-ഇരട്ട പരിശോധന,Odd-even check
"വിചിത്രമായ വാക്ക്
 കാലം","Odd-even word
 Time"
വിചിത്രമായ പാരിറ്റി,Odd parity
വിചിത്രമായ പാരിറ്റി പരിശോധന,Odd parity check
ഓഫീസ് ഓട്ടോമേഷൻ,Office automation
"ഓഫീസ് വിവരങ്ങൾ
 ഏര്പ്പാട്","Office information
 System"
ഓഫ്-ലൈൻ,Off-line
ഓഫ്-ലൈൻ ഉപകരണങ്ങൾ,Off-line equipment
ഓഫ്-ലൈൻ മോഡ്,Off-line mode
ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്,Off-line processing
ഓഫ്-ലൈൻ സംഭരണം,Off-line storage
ഓഫ്-ലൈൻ സിസ്റ്റം,Off-line system
ഓഫ്-ലൈൻ യൂണിറ്റ്,Off-line unit
ഓഫ്സെറ്റ്,Offset
ഓഫ്സെറ്റ് പഞ്ച്,Offset punch
ഓഫ്സെറ്റ് സ്റ്റാക്കർ,Offset stacker
ഓഫ്സെറ്റ് സിസ്റ്റം,Offset system
വേരിയബിൾ,Offset variable
ഓഫ്-സമയം,Off-time
ബിറ്റ്,On bit
"ഓൺ-ചിപ്പ് നിയന്ത്രണം
 തര്ക്കശാസ്തം","On-chip control
 Logic"
വ്യവസ്ഥയിൽ,On condition
ഡിമാൻഡ് സിസ്റ്റത്തിൽ,On demand system
വൺ-വിലാസം,One-address
"വൺ-വിലാസം
 നിര്ദ്ദേശം","One-address
 Instruction"
വൺ-ചിപ്പ്,One-chip
"മൃദുവായ
 ഭാഷ","One-dimensional
 Language"
വൺ-ഘടകം,One-element
ഒരെണ്ണം,One-for-one
"ഒരെണ്ണം
 വിവർത്തനം","One-for-one
 Translation"
"ഒരു ഗേറ്റ് (= അല്ലെങ്കിൽ
 ഗേറ്റ്)","One gate (=OR
 Gate)"
ഒരു ലെവൽ വിലാസം,One-level address
ഒരു ലെവൽ കോഡ്,One-level code
ഒരു ലെവൽ സ്റ്റോർ,One-level store
"ഒരു തലത്തിലുള്ള
 ഉറക്കുഴൂട്ട","One-level
 Subroutine"
ഒരു output ട്ട്പുട്ട്,One-output
ഒറ്റ-ഷോട്ട് സർക്യൂട്ട്,One-shot circuit
ഒരൊറ്റ സ്റ്റോപ്പ് പ്രവർത്തനം,One-stop operation
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 അസംബ്ലി","One to one
 Assembler"
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക","One to one
 Function"
"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക","One to one onto
 Function"
"ഒരു ദിശയിൽ
 വാര്ത്താവിനിമയം","One way
 Communication"
ഒരു വഴി ലിങ്കുചെയ്ത പട്ടിക,One way linked list
"ഒരു ദിശയിൽ
 പകർച്ച","One-way
 Transmission"
വൺവേ ട്രങ്ക്,One-way trunk
ഓൺലൈനിൽ,On-line
"ഓൺ-ലൈൻ ബാച്ച്
 നടപടി","On-line batch
 Processing"
"ഓൺലൈനിൽ
 വാര്ത്താവിനിമയം","On-line
 Communication"
ഓൺ-ലൈൻ ഡയഗ്നോസ്റ്റിക്സ്,On-line diagnostics
ഓൺലൈൻ ഉപകരണങ്ങൾ,On-line equipment
ഓൺ-ലൈൻ ഈച്ച,On-line fly
ഓൺലൈനിൽ ഇൻപുട്ട്,On-line input
ഓൺ-ലൈൻ മോഡ്,On-line mode
ഓൺ-ലൈൻ പ്ലോട്ടർ,On-line plotter
ഓൺ-ലൈൻ പ്രോസസ്സിംഗ്,On-line processing
"ഓൺലൈൻ പ്രോഗ്രാം
 വികസനം","On-line program
 Development"
"ഓൺലൈനിൽ
 പ്രോഗ്രാമിംഗ്","On-line
 Programming"
ഓൺ-ലൈൻ തിരയൽ,On-line searching
ഓൺ-ലൈൻ സംഭരണം,On-line storage
ഓൺലൈൻ സിസ്റ്റം,On-line system
ഓൺ-ലൈൻ ടെർമിനൽ,On-line terminal
"ഓൺ-ലൈൻ ടെർമിനൽ
 പരീക്ഷണസന്വദായം","On-line terminal
 Test"
ഓൺ-ലൈൻ പരിശോധന,On-line testing
ഓൺ-ലൈൻ ടെസ്റ്റ് സിസ്റ്റം,On-line test system
ഓൺ-ലൈൻ യൂണിറ്റ്,On-line unit
പ്രവർത്തനത്തിലേക്ക്,Onto function
വിലാസത്തെ തുറക്കുക,Open addressing
കോഡ് തുറക്കുക,Open code
തുറന്ന കളക്ടർ,Open collector
"തുറന്ന കളക്ടർ
 ഉപായം","Open collector
 Device"
കോൺടാക്റ്റ് ടോൺ തുറക്കുക,Open contact tone
ഓപ്പൺ-എൻഡ്,Open-ended
ഓപ്പൺ-എൻഡ് ലൈൻ,Open-ended line
ഫയൽ തുറക്കുക,Open file
തുറന്ന ലൂപ്പ് നിയന്ത്രണം തുറക്കുക,Open loop control
തുറന്ന ലൂപ്പ് സിസ്റ്റം തുറക്കുക,Open loop system
തുറന്ന നമ്പറിംഗ്,Open numbering
തുറന്ന ദിനചര,Open routine
തുറന്ന ഷോപ്പ്,Open shop
"തുറന്ന ഷോപ്പ്
 ശസ്തകിയ","Open shop
 Operation"
തുറക്കുക സബ്റൂട്ടൈൻ,Open subroutine
തുറന്ന സിസ്റ്റം,Open system
"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ","Open systems
 Interconnection"
"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ","Open systems
 Interworking"
വയർ തുറന്നു,Open wire
ഓപ്പൺ-വയർ ലൈൻ,Open-wire line
ഓപ്പറേഷൻ,Operand
പ്രവർത്തന ഫീൽഡ്,Operand field
മോഡ് പ്രവർത്തനക്ഷമമാക്കുക,Operate mode
ഓപ്പറേറ്റിംഗ് കാലതാമസം,Operating delay
"ഓപ്പറേറ്റിംഗ്
 പരിസ്ഥിതി","Operating
 Environment"
ഓപ്പറേറ്റിംഗ് ശ്രേണി,Operating range
ഓപ്പറേറ്റിംഗ് അനുപാതം,Operating ratio
പ്രവർത്തന ഇടം,Operating space
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,Operating system
"ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
 പവര്ത്തിക്കുക","Operating system
 Function"
പ്രവർത്തിക്കുന്ന സമയം,Operating time
"പ്രവർത്തിക്കുന്ന വോൾട്ടളവ്
 സൂചകം","Operating voltage
 Indicator"
ശസ്തകിയ,Operation
"പ്രവർത്തനക്ഷമമായ
 കഥാപാതം","Operational 
 Character"
പ്രവർത്തന മോഡ്,Operational mode
പ്രവർത്തന ചിഹ്നം,Operational sign
പ്രവർത്തന യൂണിറ്റ്,Operational unit
പ്രവർത്തന വാക്ക്,Operational word
ഓപ്പറേഷൻ കോഡ്,Operation code
"പ്രവർത്തന നിയന്ത്രണം
 ഭാഷ","Operation control
 Language"
"പ്രവർത്തന നിയന്ത്രണം
 പ്രസ്താവന","Operation control
 Statement"
ഓപ്പറേഷൻ സൈക്കിൾ,Operation cycle
പ്രവർത്തന ഡീകോഡർ,Operation decoder
"ശസ്തകിയ
 മുഖഭാവം","Operation
 Expression"
പ്രവർത്തന ഫീൽഡ്,Operation field
പ്രവർത്തന നമ്പർ,Operation number
പ്രവർത്തന ഭാഗം,Operation part
ഓപ്പറേഷൻ അനുപാതം,Operation ratio
"പ്രവർത്തന വിശകലനം
 (= പ്രവർത്തനങ്ങൾ
 ഗവേഷണം)","Operations analysis
 (= Operations
 Research)"
