Assamese,Odiya
পৰ্যবেক্ষণমূলক ভৱিষ্যদ্বাণী,ପର୍ଯ୍ୟବେକ୍ଷଣ ପୂର୍ବାନୁମାନ |
"মানৱ নিৰীক্ষণ কেন্দ্ৰ, মানৱ নিৰীক্ষণ কেন্দ্ৰ","ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ, ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |"
পৰ্যবেক্ষণ কৰা হৈছে,ପାଳନ କରାଯାଇଛି |
পৰ্যবেক্ষণ কৰা উচ্চতা,ଉଚ୍ଚତା ଦେଖାଗଲା |
পৰ্যবেক্ষণ কৰা বৰ্ণমালা,ବର୍ଣ୍ଣମାଳା
পৰ্যবেক্ষণ কৰা সম্পৰ্ক,ଦେଖାଯାଇଥିବା ସମ୍ପର୍କ
পৰ্যবেক্ষণ কৰা ভুল,ଦେଖାଯାଇଥିବା ତ୍ରୁଟି |
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,ବାରମ୍ବାର ଦେଖାଯାଏ |
পৰ্যবেক্ষণ কৰা মাধ্যাকৰ্ষণ মানচিত্ৰ,ମାଧ୍ୟାକର୍ଷଣ ମାନଚିତ୍ର
পৰ্যবেক্ষণ কৰা পৰিৱৰ্তন,ପରିବର୍ତନ
পৰ্যবেক্ষণ কৰা মূল্য,ଦେଖାଯାଇଥିବା ମୂଲ୍ୟ
পৰ্যবেক্ষণ কৰা মেৰিডিয়ান দূৰত্ব,ମେରିଡିଆନ୍ ଦୂରତା ଉପରେ ନଜର ରଖାଯାଇଛି |
শূন্য পৰ্যবেক্ষণ কৰা হৈছে,ଶୂନ୍ୟ
পৰ্যবেক্ষকজন,ପର୍ଯ୍ୟବେକ୍ଷକ
পৰ্যবেক্ষকৰ মেৰিডিয়ান,ପର୍ଯ୍ୟବେକ୍ଷକଙ୍କ ମେରିଡିଆନ୍ |
"বাধা, বাধা","ବାଧା, ବାଧା"
বেকলেছ,ବ୍ୟାକ୍ଲାସ୍ |
ব্লক কৰা প্ৰভাৱ,ଅବରୋଧ ପ୍ରଭାବ
সংস্থাপনৰ দক্ষতা,ସ୍ଥାପନ ଦକ୍ଷତା
"প্ৰতিষ্ঠা নম্বৰ, অধ্যাসন নম্বৰ","ପ୍ରତିଷ୍ଠା ସଂଖ୍ୟା, ଆଦ୍ୟାସନ୍ ସଂଖ୍ୟା |"
ব্যৱসায়িক ৰাস্তা,ବ୍ୟବସାୟ ରାସ୍ତା
ব্যৱসায়িক গাঁথনি,ବ୍ୟବସାୟ ଗଠନ
ব্যৱসায়িক টেবুল,ବ୍ୟବସାୟ ସାରଣୀ |
বাণিজ্যিক পৰিমাণ,ବାଣିଜ୍ୟିକ ପରିମାଣ
বাণিজ্যিক প্ৰভাৱ,ବାଣିଜ୍ୟିକ ପ୍ରଭାବ
পেছাদাৰী কেৰিয়াৰ,ବୃତ୍ତିଗତ ବୃତ୍ତି
বাণিজ্যিক পিৰামিড,ବାଣିଜ୍ୟିକ ପିରାମିଡ୍ |
ব্যৱসায়িক গাঁথনি,ବ୍ୟବସାୟ ଗଠନ
অষ্টভুজ দাপোন,ଅଷ୍ଟାକ୍ଷୀ ଦର୍ପଣ |
অষ্টভুজ,ଅଷ୍ଟାଡ୍ରାଲ୍ |
"অষ্টভুজ ভিজ, অষ্টভুজ বিন্যাস","ଅଷ୍ଟାଡ୍ରାଲ୍ ଭିଜ୍, ଅଷ୍ଟାଡ୍ରାଲ୍ ବିନ୍ୟାସକରଣ |"
অষ্টভুজ বিন্যাস,ଅଷ୍ଟାଡ୍ରାଲ୍ ବିନ୍ୟାସକରଣ |
অষ্টভুজ ৰূপ,ଅଷ୍ଟାଡ୍ରାଲ୍ ଫର୍ମ |
অষ্টভুজ স্বাভাৱিক চাপ,ଅଷ୍ଟାଡ୍ରାଲ୍ ସାଧାରଣ ଚାପ |
অষ্টভুজ ছিয়াৰ চাপ,ଅଷ୍ଟାଡ୍ରାଲ୍ ଶିଅର୍ ଚାପ |
অষ্টভুজ ভিত্তি,ଅଷ୍ଟାଡ୍ରାଲ୍ ବେସ୍ |
অষ্টক অংক,ଅକ୍ଟାଲ୍ ଅଙ୍କ
অষ্টক সংকেত,ଅଷ୍ଟାଲ ସଙ୍କେତ
অক্টল ব্যৱস্থা,ଅକ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
"অষ্টক, অষ্টক","ଅଷ୍ଟାଭ, ଅଷ୍ଟାଭ |"
অষ্টক বেণ্ডৰ চাপৰ স্তৰ অষ্টক বেণ্ডৰ চাপৰ স্তৰ,ଅଷ୍ଟାଭ ବ୍ୟାଣ୍ଡ ଚାପ ସ୍ତର ଅଷ୍ଟାଭ ବ୍ୟାଣ୍ଡ ଚାପ ସ୍ତର |
অষ্টক,ଅଷ୍ଟାଭ
অক্টেট নিয়ম,ଅକ୍ଟେଟ୍ ନିୟମ |
অষ্টভুজ,ଅଷ୍ଟାଡ୍ରାଲ୍ |
অক্টোড,ଅକ୍ଟୋଡ୍ |
"অষ্টভুজ, অক্টেন","ଅଷ୍ଟାଙ୍ଗ, ଅକ୍ଟାନ୍ |"
অষ্টভুজ মুহূৰ্ত,ଅଷ୍ଟାଦଶ ମୁହୂର୍ତ୍ତ |
অষ্টভুজটো,ଅଷ୍ଟାଙ୍ଗ
ভিজুৱেল মাইক্ৰস্কোপ,ଭିଜୁଆଲ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
অতিৰ্যক ৰেখা,ଅଣ ତ୍ରିକୋଣୀୟ ରେଖା |
অদ্ভুত ইলেক্ট্ৰন বন্ধন,ଅଦ୍ଭୁତ ଇଲେକ୍ଟ୍ରନ୍ ବଣ୍ଡ୍ |
অদ্ভুত ইলেক্ট্ৰন অণু,ଅଦ୍ଭୁତ ଇଲେକ୍ଟ୍ରନ୍ ଅଣୁ |
বিষম ইলেক্ট্ৰনিক অৱস্থা,ଅସନ୍ତୁଷ୍ଟ ଇଲେକ୍ଟ୍ରୋନିକ୍ ସ୍ଥିତି |
অদ্ভুত লাইন চিনেপ্স,ଅଦ୍ଭୁତ ରେଖା ସିନେପ୍ସ |
"অদ্ভুত অদ্ভুত, অদ্ভুত বহুগুণ","ଅଦ୍ଭୁତ, ଅଦ୍ଭୁତ ଏକାଧିକ |"
অদ্ভুত সংখ্যা,ଅଦ୍ଭୁତ ସଂଖ୍ୟା
"অদ্ভুত সমতা, অদ্ভুত সমতা","ଅଦ୍ଭୁତ ଯୁଗଳ, ଅଦ୍ଭୁତ ଯୁଗଳ |"
অদ্ভুত সমতা পৰীক্ষা,ଅଦ୍ଭୁତ ଯୁଗଳ ଯାଞ୍ଚ |
বিষম সমতা অৱস্থা,ଅସ୍ୱାଭାବିକ ଯୁଗଳ ଅବସ୍ଥା |
অতিৰিক্ত প্ৰ&#39;টন মডেল,ଅତିରିକ୍ତ ପ୍ରୋଟନ୍ ମଡେଲ୍ |
"অদ্ভুত-সমন নিউক্লিয়াছ, অদ্ভুত-সমন নিউক্লিয়াছ","ଅଦ୍ଭୁତ-ଏପରିକି ନ୍ୟୁକ୍ଲିୟସ୍, ଅଦ୍ଭୁତ-ଏପରିକି ନ୍ୟୁକ୍ଲିୟସ୍ |"
অদ্ভুত-সম শব্দ কালছোৱা,ଅଦ୍ଭୁତ ଶବ୍ଦ ଟେନସନ୍ |
অসমতাপূৰ্ণ নিউক্লিয়াছ,ଅସୀମିତ ନ୍ୟୁକ୍ଲିୟସ୍ |
"অদ্ভুত নিউক্লিয়াছ, অড নিউক্লিয়াছ","ଓଡ ନ୍ୟୁକ୍ଲିୟସ୍, ଓଡ ନ୍ୟୁକ୍ଲିୟସ୍ |"
হেটেৰ’-টক্সিন নিউক্লাইড,ହେଟେରୋ-ଟକ୍ସିନ୍ ନ୍ୟୁକ୍ଲିଡ୍ |
"odograph, পেথগ্ৰাফাৰ","odograph, pathgrapher"
"পেথ&#39;মিটাৰ, অড&#39;মিটাৰ","ପାଥୋମିଟର, ଓଡୋମିଟର |"
orsted,orsted
এক্সজেষ্ট লোড,ନିଷ୍କାସନ ଭାର
লোড আঁতৰোৱা,ଲୋଡ୍ ଅପସାରଣ
উচ্চ লোড সময়,ଉଚ୍ଚ ଭାର ସମୟ |
অফ পিৰিয়ড,ବନ୍ଦ ଅବଧି
"বন্ধ অৱস্থান, ভাঙি অৱস্থান","ବନ୍ଦ ସ୍ଥିତି, ବ୍ରେକ୍ ପୋଜିସନ୍ |"
centripetal,ସେଣ୍ଟ୍ରିପେଟାଲ୍ |
কেন্দ্ৰীয় ডাইপোল,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଡିପୋଲ୍ |
কেন্দ্ৰপৃথক গতি,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଗତି
বিকেন্দ্ৰীকৃত কাৰ্য্যকলাপ,ବିକେନ୍ଦ୍ରୀକରଣ କାର୍ଯ୍ୟ
বিকেন্দ্ৰ পি পি আই,ବିକେନ୍ଦ୍ର PPI
বিকেন্দ্ৰীকৃত পৰিকল্পনা প্ৰদৰ্শন,ବିକେନ୍ଦ୍ରୀକରଣ ଯୋଜନା ପ୍ରଦର୍ଶନ
কেন্দ্ৰীয় লোব,କେନ୍ଦ୍ରୀୟ ଲୋବ |
"চেনেলৰ বাহ্যিক নিৰ্বাচনশীলতা, চেনেলৰ বাহ্যিক নিৰ্বাচনশীলতা","ଚ୍ୟାନେଲ ବାହ୍ୟ ଚୟନ, ଚ୍ୟାନେଲ ବାହ୍ୟ ଚୟନ |"
বন্ধ বৰ্তনীৰ ভল্টেজ,ବନ୍ଦ ସର୍କିଟ୍ ଭୋଲଟେଜ୍ |
স্কেল আউট,ସ୍କେଲ ଆଉଟ୍
"ট্ৰেন্স-টাৰ্গেট লিংকেজ, ছ্যুডো-এড্ৰেছ","ଟ୍ରାନ୍ସ-ଟାର୍ଗେଟ୍ ଲିଙ୍କେଜ୍, ଛଉ ଠିକଣା |"
"আক্ৰমণাত্মক ক্ষেপণাস্ত্ৰ, আক্ৰমণাত্মক বেলিষ্টিক","ଆପତ୍ତିଜନକ କ୍ଷେପଣାସ୍ତ୍ର, ଆପତ୍ତିଜନକ ବାଲିଷ୍ଟିକ୍ |"
আক্ৰমণৰ গৱেষণা,ଆକ୍ରମଣ ଅନୁସନ୍ଧାନ |
অ সঁজুলি,ଅଣ ଉପକରଣ
অফছেট কোণ,ଅଫସେଟ କୋଣ
অফছেট বিম,ଅଫସେଟ୍ ବିମ୍ |
অফছেট কেৰিয়াৰ,ଅଫସେଟ ବାହକ
অফছেট কেৰিয়াৰ,ଅଫସେଟ ବାହକ
path কম্পিউটাৰ,ପଥ କମ୍ପ୍ୟୁଟର |
শিখৰ পেৰাবোলা,ସର୍ବୋଚ୍ଚ ପାରାବୋଲା |
স্থান সহনশীলতা,ଅବସ୍ଥାନ ସହନଶୀଳତା |
ওম,ଓମ୍
ওমৰ নিয়ম,ଓମ୍ ନିୟମ |
ওমতা,ଓମଟା
ohmi বৰ্তনী,ଓହମି ସର୍କିଟ |
omi ড্ৰাইভাৰ,omi ଡ୍ରାଇଭର |
ওমি সম্পাৰ্ক,ଓମି ସାମ୍ପାର୍କ |
omi কাপলিং,omi କପଲିଙ୍ଗ୍ |
ওমি ক্ষয়,ଓମି କ୍ଷୟ |
ওমি পাট,omi paat
ওহমি অভাৰভোল্টেজ,ଓହମି ଓଭରଭୋଲଟେଜ୍ |
ওহমি ৰেজিষ্টেন্স,ଓହମି ପ୍ରତିରୋଧ |
ওমি মান,ଓମି ମନ୍
ওমমিটাৰ,ଓମ୍ମିଟର
তেল নিৰ্গত হোৱা,ତେଲ ill ାଳ
তেল শীতল কৰা,ତେଲ ଥଣ୍ଡା
তেলত ডুবাই থোৱা চুইচ,ତେଲ ବୁଡିତ ସୁଇଚ୍ |
তেল বিসৰ্জন দৰ্শক,ତେଲ ବୁଡିବା ଦର୍ଶକ |
তেলৰ চুইচ,ତେଲ ସୁଇଚ୍ |
তেল ভৰ্তি কেবল,ତେଲ ଭର୍ତ୍ତି କେବୁଲ୍ |
আন্তঃনক্ষত্ৰীয় পৰমাণু,ଆନ୍ତର୍ଜାତିକ ପରମାଣୁ |
"ওমেগা হাইপাৰান, হাইপাৰান","ଓମେଗା ହାଇପରାନ୍, ହାଇପରାନ୍ |"
ওমেগা মেছন,ଓମେଗା ମସନ୍ |
ওমেগাট্ৰন,ଓମେଗାଟ୍ରନ୍ |
ওমছ বৈদ্যুতিক জাল প্ৰক্ৰিয়া,ଓହମ୍ ଇଲେକ୍ଟ୍ରିକ୍ ଫର୍ଜିଙ୍ଗ୍ ପ୍ରକ୍ରିୟା |
ৰেহাই,ରିହାତି
কঠিন দ্ৰৱণ পাতল কৰা,କଠିନ ସମାଧାନ
সৰ্বশক্তিমান,ସର୍ବଶକ୍ତିମାନ
দীৰ্ঘ দূৰত্বৰ সুবিধা,ଦୀର୍ଘ ଦୂରତା ସୁବିଧା |
দীৰ্ঘ দূৰত্বৰ ষ্টিয়াৰিং ব্যৱস্থা,ଦୂର ଦୂରତା ଷ୍ଟିଅରିଂ ସିଷ୍ଟମ୍ |
সাৰ্বজনীন সূচক,ସର୍ବଭାରତୀୟ ସୂଚକ |
সৰ্বদিশীয় এন্টেনা,ସର୍ବଭାରତୀୟ ଆଣ୍ଟେନା |
ইউনিভাৰ্চেল মাইক্ৰ&#39;ফোন,ସର୍ବଭାରତୀୟ ମାଇକ୍ରୋଫୋନ୍ |
"সাৰ্বজনীন, সাৰ্বজনীন","ସର୍ବଭାରତୀୟ, ସର୍ବଭାରତୀୟ |"
অম্নিগ্ৰাফ,ଓମାନିଗ୍ରାଫ୍ |
ইউনিভাৰ্চেল ৰেঞ্জ,ସର୍ବଭାରତୀୟ ପରିସର |
দত্ত তৎক্ষণাত তুলনা,ଦତ୍ତ ତତକ୍ଷଣାତ୍ ତୁଳନା
একেলগে ব্যৱহাৰ কৰা সঁজুলি,ଏକକାଳୀନ ଉପକରଣ
একেলগে সম্পদ,ଏକକାଳୀନ ଉତ୍ସ |
চলিত সময়ছোৱা,ସାମ୍ପ୍ରତିକ ଅବଧି
"শীৰ্ষ, শীৰ্ষ","ଶୀର୍ଷ, ଶୀର୍ଷ"
কাণৰ ড্ৰাম,କର୍ଣ୍ଣ
বন্ধ বৰ্তনীৰ ভল্টেজ,ବନ୍ଦ ସର୍କିଟ୍ ଭୋଲଟେଜ୍ |
অন-অফ নিয়ন্ত্ৰণ,ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲ୍ |
"বিচ্ছিন্ন কী কৰা, অন-অফ কী কৰা","କିଙ୍ଗ୍, ଅନ୍-ଅଫ୍ କିଙ୍ଗକୁ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |"
অন-অফ মডুলেচন,ଅନ୍-ଅଫ୍ ମଡ୍ୟୁଲେସନ୍ |
"চূড়ান্ত মনিটৰ, মাষ্টাৰ মনিটৰ","ଅନ୍ତିମ ମନିଟର, ମାଷ୍ଟର ମନିଟର |"
"সংস্পৰ্শৰ অৱস্থান, মুকলি অৱস্থান","ଯୋଗାଯୋଗ ସ୍ଥିତି, ଖୋଲା ଅବସ୍ଥାନ |"
"অণ্ডোগ্ৰাফ, ভল্টেজ ৱেভগ্ৰাফাৰ","ଅଣ୍ଡୋଗ୍ରାଫ୍, ଭୋଲଟେଜ୍ ୱେଭଗ୍ରାଫର୍ |"
এণ্ড&#39;স্কোপ,ଏଣ୍ଡୋସ୍କୋପ୍ |
এটা ঠিকনা,ଏକ ଠିକଣା
এটা ঠিকনাৰ নিৰ্দেশনা,ଏକ ଠିକଣା ନିର୍ଦ୍ଦେଶ
একক শক্তি,ଏକକ ଶକ୍ତି
"একভিম ফিল্টাৰ, একভিম ফিল্টাৰ","ekvim ଫିଲ୍ଟର୍, ଏକଭିମ୍ ଫିଲ୍ଟର୍ |"
একমুখী প্ৰবাহ,ଏକପାଖିଆ ପ୍ରବାହ |
একৰঙী দোলক,ମୋନୋକ୍ରୋମାଟିକ୍ ଓସିଲେଟର |
একক কম্পাঙ্ক নিৰ্বাচন,ଏକକ ଫ୍ରିକ୍ୱେନ୍ସି ଚୟନ |
মনো ফুটা কাপলাৰ,ମୋନୋ ହୋଲ୍ କପ୍ଲର୍ |
একঘেয়ামী সংক্ৰমণ,ମୋନୋଟୋନିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |
একাধিক ঠিকনা,ଏକାଧିକ ଠିକଣା
একস্থিৰ মাল্টিভাইব্ৰেটৰ,monostationary multivibrator
একক গভীৰতা,ମୋନୋଲିଥିକ୍ ଗଭୀରତା |
একস্বৰ টিউনিং,ମୋନୋଟୋନ୍ ଟ୍ୟୁନିଂ |
একাকী সংগঠন,ଏକାକୀ ସଙ୍ଗଠନ |
একদিশীয় বৰ্তনী,ଏକପାଖିଆ ସର୍କିଟ |
মনোচাইট মডেল,ମୋନୋସାଇଟ୍ ମଡେଲ୍ |
মনোচাইট তত্ত্ব,ମୋନୋସାଇଟ୍ ସିଦ୍ଧାନ୍ତ |
এক-কণা বিনিময়,ଏକ-କଣିକା ବିନିମୟ |
এক-কণা মডেল,ଏକ-କଣିକା ମଡେଲ୍ |
একক প্ৰক্ৰিয়া শোষণ,ଏକକ ପ୍ରକ୍ରିୟା ଅବଶୋଷଣ |
সাৰ্বজনীন দূৰত্ব,ସର୍ବଭାରତୀୟ ଦୂରତା |
অনসাগৰ পৰিবাহীতা সমীকৰণ,ଅନସାଗର କଣ୍ଡକ୍ଟିଭିଟି ସମୀକରଣ |
"অস্বচ্ছ, শান্তকাৰী","ଅସ୍ପଷ୍ଟ, ସେଡିଟିଭ୍ |"
অস্পষ্টতা,ସ୍ୱଚ୍ଛତା
"অস্পষ্টতা, অস্পষ্টতা","ସ୍ୱଚ୍ଛତା, ସ୍ୱଚ୍ଛତା |"
"গাখীৰৰ দৰে, গাখীৰৰ দৰে, উপলব্ধতা","ଦୁଗ୍ଧତା, କ୍ଷୀରତା, ଉପଲବ୍ଧତା |"
"অস্বচ্ছ, অস্বচ্ছ","ଅସ୍ପଷ୍ଟ, ଅସ୍ପଷ୍ଟ |"
অস্বচ্ছ বস্তু,ଅସ୍ପଷ୍ଟ ବସ୍ତୁ |
স্বচ্ছ মাধ্যম,ସ୍ୱଚ୍ଛ ମାଧ୍ୟମ |
অস্বচ্ছ প্ৰজেক্টৰ,ଅସ୍ପଷ୍ଟ ପ୍ରୋଜେକ୍ଟର୍ |
অস্বচ্ছ শ্বীট,ଅସ୍ପଷ୍ଟ ସିଟ୍ |
"অস্বচ্ছ সংকেত, অ-পোহৰ সংকেত","ଅସ୍ପଷ୍ଟ ସଙ୍କେତ, ଅଣ-ଆଲୋକ ସଙ୍କେତ |"
মুক্ত ঠিকনা ব্যৱস্থাপ্ৰণালী,ଠିକଣା ଠିକଣା ଖୋଲନ୍ତୁ |
মুক্ত বায়ু আয়নীয়কৰণ কক্ষ,ମାଗଣା ବାୟୁ ଆୟୋନାଇଜେସନ୍ ଚାମ୍ବର |
মুকলি ৰেখা,ଖୋଲା ରେଖା |
ৰিং চেণ্টাৰ ডিছপ্লে,ରିଙ୍ଗ୍ ସେଣ୍ଟର୍ ପ୍ରଦର୍ଶନ |
মুক্ত বৰ্তনী,ଓପନ୍ ସର୍କିଟ୍ |
