Hindi,Gujarati
पूर्व सोपानन,પ્રી ગ્રેડેશન
पूर्व चयक,પૂર્વ જોડાણ
प्रस्तुति,રજૂઆત
प्रस्तुति परत,પ્રસ્તુતિ સ્તર
पूर्व स्थाप,પૂર્વ સ્થાપના
प्राथमिक बैटरी,પ્રાથમિક બેટરી
प्राथमिक सेल,પ્રાથમિક કોષ
प्राथमिक वर्ण,પ્રાથમિક પાત્ર
प्राथमिक वर्ण वीडियो संकेत,પ્રાથમિક અક્ષર વિડિઓ સિગ્નલ
प्राथमिक लाईन स्थिरांक,પ્રાથમિક રેખા સ્થિર
प्राथमिक संचय,પ્રાથમિક સંગ્રહ
प्राइम इम्पलिकैंट,પ્રાઇમ ગર્ભિત
प्राथमिक कोडक,પ્રાથમિક કોડેક
प्रायिकता घनत्व फलन,સંભાવના ઘનતા કાર્ય
"एषणी युग्मन, अनवेषी शालाक युग्मन",સંશોધનાત્મક જોડાણ
प्रक्रम प्रसार,પ્રક્રિયા પ્રસરણ
प्रक्रम उत्पाद,પ્રક્રિયા ઉત્પાદન
प्रक्रमक,પ્રોસેસર
उत्पाद संसूचक,ઉત્પાદન સૂચક
क्रमादेशीय आव्यूह तर्क,પ્રોગ્રામેટિક મેટ્રિક્સ લોજિક
क्रमादेशीय क्षीणकारी,પ્રોગ્રામેબલ એટેન્યુએટર
क्रमादेशीय गणक,પ્રોગ્રામેબલ કેલ્ક્યુલેટર
क्रमादेशीय संक्रियात्मक प्रवर्धक,પ્રોગ્રામેબલ ઓપરેશનલ એમ્પ્લીફાયર
क्रमादेशीय अनुक्रमिक मशीन,પ્રોગ્રામેબલ ક્રમિક મશીન
क्रमादेशीय तंत्र नियंत्रक,પ્રોગ્રામેબલ સિસ્ટમ કંટ્રોલર
क्रमादेशीय काल समंजक,પ્રોગ્રામેબલ ટાઇમ એડજસ્ટર
क्रमादेशन,પ્રોગ્રામિંગ
प्रक्षेपण संरेखक,પ્રક્ષેપણ સંરેખક
"पी.रॉम, प्ररॉम","p.rom, prom"
संचरण गुणांक,ટ્રાન્સમિશન ગુણાંક
संचरण विलंब,ટ્રાન્સમિશન વિલંબ
संचरण विलंब काल,ટ્રાન્સમિશન વિલંબ સમય
तरंग संचरण,તરંગ ટ્રાન્સમિશન
आदि प्ररूप,આદિકાળનું સ્વરૂપ
सामीप्य मुद्रण,નિકટતા પ્રિન્ટીંગ
सामीप्य स्विच,નિકટતા સ્વીચ
छद्म त्रिआधारी कोड,સ્યુડો ત્રિકોણ કોડ
छद्म यादृच्छिक द्विआधारी अनुक्रम,સ્યુડો રેન્ડમ દ્વિસંગી ક્રમ
छद्मत्रयी कोड,સ્યુડો-કોડ
पी-स्पाइस,પી-મસાલા
P-प्ररूप पदार्थ,પી-પ્રકારની સામગ્રી
P-प्ररूप अर्धचालक,પી-પ્રકાર સેમિકન્ડક્ટર
ऊर्ध्व प्रतिरोधक,વર્ટિકલ રેઝિસ્ટર
स्पंदमान दिष्टधारा,સ્પંદિત પ્રવાહ
स्पंद,નાડી
स्पंद प्रग्रहण,પલ્સ કેપ્ચર
स्पंद कालवधि,પલ્સ અવધિ
स्पंद संरूपण,પલ્સ રૂપરેખાંકન
स्पंद विस्तारक,પલ્સ એક્સપાન્ડર
स्पंद कालवधि,પલ્સ અવધિ
स्पंदावली,સ્પંદવલી
स्पंद ट्रासफॉर्मर,પલ્સ ટ્રાન્સફોર્મર
स्पंद संक्रमण,પલ્સ સંક્રમણ
स्पंद कालवधि,પલ્સ અવધિ
स्पंद कालवधि मॉडुलन,પલ્સ અવધિ મોડ્યુલેશન
स्पंदित शक्ति,સ્પંદનીય શક્તિ
स्पंदक,પલ્સર
वेध भंजन,છિદ્ર
शुद्धता,ચોકસાઈ
शुद्धता समायोजन,ચોકસાઈ ગોઠવણ
कर्षापकर्ष,પરાકાષ્ઠા
कर्षापकर्ष प्रवर्धक,ટ્રેક્શન એમ્પ્લીફાયર
कर्षापकर्ष पूरक सममिति प्रवर्धक,ટ્રેક્શન પૂરક સમપ્રમાણતા એમ્પ્લીફાયર
कर्षापकर्ष प्रत्यक्ष युग्मित प्रवर्धक,થ્રસ્ટ ડાયરેક્ટ કપલ્ડ એમ્પ્લીફાયર
कर्षापकर्ष यंत्र मशीन,ટ્રેક્શન મશીન
कर्षापकर्ष चिति स्मृति,હાર્ડ મેમરી
पिरामिडीय श्रृंग ऐंटेना,પિરામિડલ હોર્ન એન્ટેના
समकोणिक आयाम मॉडुलन,જમણો કોણ કંપનવિસ્તાર મોડ્યુલેશન
क्यू-गणक,ક્યૂ-કાઉન્ટર
क्यू-फलन,ક્યૂ-કાર્ય
क्यू-मापी,ક્યૂ-મીટર
चतुः संक्रियात्मक प्रवर्धक,ક્વાડ્રુપોલ એમ્પ્લીફાયર
चतुः विभव तुलनित्र,ચતુર્થાંશ સંભવિત તુલનાકાર
वृतपाद,ચતુર્ભુજ
वृतपाद विभवमापी,ચતુર્ભુજ પોટેન્શિયોમીટર
वृतपाद गोलीय कोण,ગોળાકાર ગોળાકાર કોણ
चतुर्दिक टेप रिकार्डर,ચતુર્ભુજ ટેપ રેકોર્ડર
"समकोणिक, समकोणीय","જમણો ખૂણો, જમણો ખૂણો"
समकोणिक घटक,જમણો ખૂણો ઘટક
