English,Marathi
Oligotrophic soil,ऑलिगोट्रोफिक माती
Olocales,ओलोकालेस
Ommatidium,OMMATIDIUM
Omnivore,सर्वज्ञ
Omnivorous,सर्वव्यापी
Oncogene,ऑन्कोजेन
Oncogenesis,ऑन्कोजेनेसिस
Oncogenic transformation,ऑन्कोजेनिक ट्रान्सफॉर्मेशन
One cistron one polypeptide,एक सिस्ट्रॉन वन पॉलीपेप्टाइड
One gene one enzyme hypothesis,एक जीन वन एंजाइम गृहीतक
One gene one polypeptide,एक जनुक एक पॉलीपेप्टाइड
One whorl of perianth,पेरियंटचा एक WHOLL
Ontogeny,ऑन्टोजेनी
Oocyte,ओओसाइट
Oogamous,ओगॅमस
Oogamy,ओगामी
Oogenesis,ओजेनेसिस
Oospore,ओपोर
Opaque,अपारदर्शक
Oparin Haldane hypothesis,ओपरीन हल्देन गृहीतक
Open system,ओपन सिस्टम
Operculum,ऑपरकुलम
Operon,ओपेरॉन
Ophiura,ओफियुरा
Ophrys,ओफ्रीस
Ophthalmic surgery,नेत्ररोग शस्त्रक्रिया
Opiate narcotic,मादक मादक द्रव्ये
Opportunistic infection,संधीसाधू संसर्ग
Opposite,उलट
Opsin,ऑप्सिन
Opsonisation,ऑप्सनिझेशन
Optic,ऑप्टिक
Optic,ऑप्टिक
Optic lobe,ऑप्टिक लोब
Optic nerve,ऑप्टिक मज्जातंतू
Optically transparent cuvette,ऑप्टिकली पारदर्शक कुवेट
Optimum temperature,इष्टतम तापमान
Opuntia,ओपंटिया
Oral administration,तोंडी प्रशासन
Oral membrane,तोंडी पडदा
Orang utan,ऑरंग उटान
Orbicular,परिभ्रमण
Orchard,फळबाग
Orchid,ऑर्किड
Orchidaceae,ऑर्किडासी
Order,ऑर्डर
Order,ऑर्डर
Ordovician period,ऑर्डोविशियन कालावधी
Ore smelter,धातूचा स्मेल्टर
Organ of corti,कॉर्टीचा अवयव
Organ system,अवयव प्रणाली
Organ transplant,अवयव प्रत्यारोपण
Organelle,ऑर्गेनेल
Organic compound,सेंद्रिय कंपाऊंड
Organic matter,सेंद्रिय पदार्थ
Organic matter,सेंद्रिय पदार्थ
Organic evolution,सेंद्रिय उत्क्रांती
Organic remain,सेंद्रिय शिल्लक
Organismic level,जीवशास्त्र पातळी
Organogenesis,ऑर्गोजेनेसिस
Orientation,अभिमुखता
Origin of earth,पृथ्वीचा मूळ
Origin of replication,प्रतिकृती मूळ
Origin of species,प्रजातींचे मूळ
Original population,मूळ लोकसंख्या
Ornamental plant,शोभेच्या वनस्पती
Ornithophily,ऑर्निथोफिली
Ornithine,ऑर्निथिन
Ornithorhynchus,ऑर्निथोरहिंचस
Orobanchea,Orobanchea
Orohippus,OROHIPPUS
Oro-pharynx,ओरो-फॅरेन्क्स
Orthodox state,ऑर्थोडॉक्स राज्य
Orthophosphate,ऑर्थोफॉस्फेट
Oryza sativa,ओरिझा सॅटिवा
Oscilloscope screen,ऑसिलोस्कोप स्क्रीन
Osculum,ऑस्कुलम
Osmoconformer,ओस्मोकॉनफॉर्मर
Osmolarity,ओस्मोलरिटी
Osmolarity of medulla,मेड्युलाची ओस्मोलरिटी
Osmolyte,ओस्मोलिट
Osmoreceptor,ओस्मोरसेप्टर
Osmoregulation,ओस्मोरग्युलेशन
Osmoregulation - osmoregulator,ओस्मोरग्युलेशन - ओस्मोरग्युलेटर
Osmotic concentration,ओस्मोटिक एकाग्रता
Osmotic condition,ओस्मोटिक स्थिती
Osmotic effect,ओस्मोटिक प्रभाव
Osmotic flow,ओस्मोटिक प्रवाह
Osmotic movement,ओस्मोटिक चळवळ
Osmotic potential,ओस्मोटिक संभाव्यता
Osmotic shock,ओस्मोटिक शॉक
Osmotically active,ओस्मोटिकली सक्रिय
Ospenis,ओस्पेनिस
Ossein,ओसेन
Ossicle,ओसिकल
Ossified,ओसिफाइड
Osteichthyes,ऑस्टिच्थाइस
Osteitis fibrosa cystica,ऑस्टायटिस फायब्रोसा सिस्टिका
Osteoarthritis,ऑस्टियोआर्थरायटिस
Osteocyte,ऑस्टिओसाइट
Osteoporosis,ऑस्टिओपोरोसिस
Ostium,ओस्टियम
Ostrich,शहामृग
Otoconium,ओटोकोनियम
Otolith organ,ओटोलिथ ऑर्गन
Otolith,ओटोलिथ
Ouch-ouch disease,ओच-ओच रोग
Outbreeding,आउटब्रीडिंग
Outbreeding device,आउटब्रीडिंग डिव्हाइस
Outburst of emotion,भावनांचा उद्रेक
Outcrossing,आउटक्रॉसिंग
Outlet,आउटलेट
Output of nutrient,पौष्टिक आऊटपुट
Oval,अंडाकृती
Oval window,अंडाकृती विंडो
Ovarian follicle,डिम्बग्रंथि कूप
Ovarian tubule,डिम्बग्रंथि ट्यूब्यूल
Ovariole,अंडाशय
Ovary,अंडाशय
Ovate,ओव्हटे
Over exploiting,जास्त शोषण
Overall metabolism,एकूणच चयापचय
Overnutrition,ओव्हरट्रिशन
Oviduct,ओव्हिडक्ट
Oviparous,ओव्हिपरस
Oviposition,ओव्हिपोजिशन
Ovulation,ओव्हुलेशन
Ovule,अंडाशय
Ovum,ओव्हम
Oxalis,ऑक्सॅलिस
Oxaloacetic acid (OAA),ऑक्सॅलोसेटिक acid सिड (ओएए)
Oxidation,ऑक्सिडेशन
Oxidative phosphorylation,ऑक्सिडेटिव्ह फॉस्फोरिलेशन
Oxygen dissociation curve,ऑक्सिजन पृथक्करण वक्र
Oxygenase,ऑक्सिजनस
Oxygenated,ऑक्सिजनयुक्त
Oxygenation,ऑक्सिजनेशन
Oxyntic tubular gland,ऑक्सिंटिक ट्यूबलर ग्रंथी
Oxytocin,ऑक्सिटोसिन
Oyster,ऑयस्टर
Ozone,ओझोन
Ozone hole,ओझोन होल
Ozone layer,ओझोनचा थर
Pachynema,पॅचिनेमा
Pachytene,पॅचिटेन
Packaging cell,पॅकेजिंग सेल
Packging of DNA helix,डीएनए हेलिक्सचे पॅकिंग
Paired connection,जोडलेले कनेक्शन
Palaeontological evidence,पॅलेओंटोलॉजिकल पुरावा
Palaeontologist,पॅलेओन्टोलॉजिस्ट
Palaeontology,पॅलेओन्टोलॉजी
Paleocene,पॅलेओसीन
Paleozoic,पॅलेओझोइक
Palindromic,पलिंड्रोमिक
Palindromic nucleotide sequence,पॅलिंड्रोमिक न्यूक्लियोटाइड अनुक्रम
Palm crease,पाम क्रीझ
Palmate,पालमेट
Palmately compound leaf,पॅलमेटली कंपाऊंड लीफ
Palpitation,धडधड
Pancreatic islet,स्वादुपिंडाचा आयलेट
Pangene,पेंगेन
Pannus,पॅनस
Panspermia,पॅन्सपर्मिया
Panthera,पँथेरा
Pantothenic acid,पॅंटोथेनिक acid सिड
Papaver somniferum,पॅपाव्हर सोम्निफेरम
Paper chromatography,पेपर क्रोमॅटोग्राफी
Papiliooideae,पेपिलियोइडिया
Papilla,पेपिला
Papillate,पेपिलेट
Pappus,पप्पस
Par focal,पार फोकल
Para sympathetic divison,पॅरा सहानुभूती विभाजन
Paracentric,पॅरासेंट्रिक
Paradoxin,विरोधाभास
Paraffin,पॅराफिन
Parahippus,पॅराहिपस
Parallel evolution,समांतर उत्क्रांती
