Punjabi,Bengali
ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
ਸੰਦਰੁਕ ਸਿਗਨਲ,মোডুলেটেড সিগন্যাল
ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ,মডুলেটেড ওয়েভফর্ম
ਸੋਧ,মড্যুলেশন
ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ,মড্যুলেশন প্রশস্ততা
ਸੋਧ ਸਮਰੱਥਾ,মড্যুলেশন ক্ষমতা
ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,মড্যুলেশন ফ্রিকোয়েন্সি
ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ,মড্যুলেশন সূচক
ਸੰਚਾਲਨ ਦੀ ਲੜੀ,মড্যুলেশন লিনিয়ারিটি
ਸੰਚਾਲਿਤ ਮੀਟਰ,মড্যুলেশন মিটার
ਸੋਧ ਨਿਗਰਾਨੀ,মড্যুলেশন মনিটর
ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ,মড্যুলেশন শতাংশ
ਮੋਡੂਲੇਟਰ,মডুলেটর
ਮੋਡੀ ule ਲ,মডিউল
ਨਮੀ,আর্দ্রতা
ਰਫਤਾਰ,গতি
ਮਾਨੀਟਰ,মনিটর
ਨਿਗਰਾਨੀ,পর্যবেক্ষণ
ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ,পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল
ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ,পর্যবেক্ষণ এবং নিয়ন্ত্রণ
ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ,মনিটরিং স্টেশন
ਮੋਨੋਕ੍ਰੋਮ,একরঙা
ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,মনোফোনিক সংক্রমণ
ਮੋਰਫ,মরফ
ਰੋਗ,মরফিং
ਮੋਰਫਿਜ਼ਮ,মরফিজম
ਮੋਜ਼ੇਕ,মোজাইক
ਮਦਰਬੋਰਡ,মাদারবোর্ড
ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ,গতি ক্ষতিপূরণ
ਮੋਸ਼ਨ ਅਨੁਮਾਨ,গতি অনুমান
ਮੋਸ਼ਨ ਵੈਕਟਰ,গতি ভেক্টর
ਮੋਸ਼ਨ ਵੀਡੀਓ,গতি ভিডিও
ਮੋਟਰ,মোটর
ਮੋਟਰ ਓਪਰੇਟਰ,মোটর অপারেটর
ਮੋਟਰ ਸਟਾਰਟਰ,মোটর স্টার্টার
ਮਾਉਂਟ,মাউন্ট
ਮਾ ouse ਸ,মাউস
ਮਾ mouse ਸ ਇੰਟਰਫੇਸ,মাউস ইন্টারফেস
ਅੰਦੋਲਨ,আন্দোলন
ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ,মাল্টি চ্যানেল এক্সটেনশন
ਮਲਟੀਕਾਸਟਿੰਗ,মাল্টিকাস্টিং
ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ,মাল্টিচ্যানেল সংকেত
ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ,মাল্টিডাইরেকশনাল মাইক্রোফোন
ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ,বহুভাষিক ভাষ্য
ਮਲਟੀਮੀਡੀਆ,মাল্টিমিডিয়া
ਮਲਟੀਮੀਡੀਆ ਕੋਠੀ,মাল্টিমিডিয়া কিওস্ক
ਮਲਟੀਮੀਟਰ,মাল্টিমিটার
ਮਲਟੀਪਾਥ,মাল্টিথ
ਮਲਟੀਪਾਥ ਰਿਸੈਪਸ਼ਨ,মাল্টিথ রিসেপশন
ਮਲਟੀਫੇਸ,মাল্টিপেজ
ਮਲਟੀਪਲ,একাধিক
ਮਲਟੀਪਲ ਐਕਸੈਸ ਸਿਸਟਮ,একাধিক অ্যাক্সেস সিস্টেম
ਮਲਟੀਪਲੈਕਸ,মাল্টিপ্লেক্স
ਮਲਟੀਪਲੈਕਸਰ,মাল্টিপ্লেক্সার
ਮਲਟੀਪਲੈਕਸਿੰਗ,মাল্টিপ্লেক্সিং
ਮਲਟੀਸਟੇਜ ਐਂਪਲੀਫਾਇਰ,মাল্টিস্টেজ পরিবর্ধক
ਮਲਟੀਟਾਸਕਿੰਗ,মাল্টিটাস্কিং
ਮਲਟੀਵੀਬਰੇਟਰ,মাল্টিভাইবারেটর
ਮੂਕ,নিঃশব্দ
ਆਪਸੀ ਚਾਲ,পারস্পরিক আচরণ
ਆਪਸੀ ਰੁਕਾਵਟ,পারস্পরিক প্রতিবন্ধকতা
ਆਪਸੀ ਝੁਲਸ,পারস্পরিক আবেশাঙ্ক
ਆਪਸੀ ਦਖਲ,পারস্পরিক হস্তক্ষেপ
ਨੈਨੋ-ਟੈਕਨੋਲੋਜੀ,ন্যানো-টেকনোলজি
ਤੰਗ ਪੱਟੀ,সংকীর্ণ
ਸੌੜਾ,সংকীর্ণতা
ਕੁਦਰਤੀ ਖਰੜਾ,প্রাকৃতিক খসড়া
ਨੇਵੀਗੇਟਰ,নেভিগেটর
ਨਕਾਰਾਤਮਕ,নেতিবাচক
ਨਕਾਰਾਤਮਕ ਪੱਖਪਾਤ,নেতিবাচক পক্ষপাত
ਨਕਾਰਾਤਮਕ ਚਾਰਜ,নেতিবাচক চার্জ
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,নেতিবাচক প্রতিক্রিয়া
ਨਕਾਰਾਤਮਕ ਸਿਖਰ,নেতিবাচক শিখর
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,নেতিবাচক প্রতিরোধ
ਸ਼ੁੱਧ ਲਾਭ,নেট লাভ
ਸ਼ੁੱਧ ਨੁਕਸਾਨ,নেট ক্ষতি
ਨੈੱਟਕਿਟ,নেটটিকেট
ਨੈੱਟਵਰਕ,অন্তর্জাল
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,নেটওয়ার্ক বিশ্লেষক
ਨੈੱਟਵਰਕ ਫਾਇਲ ਸਿਸਟਮ,নেটওয়ার্ক ফাইল সিস্টেম
ਨੈਟਵਰਕ ਪਲੈਨਿੰਗ,নেটওয়ার্ক পরিকল্পনা
ਨੈਟਵਰਕ ਸਮਾਪਤੀ,নেটওয়ার্ক সমাপ্তি
ਨੈੱਟਵਰਕਿੰਗ,নেটওয়ার্কিং
ਨਿਰਪੱਖ,নিরপেক্ষ
ਨਿਰਵਿਘਨ,নিরপেক্ষ
ਨਿ News ਜ਼ ਰੂਮ ਆਟੋਮੈਟਿਕ,নিউজ রুম অটোমেশন
Nible,নিবল
Niche,কুলুঙ্গি
ਕੋਈ ਲੋਡ ਟੈਸਟ ਨਹੀਂ,কোনও লোড পরীক্ষা নেই
ਨੋਡ,নোড
ਸ਼ੋਰ,শব্দ
ਸ਼ੋਰ ਸ਼ਰਾਖਕ,শব্দ চিত্র
ਸ਼ੋਰ ਫਿਲਟਰ,শব্দ পরিশোধন
ਰੌਲਾ ਫਰਸ਼,শব্দ মেঝে
ਸ਼ੋਰ ਗੇਟ,শব্দ গেট
ਸ਼ੋਰ ਇਮਿ .ਸ਼ਨ,গোলমাল অনাক্রম্যতা
ਸ਼ੋਰ ਕਾਤਲ,শব্দ কিলার
ਸ਼ੋਰ ਦਾ ਪੱਧਰ,শব্দ স্তর
ਸ਼ੋਰ ਸ਼ਕਤੀ,শব্দ শক্তি
ਸ਼ੋਰ ਨੂੰ ਰੂਪ ਦੇਣ ਵਾਲੇ ਵਟਾਈਜ਼ਰ,শব্দ শেপিং কোয়ান্টাইজার
ਸ਼ੋਰ ਸਰੋਤ,শব্দ উত্স
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲੀ ਸਰਕਟ,শব্দ দমন সার্কিট
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,শব্দ দমনকারী
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,শব্দের তাপমাত্রা
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,শব্দের তাপমাত্রা
ਸ਼ੋਰ ਤਿਕੋਣ,শব্দ ত্রিভুজ
ਸ਼ੋਰ ਵੋਲਟੇਜ,শব্দ ভোল্টেজ
ਸ਼ੋਰ,গোলমাল
ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ,শোনা যায় না কোডিং
ਸ਼ੋਰ ਸ਼ਰਾਬੇ ਦੀ ਰਿਸੈਪਸ਼ਨ,গোলমাল অভ্যর্থনা
ਨਾਮਾਤਰ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি
ਗੈਰ-ਸਰਕਾਰੀ ਮਾਈਕ੍ਰੋਫੋਨ,নন-ডাইরিসিটোনাল মাইক্রোফোন
ਗੈਰ-ਅਸੁਰੱਖਿਅਤ ਲੋਡ,অ-প্ররোচিত লোড
ਗੈਰ-ਸਪਸ਼ਟ ਟੱਗਰ,অ-প্ররোচিত প্রতিরোধ
ਗੈਰ-ਸਿਨੋosoidal ਵੇਵ,অ-সিনোসয়েডাল তরঙ্গ
ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ,অনুদ্বায়ী মেমরি
ਨਾ ਹੀ ਗੇਟ,না গেট
ਸਧਾਰਣ ਗਤੀ,সাধারণ গতি
ਸਧਾਰਣ ਸਪਲਾਈ,সাধারণ সরবরাহ
ਡਿਗਰੀ,খাঁজ
ਡਿਗਰੀ ਫਿਲਟਰ,খাঁজ ফিল্টার
ਸੰਖਿਆਤਮਕ,সংখ্যাসূচক
ਸੰਖਿਆਤਮਕ ਤੌਰ 'ਤੇ ਨਿਯੰਤਰਿਤ c ਸਿਲੇਟਰ,সংখ্যাগতভাবে নিয়ন্ত্রিত দোলক
ਗਿਰੀ-ਬੋਲਟ,বাদাম বোল্ট
ਨਿਆਵਵਾਦੀ-ਸ਼ੈਨਨ ਥੀਰਮੇਮ,Nyquist-শ্যানন উপপাদ্য
ਆਬਜੈਕਟ-ਅਧਾਰਿਤ,অবজেক্ট ওরিয়েন্টেড
ਅਕਤੂਬਰ,অক্টাল
ਬਾਰੰਬਾਰਤਾ ਦਾ ਅਕਤੂਬਰ,ফ্রিকোয়েন্সি অষ্টভ
Octett,অক্টেট
ਆਫ-ਲਾਈਨ,অফ-লাইন
ਆਫਸੈੱਟ,অফসেট
ਓਮ,ওহম
ਓਮ ਮੀਟਰ,ওহম মিটার
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,তেল সার্কিট ব্রেকার
ਤੇਲ ਫਿਲਟਰ,তেলের ছাঁকনি
ਤੇਲ ਡੁੱਬ ਗਿਆ,তেল নিমগ্ন
ਤੇਲ ਪੱਧਰ ਦਾ ਗੇਜ,তেল স্তর গেজ
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,ওমনি-দিকনির্দেশক অ্যান্টেনা
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ওমনি-দিকনির্দেশক মাইক্রোফোন
ਮੰਗ ਉੱਤੇ,চাহিদা সাপেক্ষে
ਆਨ-ਡਿਮਾਂਡ ਸਟ੍ਰੀਮਿੰਗ,অন-ডিমান্ড স্ট্রিমিং
ਆਨ-ਲਾਈਨ (ਆਨਲਾਈਨ),অন-লাইন (অনলাইন)
ਆਨਲਾਈਨ ਵਿਸ਼ਲੇਸ਼ਣਸ਼ੀਲ ਪ੍ਰੋਸੈਸਿੰਗ,অনলাইন বিশ্লেষণাত্মক প্রক্রিয়াজাতকরণ
ਚਾਲੂ ਬੰਦ,অন-অফ
ਆਨ-ਆਫ ਲਯਿੰਗ ਮੈਨੂਲੇਸ਼ਨ,অন-অফ কীইং মড্যুলেশন
ਓਪਨ ਸਰਕਟ,খণ্ডিত বর্তনী
ਓਪਨ ਸੋਰਸ,মুক্ত উৎস
ਓਪਨ ਸਿਸਟਮ,মুক্ত ব্যবস্থা
ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ,অপারেটিং ফ্রিকোয়েন্সি
ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ,অপারেটিং সিস্টেম
ਓਪਰੇਸ਼ਨ,অপারেশন
ਓਪਰੇਟਰ,অপারেটর
ਆਪਟੀਕਲ ਫਾਈਬਰ,অপটিকাল ফাইবার
ਆਪਟੀਕਲ ਬਾਰੰਬਾਰਤਾ,অপটিক্যাল ফ্রিকোয়েন্সি
ਆਪਟੀਕਲ ਕਮੀ,অপটিক্যাল হ্রাস
ਆਪਟੀਕਲ ਰੈਜ਼ੋਲੇਸ਼ਨ,অপটিক্যাল রেজোলিউশন
ਆਪਟੀਕਲ ਟਰੈਕ,অপটিক্যাল ট্র্যাক
ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ,সর্বোত্তম কাজের ফ্রিকোয়েন্সি
ਓਪਟੂਉਪਲਰ,অপ্টোকুপলার
ਓਪਟੋਲੇਕਟ੍ਰੋਨਿਕਸ,অপটোলেক্ট্রনিক্স
ਜਾਂ ਗੇਟ,বা গেট
ਘੇਰੇ,কক্ষপথ
C ਸਿਲੇਟਰ,দোলক
ਆਸਮਿਲੋਗ੍ਰਾਮ,অসিলগ্রাম
ਓਸਕੀਗ੍ਰਾਫ,অসিলোগ্রাফ
Sscilloscope,অসিলোস্কোপ
ਬਾਹਰੀ ਇੰਟਰਲੇਵਰ,বাইরের ইন্টারলিভার
ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਫੀਡਰ,বহির্গামী ফিডার
ਆਉਟਪੁੱਟ,আউটপুট
ਆਉਟਪੁੱਟ ਲੈਵਲ,আউটপুট স্তর
ਆਉਟਪੁੱਟ ਮੀਟਰ,আউটপুট মিটার
ਆਉਟਪੁੱਟ ਟਰਾਂਸਫਾਰਮਰ,আউটপুট ট্রান্সফর্মার
ਆਉਟਪੁੱਟ ਵਾਲਵ,আউটপুট ভালভ
ਆਉਟਪੁੱਟ ਵੇਵਫਾਰਮ,আউটপুট তরঙ্গরূপ
ਬਾਹਰ ਪ੍ਰਸਾਰਣ (ਓਬ),বাইরের সম্প্রচার (ওবি)
ਓਵਨ,চুলা
ਓਵਰ ਪਲਿੰਗ,ওভার কাপলিং
ਓਵਰਸ਼ਨ,ওভার মড্যুলেশন
ਵੋਲਟੇਜ ਤੋਂ ਵੱਧ,ভোল্টেজ ওভার
ਸਮੁੱਚੀ ਪਰਦਾ,সামগ্রিক মনোযোগ
ਸਮੁੱਚੀ ਪ੍ਰਸਾਰਣ ਭਰੋਸੇਯੋਗਤਾ,সামগ্রিক সম্প্রচার নির্ভরযোগ্যতা
ਕੁੱਲਕੁਸ਼ਲਤਾ,সামগ্রিক যোগ্যতা
ਸਮੁੱਚੀ ਰਿਸੈਪਸ਼ਨ ਭਰੋਸੇਯੋਗਤਾ,সামগ্রিক অভ্যর্থনা নির্ভরযোগ্যতা
ਸਮੁੱਚੇ ਜਵਾਬ,সামগ্রিক প্রতিক্রিয়া
ਸਮੁੱਚੀ ਪ੍ਰਣਾਲੀ,সামগ্রিক সিস্টেম
ਓਵਰਡਬਿੰਗ,ওভারডাবিং
ਓਵਰਹੈੱਡ ਲਾਈਨ,ওভারহেড লাইন
ਓਵਰਹੈੱਡ ਤਾਰ,ওভারহেড তার
ਓਵਰਲੋਡ,ওভারলোড
ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ ਉਪਕਰਣ,ওভারলোড সুরক্ষা ডিভাইস
ਓਵਰਲੋਡ ਯਾਤਰਾ,ওভারলোড ট্রিপ
ਓਵਰਸੈਂਪਿੰਗ,ওভারস্যাম্পলিং
ਪੈਕ,প্যাকড
ਪੈਕੇਟ ਬਦਲਣਾ,প্যাকেট স্যুইচিং
ਪੈਕੇਟਾਈਜ਼ੇਸ਼ਨ,প্যাকেটাইজেশন
ਪੈਕਟਾਈਜ਼ਡ,প্যাকেটাইজড
ਪੈਡ,প্যাড
ਪੇਜਿੰਗ,পেজিং
ਪੈਨ ਸਕ੍ਰੀਨ,প্যান স্ক্রিন
ਪੈਨਲ,প্যানেল
ਪੈਨਿੰਗ,প্যানিং
ਪਨੋਰਮਾ,প্যানোরামা
ਪੈਰਾਬੋਲਿਕ ਮਾਈਕ੍ਰੋਫੋਨ,প্যারাবোলিক মাইক্রোফোন
ਪੈਰਾਡਿਗਮ ਸ਼ਿਫਟ,দৃষ্টান্ত শিফট
ਵਿਗਾੜ,প্যারাডক্স
ਪੈਰਲਲ ਪੋਰਟ,সমান্তরাল পোর্ট
ਪੈਰਾਮੀਟਰ,প্যারামিটার
ਪਰਜੀਵੀ ਨੁਕਸਾਨ,পরজীবী ক্ষতি
ਪਰਜੀਵੀ ਮਖੌਲਿਆ,পরজীবী দোলন
ਸਮਾਨਤਾ ਬਿੱਟ,সমতা বিট
ਪੈਰਿਟੀ ਟੈਸਟਿੰਗ,সমতা পরীক্ষা
ਪਾਰਸ,পার্সেক
ਅੰਸ਼ਕ ਰੈਜ਼ੋਲੂਸ਼ਨ,আংশিক রেজোলিউশন
ਪਾਸਬੈਂਡ,পাসব্যান্ড
ਪੈਸਿਵ,প্যাসিভ
ਪੈਸਿਵ ਨੈਟਵਰਕ,প্যাসিভ নেটওয়ার্ক
ਪਾਸਵਰਡ,পাসওয়ার্ড
ਪੈਚ,প্যাচ
ਪੈਚ ਕੋਰਡ,প্যাচ কর্ড
ਮਾਰਗ ਦਾ ਨੁਕਸਾਨ,পথ ক্ষতি
ਪੈਟਰਨ,প্যাটার্ন
ਪੇਲੋਡ,পে -লোড
ਸਿਖਰ ਉਚਾਈ,পিক উচ্চতা
ਪੀਕ ਐਨਾਡ ਮੌਜੂਦਾ,পিক অ্যানোড কারেন্ট
ਸਿਖਰ ਸੀਮਾ,পিক সীমাবদ্ধ
ਚੋਟੀ ਦਾ ਭਾਰ,শীর্ষ লোড
ਚੋਟੀ ਦਾ ਮੁੱਲ,সর্বোচ্চ মূল্য
ਪੀਕਿੰਗ,পিকিং
ਪੀਕ-ਟੂ-ਪੀਕ ਵੋਲਟੇਜ,পিক-টু-পিক ভোল্টেজ
ਪੀਅਰ ਟੂ ਪੀਅਰ,পিয়ার-টু-পিয়ার
ਸਮਝਦਾਰੀ ਦਾ ਮਾਡਲ,উপলব্ধি মডেল
ਅਨੁਭਵੀ ਮਾਡਲ,উপলব্ধি মডেল
ਪ੍ਰਦਰਸ਼ਨ,কর্মক্ষমতা
ਪਾਵੀ,পেরিগি
ਆਵਰਤੀ ਟੈਸਟ,পর্যায়ক্রমিক পরীক্ষা
ਪੈਰੀਫਿਰਲ,পেরিফেরাল
ਪੈਰੀਫਿਰਲਸ,পেরিফেরালস
Permafet,ব্যাপ্তিযোগ্যতা
ਪਰਮਿਟਤਾ,অনুমতি
ਫੈਂਟਮ ਪਾਵਰ ਸਪਲਾਈ,ফ্যান্টম পাওয়ার সাপ্লাই
ਪੜਾਅ,পর্যায়
ਪੜਾਅ ਤਬਦੀਲੀ ਲਾਈਨ,পর্যায় পরিবর্তন লাইন
ਪੜਾਅ ਸਮੂਹ,ফেজ তুলনামূলক
ਪੜਾਅ ਦੇਰੀ,পর্যায় বিলম্ব
ਪੜਾਅ ਦਾ ਪੱਖਪਾਤ,পর্যায় বৈষম্যমূলক
ਪੜਾਅ ਦਾ ਤਾਲਾਬੰਦ ਲੂਪ ਬਾਰੰਬਾਰਤਾ ਸਿੰਧੀ,ফেজ লকড লুপ ফ্রিকোয়েন্সি সিনথেসাইজার
ਪੜਾਅ ਦੀ ਵਰਤੋਂ,ফেজ মডুলেশন
ਪੜਾਅ ਉਲਟਾ,ফেজ রিভার্সাল
ਪੜਾਅ ਸ਼ਿਫਟ ਕੀਿੰਗ,ফেজ শিফট কীিং
ਕੰਸੋਲ ਵਿੱਚ ਫੋਨ,কনসোলে ফোন
ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਫੋਨ,প্রোগ্রামে ফোন
ਸਰੀਰਕ ਪਰਤ,পদার্থের স্তর
ਚਿੱਤਰਕਾਰੀ,চিত্রযুক্ত
ਪਿਜ਼ੋਇਲੈਕਟ੍ਰਿਕ,পাইজোইলেক্ট্রিক
ਪਾਇਲਟ ਜਨਰੇਟਰ,পাইলট জেনারেটর
ਪਾਇਲਟ ਸਿਗਨਲ,পাইলট সিগন্যাল
ਪਾਇਲਟ ਟੋਨ,পাইলট টোন
ਪਾਇਰੇਸੀ,জলদস্যুতা
ਪਿੱਚ,পিচ
ਪਿਕਸਲ,পিক্সেল
ਪਿਕਸਲਾਈਜ਼ੇਸ਼ਨ,পিক্সেলাইজেশন
ਪੌਦਾ,উদ্ভিদ
ਪਲਾਜ਼ਮਾ,প্লাজমা
ਪਲੇਟਫਾਰਮ,প্ল্যাটফর্ম
ਵਾਪਸ ਖੇਡੋ,পিছনে খেলুন
ਐਂਪਲਿਫਾਇਰ ਵਾਪਸ ਖੇਡੋ,এমপ্লিফায়ার পিছনে খেলুন
ਪਿੱਛੇ ਸਿਰ ਖੇਡੋ,পিছনে মাথা খেলুন
ਪਲੇਲਿਸਟ,প্লেলিস্ট
ਬਾਹਰ ਖੇਡਣ,প্লেআউট
ਪਲਾਟਰ,চক্রান্তকারী
ਪਲੱਗ,প্লাগ
ਨਿ ne ਰਸੈਟਿਕ ਕੰਟਰੋਲ ਸਿਸਟਮ,বায়ুসংক্রান্ত নিয়ন্ত্রণ ব্যবস্থা
ਧਰੁਵੀਕਰਨ,মেরুকরণ
ਪੋਲਰਟੀ,মেরুতা
ਬਹੁਭੁਜ,বহুভুজ
ਬਹੁਪੱਖੀ,বহুবর্ষ
ਪੌਲੀਫਸ ਫਿਲਟਰ ਬੈਂਕ,পলিফেজ ফিল্টার ব্যাংক
ਪੋਰਚ,বারান্দা
ਗੁੰਡਾਗਰਦੀ,ছিদ্রযুক্ত শোষণকারী
ਪੋਰਟ,বন্দর
ਸਕਾਰਾਤਮਕ ਚੋਟੀ,ইতিবাচক শিখর
ਪੋਸਟ ਸਮਕਾਲੀਕਰਨ,পোস্ট সিঙ্ক্রোনাইজেশন
ਪੌਸ਼ਟਿਕ,পেন্টিওমিটার
ਤਾਕਤ,শক্তি
ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ,শক্তি বিবর্ধক
