Odiya,Malayalam
ହୁଇଗେନ୍ସ ବାରୋମିଟର |,ഹ്യൂഗൻസ് ബാരോമീറ്റർ
ହୁଇଗେନ୍ସ ନିୟମ |,ഹ്യൂഗൻസ് നിയമം
ହୁଇଗେନ୍ସ ତରଙ୍ଗ,ഹ്യൂഗൻസ് തരംഗങ്ങൾ
ଆନାଫାଇଲକ୍ସିସ୍ |,അനാഫൈലക്സിസ്
ହାଇବ୍ରିଡ୍ |,സങ്കരയിനം
ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |,ഹൈബ്രിഡ് സർക്യൂട്ട്
ହାଇବ୍ରିଡ୍ ରାଶିଫଳ |,സങ്കര ജാതകം
ହାଇବ୍ରିଡ୍ କମ୍ପ୍ୟୁଟର |,ഹൈബ്രിഡ് കമ്പ്യൂട്ടർ
ହାଇବ୍ରିଡ୍ ସଂଜ୍ଞା,ഹൈബ്രിഡ് നിർവ്വചനം
ହାଇବ୍ରିଡ୍ ଇଲେକ୍ଟ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ତରଙ୍ଗ |,ഹൈബ്രിഡ് വൈദ്യുതകാന്തിക തരംഗം
ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,ഹൈബ്രിഡ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
ହାଇବ୍ରିଡ୍ ଜୀବନ୍ତତା |,ഹൈബ്രിഡ് ജീവശക്തി
ହାଇବ୍ରିଡ୍ ଚୁକ୍ତି |,ഹൈബ്രിഡ് ഉടമ്പടി
ହାଇବ୍ରିଡ୍ ମାଇକ୍ରୋ ସର୍କିଟ୍ |,ഹൈബ്രിഡ് മൈക്രോ സർക്യൂട്ട്
ହାଇବ୍ରିଡ୍ ପାରାମିଟର |,ഹൈബ്രിഡ് പരാമീറ്റർ
ହାଇବ୍ରିଡ୍ ପ୍ରବୃତ୍ତି ଶରୀର |,ഹൈബ്രിഡ് പ്രൊപ്പൽഷൻ ബോഡി
ହାଇବ୍ରିଡ୍ ରିଫ୍ଲୋମିଟର |,ഹൈബ്രിഡ് റിഫ്ലക്ടോമീറ്റർ
ହାଇବ୍ରିଡ୍ ରକେଟ୍ |,ഹൈബ്രിഡ് റോക്കറ്റ്
ହାଇବ୍ରିଡ୍ ସେଟ୍ |,ഹൈബ്രിഡ് സെറ്റ്
ହାଇବ୍ରିଡ୍-ଟି,ഹൈബ്രിഡ്-ടി
ହାଇବ୍ରିଡ୍ ଟ୍ରାନ୍ସଫର୍ମର |,ഹൈബ്രിഡ് ട്രാൻസ്ഫോർമർ
ହାଇବ୍ରିଡ୍ ତରଙ୍ଗ କାର୍ଯ୍ୟ,ഹൈബ്രിഡ് തരംഗ പ്രവർത്തനം
ହାଇବ୍ରିଡାଇଜେସନ୍ |,ഹൈബ്രിഡൈസേഷൻ
ହାଇବ୍ରିଡ୍ କକ୍ଷପଥ |,സങ്കര പരിക്രമണപഥം
ଜଳୀୟ ଇଲେକ୍ଟ୍ରନ୍ |,ജലീയ ഇലക്ട്രോണുകൾ
"ହାଇଡ୍ରୋଲିକ୍, ଫ୍ଲୁଇଡାଇଜଡ୍, ଜଳୀୟ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |","ഹൈഡ്രോളിക്, ദ്രവീകരിച്ച, ജലീയ, ഹൈഡ്രോസ്റ്റാറ്റിക്"
ହାଇଡ୍ରୋଲିକ୍ କ୍ରିୟା,ഹൈഡ്രോളിക് പ്രവർത്തനം
ହାଇଡ୍ରୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ഹൈഡ്രോളിക് ആംപ്ലിഫയർ
ତରଳ ଆନାଗଲ୍ ଟେବୁଲ୍ |,ദ്രാവക അനലോഗ് പട്ടിക
ତରଳ ଗ୍ୟାସ୍ ପ୍ରବାହ ଅନୁରୂପ |,ദ്രാവക വാതക പ്രവാഹ സാമ്യം
ହାଇଡ୍ରୋଲିକ୍ ବ୍ରେକ୍ |,ഹൈഡ്രോളിക് ബ്രേക്ക്
ହାଇଡ୍ରୋଲିକ୍ କଣ୍ଡକ୍ଟିଭିଟି |,ഹൈഡ്രോളിക് ചാലകത
ଜଳୀୟ ବୁଡ ପକାଇବା |,ജലീയ നിമജ്ജനം
"ହାଇଡ୍ରୋଲିକ୍ ଫ୍ଲୁଇଡ୍, ହାଇଡ୍ରୋଲିକ୍ ଫ୍ଲୁଇଡ୍ |","ഹൈഡ്രോളിക് ദ്രാവകം, ഹൈഡ്രോളിക് ദ്രാവകം"
ତରଳ ଘର୍ଷଣ |,ദ്രാവക ഘർഷണം
"ହାଇଡ୍ରୋଲିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍, ହାଇଡ୍ରୋଲିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |","ഹൈഡ്രോളിക് ഗ്രേഡിയന്റ്, ഹൈഡ്രോളിക് ഗ്രേഡിയന്റ്"
ତରଳ ଜମ୍ପ |,ദ്രാവക ജമ്പ്
ତରଳ କ୍ଷତି,ദ്രാവക നഷ്ടം
ତରଳ ବ୍ୟାସାର୍ଦ୍ଧ |,ദ്രാവക ആരം
ହାଇଡ୍ରୋଲିକ୍ ସିଷ୍ଟମ୍ |,ഹൈഡ്രോളിക് സിസ്റ്റം
ତରଳ ଥର୍ମୋଷ୍ଟାଟ |,ദ്രാവക തെർമോസ്റ്റാറ്റ്
"ହାଇଡ୍ରୋଲିକ୍ସ, ହାଇଡ୍ରୋଲିକ୍ସ |","ഹൈഡ്രോളിക്, ഹൈഡ്രോളിക്"
ହାଇଡ୍ରୋଲିକ୍ ଶକ୍ତି |,ഹൈഡ്രോളിക് ശക്തി
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,ഹൈഡ്രോളിക് മർദ്ദം
"ତରଳ ମୁକ୍ତ ରେଖା, ତରଳ ମୁକ୍ତ ରେଖା |","ലിക്വിഡ് ഫ്രീ ലൈൻ, ലിക്വിഡ് ഫ്രീ ലൈൻ"
ହାଇଡ୍ରୋକୋଷ୍ଟିକ୍ |,ഹൈഡ്രോകോസ്റ്റിക്സ്
"ହାଇଗ୍ରୋସ୍କୋପ୍, ଆର୍ଦ୍ରତା ସୂଚକ |","ഹൈഗ്രോസ്കോപ്പ്, ഈർപ്പം സൂചകം"
ହାଇଡ୍ରୋଡାଇନାମିକ୍ |,ഹൈഡ്രോഡൈനാമിക്
ହାଇଡ୍ରୋଡାଇନାମିକ୍ କରେଣ୍ଟ୍ |,ഹൈഡ്രോഡൈനാമിക് കറന്റ്
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ସମୀକରଣ |,ഹൈഡ്രോഡൈനാമിക് സമവാക്യം
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଅସ୍ଥିରତା |,ഹൈഡ്രോഡൈനാമിക് അസ്ഥിരത
ହାଇଡ୍ରୋଲିକ୍ ଓସିଲେଟର |,ഹൈഡ്രോളിക് ഓസിലേറ്റർ
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ସମ୍ଭାବନା |,ഹൈഡ്രോഡൈനാമിക് സാധ്യത
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଚାପ |,ഹൈഡ്രോഡൈനാമിക് മർദ്ദം
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଚାପ |,ഹൈഡ്രോഡൈനാമിക് മർദ്ദം
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ତରଙ୍ଗ |,ഹൈഡ്രോഡൈനാമിക് തരംഗം
"ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |","ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്"
ତରଳ ସାନ୍ଦ୍ରତା |,ദ്രാവക വിസ്കോസിറ്റി
"ଜଳ ବିଦ୍ୟୁତ୍ ଉତ୍ପାଦନ କେନ୍ଦ୍ର, ଜଳ ବିଦ୍ୟୁତ୍ ଉତ୍ପାଦନ କେନ୍ଦ୍ର |","ജലവൈദ്യുത നിലയം, ജലവൈദ്യുത നിലയം"
ଜଳ ବିଦ୍ୟୁତ୍ ଶକ୍ତି,ജല വൈദ്യുതി
ହାଇଡ୍ରୋଜେନ୍ ବୋମା |,ഹൈഡ്രജൻ ബോംബ്
ହାଇଡ୍ରୋଜେନ୍ ଜାଳେଣି |,ഹൈഡ്രജൻ ജ്വലനം
ହାଇଡ୍ରୋଜେନ୍ ବୁଡିବା ଲ୍ୟାମ୍ପ |,ഹൈഡ്രജൻ ഇമ്മേഴ്‌ഷൻ ലാമ്പ്
ହାଇଡ୍ରୋଜେନ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,ഹൈഡ്രജൻ ഇലക്ട്രോഡ്
ହାଇଡ୍ରୋଜେନ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ ସେଲ୍ |,ഹൈഡ്രജൻ ഇലക്ട്രോഡ് സെൽ
ହାଇଡ୍ରୋଜେନ୍ ଲେଜର |,ഹൈഡ്രജൻ ലേസർ
ହାଇଡ୍ରୋଜେନ ଲାଇନ,ഹൈഡ്രജൻ ലൈൻ
ହାଇଡ୍ରୋଜେନ୍ ମାସର |,ഹൈഡ്രജൻ മേസർ
ହାଇଡ୍ରୋଜେନ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,ഹൈഡ്രജൻ സ്പെക്ട്രം
ହାଇଡ୍ରୋଜେନ୍ ପରମାଣୁ |,ഹൈഡ്രജൻ ആറ്റം
ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |,ഹൈഡ്രജൻ പദാർത്ഥം
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,ഹൈഡ്രോഡൈനാമിക്സ്
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,ഹൈഡ്രോഡൈനാമിക്സ്
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,ഹൈഡ്രോഡൈനാമിക്സ്
ହାଇଡ୍ରୋଲୋଜି |,ജലശാസ്ത്രം
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ଅସ୍ଥିରତା |,ഹൈഡ്രോമാഗ്നറ്റിക് അസ്ഥിരത
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ଦୋହରିବା |,ഹൈഡ്രോമാഗ്നറ്റിക് ആന്ദോളനം
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ସଙ୍କୋଚନ ପ୍ରଭାବ |,ഹൈഡ്രോമാഗ്നറ്റിക് ചുരുങ്ങൽ പ്രഭാവം
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ସ୍ଥିରତା |,ഹൈഡ്രോമാഗ്നറ്റിക് സ്ഥിരത
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ବେଗ |,ഹൈഡ്രോമാഗ്നറ്റിക് പ്രവേഗം
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ତରଙ୍ଗ |,ഹൈഡ്രോമാഗ്നറ്റിക് വേവ്
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟୋଲୋଜି |,ഹൈഡ്രോമാഗ്നറ്റോളജി
ଆମ୍ଫିବିଆସ୍ ସିଲିଣ୍ଡରଗୁଡିକ |,ഉഭയജീവി സിലിണ്ടറുകൾ
"ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋମେକାନିକ୍ସ |","ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോമെക്കാനിക്സ്"
ଜଳ ପାଣିପାଗ,ജല ഉൽക്ക
"ବୁଏଏଣ୍ଟ-ଡେନସିଟୋମିଟର, ହାଇଡ୍ରୋମିଟର |","ബൂയന്റ്-ഡെൻസിറ്റോമീറ്റർ, ഹൈഡ്രോമീറ്റർ"
ହାଇଡ୍ରୋମେଟ୍ରିକ୍ସ |,ഹൈഡ്രോമെട്രിക്സ്
ଜଳର ବିକିରଣ |,അണ്ടർവാട്ടർ റേഡിയേഷൻ
"ହାଇଡ୍ରୋଫୋନ୍, ହାଇଡ୍ରୋଫୋନ୍ |","ഹൈഡ്രോഫോൺ, ഹൈഡ്രോഫോൺ"
"ହାଇଡ୍ରୋଫୋଟୋମିଟର, ହାଇଗ୍ରୋଫୋଟୋମିଟର |","ഹൈഡ്രോഫോട്ടോമീറ്റർ, ഹൈഗ്രോഫോട്ടോമീറ്റർ"
ହାଇଡ୍ରୋସ୍କୋପ୍ |,ഹൈഡ്രോസ്കോപ്പ്
ଜଳ ନିଷ୍କାସନ,വെള്ളത്തിനടിയിൽ കണ്ടെത്തൽ
ଜଳ ବୋର୍ଡ,ജലബോർഡ്
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |,ഹൈഡ്രോസ്റ്റാറ്റിക്
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଅନୁରୂପ |,ഹൈഡ്രോസ്റ്റാറ്റിക് അനലോഗി
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଉପକରଣ |,ഹൈഡ്രോസ്റ്റാറ്റിക് ഉപകരണം
ସନ୍ତୁଳନ ସନ୍ତୁଳନ,ബൂയൻസി ബാലൻസ്
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ ପଦ୍ଧତି |,ഹൈഡ്രോസ്റ്റാറ്റിക് ബാലൻസ് രീതി
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସଙ୍କୋଚନ |,ഹൈഡ്രോസ്റ്റാറ്റിക് കംപ്രഷൻ
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସମୀକରଣ |,ഹൈഡ്രോസ്റ്റാറ്റിക് സമവാക്യം
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ |","ഹൈഡ്രോസ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ, ഹൈഡ്രോസ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ"
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଶକ୍ତି |,ജലവൈദ്യുത ശക്തി
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ବିମାନ |,ഹൈഡ്രോസ്റ്റാറ്റിക് തലം
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ମଡ୍ୟୁଲସ୍, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ମଡ୍ୟୁଲସ୍ |","ഹൈഡ്രോസ്റ്റാറ്റിക് മോഡുലസ്, ഹൈഡ്രോസ്റ്റാറ്റിക് മോഡുലസ്"
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସିଦ୍ଧାନ୍ତ |,ഹൈഡ്രോസ്റ്റാറ്റിക് സിദ്ധാന്തം
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସମ୍ଭାବନା |,ജലവൈദ്യുത സാധ്യത
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,ഹൈഡ്രോസ്റ്റാറ്റിക് സമ്മർദ്ദം
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସିଷ୍ଟମ୍ |,ഹൈഡ്രോസ്റ്റാറ്റിക് സിസ്റ്റം
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଲୋଡ୍ |,ഹൈഡ്രോസ്റ്റാറ്റിക് ലോഡ്
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |","ഹൈഡ്രോസ്റ്റാറ്റിക്സ്, ഹൈഡ്രോസ്റ്റാറ്റിക്സ്"
ଉଷୁମ ପାଣି |,ചെറുചൂടുള്ള വെള്ളം
ହାଇଫ୍ଲକ୍ସ,ഹൈഫ്ലക്സ്
"ହାଇଗ୍ରୋଡାଇକ୍, ଆର୍ଦ୍ରତା ସୂଚକ |","ഹൈഗ്രോഡൈക്ക്, ഈർപ്പം സൂചകം"
"ହାଇଗ୍ରୋଗ୍ରାମ୍, ହାଇଗ୍ରୋଗ୍ରାମ୍ |","ഹൈഗ്രോഗ്രാം, ഹൈഗ്രോഗ്രാം"
"ହାଇଗ୍ରୋଗ୍ରାଫ୍, ହାଇଗ୍ରୋଗ୍ରାଫ୍ |","ഹൈഗ്രോഗ്രാഫ്, ഹൈഗ്രോഗ്രാഫ്"
ହାଇଗ୍ରୋଲୋଜି |,ഹൈഗ്രോളജി
"ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |","ഹൈഗ്രോമീറ്റർ, ഹൈഗ്രോമീറ്റർ"
ହାଇଗ୍ରୋମେଟ୍ରି |,ഹൈഗ്രോമെട്രി
ହାଇଗ୍ରୋମିଟର,ഹൈഗ്രോമീറ്റർ
ହାଇଗ୍ରୋସ୍କୋପିକ୍ |,ഹൈഗ്രോസ്കോപ്പിക്
ହାଇଗ୍ରୋସ୍କୋପିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ഹൈഗ്രോസ്കോപ്പിക് കോഫിഫിഷ്യന്റ്
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ତରଳ |,ഹൈഗ്രോസ്കോപ്പിക് ദ്രാവകം
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଗୁଣ |,ഹൈഗ്രോസ്കോപ്പിക് പ്രോപ്പർട്ടികൾ
ହାଇଗ୍ରୋମିଟର,ഹൈഗ്രോമീറ്റർ
ହାଇଲୋରସ୍ ସଂଯୋଜନା |,ഹൈലോറസ് കോർഡിനേറ്റുകൾ
hyalars ସମ୍ଭାବନା |,ഹൈലാർ സാധ്യത
ହାଇପରକଞ୍ଜୁଗେସନ୍ |,ഹൈപ്പർ കോൺജുഗേഷൻ
ସୁପର ଆକାଶ |,സൂപ്പർ ആകാശം
ସୁପରସୋନିକ୍ ସର୍କଲ୍ |,സൂപ്പർസോണിക് സർക്കിൾ
ହାଇପରବୋଲିକ୍ ଆଣ୍ଟେନା |,ഹൈപ്പർബോളിക് ആന്റിന
ହାଇପରବୋଲିକ୍ କ୍ରମାଗତ ରାଡାର୍ ସିଷ୍ଟମ୍ |,ഹൈപ്പർബോളിക് തുടർച്ചയായ റഡാർ സിസ്റ്റം
ହାଇପରବୋଲିକ୍ ଦୂରତା |,ഹൈപ്പർബോളിക് ദൂരം
ହାଇପରବୋଲିକ୍ ଫିଲ୍ଡ ଫ୍ୟାକ୍ଟର୍ |,ഹൈപ്പർബോളിക് ഫീൽഡ് ഫാക്ടർ
ହାଇପରବୋଲିକ୍ ବିଭେଦ |,ഹൈപ്പർബോളിക് വ്യതിചലനം
ହାଇପରବୋଲିକ୍ ଅପରେସନ୍ |,ഹൈപ്പർബോളിക് പ്രവർത്തനം
ହାଇପରବୋଲିକ୍ କକ୍ଷପଥ |,ഹൈപ്പർബോളിക് ഭ്രമണപഥം
ହାଇପରବୋଲିକ୍ ପଏଣ୍ଟ |,ഹൈപ്പർബോളിക് പോയിന്റ്
ହାଇପରବୋଲିକ୍ ପଲ୍ସଡ୍ ରାଡାର୍ ସିଷ୍ଟମ୍ |,ഹൈപ്പർബോളിക് പൾസ്ഡ് റഡാർ സിസ്റ്റം
ହାଇପରବୋଲିକ୍ ରାଡାର୍ ସିଷ୍ଟମ୍ |,ഹൈപ്പർബോളിക് റഡാർ സിസ്റ്റം
ହାଇପରବୋଲା ଟାଙ୍ଗେନସିଆଲ୍ ଇଲାସ୍ଟିସିଟି |,ഹൈപ്പർബോള ടാൻജൻഷ്യൽ ഇലാസ്തികത
ହାଇପରବୋଲିକ୍ ବେଗ |,ഹൈപ്പർബോളിക് പ്രവേഗം
ହାଇପରବୋଲିକ୍ ଦିଗ |,ഹൈപ്പർബോളിക് ദിശ
ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |,ഉയർന്ന ചാർജ് ഹൈപ്പർ ചാർജ്
ହାଇପର ଚାର୍ଜ ଛୁଟି |,ഹൈപ്പർ ചാർജ് അവധി
ରାସାୟନିକ ବର୍ଗୀକରଣ |,രാസ വർഗ്ഗീകരണം
ସୁପର ତୀକ୍ଷ୍ଣ ଆଣ୍ଟେନା |,സൂപ്പർ മൂർച്ചയുള്ള ആന്റിന
ସୂକ୍ଷ୍ମ ପାରସ୍ପରିକ କ୍ରିୟା |,സൂക്ഷ്മമായ ഇടപെടൽ
"ମାଇକ୍ରୋସ୍କୋପିକ୍ ବ୍ୟବଧାନ ଆଇନ, ସୁପରମିକ୍ରୋସ୍କୋପିକ୍ ବ୍ୟବଧାନ ନିୟମ |","സൂക്ഷ്മ ഇടവേള നിയമം, സൂപ്പർ മൈക്രോസ്കോപ്പിക് ഇടവേള നിയമം"
ମାଇକ୍ରୋସ୍କୋପିକ୍ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,മൈക്രോസ്കോപ്പിക് ക്വാണ്ടം നമ്പർ
