English,Assamese
plotting of curve,বক্ৰৰ প্লটিং
plus,প্লাছ
plus formula,প্লাছ সূত্ৰ
point at infinity,অসীমত বিন্দু
point estimate,পইণ্ট অনুমান
point estimation,বিন্দু অনুমান
point mass,বিন্দু ভৰ
point of accumulation,সঞ্চয়ৰ বিন্দু
point of analyticity,বিশ্লেষণাত্মকতাৰ বিন্দু
point of condensation,ঘনীভূত হোৱাৰ বিন্দু
point of incidence,পইণ্ট অৱ ইনচিডেন্স
point of infinite discontinuity,অসীম বিচ্ছিন্নতাৰ বিন্দু
point of intersection,ছেদক বিন্দু
point of non-uniform convergence,অসদৃশ অভিসৰণৰ বিন্দু
point of projection,প্ৰক্ষেপণৰ বিন্দু
point of uniform convergence,একেধৰণৰ অভিসৰণ বিন্দু
point open topology,পইণ্ট মুক্ত টপোলজি
point set,পইণ্ট ছেট
point source,বিন্দু উৎস
pointwise closed,পইণ্টৱাইজ বন্ধ কৰা হৈছে
pointwise closure,পইণ্টৱাইজ বন্ধ কৰা
pointwise convergence,পইণ্টৱাইজ কনভাৰ্জেন্স
pointwise discontinuous function,বিন্দুভিত্তিক বিচ্ছিন্ন ফলন
pointwise topology,পইণ্টৱাইজ টপোলজি
Poisson arrival,পোৱাচনৰ আগমন
Poisson integral,পোৱাচন অবিচ্ছেদ্য
Poisson problem,পোৱাচন সমস্যা
Poisson's distribution,পোৱাচনৰ বিতৰণ
Poisson's equation,পোৱাচনৰ সমীকৰণ
Poisson's integral formula,পোৱাচনৰ অখণ্ড সূত্ৰ
polar,মেৰু
polar angle,মেৰু কোণ
polar axis,মেৰু অক্ষ
polar cap,মেৰু টুপি
polar coordinate,মেৰু স্থানাংক
polar radius of earth,পৃথিৱীৰ মেৰু ব্যাসাৰ্ধ
pole,খুঁটা
pole of order-n,ক্ৰমৰ মেৰু-n
pole of wave front,ঢৌৰ সন্মুখৰ মেৰু
pole singularity,মেৰু এককতা
policy-space,নীতি-স্থান
policy variables,নীতি চলকসমূহ
Polya's distribution,পলিয়াৰ বিতৰণ
polygon,বহুভুজ
polygon of forces,বলৰ বহুভুজ
polygon of vectors,ভেক্টৰৰ বহুভুজ
polyhedral,বহুভুজ
polyhedral body,বহুমুখী দেহ
polyhedron,বহুভুজ
polynomial,বহুপদ
polynomial forms,বহুপদ ৰূপ
polynomial function,বহুপদ ফলন
polynomial interpolation,বহুপদ আন্তঃপ্ৰক্ষেপণ
polynomial regression,বহুপদ ৰিগ্ৰেছন
polynomial solution,বহুপদ সমাধান
polynomial theorem,বহুপদ উপপাদ্য
polytrope,পলিট্ৰপ
pooled estimate,পুল কৰা অনুমান
population,জনসংখ্যা
population distribution,জনসংখ্যা বিতৰণ
population dynamics,জনসংখ্যা গতিশীলতা
population mean,জনসংখ্যাৰ গড়
population parameter,জনসংখ্যাৰ পৰিমাপ
population regression coefficient,জনসংখ্যাৰ ৰিগ্ৰেছন সহগ
population sampling,জনসংখ্যাৰ নমুনা সংগ্ৰহ কৰা
population variance,জনসংখ্যাৰ ভ্যাৰিয়েন্স
position coordinates,অৱস্থান স্থানাংক
position of equilibrium,ভাৰসাম্যৰ অৱস্থান
position vector,অৱস্থান ভেক্টৰ
positive,ধনাত্মক
positive angle,ধনাত্মক কোণ
positive areas,ইতিবাচক ক্ষেত্ৰসমূহ
positive association,ইতিবাচক সংযোগ
positive attribute,ধনাত্মক বৈশিষ্ট্য
positive cone,ধনাত্মক শঙ্কু
positive correlation,ধনাত্মক সম্পৰ্ক
positive definite form,ধনাত্মক নিৰ্দিষ্ট ৰূপ
positive definite function,ধনাত্মক নিৰ্দিষ্ট ফলন
positive definite matrix,ধনাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
positive definite quadratic form,ধনাত্মক নিৰ্দিষ্ট দ্বিঘাত ৰূপ
positive linear functional,ধনাত্মক ৰৈখিক কাৰ্য্যকৰী
positively related,ইতিবাচকভাৱে সম্পৰ্কিত
positive semidefinite,ধনাত্মক অৰ্ধনিৰ্দিষ্ট
positive serial correlation,ধনাত্মক ক্ৰমিক সম্পৰ্ক
positive trend,ইতিবাচক ধাৰা
possibility,সম্ভাৱনা
possible,সম্ভৱ
posterior probability,পশ্চাৎ সম্ভাৱনা
postmultiplication,প&#39;ষ্টমাল্টিপ্লিকেচন
post optimality problem,পোষ্ট অনুকূলতা সমস্যা
postulate,postulate
postulational approach,পোষ্টুলেচনেল এপ্ৰ&#39;চ
potential energy,সম্ভাৱ্য শক্তি
potential function,সম্ভাৱ্য ফলন
power,ক্ষমতা
power curve,শক্তি বক্ৰ
power function of test,পৰীক্ষাৰ শক্তি কাৰ্য্য
power law,ক্ষমতা আইন
power of a set,এটা গোটৰ শক্তি
power of a test,এটা পৰীক্ষাৰ শক্তি
power of statistical test,পৰিসংখ্যা পৰীক্ষাৰ শক্তি
power series analysis,শক্তি শৃংখলা বিশ্লেষণ
power series expansion,শক্তি শৃংখলা সম্প্ৰসাৰণ
power series method,শক্তি শৃংখলা পদ্ধতি
Poynting's theorem,পয়ন্টিঙৰ উপপাদ্য
practical geometry,ব্যৱহাৰিক জ্যামিতি
practical unit,ব্যৱহাৰিক একক
practice,অভ্যাস
preassigned number,পূৰ্বনিৰ্ধাৰিত নম্বৰ
precision of a test,এটা পৰীক্ষাৰ নিখুঁততা
prediction,ভৱিষ্যদ্বাণী
prediction equation,ভৱিষ্যদ্বাণী সমীকৰণ
prediction interval,ভৱিষ্যদ্বাণীৰ ব্যৱধান
predictor,পূৰ্বানুমানক
predictor-corrector method,পূৰ্বানুমানক-সংশোধক পদ্ধতি
predictor formula,পূৰ্বানুমানক সূত্ৰ
pre-image,প্ৰি-ইমেজ
preliminary data प,প্ৰাথমিক তথ্য প
preliminary survey,প্ৰাথমিক জৰীপ
present configuration,উপস্থিত বিন্যাস
pressure,চাপ
pressure drop,চাপ হ্ৰাস
pressure force,চাপ বল
pressure gradient,চাপৰ গ্ৰেডিয়েন্ট
price,মূল্য
price index,মূল্য সূচকাংক
primal-dual algorithm,প্ৰাথমিক-দ্বৈত এলগৰিদম
primal problem,প্ৰাথমিক সমস্যা
primary data,প্ৰাথমিক তথ্য
prime,মুখ্য
prime factor,মৌলিক গুণক
primitive,আদিম
primitive polynomial,আদিম বহুপদ
principal axis,প্ৰধান অক্ষ
principal component,প্ৰধান উপাদান
principal maximum,প্ৰধানৰ সৰ্বোচ্চ
principal root,প্ৰধান মূল
principal submatrix,প্ৰধান উপমেট্ৰিক্স
principal value,মূল মূল্য
principle,নীতি
principle of covariance,সহাৱস্থানৰ নীতি
principle of duality,দ্বৈততাৰ নীতি
principle of equivalence,সমতুল্যতাৰ নীতি
principle of equivalent change,সমতুল্য পৰিৱৰ্তনৰ নীতি
principle of maximum modulus,সৰ্বোচ্চ মডুলাছৰ নীতি
prior probability,পূৰ্বৰ সম্ভাৱনা
probabilistic,সম্ভাৱনাবাদী
probabilistic approach,সম্ভাৱনাবাদী পদ্ধতি
probabilistic demand,সম্ভাৱনাবাদী চাহিদা
probabilistic variable,সম্ভাৱনাবাদী চলক
probability,সম্ভাৱনা
probability density,সম্ভাৱনা ঘনত্ব
probability density distribution,সম্ভাৱনা ঘনত্ব বিতৰণ
probability density function,সম্ভাৱনা ঘনত্ব ফলন
probability distribution,সম্ভাৱনা বিতৰণ
probability function,সম্ভাৱনা ফলন
probability generating function,সম্ভাৱনা সৃষ্টিকাৰী ফলন
probability mass,সম্ভাৱনা ভৰ
probability space,সম্ভাৱনা স্থান
probable,সম্ভাৱ্য
probable error,সম্ভাৱ্য ভুল
problem,সমস্যা
problem definition,সমস্যাৰ সংজ্ঞা
problem formulation,সমস্যাৰ প্ৰণয়ন
procedure,পদ্ধতি
process,প্ৰক্ৰিয়া
processing,প্ৰক্ৰিয়াকৰণ
process of least squares,নূন্যতম বৰ্গৰ প্ৰক্ৰিয়া
producer,প্ৰযোজক
product,সামগ্ৰী
product form of inverse,বিপৰীতৰ উৎপাদক ৰূপ
production,উৎপাদন
production cost,উৎপাদন ব্যয়
production curves,উৎপাদন বক্ৰ
production function,উৎপাদন কাৰ্য্য
production function model,উৎপাদন কাৰ্য্যৰ আৰ্হি
