English,Marathi
position coordinates,स्थान समन्वय
position of equilibrium,समतोल स्थिती
position vector,स्थिती वेक्टर
positive,सकारात्मक
positive angle,सकारात्मक कोन
positive areas,सकारात्मक क्षेत्रे
positive association,सकारात्मक सहवास
positive attribute,सकारात्मक गुणधर्म
positive cone,सकारात्मक शंकू
positive correlation,सकारात्मक सहसंबंध
positive definite form,सकारात्मक निश्चित फॉर्म
positive definite function,सकारात्मक निश्चित कार्य
positive definite matrix,सकारात्मक निश्चित मॅट्रिक्स
positive definite quadratic form,सकारात्मक निश्चित द्विघात फॉर्म
positive linear functional,सकारात्मक रेखीय कार्यात्मक
positively related,सकारात्मक संबंधित
positive semidefinite,सकारात्मक अर्धनिश्चित
positive serial correlation,सकारात्मक मालिका सहसंबंध
positive trend,सकारात्मक कल
possibility,शक्यता
possible,शक्य
posterior probability,नंतरची संभाव्यता
postmultiplication,पोस्ट गुणाकार
post optimality problem,पोस्ट इष्टतम समस्या
postulate,मांडणे
postulational approach,पोस्ट्युलेशनल दृष्टीकोन
potential energy,संभाव्य ऊर्जा
potential function,संभाव्य कार्य
power,शक्ती
power curve,शक्ती वक्र
power function of test,चाचणीचे पॉवर फंक्शन
power law,शक्ती कायदा
power of a set,संचाची शक्ती
power of a test,चाचणीची शक्ती
power of statistical test,सांख्यिकीय चाचणीची शक्ती
power series analysis,शक्ती मालिका विश्लेषण
power series expansion,पॉवर मालिका विस्तार
power series method,शक्ती मालिका पद्धत
Poynting's theorem,पॉइंटिंगचे प्रमेय
practical geometry,व्यावहारिक भूमिती
practical unit,व्यावहारिक एकक
practice,सराव
preassigned number,पूर्वनियुक्त संख्या
precision of a test,चाचणीची अचूकता
prediction,अंदाज
prediction equation,अंदाज समीकरण
prediction interval,अंदाज मध्यांतर
predictor,भविष्य सांगणारा
