Marathi,Assamese
निबल मल्टीप्लेक्सर,nibble মাল্টিপ্লেক্সাৰ
निकोलस चार्ट,nicholas চাৰ্ট
रात्रीचा प्रभाव,ৰাতিৰ প্ৰভাৱ
नऊ पथ टेप,নটা পথ টেপ
नऊचे पूरक,ন&#39;ৰ পৰিপূৰক
en moss,en moss
मॉस उलटा,en moss বিপৰীতমুখী
सामूहिक प्रक्रिया,গণ প্ৰক্ৰিয়া
मॉस रचना,en moss গঠন
मॉस ट्रान्झिस्टर,en moss ট্ৰেঞ্জিষ্টৰ
शून्य भार प्रवाह,শূন্য লোড কাৰেণ্ট
crimped केबल,crimped কেবল
नोड्युलर,নোডুলাৰ
"नोड, नोड","ন&#39;ড, ন&#39;ড"
नोड खराब होणे,ন&#39;ডৰ অৱক্ষয়
आवाज,হুলস্থূল
आवाज हिमस्खलन,শব্দ হিমস্খলন
आवाज बँड विस्तार,শব্দ বেণ্ড সম্প্ৰসাৰণ
आवाज फुटणे,শব্দ ফাটি গ’ল
आवाज रद्द करणारा मायक्रोफोन,শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন
आवाज गुणक,শব্দ বহুগুণক
नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर,শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
रावणक,ৰভাংক
आवाज अप्रभावित,শব্দ অপ্ৰভাৱিত
गोंगाट करणारा आवेग,কোলাহলপূৰ্ণ ইমপালছ
आवाज मर्यादित करणारा,শব্দ সীমিতকাৰী
आवाज मार्जिन,শব্দৰ প্ৰান্ত
आवाज मोजमाप,শব্দ জোখা
आवाज विभागणी,শব্দ বিভাজন
आवाज परिमाणीकरण,শব্দ কোৱাণ্টাইজেচন
"आवाज कमी करणे, आवाज कमी करणे","শব্দ হ্ৰাস, শব্দ হ্ৰাস"
आवाज प्रतिकार,শব্দ প্ৰতিৰোধ ক্ষমতা
आवाज प्रतिनिधित्व,শব্দৰ প্ৰতিনিধিত্ব
आवाज स्पाइक,শব্দ স্পাইক
आवाज तापमान,শব্দৰ উষ্ণতা
फ्लॉपी डिस्क ड्राइव्ह,ফ্লপি ডিষ্ক ড্ৰাইভ
नाममात्र प्रतिबाधा,নামমাত্ৰ ইম্পিডেন্স
फोकल मूल्य,ফোকাচ মূল্য
नॉन-रेखीय विकृती,অৰৈখিক বিকৃতি
अपरिवर्तनीय,অচল
अनुनाद,অনুৰণিত
नॉन-रेझोनंट अँटेना,নন-ৰেজোনেণ্ট এন্টেনা
भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर,ক্ষতিপূৰণহীন কাৰ্য্যকৰী পৰিবৰ্ধক
गैर-पूरक,অ-পৰিপূৰক
डायलेक्ट्रिक,ডাইলেক্ট্ৰিক
संलग्न डेटा संरचना,সংলগ্ন তথ্য গঠন
आक्रमक धाव,আক্ৰমণাত্মক ৰান
वळव मोड,ডাইভাৰচন মোড
अविनाशी वाचन,অক্ষয় পঢ়া
dosless विभाजन संदेश,dosless বিভাজন বাৰ্তা
अस्पष्ट विधान,অসঠিক বক্তব্য
खराब कामगिरी,দুৰ্বল প্ৰদৰ্শন
assanghat mutrak,অসমীয়া মুত্ৰক
आगमनात्मक कुंडली,নন ইণ্ডাকচন ৰাশিফল
नॉन-रिटर्न एम्पलीफायर,নন-ৰিটাৰ্ণ এম্প্লিফায়াৰ
इनव्हर्स मीन एम्पलीफायर,বিপৰীত গড় পৰিবৰ্ধক
व्यस्त बफर,বিপৰীত বাফাৰ
व्यस्त तुलनाकर्ते,বিপৰীত তুলনাকাৰী
व्यस्त कॉन्फिगरेशन,বিপৰীত বিন্যাস
व्यस्त कंपाइलर अॅम्प्लिफायर,ইনভাৰ্ছ কম্পাইলাৰ এম্প্লিফায়াৰ
व्यस्त व्होल्टेज,বিপৰীত ভল্টেজ
नॉन-रेखीय,অৰৈখিক
नॉन-लाइनर कॅपेसिटर,অৰৈখিক কেপাচিটৰ
नॉन-लिनियर सर्किट विश्लेषण,অৰৈখিক বৰ্তনী বিশ্লেষণ
नॉन-रेखीय घटक,অৰৈখিক উপাদান
नॉन-लिनियर लोड लाइन,অৰৈখিক লোড লাইন
नॉन-लिनियर मॉड्युलेशन,অৰৈখিক মডুলেচন
नॉन-रेखीय प्रतिकार,অৰৈখিক ৰেজিষ্টেন্স
नॉन-लिनियर सिस्टम,অৰৈখিক ব্যৱস্থা
नॉन-लाइनरिटी,অৰৈখিকতা
नॉन-लाइनरिटी त्रुटी,অৰৈখিকতা ভুল
सामान्यीकृत वारंवारता,স্বাভাৱিক কম্পাঙ্ক
आवर्ती नाही,non recurring
प्रतिसाद न देणारी भाषा,অসন্তুষ্ট ভাষা
पुनरावृत्ती प्रणाली,পুনৰাবৃত্তিমূলক ব্যৱস্থা
सिस्टमलेस डिस्क,চিস্টেমবিহীন ডিষ্ক
अनुक्रमांक,ছিৰিয়েল ক&#39;ড
पृष्ठभाग नसलेला,অ-পৃষ্ঠীয়
अस्थिर संचयन,অস্বাভাৱিক সংৰক্ষণ
नॉर,ন&#39;ৰ
knorr कार्य,knorr ফাংচন
ना गेट,নতুবা গেট
knorr कुंडी,knorr লেচ
knorr ऑपरेशन,knorr অপাৰেচন
सामान्य घनता कार्य,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
फडफड आवाज,flutter শব্দ
सामान्य नमुना,সাধাৰণ নমুনা সংগ্ৰহ কৰা
सामान्यीकृत प्रवेश,স্বাভাৱিক অনুপ্ৰৱেশ
साधारणपणे बंद mosfet,সাধাৰণতে বন্ধ mosfet
ना-ना नेटवर्क,ন&#39;ৰ-ন&#39;ৰ নেটৱৰ্ক
नॉर्टन मॉडेल्स,নৰ্টন মডেল
उत्तर चुंबकीय ध्रुव,উত্তৰ চুম্বকীয় মেৰু
नॉर्टन प्रा.,নৰ্টন প্ৰাইভেট লিমিটেড।
नॉर्टन अॅम्प्लीफायर,নৰ্টন এম্প্লিফায়াৰ
नॉर्टन सर्किट,নৰ্টন বৰ্তনী
नॉर्टन डी.डी.,নৰ্টন ডি.ডি.
नॉर्टन समतुल्य सर्किट,নৰ্টন সমতুল্য বৰ্তনী
नॉर्टन व्यस्त आणि व्यस्त,নৰ্টন বিপৰীত আৰু বিপৰীত
नॉर्टन ऑपरेशनल एम्पलीफायर,নৰ্টন অপাৰেচনেল এম্প্লিফায়াৰ
नॉर्टन युटिलिटी,নৰ্টন ইউটিলিটি
नाही,নহয়
कार्य नाही,কাৰ্য্য নহয়
गेट नाही,গেট নহয়
ऑपरेशन नाही,অপাৰেচন নহয়
नोटेशन पद्धत,সংকেত পদ্ধতি
खोबणी अँटेना,খাঁজ এন্টেনা
खोबणी फिल्टर,খাঁজ ফিল্টাৰ
एनपीएन ट्रान्झिस्टर,npn ট্ৰেঞ্জিষ্টৰ
