Gujarati,Telugu
નિયત,సూచించబడింది
નિયત સ્વરૂપ,సూచించిన రూపం
રજૂઆત,ప్రదర్శన
અધ્યક્ષરણ કરવું,అధ్యక్షత
રાષ્ટ્રપતિ,అధ్యక్షుడు
પ્રેસ,నొక్కండి
અખબારી પ્રત,కాపీని నొక్కండి
પત્રકાર ગેલેરી,ప్రెస్ గ్యాలరీ
માનવામાં આવેલું,.హించారు
સંભાવી પગાર,Ump హించిన వేతనం
ધારણા હોય તેવું,Upp హించబడింది
બહાનું,సాకు
પ્રવર્તવું,వ్యాప్తి చెందడం
અટકાવવું,నిరోధించండి
નિવારણ,నివారణ
નિવારક,నివారణ
ભાવ વધઘટ (= ભાવની ગતિવિધિઓ),ధర హెచ్చుతగ్గులు (= ధర కదలికలు)
કિંમત નિર્ધારણ,ధర
પ્રથમ,ప్రిమా ఫేసీ
મુખ્યત્વે,ప్రధానంగా
પ્રાથમિક,ప్రాథమిక
મૂળ પાવતી,ప్రాథమిక రశీదు
આચાર્યશ્રી,ప్రిన్సిపాల్
મુખ્ય દેવાદાર,ప్రధాన రుణగ్రహీత
મુદ્રક,ప్రింటర్
મુદ્રણ,ముద్రణ
અગાઉનો સંકેત,ముందు సూచన
અગ્રતા -ધોરણ,ప్రాధాన్యత గ్రేడింగ్
જેલ,జైలు
કેદી,ఖైదీ
ગુપ્તતા,గోప్యత
ખાનગી અને ગુપ્ત,ప్రైవేట్ మరియు రహస్య
વિશેષાધિકાર,ప్రత్యేక హక్కు
વિશેષાધિકાર સમિતિ,ప్రివిలేజ్ కమిటీ
ઇનામ,బహుమతి
સંભાવના,సంభావ్యత
પ્રોબેટ,ప్రోబేట్
અજમાયશ,పరిశీలన
અજમાયશ,ప్రొబేషనరీ
અજમાયશ,ప్రొబేషనర్
તપાસ,పరిశోధన
કાર્યપદ્ધતિવિષયક નિયમો,విధాన నియమాలు
પદ્ધતિ,విధానం
કાર્યપ્રણાલી,ప్రొసీడింగ్స్
પ્રક્રિયા,ప్రక్రియ
પ્રક્રિયા,ప్రాసెసింగ్
શોભાયાત્રા,Procession రేగింపు
ઘોષણા કરવી,ప్రకటించండి
ઘોષણા,ప్రకటన
પ્રાપ્તિ,సేకరణ
ઉત્પાદન,ఉత్పత్తి
ઉત્પાદન,ఉత్పత్తి
વ્યવસાય,వృత్తి
વ્યાવસાયિક સિદ્ધિ,వృత్తిపరమైన సాధన
નિપુણતા,ప్రావీణ్యత ధృవీకరణ పత్రం
રૂપરેખા,ప్రొఫైల్
નફો,లాభం
કાર્યક્રમ,ప్రోగ్రామ్
કાર્યક્રમનું અનુસૂચિ,ప్రోగ్రామ్ షెడ్యూల్
કાર્યક્રમ,ప్రోగ్రామింగ్
પ્રગતિ,పురోగతి
પ્રગતિશીલ,ప్రగతిశీల
નિષિદ્ધ,నిషేధించబడింది
નિષિદ્ધ વિસ્તાર,నిషేధిత ప్రాంతం
નિષેધ,నిషేధం
નિષેધાત્મક હુકમ,నిషేధ క్రమం
પરિયોજના,ప్రాజెక్ట్
પ્રક્ષેપણ,ప్రొజెక్షన్
મુખ્ય,ప్రముఖ
વચન,వాగ్దానం
વચન નોંધ,ప్రామిసరీ నోటు
પ્રચાર કરવો,ప్రోత్సహించండి
પ્રચારક,ప్రమోటర్
બ promotionતી,ప్రచారం
કોતરવું,ప్రాం
જાહેર કરવું,ప్రోమల్గేట్
ઉચ્ચારવું,ఉచ్చారణ
ઘોષણા,ఉచ్చారణ
સાબિતી,రుజువు
રવાનગીનો પુરાવો,పంపకం యొక్క రుజువు
સાબિતી વાચન,రుజువు పఠనం
પ્રચાર કરવો,ప్రచారం
પ્રસાર,ప్రచారం
યોગ્ય,సరైనది
મિલકત,ఆస్తి
દરખાસ્ત,ప్రతిపాదన
દરખાસ્ત કરવી,ప్రతిపాదించండి
પ્રતિપાદન કરવું,ప్రతిపాదన
માલિકીનું,యాజమాన్యం
Propષધ,యాజమాన్యం
ભાગે પડતું,ప్రో-రాటా
ભાગે પડતી ક્વોટા,ప్రో-రాటా కోటా
ઉપાય,ప్రోరోగ్
ગુણદોષ,లాభాలు మరియు నష్టాలు
બંધ કરવું,నిషేధించండి
ફરિયાદ,ప్రాసిక్యూషన్
ભાવિ,ప్రాస్పెక్టస్
કેદ -નિમણૂક,ప్రోటీంపోర్ నియామకం
પ્રોટોકોલ,ప్రోటోకాల్
સાબિત કરવું,నిరూపించండి
પૂરું,అందించబడింది
પ્રોવિડન્ટ ફંડ,భవిష్య నిధి
જોગવાઈ,నియమం
કામચલાઉ,తాత్కాలిక
કામચલાઉ યાદી,తాత్కాలిక జాబితా
જોમ,ప్రొవిసో
નિકટતા,సామీప్యం
પ્રોક્સી,ప్రాక్సీ
જાહેર,ప్రజా
પ્રકાશન,ప్రచురణ
જાહેર કામગીરી,పబ్లిక్ డ్యూటీ
જાહેર હિતની દાવા,ప్రజా ప్రయోజన వ్యాజ్యం
પ્રચાર,పబ్లిసిటీ
પ્રકાશિત કરવું,ప్రచురించండి
નિયમિત,ఆలస్యము కానట్టి
શિક્ષા,శిక్ష
ખરીદ,కొనుగోలు
સંપૂર્ણ રીતે હંગામી,పూర్తిగా తాత్కాలిక
હેતુ,ప్రయోజనం
અનુસરણ કરવું,వెంబడించండి
ધંધો,ముసుగు
કાર્યક્ષેત્ર,పరిధి
મુકદ્દમો આપવો,ఉంచండి
પુટિંગ-કાપલી,పుట్-అప్ స్లిప్
લાયકાત,అర్హత
લાયક ઉમેદવાર,అర్హత కలిగిన అభ్యర్థి
લાયક બનાવવું,అర్హత
લાયકાત પરીક્ષા,అర్హత పరీక్ష
પાત્રતા પરીક્ષણ,క్వాలిఫైయింగ్ టెస్ట్
ગુણાત્મક તકનીક,గుణాత్మక పద్ధతులు
ગુણવત્તા,నాణ్యత
ગુણવત્તા નિયંત્રણ,నాణ్యత నియంత్రణ
જથ્થો,పరిమాణం
કોરેન્ટાઈન રજા,దిగ్బంధం సెలవు
ત્રિમાસિક,త్రైమాసికంలో
મુકાબલો કરવો,క్వాష్
