Kannada,Tamil
"ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್","மேஜிக் லாந்தர், சித்திர விளக்கு"
"ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಶಾಶ್ವತ ಸಂಖ್ಯೆ","மாயா எண், மந்திர எண், நிரந்தர எண்"
ಕಾಂತೀಯವಾಗಿ,காந்த ரீதியாக
ಕಾಂತೀಯ,காந்தம்
ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ,காந்த மின்தடை
ಕಾಂತೀಯಗೊಳಿಸುವಿಕೆ,காந்தமாக்கும்
ಕಾಂತೀಕರಣ,காந்தமாக்கல்
ಕಾಂತೀಯತೆ,காந்தவியல்
ಮ್ಯಾಗ್ನೆಟ್ ಉಷ್ಣ ಪರಿಣಾಮ,காந்த வெப்ப விளைவு
ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್,காந்த ஹைட்ரோடைனமிக்ஸ்
ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,காந்தமானி
ಮ್ಯಾಗ್ನೆಟನ್,காந்தம்
ಮ್ಯಾಗ್ನೆಟ್ ವೃತ್ತ,காந்த வட்டம்
ಸ್ಥಿರ ಕಾಂತೀಯತೆ,நிலையான காந்தவியல்
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್ ರಿಕ್ಟಿಫೈಯರ್,மேக்னட்ரான் ரெக்டிஃபையர்
ವರ್ಧಿತ ಚಿತ್ರ,பெரிதாக்கப்பட்ட படம்
ವರ್ಧಕ,உருப்பெருக்கி
"ಹಿಗ್ಗಿಸಿ, ಹಿಗ್ಗಿಸಿ","பெரிதாக்க, பெரிதாக்க"
"ವರ್ಧಕ, ವರ್ಧನೆ-","உருப்பெருக்கி, உருப்பெருக்கி-"
ವರ್ಧಕ ಮಸೂರ,உருப்பெருக்கி லென்ஸ்
"ಪ್ರಮಾಣ, ಪ್ರಮಾಣ","அளவு, அளவு"
ಮ್ಯಾಗ್ನಾನ್,மேக்னான்
ಮುಖ್ಯ ಬ್ಯಾಂಡ್,முக்கிய இசைக்குழு
"ಮುಖ್ಯ ರಸ್ತೆ, ಮುಖ್ಯ ಮಾರ್ಗ",பிரதான சாலை பிரதான பாதை
"ಮುಖ್ಯ ತಂತಿ, ಮುಖ್ಯ ಟ್ಯಾಪ್","பிரதான கம்பி, பிரதான குழாய்"
"ನಿರ್ವಹಣೆ, ಪೋಷಣೆ, ನಿರ್ವಹಣೆ","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
ಮಯೋರಾನಾ ಸಾರ,மயோரானா சாறு
ಪ್ರಮುಖ ಅಕ್ಷ,முக்கிய அச்சு
ಮುಖ್ಯ ನ್ಯೂನತೆ,முக்கிய குறைபாடு
ಬಹುಸಂಖ್ಯೆಯ,பலவகை
ಮಾಸ್ಟರ್ ಟೋನ್,முதன்மை தொனி
ಸಂಪರ್ಕಿಸಿ ಮತ್ತು ಮುರಿಯಿರಿ,தொடர்பு மற்றும் முறித்து
ಮೃದುತ್ವ,இணக்கத்தன்மை
ಕೌಶಲ್ಯಗಳು,திறன்கள்
ಹಸ್ತಚಾಲಿತ ಕುಶಲತೆ,கைமுறை கையாளுதல்
ಆಪರೇಟರ್,இயக்குபவர்
ಮಾನವಸಹಿತ ಬಲೂನ್,மனிதர்கள் கொண்ட பலூன்
"ಮಾನೋಮೀಟರ್, ಮಾನೋಮೀಟರ್","மனோமீட்டர், மனோமீட்டர்"
ಬಹುಮುಖಿ,பாலிஹெட்ரான்
ಮನುಷ್ಯ ಮನುಷ್ಯ ವರ್ಷಗಳು,மனிதன் மனிதன் ஆண்டுகள்
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","விளிம்பு, விளிம்பு, விளிம்பு"
ಕನಿಷ್ಠ ಎಂಟ್ರೊಪಿ,விளிம்பு என்ட்ரோபி
ಸುರಕ್ಷಿತ ಆವರಣ,பாதுகாப்பான வளாகம்
ನಾವಿಕ ಡಿಸುಚಾಕ್,மாலுமி Dsuichak
"ಗುರುತುಗಳು, ಗುರುತುಗಳು, ಅಂಕಗಳು","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
ಮಾರ್ಕರ್,குறிப்பான்
ಮೇಸರ್,மேசர்
"ಮುಖವಾಡ, ಮುಖವಾಡ, ಕವರ್","முகமூடி, முகமூடி, கவர்"
ಮುಚ್ಚಿಡುತ್ತಾರೆ,மூடி மறைத்தல்
"ಸಮೂಹ, ಸಮೂಹ, ಬೃಹತ್","நிறை, நிறை, மொத்த"
ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ,நிறை மிகுதி
ದ್ರವ್ಯರಾಶಿ ಅನುಪಾತ ಪ್ರತಿಕ್ರಿಯೆ,வெகுஜன விகித எதிர்வினை
"ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
ಸಾಮೂಹಿಕ ನಷ್ಟ,வெகுஜன இழப்பு
ಮಾಸ್ಟರ್ ನ್ಯೂಕ್ಲಿಯಸ್,முதன்மை கரு
ಸಾಮೂಹಿಕ ವೇಗ,வெகுஜன வேகம்
ಸಾಮೂಹಿಕ ಪ್ರತಿರೋಧ,வெகுஜன எதிர்ப்பு
"ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್, ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್","முதன்மை தட்டு, முதன்மை தட்டு"
ಹೊಂದಾಣಿಕೆ,பொருத்துக
ಹೊಂದಿಕೆಯಾಯಿತು,பொருந்தியது
ಹೊಂದಾಣಿಕೆಗೆ,பொருந்துகிறது
"ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"ವಸ್ತು, ವಸ್ತು","பொருள், பொருள்"
ಗರಿಷ್ಠ,அதிகபட்சம்
"ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
ಗರಿಷ್ಠ ಅನುಮತಿಸಲಾಗಿದೆ,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ವೋಲ್ಟ್ಸ್‌ಮನ್ ವಿತರಣಾ ಕಾನೂನು,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
ಗರಿಷ್ಠ ವಿತರಣೆ,அதிகபட்ச விநியோகம்
"ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್, ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
ಅರ್ಥ,அர்த்தம்
"ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ, ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
ಸರಾಸರಿ ವಯಸ್ಸು ಸರಾಸರಿ ವಯಸ್ಸು,சராசரி வயது சராசரி வயது
ಅರ್ಥ ಜೀವನ,சராசரி வாழ்நாள்
ಅಳತೆ ಹಾಸಿಗೆ,அளவிடும் படுக்கை
"ಅಳತೆ, ಅಳತೆ, ಅಳತೆ","அளவிட, அளவிட, அளவிட"
"ಬಲ, ಯಾಂತ್ರಿಕ","விசை, இயந்திர"
ಯಾಂತ್ರಿಕ ಪ್ರಯೋಜನ,இயந்திர நன்மை
"ಬಲ ವಿಜ್ಞಾನ, ಯಂತ್ರಶಾಸ್ತ್ರ, ಯಂತ್ರಶಾಸ್ತ್ರ","படை அறிவியல், இயக்கவியல், இயக்கவியல்"
ಯಾಂತ್ರೀಕರಣ,இயந்திரமயமாக்கல்
"ಯಾಂತ್ರಿಕತೆ, ಯಂತ್ರಶಾಸ್ತ್ರ","பொறிமுறை, இயக்கவியல்"
"ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
"ಸ್ಥೂಲ, ಗುರು, ಮಹಾ, ಸ್ಪಷ್ಟ, ನಿಯುತ್ (ದಶಲಕ್ಷ)","மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)"
ಮೆಗಾಕ್ಯೂರಿ,மெகாகுரி
ಮಾಗೊಮ್,மகோம்
ಮೌಸ್ನರ್ ಪರಿಣಾಮ,மவுஸ்னர் விளைவு
ಎಂ-ಎಲೆಕ್ಟ್ರಾನ್,எம்-எலக்ட்ரான்
"ನಾದ, ಲಯ","ஒலிப்பு, தாளம்"
"ಕರಗಲು (adj.), ಕರಗಲು, ಕರಗಲು (ver.)","உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)"
"ಕರಗಿಸಿ, ಕರಗಿಸಿ","thaw, thaw"
ಕರಗುವ ಬಿಂದು,உருகுநிலை
"ಮೆಮೊರಿ, ಮೆಮೊರಿ ವ್ಯವಸ್ಥೆ","நினைவகம், நினைவக அமைப்பு"
"ಚಂದ್ರಾಕೃತಿ, ಚಂದ್ರಾಕೃತಿ","மாதவிடாய், மாதவிடாய்"
"ಪರಿಯಾ, ಮ್ಯೂರಿಯಲ್","பரியா, சுவரோவியம்"
"ಪಾದರಸ-ಬಾರೋಮೀಟರ್, ಪಾದರಸ-ಬಾರೋಮೀಟರ್","பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி"
"ಪಾರ್ದಿಕ್, ಮಯೂರಿಕ್","பார்திக், மயூரிக்"
ಮೆರಿಡಿಯನ್,நடுக்கோடு
ಗುಣಾಂಕ,குணகம்
ಮೇಸ್ತ್ರಿ,கொத்தனார்
"ಮಾಸೋನಿ ಪೋಲ್, ಯುಕಾವಾ ಪೋಲ್","மசோனி போல், யுகாவா போல்"
ಸಂದೇಶ,செய்தி
"ಲೋಹಗಳು, ಮೂಲಭೂತ ವಸ್ತು","உலோகங்கள், அடிப்படை பொருள்"
"ಲೋಹದ ಕೆಲಸ, ಲೋಹದ ವಿವರಣೆ","உலோக வேலைப்பாடு, உலோக விளக்கம்"
ಮೀಮಾಂಸೆ,மீமெய்யியல்
ಮಿತವ್ಯಯದ,அளவாக செலவிடுதல்
ಉಲ್ಕಾಶಿಲೆ,விண்கல்
ಉಲ್ಕೆ,விண்கல்
ಹವಾಮಾನಶಾಸ್ತ್ರ,வானிலையியல்
ಹವಾಮಾನಶಾಸ್ತ್ರಜ್ಞ,வானிலை ஆய்வாளர்
"ಮೀಟರ್ ಸೇತುವೆ, ಮೀಟರ್ ಸೇತುವೆ","மீட்டர் பாலம், மீட்டர் பாலம்"
"ದೂರ, ಮೀಟರ್","தூரம், மீட்டர்"
ಮೈಕೆಲ್ಸನ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,மைக்கேல்சனின் இன்டர்ஃபெரோமீட்டர்
ಮೈಕ್ರೋಆಂಪಿಯರ್,மைக்ரோஆம்பியர்
ಸೂಕ್ಷ್ಮ ವಿಶ್ಲೇಷಣೆ,நுண் பகுப்பாய்வு
ಸೂಕ್ಷ್ಮ ಅಂಗೀಕೃತ ಸೆಟ್,நுண் நியதித் தொகுப்பு
ಸೂಕ್ಷ್ಮ ಅಂಗೀಕೃತ ಸಮುದಾಯ,மைக்ரோ நியமன சமூகம்
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,மைக்ரோ சர்க்யூட்
ಸೂಕ್ಷ್ಮ ಬಿರುಕು,நுண் பிளவு
ಮೈಕ್ರಾನ್,மைக்ரான்
ಮೈಕ್ರೊಫೋನ್,ஒலிவாங்கி
"ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್, ಮೈಕ್ರೋಸ್ಕೋಪ್ಫೋಟೋ","மைக்ரோஃபோட்டோகிராஃப், மைக்ரோஸ்கோப் போட்டோ"
ಸೂಕ್ಷ್ಮ ಭೌತಶಾಸ್ತ್ರ,நுண் இயற்பியல்
"ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ","நுண்ணோக்கி, நுண்ணோக்கி"
"ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸೂಕ್ಷ್ಮದರ್ಶಕ","நுண்ணோக்கி, நுண்ணோக்கி, நுண்ணோக்கி"
ಉತ್ತಮ ವಿಷಯ,நல்ல பொருள்
ಸೂಕ್ಷ್ಮದರ್ಶಕ,நுண்ணோக்கி
"ಮೈಕ್ರೋಸ್ಟೇಟ್, ಮೈಕ್ರೋಸ್ಟೇಟ್","மைக்ரோஸ்டேட், மைக்ரோஸ்டேட்"
ಮೈಕ್ರೊಟಾರ್,மைக்ரோடார்
ಮೈಕ್ರೋವೇವ್,மைக்ரோ அலை
ಮೆರಿಡಿಯನ್,நடுக்கோடு
ಮಧ್ಯಮ,நடுத்தர
ಒಳಬರುವ ಅಯಾನು,உள்வரும் அயனி
ಮೈಲುಗಳಷ್ಟು,மைல்கள்
"ಆಕಾಶ ಗಂಗಾ, ಮಿಲ್ಖಾ ಮೇಖಲಾ","ஆகாஷ் கங்கா, மில்கா மேக்லா"
ಮಿಲ್ಲರ್ ಸೂಚ್ಯಂಕ,மில்லர் குறியீடு
ಖನಿಜಗಳು,கனிமங்கள்
ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,குறைந்த மின்னழுத்தம்
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,சுருக்குதல்
ಕನಿಷ್ಠ ಮಾರ್ಗ,குறைந்தபட்ச பாதை
"ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ","குறைந்த, குறைந்த, குறைந்த, குறைந்த"
ಕಡಿಮೆ ಅಯಾನೀಕರಣ,குறைந்த அயனியாக்கம்
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,சிறுபான்மை கேரியர்
ಅಲ್ಪಸಂಖ್ಯಾತ ಹೊರಸೂಸುವವರು,சிறுபான்மை உமிழ்ப்பாளர்கள்
ಸಣ್ಣ ಟೋನ್,குறுகிய தொனி
"ಕಲೆ, ನಿಮಿಷ, ನಿಮಿಷ","கலை, நிமிடம், நிமிடம்"
ಮರೀಚಿಕಾ,மரிச்சிகா
"ಕನ್ನಡಿ, ಮುಕುರ್","கண்ணாடி, முகூர்"
"ಪ್ರತೀಪ್ ನ್ಯೂಕ್ಲಿಯಸ್, ಪ್ರತಿಪ್ ನ್ಯೂಕ್ಲಿಯಸ್","பிராட்டிப் நியூக்ளியஸ், பிராட்டிப் நியூக்ளியஸ்"
ಕಲಬೆರಕೆ,கலப்புத்தன்மை
ಹೊಂದಿಕೆಯಾಗದ ಸಾಲುಗಳು,பொருந்தாத வரிகள்
ಕುಮೆಲೋನ್,குமேலன்
"ಓರಿಯಂಟರಿಂಗ್, ಟೆಲಿ-ಓರಿಯಂಟೇಶನ್","நோக்குநிலை, தொலைநோக்குநிலை"
"ಕ್ಷಿಪಣಿಗಳು, ಕ್ಷಿಪಣಿಗಳು","ஏவுகணைகள், ஏவுகணைகள்"
ಗೈರು ಎಲೆಕ್ಟ್ರಾನ್,இல்லாத எலக்ட்ரான்
ಕಾಣೆಯಾದ ಸಾಲುಗಳು,விடுபட்ட கோடுகள்
ಅಶ್ಲೀಲತೆ,அவதூறு
"ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್ (ವ್ಯಕ್ತಿ)","மிக்சர், மிக்சர், மிக்சர் (நபர்)"
ಎಂ.ಕೆ. ರು. ವಿಧಾನ,எம்.கே. கள். முறை
"ಚಲಿಸುವ, ಚಲಿಸುವ, ಚಲಿಸುವ","நகரும், நகரும், நகரும்"
ಪೋರ್ಟಬಲ್ ಆಂಟೆನಾ,கையடக்க ஆண்டெனா
ಚಲನಶೀಲತೆ,இயக்கம்
"ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್, ಪಾಲಿಮರ್, ಮೋಡ್, ಹಂತ, 8. ಮೋಡ್","முறை, முறை, அமைப்பு, முறை, பாலிமர், முறை, நிலை, 8. முறை"
ವಿಮಾನನ್,விமந்தன்
ಮಾಡರೇಟರ್,மதிப்பீட்டாளர்
ಮಿನುಗುವ ಜಾಲರಿ,மின்னும் லட்டு
"ಮಾರ್ಪಾಡು, ಪರಿವರ್ತನೆ, ರೂಪಾಂತರ","மாற்றம், மாற்றம், மாற்றம்"
ಪರಿವರ್ತಿತ ಘಾತೀಯ ಕರ್ವ್,மாற்றப்பட்ட அதிவேக வளைவு
"ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ, ಕ್ಯಾಲಿಬ್ರೇಟರ್","மாற்றி, மாற்றி, அளவீடு"
