Assamese,English
স্থানীয় ভেক্টৰ,Localised vector
স্থানীয়কৰণকাৰী,Localiser
স্থানীয় এন্টেনা,Localiser antenna
স্থানীয়কৃত অৱস্থা,Localized state
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান",Location
স্থান বিকন,Locator beacon
পোষ্ট-অৰ্ডাৰ স্কেনিং,Lock and follow scanner
কাষ্টোডিয়াল আৰ্ম,Lock arm
বাধ্যতামূলক সমন্বয়,Lock in synchronism
"ব্যৱস্থাপনা ব্যৱস্থা, ব্যৱস্থাপনা ব্যৱস্থা",Lock mechanism
লক্ষ্য বৰ্তনী,Lock on circuit
পৰিচালিত ইউনিট,Lock unit
"তালাক, চালান",Lock-in
বাধ্যতামূলক মিক্সাৰ,Lock-in mixer
সংযুক্ত চৌহদ,Lock-in range
অৱস্থাৰ পৰিসৰ,Lock-on range
লকআউট বৰ্তনী,Lock-out corcuit
লকআউট পালছ,Lock-out pulse
বান্ধ খাই থকা দোষ,Locked dislocation
সমকেন্দ্ৰিক খাঁজ,Locked groove
সংযুক্ত দোলক,Locked oscillator
goto দম্পতী,Locked pair (=Goto pair)
চালান,Locking
চালান,Locking (=maninshold)
নিষিদ্ধ নিষেধাজ্ঞা,Locking condition
বাধ্যতামূলক চাবি,Locking key
নিযুক্তিৰ পথ,Locking locus
বাধ্যতামূলক চুম্বক,Locking magnet
বাধ্যতামূলক মাধ্যম,Locking medium
আপেক্ষিক পৰিঘটনা,Locking phenomenon
"লেণ্ডমাৰ্ক, লোকাছ, ৰেখাৰ পথ",Locus
লোডাৰ,Lodar (=lorad)
চুম্বক শিল,Lodestone
লোফাৰ,Lofar
লগ কম্পাঙ্ক এন্টেনা,Log periodic antenna
লগ সৰ্পিল এন্টেনা,Log spiral sntanna
"লগাৰিদমিক, লগাৰিদমিক",Logarithmic
লগাৰিদমিক সঠিকতা,Logarithmic accuracy
"লগাৰিদমিক এম্প্লিফায়াৰ, লগাৰিদমিক এম্প্লিফায়াৰ",Logarithmic amplifier
"লগাৰিদমিক গণনা স্কেলাৰ, লগাৰিদমিক গণনা স্কেলাৰ",Logarithmic counting rate meter
"লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ",Logarithmic curve
লগাৰিদমিক বতৰৰ পৰিৱৰ্তন,Logarithmic decrement
"লগাৰিদমিক শক্তিৰ অপচয়, লগাৰিদমিক শক্তিৰ অপচয়",Logarithmic energy decrement
লগাৰিদমিক শক্তিৰ ক্ষতি,Logarithmic energy loss
"লগাৰিদমিক ফলন, লগাৰিদমিক ফলন",Logarithmic function
লগাৰিদমিক গ্ৰাফ,Logarithmic graph
লগাৰিদমিক গ্ৰাফ পেপাৰ,Logarithmic graphpaper
"লগাৰিদমিক বৃদ্ধি, লগাৰিদমিক বৃদ্ধি",Logarithmic increase
লগাৰিদম গ্ৰাফ,Logarithmic line graph
লগাৰিদমিক বিভৱ,Logarithmic potential
লগাৰিদমিক সম্পৰ্ক,Logarithmic relationship
লগাৰিদমিক স্কেল,Logarithmic scale
"লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা",Logarithmic series
তর্ক শাস্ত্র,Logic
লজিক বৰ্তনী,Logic circuit
লজিক ডায়েগ্ৰাম,Logic diagram
লজিক উপাদান,Logic element
লজিক ফাংচন,Logic function
লজিক অপাৰেচন,Logic operation
লজিক ৰিড ৰিলে,Logic reed relay
লজিক চুইচ,Logic switch
যুক্তিৰ চিহ্ন,Logic symbol
যুক্তিসংগত,Logical
যুক্তিসংগত বিশ্লেষণ,Logical analysis
যুক্তিসংগত বিচাৰ,Logical decision
যুক্তিসংগত ফলন,Logical function
যুক্তিসংগত পৰিচয়সমূহ,Logical identity
যুক্তিসংগত নিৰ্দেশনা,Logical instruction
যুক্তিসংগত কাৰ্য্য,Logical operation
যুক্তিসংগত ক্ৰম,Logical order
যুক্তিসংগত ধনাত্মকতাবাদ,Logical positivism
যুক্তিসংগত উৎপাদন,Logical product
যুক্তিসংগত যোগফল,Logical sum
যুক্তিসংগত প্ৰতীক,Logical symbol
যুক্তিসংগত ভেক্টৰ,Logical vector
যুক্তিগতভাৱে সমতুল্য,Logically equivalent
"লজিষ্টিক, কাৰ্য্যকৰী",Logistic
লগ সংৰক্ষণ,Logistic (s) protection
"লজিষ্টিক, অপাৰেচন বিজ্ঞান",Logistics
hold charge,Logistics concept
লজিষ্টিক প্লেন,Logistics plan
স্থানীয় ভিত্তি,Loktal base
স্থানীয় নলী,Loktal tube
লণ্ডন বিক্ষিপ্ততা বল,London dispersion force
"লণ্ডনৰ পাৰস্পৰিক ক্ৰিয়া, ৰিলিফ ডাইপোল পাৰস্পৰিক ক্ৰিয়া",London interaction (=Vander Waals interation =fluctuating dipole interaction)
লণ্ডন ড্ৰিলিং গভীৰতা,London penetration depth
লণ্ডনৰ অতিপৰিবাহীতা তত্ত্ব,London superconductivity theory
লণ্ডন Vanderwaals আকৰ্ষণ,London Van Der Waals attraction
দীঘল বাহু বেঁকা,Lone arm' balance
অকলশৰীয়া ইলেক্ট্ৰন,Lone electron
ইলেক্ট্ৰনৰ অকলশৰীয়া যোৰ,Lone electron pair
নিউট্ৰন কেলকুলেটৰ,Long counter
দীঘলীয়া বিসৰ্জন,Long discharge
দূৰৱৰ্তী সংক্ৰমণ,Long distance transmission
দূৰত্বৰ জেৰ&#39;গ্ৰাফী,Long distance xerography
দীঘল ৰেখাৰ প্ৰভাৱ দীঘল ৰেখাৰ প্ৰভাৱ,Long line effect
দীঘল স্বৰবৰ্ণ,Long note
দীঘলীয়া সময় (পৰ্যাবৃত্ত তালিকা),Long period (periodic table)
দীঘলীয়া সময়সূচী,Long periodic table
দীঘলীয়া শেল্ফ লাইফ,Long persistence
দীঘলীয়া অভিলেখ,Long play record
দীৰ্ঘ দূৰত্বৰ বিকাৰ,Long range disorder
দীৰ্ঘ দূৰত্বৰ নেভিগেচন,Long range navigation
দীৰ্ঘ দূৰত্বৰ ৰাডাৰ,Long range radar
দীঘলীয়া জিৰণিৰ সময়,Long relaxation time
ৱাইড শ্বট,Long shot (=vista shot)
দীঘলীয়া দৃষ্টিশক্তি,Long sight
দীঘল ঠেং যোৰ,Long tail pair
দীৰ্ঘম্যাদী সম্ভাৱনা,Long tailed potential
দীঘল তৰংগ পৰ্যায়,Long wave phase
দীঘলীয়া তৰংগদৈৰ্ঘ্যৰ পৰিসৰ,Long wave-length limit
দীঘল তৰংগদৈৰ্ঘ্য,Long wavelength
দীঘল তাঁৰৰ এন্টেনা,Long wire antenna
দূৰৱৰ্তী নেভিগেচন সহায়ক,Long-distance navigation aid
দীৰ্ঘ দূৰত্বৰ ব্যৱস্থা,Long-range order
দীঘল কেম্পাছ ব্যৱস্থাপ্ৰণালীৰ প্ৰাচলসমূহ,Long-range order parameter
দীৰ্ঘম্যাদী স্থিতিস্থাপকতা,Long-run elasticity
দীৰ্ঘম্যাদী কাৰ্য্যকলাপ,Long-run parameter
দীঘল তৰংগ দীঘল তৰংগ,Long-wave
দীঘল তৰংগদৈৰ্ঘ্যৰ পোহৰ,Long-wavelength light
দীঘল তৰংগদৈৰ্ঘ্যৰ ঠেং,Long-wavelength tail
দীৰ্ঘ দূৰত্বৰ প্ৰভাৱ,Longer-range effect
লংগেৰন,Longeron
আটাইতকৈ দীঘলীয়া দিন,Longest day
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ",Longitude
দ্ৰাঘিমাংশ প্ৰভাৱ,Longitude effect (cosmic rays)
কক্ষপথৰ দ্ৰাঘিমাংশ,Longitude in the orbit
সূৰ্যাস্তৰ দ্ৰাঘিমাংশ,Longitude of perihelion
দ্ৰাঘিমাংশ মান,Longitude value
দ্ৰাঘিমাংশ ভেক্টৰ,Longitude vector
"দীৰ্ঘায়িত, দীৰ্ঘায়িত",Longitudinal
"দীৰ্ঘায়িত বিচ্যুতি, অক্ষীয় বিচ্যুতি",Longitudinal aberration
দীৰ্ঘায়িত ত্বৰণ,Longitudinal acceleration
দীৰ্ঘায়িত ধ্বনিযুক্ত ফ&#39;নন,Longitudinal acoustical phonon
দীৰ্ঘায়িত অক্ষ,Longitudinal axis
দীৰ্ঘকালীন শাস্তি,Longitudinal bars
দীৰ্ঘায়িত বিচ্যুতি,Longitudinal chromatic aberration
দীৰ্ঘায়িত কাৰেণ্ট,Longitudinal current
দীৰ্ঘায়িত বক্ৰ,Longitudinal curve
দীৰ্ঘায়িত বিচ্যুতি,Longitudinal displacement
দীৰ্ঘায়িত প্ৰসাৰণ,Longitudinal elongation
দীৰ্ঘায়িত বিস্তাৰ,Longitudinal expansion
দীৰ্ঘায়িত ঘূৰ্ণন,Longitudinal gyrofrequency
দীৰ্ঘায়িত সংঘৰ্ষ,Longitudinal impact
দীৰ্ঘায়িত স্তৰ,Longitudinal layer
দীৰ্ঘায়িত ওঁঠৰ ৰেখা,Longitudinal lip striae
দীৰ্ঘায়িত তৰংগ,Longitudinal longitudial wave
দীৰ্ঘায়িত চুম্বকীয় প্ৰতিৰোধ,Longitudinal magnetoresistance
দীৰ্ঘায়িত বৃদ্ধি,Longitudinal magnification
দীৰ্ঘায়িত ভৰ,Longitudinal mass
দীৰ্ঘায়িত গতি,Longitudinal motion
দীৰ্ঘায়িত অপটিকেল ফ&#39;নন,Longitudinal optical phonon
দীৰ্ঘায়িত স্পন্দন,Longitudinal pulse
দীৰ্ঘায়িত স্থিৰতা,Longitudinal stability
দীৰ্ঘায়িত বিকৃতি,Longitudinal strain
দীৰ্ঘায়িত চাপ,Longitudinal stress
দীৰ্ঘায়িত ৰেখা,Longitudinal striation
দীৰ্ঘায়িত তাপীয় শিথিলতা সময়,Longitudinal thermal relaxation time
দীৰ্ঘায়িত অনুপ্ৰস্থ তৰংগ,Longitudinal transverse wave
দীৰ্ঘায়িত কম্পন,Longitudinal vibration
দীৰ্ঘায়িত জেমান প্ৰভাৱ,Longitudinal Zeeman effece
দীৰ্ঘকালীন বীমা,Longitudinal-dimension
ক্ষণ পৰ্যবেক্ষণ,Look through
"লুপ, লুপ, লুপ (নাই, ), লুপ (ক্ৰি, ), লুপ",Loop
লুপ এন্টেনা,Loop antenna
লুপ বৰ্তনী,Loop circuit
লুপ কাপলিং,Loop coupling
লুপ কাটি,Loop cut
লুপ ডিফাৰেন্সিয়েল সংকেত,Loop difference signal
লুপ নিৰ্ণায়ক,Loop direction finder
লুপ আঁচনি,Loop plan
লুপ পৰীক্ষা,Loop test
ৰূপান্তৰ অনুপাত,Loop transfer ratio
"লুপ-মাইল, লুপ-মাইল",Loop-mile
লুপ কইল,Loop-unwinding
লুজবেক,Loose back
