Assamese,Tamil
ধাতৱীকৰণ,உலோகமயமாக்கல்
মিটাৰ,மீட்டர்
এম এফ টি ডি (একাধিক টোন ডায়েলিং),MFTD (பல தொனி டயல்)
মো,மோ
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று)
মাইকা কেপাচিটৰ,மைக்கா மின்தேக்கி
এম আই চি আৰ,MICR
সূক্ষ্ম চিহ্ন,நுட்பமான அடையாளங்கள்
মাইক্ৰ&#39;কম্পিউটাৰ,நுண்கணினி
মাইক্ৰ&#39; নিয়ন্ত্ৰক,மைக்ரோ கட்டுப்படுத்தி
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,மைக்ரோ எலக்ட்ரானிக்ஸ்
মাইক্ৰ&#39;ফেৰাড,மைக்ரோஃபாரட்
মাইক্ৰ&#39;ফিছ,நுண்மீன்
মাইক্ৰ&#39; নিৰ্দেশনা,மைக்ரோ அறிவுறுத்தல்
মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম,நுண்ணிய இயக்க முறைமை
সূক্ষ্ম যুক্তি,நுட்பமான பகுத்தறிவு
মাইক্ৰন,மைக்ரான்
মাইক্ৰ&#39;ফোন,ஒலிவாங்கி
মাইক্ৰ’টনিক প্ৰভাৱ,மைக்ரோடோனிக் விளைவு
"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ","நுண்செயலி, நுண்செயலி"
মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড,நுண்செயலி குறியீடு
মাইক্ৰ&#39; প্ৰগ্ৰেম,மைக்ரோ நிரல்
"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং","நுண் நிரலாக்கம், நுண் நிரலாக்கம்"
মাইক্ৰ&#39; ছেকেণ্ড,மைக்ரோ வினாடி
মাইক্ৰ&#39; ষ্ট্ৰিপ এন্টেনা,மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா
মাইক্ৰ&#39; ষ্ট্ৰিপ ট্ৰেন্সমিছন লাইন,மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்
"মাইক্ৰৱেভ, মাইক্ৰৱেভ","நுண்ணலை, நுண்ணலை"
মাইক্ৰৱেভ এম্প্লিফায়াৰ,நுண்ணலை பெருக்கி
মাইক্ৰৱেভ এন্টেনা,மைக்ரோவேவ் ஆண்டெனா
মাইক্ৰ&#39; ৱেভ লিংক,மைக்ரோ அலை இணைப்பு
মাইক্ৰৱেভ ট্ৰেন্সমিছন উইণ্ড&#39;,மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்
মাইক্ৰৱেভ টিউব,நுண்ணலை குழாய்
মিড বেণ্ড ৰেঞ্জ,இடைப்பட்ட இசைக்குழு வரம்பு
MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ),MIDI (கருவி டிஜிட்டல் இடைமுகம்)
মিলাৰ ইফেক্ট কেপাচিটেন্স,மில்லர் விளைவு கொள்ளளவு
মিলাৰ ইন্টিগ্ৰেটৰ,மில்லர் ஒருங்கிணைப்பாளர்
মিলাৰ কল বেচ,மில்லர் அழைப்பு அடிப்படை
মিলাৰ উপপাদ্য,மில்லர் தேற்றம்
মিলিমিটাৰ,மில்லிமீட்டர்
মিলি এম্পিয়াৰ,மில்லி ஆம்பியர்
মিলি হেনৰী,மில்லி ஹென்றி
মিলমেনৰ উপপাদ্য,மில்மேன் தேற்றம்
চুটি কৰা,சுருக்குதல்
সংখ্যালঘু বাহক,சிறுபான்மை கேரியர்
সংখ্যালঘু বাহক ধাৰা,சிறுபான்மை கேரியர் ஸ்ட்ரீம்
মিনটাৰ্ম,Minterm
বিয়োগ কৰা,கழித்தல்
এম.পি.এছ.,எம்.பி.எஸ்.
মিছালাইনমেন্ট,தவறான சீரமைப்பு
এবলেচন,நீக்குதல்
মিক্সাৰ,கலவை
এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক),MMU (நினைவக மேலாண்மை அலகு)
স্মৃতিভ্ৰংশ,நினைவாற்றல்
গতিশীল ইলেক্ট্ৰন,நகரும் எலக்ட்ரான்கள்
গতিশীলতা,இயக்கம்
মডাল বিচ্যুতি,மாதிரி விலகல்
ধৰণ,முறை
নমুনা,மாதிரி
মডেম,மோடம்
অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং,மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்
মডিউলাৰ ডিজাইন,மட்டு வடிவமைப்பு
মডুলেটেড,பண்பேற்றப்பட்டது
মডুলেচন,பண்பேற்றம்
মডুলেচন গভীৰতা,பண்பேற்றம் ஆழம்
মডুলেচন সূচকাংক,பண்பேற்றம் குறியீடு
মডুলেচন শতাংশ,பண்பேற்றம் சதவீதம்
মডিউল,தொகுதி
মডুলাছ n বহুগুণক,மாடுலஸ் n பெருக்கி
কেলকুলেটৰ মডুলাছ,கால்குலேட்டர் மாடுலஸ்
অণু,மூலக்கூறு
ইম্পলছ,உந்துவிசை
কাৰোবাৰ ওপৰত চকু ৰখা,கண்காணிக்கவும்
একৰঙী,ஒரே வண்ணமுடைய
একৰঙী প্ৰদৰ্শন,ஒரே வண்ணமுடைய காட்சி
একক (IC),ஒற்றைக்கல் (IC)
একক নাড়ী,ஒற்றை துடிப்பு
একস্থিৰ মাল্টিভাইব্ৰেটৰ,மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்
একাকাৰীতা,சீரான தன்மை
মূৰৰ নিয়ম,மூரின் சட்டம்
মৰ্চ ক&#39;ড,மோர்ஸ் குறியீடு
mosfet,mosfet
অতি অৰ্থপূৰ্ণ চৰিত্ৰ,மிகவும் அர்த்தமுள்ள பாத்திரம்
মাদাৰ বৰ্ড,தாய் பலகை
মটৰ,மோட்டார்
মটৰ ক্ৰিয়া,மோட்டார் நடவடிக்கை
আৰোপ কৰা,குற்றச்சாட்டு
নিগনি,சுட்டி
চলনশীল কুণ্ডলী লাউডস্পীকাৰ,நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி
চলি থকা মিটাৰ,இயங்கும் மீட்டர்
ছাম্পেগ,சம்பெக்
এম পি ইউ,MPU
এম এছ ডি (সৰ্বোচ্চ নম্বৰ),எம்.எஸ்.டி (அதிக மதிப்பெண்)
এম এছ উইণ্ড’জ,MS விண்டோஸ்
এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা),எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை)
বহুস্তম্ভযুক্ত klystron,பல நெடுவரிசை கிளைஸ்ட்ரான்
পলিমাৰ সংযোগকাৰী,பாலிமர் இணைப்பு
মাল্টিমিডিয়া,மல்டிமீடியா
মাল্টিমিটাৰ,மல்டிமீட்டர்
একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ,பல உமிழ்ப்பான் டிரான்சிஸ்டர்
