Telugu,Gujarati
మస్కులారిస్ ఎక్స్‌ట్రీమా,સ્નાયુબદ્ધ આત્યંતિક
కండరాల,સ્નાયુબદ્ધતા
పుట్టగొడుగు,મશરિયો
ముస్సెల్,ગાંઠ
ముటాజెన్,પરિવર્તનશીલ
ఉత్పరివర్తన యుగ్మ వికల్పం,પરિવર્તનીય એલીલ
మ్యుటేషన్,પરિવર્તન
మ్యుటేషన్ పెంపకం,પરિવર્તન સંવર્ધન
మ్యుటేషన్ సిద్ధాంతం,પરિવર્તન સિદ્ધાંત
పరస్పరవాదం,પરસ્પરવાદ
పరస్పర లాభదాయకం,પરસ્પર ફાયદાકારક
మస్తెనియా గ్రావిస్,માયસ્થેનીયા ગ્રેવીસ
మైసిలియం,મિસિલિયમ
మైకోబాక్టీరియం,માયકોબેક્ટેર
మైకోబియోంట్,માઇકોબિઓનટ
మైకోయిక్ ఆమ్లం,માયકોઈક એસિડ
మైకోప్లాస్మా,માયકોપ્લાસ્મા
మైకోరిజా,મિકોરિઝા
మైకోరైజల్,માયકોર્રીઝલ
మైలెన్సెఫలాన్,મૈલેન્સફાલોન
మైలిన్ కోశం,માયેલિન આવરણ
మైలినేటెడ్,મૈઇલિન્ટેડ
మయోకార్డియల్ ఫైబర్,મ્યોકાર્ડિયલ ફાઇબર
మయోకార్డియల్ ఇన్ఫార్క్షన్,હૃદય ની નાડીયો જામ
మయోకార్డియం,મૈત્રી
మైయోపీథీలియం,માયોપીથેલિયમ
మైయోఫిబ్రిల్,માયોફિબ્રીલ
మయోజెనిక్ విధానం,માયોજેનિક પદ્ધતિ
మయోగ్లోబిన్,માયોગ્લોબિન
మయోమెట్రియం,માયોમેટ્રીયમ
మైయోసిన్,માયોસિન
మైరిస్టికేసి,Myristicacee
Myrmecophily,માયર્મેકોફિલી
మైక్సోమైసెట్స్ సభ్యుడు,માયક્સોમિસેટ્સ સભ્ય
మెటాటార్సస్,મેટટારસસ
ఎన్-ఎసిటైల్ గెలాక్టోసమైన్,એન-એસિટિલ ગેલેક્ટોસોમાઇન
నాజా,નાજ
నానోగ్రామ్,તલવાર
నాఫ్తలీన్,નેપ્થાલિન
నేపిఫార్మ్ రూట్,નેપિફોર્મ મૂળ
నారవేలియా,નારાવેલિયા
మాదకద్రవ్య,માદક
నాసికా శాక్,નાકનો કોથળ
నాసోఫారింక్స్,નાસોફેરિન્ક્સ
నాగరికత,નેસ્ટિક (નેસ્ટિઝમ)
నాస్టిక్ రకం,બેસ્ટિક પ્રકાર
పుట్టిన రేటు,જન્મતા (જન્મ દર)
నేషనల్ ఎయిడ్స్ కాంట్రాల్ ఆర్గనైజేషన్ (నాకో),રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ)
జాతీయ ఉద్యానవనం,રાષ્ટ્રીય બગીચો
నేషనల్ విత్తన సంస్థ,રાષ્ટ્રીય બીજ નિગમ (એનએસસી)
స్థానిక యాంటిజెన్,મૂળ એન્ટિજેન
స్థానిక రాక్,મૂળ ખડક
స్థానిక జాతులు,મૂળ જાતિઓ
సహజ అనుబంధం,કુદરતી લાગણી
సహజ వృద్ధాప్యం,કુદરતી વૃત્તિ
సహజ విలుప్తత,કુદરતી લુપ્ત થવું
సహజ పెరుగుదల,કુદરતી વૃદ્ધિ
సహజ కిల్లర్ సెల్,કુદરતી કિલર કોષ
సహజ పేస్‌మేకర్,કુદરતી પેસમેકર
సహజ తెగులు నియంత్రణ,કુદરતી જીવાત નિયંત્રણ
సహజ శాస్త్రం,કુદરતી વિજ્ઞાન
సహజమైన ఎన్నిక,પ્રાકૃતિક પસંદગી
సహజమైన ప్రపంచం,કુદરતી વિશ્વ
సహజ జోన్,કુદરતી ક્ષેત્ર
ప్రకృతి శాస్త్రవేత్త,સ્વાભાવિક
వికారం,ઉબકું
మెడ,ગરદન
మెడ,ગરદન
నెక్రోసిస్,નેક્રોસિસ
తేనె పీల్చటం,અમૃત ચૂસવું
నెక్టరీఫారస్,અમૃત
నెక్టరీ,ભવ્ય
నెక్టరీ,ભવ્ય
నెక్టరస్,ભ્રમણિકા
ప్రతికూల (నిరోధం) పరస్పర చర్య,નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા
వ్యతిరేకమైన ఫీడ్ బ్యాక్,નકારાત્મક ફીડ બેક
ప్రతికూలంగా ఛార్జ్ చేయబడింది,નકારાત્મક ચાર્જ
నెమథాలెమింత్స్,નેમાથેલેમિનટસ
నెమటోడ్,નેમાટોડ
నియోప్లాజమ్,સ્ત્રાવ
నియోప్లాజమ్,સ્ત્રાવ
నేపెంటాసి,નેપેન્થેસી
నేపెంటెస్,નેપહર
నెఫ్రిడియా,નેફ્રીડિયા
నెఫ్రెడియల్ కెనాల్,નેફ્રીડિયલ નહેર
నెఫ్రోడియోపోర్,નેફ્રિડિઓપોર
నెఫ్రాన్,નેફ્રોન
నెఫ్రోస్టోమ్,નેફ્રોસ્ટોમ
నెప్ట్యూన్ కప్,નેપ્ચ્યુન કપ
నెరియం,ઘરબુદ્ધિ
నాడీ కణాలు,ચેતા
నరాల ప్రేరణ,ચેતા
నరాల ఉంగరం,નર્વસ
నాడీ వ్యవస్థ,નર્વસ પદ્ધતિ
నెసోడెర్మ్,Nણપુટી
నెస్సేరియా గోనేరియా,નેસેરિયા ગોનોરીયા
నికర ఛార్జ్,ચોખ્ખો ખર્ચ
నికర ప్రాధమిక ఉత్పాదకత,ચોખ્ખી પ્રાથમિક ઉત્પાદકતા
నికర ఉత్పత్తి సామర్థ్యం,ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા
నెట్‌వర్క్ జాతులు,નેટવર્ક જાતિઓ
న్యూరల్ ప్లేట్,સુકાની પ્લેટ
న్యూరాస్తెనియా,ન્યુરસ્થેનીયા
న్యూరిలెమ్మ,ન્યુરિલિમા
న్యూరో హైపోఫిసిస్,ન્યુરો
న్యూరోఎండోక్రిన్ వ్యవస్థ,ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ
న్యూరోపీథీలియం,ન્યુરોપીથેલિયમ
న్యూరోగ్లియా సెల్,ન્યુરોગલિયા
న్యూరోహైపోఫిసిస్,ન્યુરોહિપોફિસીસ
న్యూరోమస్కులర్ ఫంక్షన్,ન્યુરોમસ્ક્યુલર કાર્ય
న్యూరాన్,ન્યુરોન
న్యూరోఫిసిన్-ప్రోటీన్ బాండ్,ન્યુરોફિસિન-પ્રોટીન બોન્ડ
న్యూరోస్పోరా,ન્યુકોરોસ્પોરા
న్యూరో సర్జన్,ન્યુકડોર
న్యూరోటిక్ ఆందోళన,ન્યુરોટિક અસ્વસ્થતા
