Marathi,Bengali
स्वयं विझवणारा कॅल्क्युलेटर,স্বয়ংক্রিয় নির্বাপক ক্যালকুলেটর
आसाम संवेदनशीलता,আসাম সংবেদনশীলতা
एक्स्ट्रापायरामिडल,এক্সট্রাপিরামিডাল
स्पेक्ट्रल नसलेला रंग,অ বর্ণালী রঙ
अभेद्य स्वर जोडी,অভেদ্য স্বর জোড়া
superconducting ellipsoid,অতিপরিবাহী উপবৃত্তাকার
सुपर कंडक्टर,সুপার কন্ডাক্টর
नॉन-ट्रान्झिशनल घटक,অ-ট্রানজিশনাল উপাদান
खराब अभिसरण,দরিদ্র অভিন্নতা
असमान कूलिंग,অসম কুলিং
आसामचा दबाव,আসামের চাপ
असमान रोटेशन,অসম ঘূর্ণন
आसाम संवेदनशीलता,আসাম সংবেদনশীলতা
अप्रामाणिकपणा,অসততা
अस्पष्ट,নিষ্পাপ
चिकट वायूचा वेग,সান্দ্র গ্যাসের গতি
गैर-शून्य कोनीय संवेग,অ-শূন্য কৌণিক ভরবেগ
शून्य नसलेली फिरकी,অ-শূন্য স্পিন
वातावरणीय निरपेक्ष नियंत्रण,বায়ুমণ্ডলীয় পরম নিয়ন্ত্রণ
विसंगत विखुरणे,অসঙ্গত বিক্ষিপ্তকরণ
आकारहीन ऑसिलेटर,নিরাকার অসিলেটর
आग्नेय क्रिस्टल,আগ্নেয় স্ফটিক
नॉन-मेटल,অ ধাতু
अॅसायक्लिक स्कॅनिंग,অ্যাসাইক্লিক স্ক্যানিং
unpaired vedika,unpaired vedika
अॅसायक्लिक बदल,অ্যাসাইক্লিক পরিবর্তন
अनिश्चित सापळा,অনির্দিষ্ট ফাঁদ
अबाधित शोषण,নিরবচ্ছিন্ন শোষণ
परिमाण समीकरण,মাত্রা সমীকরণ
अमाप,অপরিমেয়
परिमाण पॅरामीटर,মাত্রা পরামিতি
आगाऊ रक्कम,অগ্রিম পরিমাণ
noex,noex
agausian आवाज,agausian শব্দ
ग्राउंड ट्रान्समिशन,স্থল সংক্রমণ
aholonomic प्रणाली,aholonomic সিস্টেম
लक्ष्य नसलेले अन्वेषण,অ-লক্ষ্যযুক্ত অনুসন্ধান
लक्ष्य नसलेले अन्वेषक,অ লক্ষ্য তদন্তকারী
विसंगतता,অসঙ্গতি
"विषम, विषम","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
प्रेरक कॅपेसिटर,প্রবর্তক ক্যাপাসিটর
आसाम लवचिक प्रभाव,আসাম ইলাস্টিক প্রভাব
नॉन-रेखीय कुंडली,অরৈখিক রাশিফল
नॉन-लाइनर डायनॅमिक सिस्टम,নন-লিনিয়ার ডাইনামিক সিস্টেম
नॉन-लाइनर क्रिस्टल,অ-রৈখিক স্ফটিক
नॉन-लिनियर डॅम्पिंग,নন-লিনিয়ার ড্যাম্পিং
नॉन-लिनियर डायलेक्ट्रिक,নন-লিনিয়ার অস্তরক
नॉन-रेखीय विकृती,অ-রৈখিক বিকৃতি
नॉन-रेखीय समीकरण,অ-রৈখিক সমীকরণ
नॉन-लाइनर पद्धत,নন-লিনিয়ার পদ্ধতি
नॉन-रेखीय कार्य,নন-লিনিয়ার ফাংশন
नॉन-लिनियर इंडक्टन्स,অ-রৈখিক আবেশন
नॉन-लिनियर मेष सर्किट,নন-লিনিয়ার জাল সার্কিট
नॉन-लिनियर ऑप्टिक्स,নন-লিনিয়ার অপটিক্স
नॉन-रेखीय अपवर्तन,অ-রৈখিক প্রতিসরণ
नॉन-लिनियर स्पेक्ट्रोस्कोपी,নন-লিনিয়ার স্পেকট্রোস্কোপি
