Assamese,Odiya
মাইক্ৰ&#39;গ্ৰাফিক্স,ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |
মাইক্ৰ&#39;ফোন,ମାଇକ୍ରୋଫୋନ୍ |
মাইক্ৰ’ফটোগ্ৰাফ,ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |
মাইক্ৰ&#39;প্ৰচেছৰ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU)
মাইক্ৰ&#39;প্ৰগ্ৰেম,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
মাইক্ৰ&#39;ছিকুৱেন্স,ମାଇକ୍ରୋସେକେନ୍ସ |
মাইক্ৰ’ছফ্ট,ମାଇକ୍ରୋସଫ୍ଟ |
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |
মাইক্ৰৱেভ,ମାଇକ୍ରୋୱେଭ୍ |
মাইক্ৰৱেভ লিংক,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
মাইক্ৰৱেভ প্ৰসাৰণ,ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |
মধ্যম ব্যৱস্থাপনা,ମଧ୍ୟମ ପରିଚାଳନା
মিডলৱেৰ,ମିଡିଲୱେର୍ |
মিডিকম্পিউটাৰ,ମିଡିକମ୍ପୁଟର |
মিডপইন্ট,ମିଡପଏଣ୍ଟ |
মিডটাৰ্ম,ମଧ୍ୟବର୍ତ୍ତୀ
প্ৰব্ৰজনৰ পথ,ସ୍ଥାନାନ୍ତରଣ ପଥ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS)
মিনি কম্পিউটাৰ,minicomputer
মিনিডিস্কেট,ମିନିଡିସ୍କେଟ୍ |
নূন্যতম কাৰ্ণেল,ସର୍ବନିମ୍ନ କର୍ଣ୍ଣଲ |
নূন্যতম উৎপাদন,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
নূন্যতম গছ,ସର୍ବନିମ୍ନ ଗଛ |
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,ମିନିମାକ୍ସ (ମିନି-ସର୍ବାଧିକ) ଆଲଗୋରିଦମ |
minimax পদ্ধতি,ମିନିମାକ୍ସ ପ୍ରଣାଳୀ |
নূন্যতম খৰচ স্পেনিং গছ,ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |
নূন্যতম বিলম্ব ক&#39;ডিং,ସର୍ବନିମ୍ନ ବିଳମ୍ବ କୋଡିଂ |
সৰু ডিভাইচ,ଛୋଟ ଉପକରଣ
মিন্টেৰিম,ମିନିଟରମ୍ |
বিয়োগ পতাকা,ମାଇନସ୍ ପତାକା |
বিয়োগ পতাকা,ମାଇନସ୍ ପତାକା |
বিয়োগ জ&#39;ন,ମାଇନସ୍ ଜୋନ୍ |
আইনা,ଦର୍ପଣ |
মিৰ&#39;ৰ চাইট,ଦର୍ପଣ ସାଇଟ୍ |
মিশ্ৰিত-মূল সংকেত,ମିଶ୍ରିତ-ରେଡିକ୍ସ ନୋଟେସନ୍ |
মিক্সাৰ,ମିକ୍ସର୍ |
স্মৃতিভ্ৰংশ,ମେନେମୋନିକ୍ |
mnemonic ঠিকনা,ସ୍ମୃତି ଠିକଣା
স্মৃতিশক্তি,ମେନେମୋନିକ୍ସ |
ম’বাইল,ମୋବାଇଲ୍ |
মোবাইল কম্পিউটিং,ମୋବାଇଲ୍ ଗଣନା
নমুনা,ମଡେଲ୍ |
মোডলেছ সম্পাদক,ମୋଡଲେସ୍ ଏଡିଟର୍ |
মডেলিং,ମଡେଲିଂ
মডেম,ମୋଡେମ୍
মধ্যমীয়া,ମଧ୍ୟମ
মডাৰেচন,ମଧ୍ୟମତା
মডাৰেটৰ,ମୋଡରେଟର୍
পৰিৱৰ্তিত নিৰ্দেশনা,ପରିବର୍ତ୍ତିତ ନିର୍ଦ୍ଦେଶ
পৰিৱৰ্তক,ପରିବର୍ତ୍ତନକାରୀ
পৰিবৰ্তক বিট,ପରିବର୍ତ୍ତକ ବିଟ୍
শুধৰা,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
মডুলাৰ,ମଡ୍ୟୁଲାର୍ |
মডুলাৰিটি,ମଡ୍ୟୁଲେରିଟି
মডুলেচন,ମଡ୍ୟୁଲେସନ୍
মডিউল,ମଡ୍ୟୁଲ୍
মডিউল স্থাপত্য,ମଡ୍ୟୁଲ୍ ସ୍ଥାପତ୍ୟ
কাৰোবাৰ ওপৰত চকু ৰখা,ମନିଟର
নিৰীক্ষণ কাৰ্য্যসূচী,ମନିଟରିଂ ପ୍ରୋଗ୍ରାମ୍ |
মনোক্ৰ&#39;ম প্ৰদৰ্শন,ମୋନୋକ୍ରୋମ୍ ପ୍ରଦର୍ଶନ |
একক সংহত বৰ্তনী,ମୋନୋଲିଥିକ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
একক প্ৰযুক্তি,ମୋନୋଲିଥିକ୍ ଟେକ୍ନୋଲୋଜି |
monospace ফন্ট,ମୋନୋସ୍ପେସ୍ ଫଣ୍ଟ |
মনোষ্টেবল,ମୋନୋଷ୍ଟେବଲ୍ |
একচেটিয়াতা,ଏକାଗ୍ରତା |
মৰ্ফ,ମର୍ଫ୍ |
মৰ্ফিম,ମର୍ଫେମ୍ |
মৰ্ফিজম,ମର୍ଫିଜିମ୍ |
বন্ধক,ବନ୍ଧକ
mosfet (MOSFET) গেস্টবুক,ମସଫେଟ୍ (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,ସବୁଠାରୁ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |
মাদাৰ বৰ্ড,ମଦର ବୋର୍ଡ |
মাতৃ পঞ্জীয়ন,ମାତା ପଞ୍ଜିକରଣ |
চলচ্চিত্ৰ,ଗତି ଚିତ୍ର
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),ଗତି ଚିତ୍ର ବିଶେଷଜ୍ଞ ଗୋଷ୍ଠୀ (MPEG)
মাউন্ট,ପର୍ବତ
নিগনি,ମାଉସ୍
পদক্ষেপ লোৱা,ଘୁଞ୍ଚାନ୍ତୁ |
move চৰিত্ৰ,ବର୍ଣ୍ଣ ଘୁଞ୍ଚାନ୍ତୁ |
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
বহু দিশ,ଏକାଧିକ ଦିଗ
মাল্টি প্ৰচেছৰ,ମଲ୍ଟି ପ୍ରୋସେସର୍ |
মাল্টি প্ৰগ্ৰেমিং,ମଲ୍ଟି ପ୍ରୋଗ୍ରାମିଂ |
মাল্টি টাস্কিং,ମଲ୍ଟି ଟାସ୍କିଂ |
মাল্টিবাছ,ମଲ୍ଟିବସ୍ |
মাল্টিকাষ্ট,ମଲ୍ଟିକାଷ୍ଟ |
মাল্টিকাষ্ট ঠিকনা,ମଲ୍ଟିକାଷ୍ଟ ଠିକଣା
মাল্টিকাষ্টিং,ମଲ୍ଟିକାଷ୍ଟିଙ୍ଗ୍ |
মাল্টিচিপ,ମଲ୍ଟିଚିପ୍ |
মাল্টিক্স,ମଲ୍ଟିକ୍ସ |
মাল্টিজব অপাৰেচন,ମଲ୍ଟିଜୋବ୍ ଅପରେସନ୍ |
বহুস্তৰীয় স্মৃতিশক্তি,ବହୁ ସ୍ତରୀୟ ସ୍ମୃତି
মাল্টিমিডিয়া প্ৰযুক্তি,ମଲ୍ଟିମିଡ଼ିଆ ଟେକ୍ନୋଲୋଜି |
মাল্টিম&#39;ড,ମଲ୍ଟିମୋଡ୍
একাধিক,ଏକାଧିକ
একাধিক নিখুঁততা,ଏକାଧିକ ସଠିକତା |
বহুবিধ ৰিগ্ৰেছন,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
মাল্টিপ্লেক্স,ମଲ୍ଟିପ୍ଲେକ୍ସ
মাল্টিপ্লেক্স মোড,ମଲ୍ଟିପ୍ଲେକ୍ସ ମୋଡ୍ |
মাল্টিপ্লেক্সাৰ,ମଲ୍ଟିପ୍ଲେକ୍ସର୍
মাল্টিপ্লেক্সিং,ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |
মাল্টিপইন্ট নেটৱৰ্ক,ମଲ୍ଟିପଏଣ୍ଟ ନେଟୱାର୍କ |
মাল্টিপ্ৰচেছিং,ଏକାଧିକ ପ୍ରକ୍ରିୟାକରଣ |
মাল্টিপ্ৰচেছৰ চিস্টেম,ମଲ୍ଟିପ୍ରୋସେସର୍ ସିଷ୍ଟମ୍ |
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),ବହୁମୁଖୀ ଇଣ୍ଟରନେଟ୍ ମେଲ୍ ବିସ୍ତାର (MIME)
বহুসূচী,ବହୁମୁଖୀ
মাল্টিষ্টেচন,ବହୁମୁଖୀ |
মাল্টিথ্ৰেডিং,ମଲ୍ଟିଥ୍ରେଡିଂ |
বহুমূল্যযুক্ত যুক্তি,ବହୁଭାଷୀ ତର୍କ |
বহুচলকীয় বিশ্লেষণ,ବହୁଭାରତୀୟ ବିଶ୍ଳେଷଣ |
মাল্টিভাইব্ৰেটৰ,ମଲ୍ଟିଭାଇବ୍ରେଟର
পাৰস্পৰিক বৰ্জন,ପାରସ୍ପରିକ ବହିଷ୍କାର
পাৰস্পৰিক তথ্য,ପାରସ୍ପରିକ ସୂଚନା
সহজ-সৰল ব্যৱহাৰকাৰী,ସାଂପ୍ରଦାୟିକ ବ୍ୟବହାରକାରୀ |
নাম চাৰ্ভাৰ,ନାମ ସର୍ଭର |
NAND অপাৰেচন,NAND ଅପରେସନ୍ |
নেনো,ନାନୋ |
সংকীৰ্ণ বেণ্ড,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,ଜାତୀୟ ସୂଚନା ଭିତ୍ତିଭୂମି
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO),ଜାତୀୟ ସୂଚନା ମାନକ ସଂଗଠନ (NAND NISO)
স্থানীয় ক&#39;ড,ମୂଳ କୋଡ୍
স্থানীয় কম্পাইলাৰ,ଦେଶୀ ସଙ୍କଳନକାରୀ |
স্থানীয় চফ্টৱেৰ,ଦେଶୀ ସଫ୍ଟୱେର୍ |
প্ৰাকৃতিক কম্পাইলাৰ,ପ୍ରାକୃତିକ ସଙ୍କଳନକାରୀ |
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,ପ୍ରାକୃତିକ ଭାଷା ପ୍ରକ୍ରିୟାକରଣ |
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,ପ୍ରାକୃତିକ ଭାଷା ପ୍ରଶ୍ନ
প্ৰাকৃতিক সংখ্যা,ପ୍ରାକୃତିକ ସଂଖ୍ୟା |
নেভিগেচন,ନାଭିଗେସନ୍
নেভিগেটৰ,ନାଭିଗେଟର୍ |
ঋণাত্মক যুক্তি,ନକାରାତ୍ମକ ତର୍କ
নেষ্টেড লুপ,ନଷ୍ଟେଡ୍ ଲୁପ୍ |
নেষ্টেড মেক্ৰ&#39;সমূহ,ନେଷ୍ଟେଡ୍ ମାକ୍ରୋସ୍ |
জাল,ନେଟ୍
নেট ঠিকনা,ନିଟ୍ ଠିକଣା
নেট নাগৰিক,ନିଟ୍ ନାଗରିକ |
নেটস্কেপ নেভিগেটৰ,ନେଟସ୍କେପ୍ ନେଭିଗେଟର୍ |
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,ନେଟୱର୍କ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ
নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ,ନେଟୱର୍କ ସ୍ଥାପତ୍ୟ
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର (NFS)
নেটৱাৰ্ক অখণ্ডতা,ନେଟୱର୍କ ଅଖଣ୍ଡତା |
নেটৱাৰ্ক আন্তঃসংযোগ,ନେଟୱର୍କ ଅନ୍ତ c ସଂଯୋଗ |
নে&#39;টৱৰ্ক স্তৰ,ନେଟୱର୍କ ସ୍ତର
নেটৱাৰ্ক ব্যৱস্থাপনা,ନେଟୱର୍କ ପରିଚାଳନା
নে&#39;টৱৰ্ক টপোলজি,ନେଟୱର୍କ ଟପୋଲୋଜି |
নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল,ନେଟୱର୍କ ଭର୍ଚୁଆଲ୍ ଟର୍ମିନାଲ୍ |
নিৰপেক্ষ ৰিলে,ନିରପେକ୍ଷ ରିଲେ |
নিৰপেক্ষ সংক্ৰমণ,ନିରପେକ୍ଷ ସଂକ୍ରମଣ |
নতুন শাৰী আখৰ,ନୂତନ ରେଖା ବର୍ଣ୍ଣ
নতুন সিঙ্ক,ନୂତନ ସିଙ୍କ୍
NFS/নেটৱৰ্ক নথিপত্ৰ,NFS / ନେଟୱର୍କ ଫାଇଲ |
নিবল,ନିବଲ୍ |
ন&#39;ৰ পৰিপূৰক,ନଅଟିର ସଂପନ୍ନ |
ন&#39;ড,ନୋଡ୍
হুলস্থূল,କୋଳାହଳ
শব্দ ধৰণ,ଶବ୍ଦ ମୋଡ୍
শব্দহীন ক&#39;ডিং,ଶବ୍ଦହୀନ କୋଡିଂ |
অনিৰ্দিষ্টতাবাদ,ଅଣ ସ୍ଥିରତା |
অ বিতৰণমূলক,ବଣ୍ଟନକାରୀ ନୁହେଁ |
খালী নহোৱা ছেট,ଖାଲି ସେଟ୍ ନୁହେଁ |
নন প্ৰাইম,ଅଣ ପ୍ରଧାନ
অ-পাৰস্পৰিক ক্ৰিয়াশীল,ଅଣ-ପାରସ୍ପରିକ |
অ-টাৰ্মিনেল ব্যৱস্থা,ଟର୍ମିନାଲ୍ ନଥିବା ସିଷ୍ଟମ୍ |
অস্বাভাৱিক স্মৃতিশক্তি,ଅସ୍ଥିର ସ୍ମୃତି
অস্বাভাৱিক ৰাম,ଅସ୍ଥିର ରାମ |
নন-ৱেইটেড ক&#39;ড,ଓଜନ ନଥିବା କୋଡ୍ |
NOP নিৰ্দেশনা,NOP ନିର୍ଦ୍ଦେଶ
NOR,NOR
NOR গেট,NOR ଗେଟ୍ |
স্বাভাৱিক,ସାଧାରଣ
স্বাভাৱিককৰণ,ସାଧାରଣକରଣ
নৰ্মালাইজাৰ,ନର୍ମାଲାଇଜର୍
NOR-অপাৰেচন,NOR- ଅପରେସନ୍ |
নহয়,ନୁହେଁ |
বৰ্তনী নহয়,ସର୍କିଟ ନୁହେଁ |
সমতুল্যতা গেট নহয়,ସମାନତା ଫାଟକ ନୁହେଁ |
অপাৰেচন নহয়,ଅପରେସନ୍ ନୁହେଁ |
নহয়-AND,ନୁହେଁ-ଏବଂ
NOT-AND অপাৰেচন,NOT-AND ଅପରେସନ୍ |
NOT-OR,NOT-OR |
NOT-OR অপাৰেচন,NOT-OR ଅପରେସନ୍ |
এন পি সম্পূৰ্ণতা,NP ସଂପୂର୍ଣ୍ଣତା |
NULL পইণ্টাৰ,NULL ସୂଚକ |
সংখ্যা তত্ত্ব,ସଂଖ୍ୟା ସିଦ୍ଧାନ୍ତ |
nyquist মাপকাঠী,nyquist ମାନଦଣ୍ଡ |
বস্তু,ବସ୍ତୁ
বস্তুমুখী,ବସ୍ତୁ ଭିତ୍ତିକ |
অক্টল কোড,ଅକ୍ଟାଲ୍ କୋଡ୍ |
অষ্টক সংখ্যা,ଅଷ୍ଟାଲ ସଂଖ୍ୟା
অক্টেট,ଅକ୍ଟେଟ୍ |
অক্টোবৰ,ଅକ୍ଟୋବର
অদ্ভুত সমতা,ଅଦ୍ଭୁତ ଯୁଗଳ |
অফিচ অটোমেচন,ଅଫିସ୍ ସ୍ୱୟଂଚାଳିତ |
অফিচ চফ্টৱেৰ,ଅଫିସ୍ ସଫ୍ଟୱେର୍ |
অফ-লাইন,ଅଫ୍ ଲାଇନ୍ |
অফ-লাইন প্ৰচেছিং,ଅଫ୍ ଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |
অফ-ছেট,ଅଫ୍ ସେଟ୍ |
ওমেগা সংকেত,ଓମେଗା ନୋଟେସନ୍
অনলাইন যোগাযোগ,ଅନଲାଇନ୍ ଯୋଗାଯୋଗ |
অনলাইন প্ৰচেছিং,ଅନଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |
OP ৰেজিষ্টাৰ,OP ରେଜିଷ୍ଟର |
মুক্ত ঠিকনাকৰণ,ଖୋଲା ଠିକଣା
মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ,ଖୋଲା ସିଷ୍ଟମ୍ ଅନ୍ତ c ସଂଯୋଗ |
খোলা তাঁৰ,ଖୋଲା ତାର
অপাৰেণ্ড,ଅପରେଣ୍ଡ୍
অপাৰেটিং চিষ্টেম,ପରିଚାଳନା ପ୍ରଣାଳୀ
সঞ্চালন,ଅପରେସନ୍
অপাৰেটৰ,ଅପରେଟର୍
অপটিকেল চৰিত্ৰ চিনাক্তকৰণ,ଅପ୍ଟିକାଲ୍ ବର୍ଣ୍ଣ ଚିହ୍ନ
অপটিকেল ফাইবাৰ,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
অপটিকেল ফন্ট,ଅପ୍ଟିକାଲ୍ ଫଣ୍ଟ୍ |
অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR),ଅପ୍ଟିକାଲ୍ ମାର୍କ ଚିହ୍ନଟ (OMR)
অপটিকেল মেমৰি,ଅପ୍ଟିକାଲ୍ ମେମୋରୀ |
অপটিকেল ৰিডাৰ,ଅପ୍ଟିକାଲ୍ ରିଡର୍ |
অপটিকেল স্কেনিং,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
অনুকূল,ସର୍ବୋତ୍କୃଷ୍ଟ
অনুকূলন,ଅପ୍ଟିମାଇଜେସନ୍
opto কাপলাৰ,ଅପ୍ଟୋ କପ୍ଲର୍ |
অপ্টোইলেক্ট্ৰনিক্স,ଅପ୍ଟୋଲେକ୍ଟ୍ରୋନିକ୍ସ |
অপ্টোআইছ&#39;লেটৰ,ଅପ୍ଟୋସୋଲେଟର |
অথবা,କିମ୍ବା
OR গেট,କିମ୍ବା ଗେଟ୍ |
OR অপাৰেচন,କିମ୍ବା ଅପରେସନ୍ |
দ্বাৰা অৰ্ডাৰ কৰক,ଦ୍ order ାରା ଅର୍ଡର
অগ্ৰাধিকাৰৰ ক্ৰম,ପ୍ରାଥମିକତା କ୍ରମ |
অৰ্ডাৰ দিয়া জোৰা,ଅର୍ଡର ହୋଇଥିବା ଯୋଡି |
অৰ্ডাৰ কৰা ছেট,ଅର୍ଡର ସେଟ୍ |
অৰ্ডাৰ দিয়া গছ,ଗଛ ଅର୍ଡର |
আউটপুট ডাটা,ଆଉଟପୁଟ୍ ଡାଟା
আউটপুট ডিভাইচ,ଆଉଟପୁଟ୍ ଉପକରଣ
আউটপুট ফাইল,ଆଉଟପୁଟ୍ ଫାଇଲ୍
আউটপুট মডিউল,ଆଉଟପୁଟ୍ ମଡ୍ୟୁଲ୍
আউটপুট বিবৃতি,ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ
আউটপুট ষ্ট্ৰিম,ଆଉଟପୁଟ୍ ଷ୍ଟ୍ରିମ୍
আউটপুট ইউনিট,ଆଉଟପୁଟ୍ ୟୁନିଟ୍
অভাৰ ফ্ল&#39;,ପ୍ରବାହ ଉପରେ
over lay,ଉପରେ
অভাৰ লোড,ଭାର ଉପରେ
প্ৰিন্টিঙৰ ওপৰত,ମୁଦ୍ରଣ ଉପରେ
অভাৰ ৰান,ରନ୍ ଉପରେ
