Kannada,Telugu
ಥರ್ಮಾಪೆರೋಡಿಸಿತ್ವ,థర్మోపెడిసిటీ
ಥರ್ಮೆಪ್ರೆಸಿಸಂ,థర్మోపెరియోడిజం
ಥರ್ಮಫೈಲ್,థర్మోఫైల్
ಥರ್ಮೋಟಾಕ್ಸನ,థర్మోటాక్సిస్
ತೆಳುವಾಗುವುದು,సన్నబడటం
ಚೂರುಚೂರಾದ,నూర్పిడి
ಟಿ ಪ್ಲಾಸ್ಮಿಡ್,టి ప్లాస్మిడ్
ಉಬ್ಬರವಿಳಿತ,టైడల్ చిత్తడి నేలలు
ಟೈಲ್ ಒಳಚರಂಡಿ,టైల్ డ్రైనేజ్
ತಿರಸ್ಕಾರ,టిల్లియబిలిటీ
ಕಾಲಗೀತ,పండించడం
ಟಿಲ್ಲರ್ (ಸಸ್ಯ),టిల్లర్ (మొక్క)
ಘಾತೀಯ,టిల్లరింగ్
ಉಣ್ಣೆಯ ಹಂತ,టిల్లరింగ్ దశ
ಒಂದು ತತ್ತ್ವ,టిల్త్
ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ,కణజాల పరీక్ష
ದಾಳದ,పసిపిల్లలు
ತಾಳ್ಮೆ,ఓరిమి
ಮೇಲಿನ ಮಣ್ಣು,పై నేల
ಮೇಲಿನಿಂದ ಮೇಲು,టోపాటో
ಅಗ್ರಸ್ಥಾನ,టాప్-డ్రెస్సింగ్
ಟೊಪೊಕ್ಲಿಮಾಟಜಿ,టోపోక్లిమాటాలజీ
ಅಗ್ರಸ್ಥಾನ (ತಂಬಾಕು),పైన ఉండిపోయిన పొగాకు)
ಒಟ್ಟು ಜೀರ್ಣವಾಗುವ ಪೋಷಕಾಂಶ,మొత్తం జీర్ణమయ్యే పోషకం
ಒಟ್ಟು ಅಂಶ ಉತ್ಪಾದಕತೆ,మొత్తం కారకాల ఉత్పాదకత
ಒಟ್ಟು ಕರಗುವ ಘನವಸ್ತುಗಳು,మొత్తం కరిగే ఘనపదార్థాలు
ತತ್ತ್ವ,టోటిపోటెన్సీ
ವಿಷತ್ವ,విషపూరితం
ಗಂಟು,టాక్సిన్
ಅಂಶಗಳು,ట్రేస్ ఎలిమెంట్స్
ಟ್ರೇಸರ್ ಅಂಶಗಳು,ట్రేసర్ ఎలిమెంట్స్
ವಹಿವಾಟು,లావాదేవీలు
ಪ್ರತಿಲೇಖನ,ట్రాన్స్క్రిప్షన్
ರೂಪಾಂತರ,పరివర్తన
ಜೀವಾಂತರ,ట్రాన్స్‌జెనిక్
ಭಾಷಾಂತರ,అనువాదం
ಸ್ಥಳಾಂತರ,ట్రాన్స్‌లోకేషన్
ಪ್ರಸರಣ,ప్రసారం
ಪಾರದರ್ಶಕ ಗುಣಕ,ట్రాన్స్పిరేషన్ గుణకం
ಪಾರದರ್ಶಕ ಎಳೆಯು,ట్రాన్స్పిరేషన్ పుల్
ಪಾರದರ್ಶಕ ಅನುಪಾತ,ట్రాన్స్పిరేషన్ నిష్పత్తి
ಕಸಿ ಆಘಾತ,మార్పిడి షాక్
ಸ್ಥಳಾಂತರಿಸುವವನು,మార్పిడి
ಕಸಿ,మార్పిడి
ಸಾಗಿಸಿದ ಮಣ್ಣು,రవాణా చేసిన నేల
ಸ್ಥಳಾಂತರ,ట్రాన్స్‌పోసన్
ಅಡ್ಡಲಾರೆ,విలోమ పారుదల
ಬಲೆ ಬೆಳೆಗಳು,ఉచ్చు పంటలు
ಕಸದ ಬುಟ್ಟಿ,చెత్త
ಚಿಕಿತ್ಸೆ,చికిత్స
ಮರದ ಬೆಳೆ,చెట్టు పంట
ಮರದ ಉಂಗುರ,చెట్టు ఉంగరం
ವಿಚಾರಣೆ,ట్రయల్
ಟ್ರಿಕಲ್ ನೀರಾವರಿ,ఇరిగేషన్ మోసగించండి
ಪ್ರಚೋದಕ ಅಂಶ,ట్రిగ్గర్ కారకం
ಶೃಂಗಸಭೆ,ట్రిప్లాయిడ్
ಟ್ರಿಪ್ಪಲ್ ಬೆಳೆ,ట్రిపుల్ క్రాపింగ్
ಟ್ರೋಫ ಮಟ್ಟ,ట్రోఫిక్ స్థాయి
ಉಷ್ಣವಲಯದ ಚಲನೆಗಳು,ట్రాపిక్ కదలికలు
ಉಷ್ಣವಲಯದ ಪ್ರದೇಶ,ఉష్ణమండల ప్రాంతం
ಉಷ್ಣವಲಯ,ఉష్ణమండల
ನಿಜವಾದ ಸಾಂದ್ರತೆ,నిజమైన సాంద్రత
ನಿಜವಾದ ಜೀರ್ಣಸಾಧ್ಯತೆ,నిజమైన డైజెస్టిబిలిటీ
ಮೊಟಕುಗೊಳಿಸಿದ ಪ್ರೊಫೈಲ್,కత్తిరించబడిన ప్రొఫైల్
ಮೊಟಕುಗೊಂಡ ಮಣ್ಣು,కత్తిరించిన నేల
ಸುನಾಮಿ,సునామి
ಗೆಡ್ಡೆ ಬೆಳೆಗಳು,గడ్డ దినుసు పంటలు
ಬೆಟ್ಟ,ట్యూబర్
ಗೆಡ್ಡೆ,కణితి
ಮಣ್ಣಿನ ಮೊಳಕೆಯೊಡೆ,మట్టి యొక్క పంక్తి
ಒಂದು ಬಗೆಯ ಕಂತು,టండ్రా
ತುಂಡು,మట్టిగడ్డ
ಕುಗ್ಗಿಸಿದ,టర్గిడ్
ಟರ್ಗರ್ ಚಳುವಳಿ,టర్గర్ ఉద్యమం
ಟರ್ಗರ್ ಒತ್ತಡ,టర్గర్ పీడనం
ನುಗ್ಗು,టర్గర్
ಟರ್ನರ್ಸ್ ಸಿಂಡ್ರೋಮ್,టర్నర్ సిండ్రోమ్
ಪ್ರಕಾರ (ಸಸ್ಯ),రకం (మొక్క)
ಟೈಪ್ I ದೋಷ,టైప్ I లోపం
ಟೈಪ್ II ದೋಷ,టైప్ II లోపం
ಗಲಾಟೆ,టైఫూన్
ಹುರೈಂಡ್,చింతపండు
ಕಸಾಯಿಖಾನೆ,టార్రాగన్
ದೇವಾಲಯ ಅಥವಾ ಪಗೋಡಾ ಮರ,ఆలయం లేదా పుచ్చోమ చెట్టు
ಥಿಸಲ್,తిస్టిల్
ದೆವ್ವ,థుజా
ಥೈಮ್,థైమ్
ತಂಬಾಕು,పొగాకు
ಟೊಮೆಟೊ,టమోటా
ದುಃಖದ ಮರ,దు orrow ఖం చెట్టు
ತ್ರಯಾತ್ಮಕತೆ,ట్రిటికేల్
ಕಹಳೆ ಬಳ್ಳಿ,ట్రంపెట్ వైన్
ಟ್ಯೂಬೆರಸ್,ట్యూబెరోస్
ಅರಿಶಿನೆ,పసుపు
ನವಿಲುಕೋಸು,టర్నిప్
ಟೈಫಾ (ಇಂಡಿಯನ್ ರೀಡ್ ಮೇಸ್),భారతీయుగపు ఎర్ర ఖున్నము
ಚಹಾ ಸೊಳ್ಳೆ,టీ దోమ
ಗೆದ್ದಲುಗಳು (ಬಿಳಿ ಇರುವೆ),చెంప
ತಗ್ಗಿಸು,త్రిప్స్
ಅಲ್ಪಾರಲ್ಫ್ಯೂಗ್ನ,అల్ట్రాసెంట్రిఫ్యూగేషన్
ಶ್ರವಣ,అల్ట్రాసౌండ్
ಕೊಂಬಿನ,అంబెల్
ಒತ್ತಿಹೇಳುವುದು,అన్‌కౌప్లింగ్
ನಿಷ್ಕ್ರಿಯತೆ,అవాంఛనీయమైనది
ಏಕ ಏಕತೆ,వివేకం
ಸಾರ್ವತ್ರಿಕ ಆನುವಂಶಿಕ ಸಂಕೇತ,యూనివర్సల్ జన్యు కోడ్
ಸಾರ್ವತ್ರಿಕ ಮಣ್ಣಿನ ನಷ್ಟ ಸಮೀಕರಣ,సార్వత్రిక నేల నష్టం
ಅಪರ್ಯಾಪ್ತ ಕೊಬ್ಬಿನಾಮ್ಲಗಳು,అసంతృప్త కొవ్వు ఆమ్లాలు
ಎತ್ತರದ ಅಕ್ಕಿ,అప్‌ల్యాండ్ రైస్
ಎತ್ತರದ ಪ್ರದೇಶ,ఎత్తైన చోటు
ನಗರಸ ೦ ತ್ರ,పట్టణ కంపోస్ట్
ಯೂರಿಯ,యూరియా
ಯುರೇರೀಸು,యూరియా
ನ್ಹಾರಿ,ఉల్లా గడ్డి
ಲಸಿಕೆ,టీకా
ನಿರ್ವಾತ,వాక్యూల్
ಮೌಲ್ಯಮಾಪನದ ಕೃಷಿ,విలువ-ఆధారిత వ్యవసాయం
ಮೌಲ್ಯವರ್ಧಿತ ಉತ್ಪನ್ನ,విలువ జోడించిన ఉత్పత్తి
ಮೌಲ್ಯಮಾಪ,విలువ అదనంగా
ಮೌಲ್ಯ ವೆಚ್ಚ ಅನುಪಾತ,విలువ ఖర్చు నిష్పత్తి
VAM (ವೆಸಿಕ್ಯುಲರ್ ಆರ್ಬಸ್ಕುಲರ್),దవడ ఎముక
ಆವಿ ಶಾಖ ಚಿಕಿತ್ಸೆ,ఆవిరి వేడి చికిత్స
ಆವಿಯ ಒತ್ತಡ,ఆవిరి పీడనం
ವೇರಿಯಬಲ್ ವೆಚ್ಚ,వేరియబుల్ ఖర్చు
ವೇರಿಯಬಲ್,వేరియబుల్ జన్యువు
ವೇರಿಯಬಲ್ ದರ ತಂತ್ರಜ್ಞಾನ,వేరియబుల్ రేట్ టెక్నాలజీ
ಭಿನ್ನಾಭಿಪ್ರಾಯ,వ్యత్యాసం
ಬದಲಾವಣೆ,వైవిధ్యం
ವೈವಿಧ್ಯ,వెరైటీ
ಸಕಲ,వెక్టర్
ಸಸ್ಯಗಳು,వృక్ష సంపద
ಸಸ್ಯಗಳ ಅವನತಿ,వృక్షసంపద క్షీణత
ಸಸ್ಯಕ ತಡೆಗೋಡೆ,ఏపుగా ఉండే అవరోధం
ಸಸ್ಯಕ ಹೊದಿಕೆ,ఏపుగా కవర్
ಸಸ್ಯಕ ಪ್ರಸರಣ,ఏపుగా ప్రచారం
ಸಸ್ಯಕ ಹಂತ,ఏపుగా ఉండే దశ
ವೇಶ್ಯೆ,వెనిషన్
ಒಂದು ಬಗೆಯ ಹುಳು,వర్మికాస్టింగ్స్
ಹುಳುಕಾಗುವಿಕೆ,వర్మికంపోస్ట్
ವರ್ಲನೀಕರಣ,వర్నలైజేషన్
ಲಂಬ ಹಸಿಗರಶರ,నిలువు మల్చింగ్
ಪಂಗಡ,వెర్టిసోల్
ಕಾರ್ಯಸಾಧ್ಯತೆ (ಬೀಜ),సాధ్యత (విత్తనం)
ದ್ರಾಕ್ಷಿ,వైన్
ವಿನರಿ,వెనిగర్
ವೀರ್ ಜೀನ್,వీర్ జీన్
ಕನ್ಯೆಯ ಭೂಮಿ,వర్జిన్ ల్యాండ్
ಕನ್ಯೆಯ ಮಣ್ಣು,వర్జిన్ మట్టి
ವೈರತ್ವ,వైరలెన్స్
ವೈರಸ್,వైరస్
ವೈರಸ್ ಕೋಟ್ ಪ್ರೋಟೀನ್,వైరస్ కోట్ ప్రోటీన్
ವೈರಸ್ ಸೂಚಿಕೆ,వైరస్ ఇండెక్సింగ్
ಸ್ನಿಗ್ಧತೆ,స్నిగ్ధత
ಗೋಚರ ವಿಕಿರಣ,కనిపించే రేడియేషన్
ಜೀವಸತ್ವಗಳು,విటమిన్లు
ದ್ರಾಕ್ಷಾರಸ,విటికల్చర్
ಜರಾಯುಜ,వివిపరస్
ಅನೂರ್ಜಿತ ಸ್ಥಳ,శూన్య స్థలం
ಬಾಷ್ಪೀಕರಣ,అస్థిరత
ಸ್ವಯಂಸೇವಕ ಸಸ್ಯಗಳು,వాలంటీర్ ప్లాంట్లు
ವೆನಿಲಾ,వనిల్లా
ಹೀರುವ ವ್ಯಕ್ತಿ,వెటివర్
ಪಶುವೈದ್ಯ ವೈದ್ಯ,పశువైద్య వైద్యుడు
ವೈವಾಹಿಕ ವಿಜ್ಞಾನಿ,వైరాలజిస్ట్
ವೇತನ,వేతనం
ಬೆಚ್ಚಗಿನ ರಕ್ತದ ಪ್ರಾಣಿ,వెచ్చని రక్తపాత జంతువు
ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆ,వ్యర్థ పదార్థాల నిర్వహణ
ಪಾಳುಭೂಮಿಗಳು,బంజర భూములు
ನೀರಿನ ಅಪ್ಲಿಕೇಶನ್ ದಕ್ಷತೆ,నీటి అప్లికేషన్ సామర్థ్యం
ನೀರಿನ ಅರ್ಜಿ ದರ,నీటి దరఖాస్తు రేటు
ನೀರಿನ ಸಮತೋಲನ,నీటి సమతుల్యత
ನೀರಿನ ಸಂಕೋಚನ,నీటి సంపీడనం
ಜಲ ಸಂರಕ್ಷಣೆ,నీటి పొదుపు
ನೀರಿನ ಬಳಕೆ,నీటి వినియోగం
ನೀರಿನ ಸಾಗಣೆ ದಕ್ಷತೆ,నీటి రవాణా సామర్థ్యం
ನೀರಿನ ಸಂಸ್ಕೃತಿ,నీటి సంస్కృతి
ನೀರಿನ ಕೊರತೆ,నీటి లోటు
ನೀರಿನ ವಿತರಣಾ ದಕ್ಷತೆ,నీటి పంపిణీ సామర్థ్యం
ನೀರಿನಲ್ಲಿ ಕರ್ತವ್ಯ,వాటర్ డ్యూటీ
ನೀರಿನಲ್ಲಿ ಉಬ್ಬು,నీటి బొచ్చు
ನೀರಿನ ದ್ವಾರ,నీటి ద్వారాలు
ನೀರಿನ ಲಾಗಿಂಗ್,నీటి లాగింగ్
ನೀರು ನಿರ್ವಹಣೆ,నీటి నిర్వహణ
ಬೆಳೆಗಳ ನೀರಿನ ಅವಶ್ಯಕತೆ,పంటల నీటి అవసరం
ನೀರಿನ ಸ್ಯಾಚುರೇಶನ್ ಕೊರತೆ,నీటి సంతృప్త లోటు
ನೀರಿನ ಮೇಜಿನ,నీటి పట్టిక
ನೀರು ಬಳಕೆಯ ದಕ್ಷತೆ,నీటి వినియోగ సామర్థ్యం
ನೀರಿನ ಇಳುವರಿ,నీటి దిగుబడి
ನೀರು ಕೊಯ್ಲು,నీటి పెంపకం
ಜಲಾನಯನ ಪ್ರದೇಶ,వాటర్‌షెడ్
ಜಲಾನಯನ ನಿರ್ವಹಣೆ,వాటర్‌షెడ్ మేనేజ్‌మెంట్
ಜಲಾನಯನ ಚಿಕಿತ್ಸೆ,వాటర్‌షెడ్ చికిత్స
ಜಲಾನಯನ ಆಧಾರಿತ ವ್ಯವಸ್ಥೆ,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
ಜಲಮಾರ್ಗ,జలమార్గం
ತರಂಗ,వేవ్-లెంగ్త్
ಮೇಣ,వాక్సింగ్
ವಾತಾವರಣ,వాతావరణం
ಹವಾಮಾನ,వాతావరణం
ಕಳೆ,కలుపు
ಕಳೆ ನಿಯಂತ್ರಣ,కలుపు నియంత్రణ
ಕಳೆ ನಿಯಂತ್ರಣ ದಕ್ಷತೆ,కలుపు నియంత్రణ సామర్థ్యం
ಕಳೆ ನಿರ್ಮೂಲನೆ,కలుపు నిర్మూలన
ಕಳೆ ಸೂಚಿಕೆ,కలుపు సూచిక
ಪಾಶ್ಚಾತ್ಯ,వెస్ట్రన్ బ్లాటింగ్
ಕಳೆ ವರ್ಣಪಟಲ,కలుపు స్పెక్ట్రం
ಕಳೆ ತೆಗೆಯುವುದು,కలుపు తీయుట
ಆರ್ದ್ರ ಬಲ್ಬ್ ಖಿನ್ನತೆ,తడి-బల్బ్ మాంద్యం
ಆರ್ದ್ರ ಬಲ್ಬ್ ತಾಪಮಾನ,తడి-బల్బ్ ఉష్ణోగ్రత
ಒದ್ದೆಯ ಬಲ್ಬ್ ಥರ್ಮಾಮೀಟರ್,తడి-బల్బ్ థర్మామీటర్
ಗದ್ದೆ,చిత్తడి నేల
ಒದ್ದೆ ನೆಟ್ಟ,తడి నాటడం
ಆರ್ದ್ರ,తడి సీజన్
ಒದ್ದೆಯ ಬಿತ್ತನೆ,తడి విత్తనాలు
ತೇವದ ವರ್ಷ,తడి సంవత్సరం
ಒದ್ದೆ ಮಾಡಬಹುದಾದ ಪುಡಿ,తడి చేయదగిన పౌడర్
ತೇವಗೊಳಿಸುವ ದಳ್ಳಿಕೆ,చెమ్మగిల్లడం ఏజెంట్
ಸುಂಟರಗರ,సుడిగాలి సైకోమీటర్
ಬಿಳಿ ಕ್ರಾಂತಿ,తెలుపు విప్లవం
ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಶ್ಲೇಷಣೆ,మొత్తం వ్యవసాయ విశ్లేషణ
ಸಂಪೂರ್ಣ ಕೃಷಿ ವಿಧಾನ,మొత్తం వ్యవసాయ విధానం
ವ್ಯಾಪಕ ಹೊಂದಾಣಿಕೆ,విస్తృత అనుకూలత
ವಿಲ್ಟಿಂಗ್ ಬಿಂದು,విల్టింగ్ పాయింట్
ವಾಯುದಾಳಿ,గాలి విరామం
ಪವನಶಕ್ತಿ,గాలి శక్తి
ಮಾರುತ,గాలి కోత
ಗಾಳಿ ಉತ್ಪಾದನೆ,గాలి ఉత్పత్తి
ಗಾಳಿ ಗಿರಣಿ,విండ్మిల్
ವಾಯು ಶಕ್ತಿ,పవన శక్తి
ಗಾಳಿಯ ವೇಗ,గాలి వేగం
ವಿಂಡ್ ಸ್ಟ್ರಿಪ್ ಕ್ರಾಪಿಂಗ್,విండ్ స్ట్రిప్ క్రాపింగ్
ಗಾಳಿಯ ವೇಗ,గాలి వేగం
ಗಾಳಿ,గాలి
ಗಾಳಿಗಲ್ಲು,విండ్రో
ಗಾಳಿಗಲ್ಲು,విండ్‌రోవర్
ಗಾಳಿ,స న్న టి గా లి
ನಲಿದಾರ,విన్నోవర్
ಗೆಲುವು,విన్నోవింగ్
ನಡುಗುವ ಕಲ್ಪನೆ,చలనం ఉన్న పరికల్పన
ಗರ್ಭ,గర్భం
ಮರದ ಬೂದಿ,కలప బూడిద
ಮರದ ಅನಿಲ,కలప వాయువు
ಕೆಲಸ,పని
ಆಕ್ರೋಡು,వాల్నట్
ಜಲಸ ೦ ದೆ,వాటర్ క్రెస్
ನೀರಿನ ಹಯಸಿಂತ್,నీటి హైసింత్
ಜಲಮೂಲ,నీటి పుచ్చకాయ
ನೀರಿನ ಪುದೀನ,నీటి పుదీనా
ಅಳುವುದು ವಿಲೋ,విల్లో ఏడుపు
ಪಶ್ಚಿಮ ಭಾರತೀಯ ಮಹೋಗಾನಿ,వెస్ట్ ఇండియన్ మహోగని
ಗೋಧಿ,గోధుమ
ಬಿಳಿಯ ಕ್ಲೋವರ್,వైట్ క్లోవర్
ಬಿಳಿ ಮುಲ್ಬೆರಿ,వైట్ మల్బరీ
ಬಿಳಿ ಪೋಪಿನೆಕ್,వైట్ పాపినెక్
ಬಿಳಿ ವಿಲೋ,వైట్ విల్లో
ಕಾಡು ಮಾರ್ಜೊರಿಮ್,వైల్డ్ మార్జోరిమ్
ಕಾಡು ಓಟ್,వైల్డ్ వోట్
ರೆಕ್ಕೆಯ ಹುರುಳಿ,రెక్కలుగల బీన్
ಚಳಿಗಾಲದ ಸ್ಕ್ವ್ಯಾಷ್,చలికాలం లో ఆడే ఆట
ವಿಥಾನಿಯಾ,విథానియా
"ವುಡ್ ಸೊರೆಲ್, ಆಕ್ಸಲಿಸ್","వుడ్ సోరెల్, ఆక్సాలిస్"
ಕಣಜ,కందిరీగ
ನೇಕಾರ ಪಕ್ಷಿ,వీవర్ బర్డ్
ಜೀರುಂಡೆ,వీవిల్
ಬಿಳಿ ಗ್ರಪ್,వైట్ గ్రప్
ಉಣ್ಣೆಯ ಉಂಪಡಿ,వూలీ అఫిడ్
ಕನ್ನಾಲೆ,శాంతినురియా
ಕನ್ನಡಕ,క్శాంతోఫిల్
ಎಕ್ಸ್ ಕ್ರೋಮೋಸೋಮ್,X- క్రోమోజోమ్
ಕನ್ನಾಲೆ,జెనియా
ಜೆರೋಡರ್ಮ ಪಿಗ್ಮೆಂಟೋಸೊಸಮ್,జిరోడెర్మా పిగ్మెంటోసమ్
ಶುಷ್ಕ ಸಸ್ಯ,ఎరోఫైట్
ಶುಷ್ಕಟುದ್ದೆ,జిరోఫైటిజం
ಕ್ಷ-ರೇ ವಿವರ್ತನೆ,ఎక్స్-రే డిఫ్రాక్షన్
ಪತಂಗ,జిలేమ్
Xಣಕ,జిలోఫైట్
ವೈ ಹಂದರದ,Y 'ట్రెల్లిస్
ವೈ-ಕ್ರೋಮೋಸೋಮ್,Y- క్రోమోజోమ్
ಯೀಸ್ಟ್,ఈస్ట్
ಯೀಸ್ಟ್ ಸಾರ,ఈస్ట్ సారం
ಹಳದಿ ಕ್ರಾಂತಿ,పసుపు విప్లవం
ಹಳದಿ ಬಣ್ಣ,పసుపు
ಇಳುವರಿ ಘಟಕ,దిగుబడి భాగం
ಇಳುವರಿ ಮೇಲ್ವಿಚಾರಣೆ,దిగుబడి పర్యవేక్షణ
ಇಳುವರಿ ಸಂಭಾವ್ಯ,దిగుబడి సంభావ్యత
ಇಳುವರಿ ಸ್ಥಿರತೆ,దిగుబడి స్థిరత్వం
ಹಳದಿ ಲೋಳೆ,పచ్చసొన
ಹಳದಿ ಬೆರ್ರಿಡ್ ನೈಟ್ಶೇಡ್,పసుపు బెర్రీడ్ నైట్ షేడ్
ಹಳದಿ ಮೈರೋಬಾಲನ್,పసుపు మైరోబాలన్
ಜೈಡ್,జైద్
Z ಡ್-ಕ್ರೋಮೋಸೋಮ್,Z- క్రోమోజోమ్
ZDna,Z-DNA
ಗದ್ದಲ,జీటిన్
ಶೂನ್ಯ ಶಕ್ತಿ ತಂಪಾದ ಕೋಣೆ,చనుమొన శూన్యము
ಶೂನ್ಯ ಬೇಸಾಯ,సున్నా సాగు
ಶೂನ್ಯ ಸಹಿಷ್ಣುತೆ,సున్నా సహనం
ಸತುವಿನ ಕೊರತೆ,జింక్ లోపం
ಸತು ಬೆರಳಿನ ಪ್ರೋಟೀನ್,జింక్ ఫింగర్ ప్రోటీన్
ಸತತ ಯೂರಿಯಾ,జింక్యూటెడ్ యూరియా
Zೋನಾ ಪೆಲ್ಲುಸಿಡ,జోనా పెలుసిడా
ಪ್ರಾಣಿಸು,జూఫిలీ
ಕಸಕಲೆ,జూప్లాంక్టన్
ಪಾಕಶಯು,జైగోట్
Y ೈಗೋಟಿಕ್ ಮಾರಣಾಂತಿಕ ಜೀನ್,జైగోటిక్ ప్రాణాంతక జన్యువు
ಜಾಥೋಫೈಲಂ,జాంతోఫిలం
ಪ್ರಾಣಿ ವಿಜ್ಞಾನಿ,జంతుశాస్త్రవేత్త
