Malayalam,Assamese
കുറഞ്ഞ ഫ്രീക്വൻസി ഗ്രോവ് ഫിൽട്ടർ,কম কম্পাঙ্ক খাঁজ ফিল্টাৰ
കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ,কম কম্পাঙ্ক সংক্ৰমণ
കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്ഫോർമർ,কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ
താഴ്ന്ന നില അനലോഗ് സിഗ്നൽ,"নিম্ন স্তৰৰ, এনালগ সংকেত"
കുറഞ്ഞ ശബ്ദം,কম শব্দ
കുറഞ്ഞ ശബ്ദ കേബിൾ,কম শব্দৰ কেবল
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,লো পাছ ফিল্টাৰ
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,লো পাছ ফিল্টাৰ
കുറഞ്ഞ പവർ ആർസി സർക്യൂട്ട്,কম শক্তিৰ RC বৰ্তনী
ലോ ത്രെഷോൾഡ് ലോജിക്,কম থ্ৰেছহোল্ড লজিক
കുറഞ്ഞ വോൾട്ടേജ് വൈദ്യുതി ഉറവിടം,কম ভল্টেজৰ শক্তিৰ উৎস
കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി,কম প্লেবেক কম্পাঙ্ক
കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി,কম প্লেবেক কম্পাঙ্ক
എൽപി സ്ലോട്ട്,এল পি স্লট
എൽപി റെക്കോർഡ്,এল পি ৰেকৰ্ড
എൽഎസ് വോൾട്ടേജ് ഓഫ്സെറ്റ് സംരക്ഷണം,LS ভল্টেজ অফছেট সুৰক্ষা
ഏറ്റവും അർത്ഥവത്തായ ഗെയിം,কম অৰ্থপূৰ্ণ খেল
ഏറ്റവും കുറഞ്ഞ സ്കോർ,কম উল্লেখযোগ্য নম্বৰ
വൻതോതിലുള്ള ഏകീകരണം,বৃহৎ সংহতি
കുറഞ്ഞ സാധ്യത,কম বিভৱ
നോക്കൂ,ৰূপ
ല്യൂമൻ,লুমেন
ല്യൂമൻ മണിക്കൂർ,লুমেন ঘন্টা
തിളക്കം,উজ্জ্বলতা
പ്രകാശ ചിഹ്നം,আলোকসজ্জা চিন
ജ്വാല ഫ്ലക്സ്,শিখাৰ প্ৰবাহ
ലുമർ-ബ്രോധൻ ഫോട്ടോമീറ്റർ,লুমাৰ-ব্ৰোধন ফটোমিটাৰ
പ്രാദേശികവൽക്കരിച്ച ഘടക മാതൃക,স্থানীয়কৃত উপাদান আৰ্হি
ലീനിയർ വോൾട്ടേജ് ഡിഫറൻഷ്യൽ ട്രാൻസ്ഫോർമർ,ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ
മെഷീൻ സൈക്കിൾ,মেচিন চক্ৰ
യന്ത്രഭാഷ,মেচিন ভাষা
macitosh കമ്പ്യൂട്ടർ,macitosh কম্পিউটাৰ
മാന്ത്രിക ചായ,যাদু চাহ
കാന്തം,চুম্বক
കാന്തിക ആംപ്ലിഫയർ,চুম্বকীয় পৰিবৰ্ধক
കാന്തിക ബബിൾ മെമ്മറി,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
കാന്തിക കോർ,চুম্বকীয় কোৰ
കാന്തിക കപ്ലിംഗ്,চুম্বকীয় সংযোজন
കാന്തിക ഡാറ്റ സംഭരണം,চুম্বকীয় তথ্য সংৰক্ষণ
കാന്തിക വ്യതിയാനം,চুম্বকীয় বিচ্যুতি
കാന്തിക ഡിസ്ക്,চুম্বকীয় ডিস্ক
കാന്തികക്ഷേത്രം,চুম্বকীয় ক্ষেত্ৰ
കാന്തിക പ്രവാഹം,চুম্বকীয় প্ৰবাহ
കാന്തിക ഫോക്കസ്,চুম্বকীয় ফ&#39;কাচ
മാഗ്നെറ്റോസിന്തസിസ്,চুম্বক সংশ্লেষণ
കാന്തിക ബലരേഖ,চুম্বকীয় বল ৰেখা
കാന്തിക കളക്ടർ,চুম্বকীয় সংগ্ৰাহক
കാന്തിക ധ്രുവീകരണം,চুম্বকীয় মেৰুত্ব
കാന്തിക ധ്രുവത,চুম্বকীয় মেৰুত্ব
കാന്തിക സാച്ചുറേഷൻ,চুম্বকীয় পৰিপূৰকতা
കാന്തിക ഷീൽഡിംഗ്,চুম্বকীয় ৰক্ষাকৱচ
കാന്തിക പ്രക്ഷുബ്ധത,চুম্বকীয় বিক্ষিপ্ততা
കാന്തിക ടേപ്പ്,চুম্বকীয় টেপ
മാഗ്നെറ്റോമീറ്റർ,চুম্বকমাপক
കാന്തിക ചാലക ശക്തി (എംഎംഎഫ്),চুম্বকীয় চালিকা শক্তি (mmf)
മാഗ്നെട്രോൺ,মেগনেট্ৰন
മാഗ്നിഫിക്കേഷൻ,বৃদ্ধি
വ്യാപ്തം,পৰিমাণ
മാഗ്നിറ്റ്യൂഡ് താരതമ്യപ്പെടുത്തൽ,মাত্ৰা তুলনাকাৰী
അളവ് പ്രവർത്തനം,পৰিমাণৰ ফলন
വലിയ കമ്പ്യൂട്ടർ,ডাঙৰ কম্পিউটাৰ
പ്രധാന ലൈൻ സ്ട്രീം,মূল লাইন ষ্ট্ৰিম
ഭൂരിപക്ഷ കാരിയർ,সংখ্যাগৰিষ্ঠ বাহক
ഭൂരിഭാഗം കാരിയർ കറന്റ്,সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট
"പമ്പ് കോർഡിനേറ്റർ, റീകോമ്പിനന്റ്","পাম্প সমন্বয়ক, পুনঃসংযোজিত"
MAN (മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക്),MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক)
മാഞ്ചസ്റ്റർ കോഡിംഗ്,মানচেষ্টাৰ ক&#39;ডিং
മനുഷ്യ ശബ്ദം,মানুহৰ কোলাহল
മാന്റിസ്സ,mantissa
മാപ്പിംഗ്,মেপিং
മാർക്കോണി ആന്റിന,মাৰ্কোনি এন্টেনা
അടയാളം/സമയ അനുപാതം,চিহ্ন/সময় অনুপাত
മൂടി,কভাৰটো
മാസ്ക് പ്രോഗ്രാം ചെയ്ത rom,মাস্ক প্ৰগ্ৰেম কৰা rom
നല്ല പ്രവർത്തന തടസ്സം,ভাল কামৰ বাধা
കവർ റോം,কভাৰ ৰম
"വോള്യം, പിണ്ഡം","আয়তন, ভৰ"
മാസ്റ്റർ ക്ലോക്ക്,মাষ্টাৰ ঘড়ী
മാസ്റ്റർ ഓസിലേറ്റർ,মাষ্টাৰ দোলক
പൊരുത്തപ്പെടുന്ന ഫിൽട്ടർ,মিল থকা ফিল্টাৰ
പൊരുത്തപ്പെടുന്ന ലോഡ്,মিল থকা লোড
പൊരുത്തപ്പെടുന്നു,মিল থকা
മാട്രിക്സ് സമവാക്യം,মেট্ৰিক্স সমীকৰণ
ഹെഡ് ആന്റിന ടി.വി,হেড এন্টেনা টিভি
പരമാവധി മുന്നോട്ട്,সৰ্বোচ্চ ফৰৱাৰ্ড
പരമാവധി നേട്ടം,সৰ্বোচ্চ লাভ
പരമാവധി പവർ ട്രാൻസ്ഫർ സിദ്ധാന്തം,সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য
പരമാവധി സ്കോർ,সৰ্বোচ্চ নম্বৰ
പരമാവധി റിവേഴ്സ് വോൾട്ടേജ്,সৰ্বোচ্চ বিপৰীত ভোল্টেজ
പരമാവധി ഉപയോഗിക്കാവുന്ന ആവൃത്തി (MUF),সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF)
പരമാവധി,maxterm
മാക്സ്വെൽ സമവാക്യം,মেক্সৱেল সমীকৰণ
മൈക്രോ ചാനൽ ഘടന,মাইক্ৰ&#39; চেনেলৰ গঠন
എം-ഡിറൈവ്ഡ് ഫിൽട്ടർ,M-উত্পন্ন ফিল্টাৰ
സ്വതന്ത്ര പാത എന്നർത്ഥം,মানে মুক্ত পথ
ശരാശരി മൂല്യം,গড় মূল্য
ചതുരം ശരാശരി മൂല്യം,বৰ্গ গড় মান
അളക്കുന്ന ഉപകരണം,জোখ লোৱা যন্ত্ৰ
മെക്കാനിക്കൽ ഫിൽട്ടർ,যান্ত্ৰিক ফিল্টাৰ
മെഡിക്കൽ ഇലക്ട്രോണിക്സ്,চিকিৎসা ইলেক্ট্ৰনিকছ
മെഗാ ഓം,মেগা ওম
മെഗാബൈറ്റ്,মেগাবাইট
മെഗ്ഗർ,megger
അനുസ്മരണം,স্মৃতিচাৰণ
മെമ്മറി ആക്സസ് സമയം,মেমৰি অভিগম সময়
മെമ്മറി അറേ,মেমৰি এৰে
മെമ്മറി ബഫർ രജിസ്റ്റർ,মেমৰি বাফাৰ ৰেজিষ্টাৰ
മെമ്മറി സെൽ,স্মৃতিশক্তি কোষ
മെമ്മറി സെൽ &#39;റേസ് എറൗണ്ട്&#39; സ്റ്റേജ്,স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়
മെമ്മറി ചിപ്പ്,মেমৰি চিপ
മൈക്രോ സർക്യൂട്ട്,মাইক্ৰ&#39; চাৰ্কিট
മെമ്മറി സൈക്കിൾ,স্মৃতি চক্ৰ
മെമ്മറി സൈക്കിൾ,স্মৃতি চক্ৰ
മെമ്മറി മാപ്പ്,মেমৰি মেপ
മെമ്മറി മാപ്പ് ചെയ്ത ഇൻപുട്ട്/ഔട്ട്പുട്ട്,মেমৰি মেপ কৰা ইনপুট/আউটপুট
മെമ്മറി വായന,স্মৃতিশক্তি পঢ়া
മെമ്മറി എഴുത്ത്,স্মৃতি লিখা
"മെനു, കാറ്റലോഗ്","মেনু, কেটেলগ"
അക്ഷീയ തലം,অক্ষীয় সমতল
നെറ്റ്,জাল
മെഷ് വിശകലനം,জাল বিশ্লেষণ
മെഷ് സ്ട്രീം,মেছ ষ্ট্ৰিম
മെഷ് സമവാക്യം,মেছ সমীকৰণ
ലോഹം,ধাতু
മെറ്റൽ ബോക്സ്,ধাতুৰ বাকচ
മെറ്റൽ ഫിലിം റെസിസ്റ്റർ,ধাতুৰ ফিল্ম ৰেজিষ্টৰ
ലോഹവൽക്കരണം,ধাতৱীকৰণ
മീറ്റർ,মিটাৰ
MFTD (മൾട്ടിപ്പിൾ ടോൺ ഡയലിംഗ്),এম এফ টি ডি (একাধিক টোন ডায়েলিং)
മോ,মো
എം.ഐ.സി (മൈക്രോവേവ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്),এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট)
മൈക്ക കപ്പാസിറ്റർ,মাইকা কেপাচিটৰ
MICR,এম আই চি আৰ
സൂക്ഷ്മമായ അടയാളങ്ങൾ,সূক্ষ্ম চিহ্ন
മൈക്രോകമ്പ്യൂട്ടർ,মাইক্ৰ&#39;কম্পিউটাৰ
മൈക്രോ കൺട്രോളർ,মাইক্ৰ&#39; নিয়ন্ত্ৰক
മൈക്രോ ഇലക്ട്രോണിക്സ്,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
മൈക്രോഫാരഡ്,মাইক্ৰ&#39;ফেৰাড
മൈക്രോഫിഷ്,মাইক্ৰ&#39;ফিছ
സൂക്ഷ്മ നിർദ്ദേശം,মাইক্ৰ&#39; নিৰ্দেশনা
മൈക്രോസ്കോപ്പിക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম
സൂക്ഷ്മമായ ന്യായവാദം,সূক্ষ্ম যুক্তি
മൈക്രോൺ,মাইক্ৰন
മൈക്രോഫോൺ,মাইক্ৰ&#39;ফোন
മൈക്രോടോണിക് പ്രഭാവം,মাইক্ৰ’টনিক প্ৰভাৱ
"മൈക്രോപ്രൊസസർ, മൈക്രോപ്രൊസസർ","মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ"
മൈക്രോപ്രൊസസർ കോഡ്,মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড
മൈക്രോ പ്രോഗ്രാം,মাইক্ৰ&#39; প্ৰগ্ৰেম
"മൈക്രോ പ്രോഗ്രാമിംഗ്, മൈക്രോ പ്രോഗ്രാമിംഗ്","মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং"
