Assamese,Tamil
অ-শূন্য নিৰ্ণায়ক,பூஜ்ஜியமற்ற தீர்மானிப்பான்
NOR গেট,NOR வாயில்
স্বাভাৱিক,சாதாரண
স্বাভাৱিক ত্বৰণ,சாதாரண முடுக்கம்
স্বাভাৱিক কোণ,சாதாரண கோணம்
স্বাভাৱিক বক্ৰ,சாதாரண வளைவு
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,சாதாரண அடர்த்தி செயல்பாடு
স্বাভাৱিক বিতৰণ,சாதாரண விநியோகம்
স্বাভাৱিক বিতৰণ ফলন,சாதாரண விநியோக செயல்பாடு
মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ,மேட்ரிக்ஸின் இயல்பான வடிவம்
স্বাভাৱিক কম্পাঙ্ক,சாதாரண அதிர்வெண்
স্বাভাৱিক বক্ৰ,இயல்பாக்கப்பட்ட வளைவு
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
নৰ্মেলাইজাৰ,இயல்பாக்குபவர்
স্বাভাৱিক মেট্ৰিক্স,சாதாரண அணி
সাধাৰণ সম্ভাৱনা বক্ৰ,சாதாரண நிகழ்தகவு வளைவு
স্বাভাৱিক সম্ভাৱনা বিতৰণ,சாதாரண நிகழ்தகவு விநியோகம்
সাধাৰণ উপগোট (=বিশিষ্ট উপগোট),சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு)
ৰৈখিক স্থান,நெறிப்படுத்தப்பட்ட நேரியல் இடம்
এটা ভেক্টৰৰ নিয়ম,ஒரு திசையன் விதிமுறை
গেট নহয়,வாயில் அல்ல
ক&#39;তো ঘন গোট নাই,எங்கும் அடர்த்தியான தொகுப்பு
শূন্য অনুমান,பூஜ்ய கருதுகோள்
শূন্য মেট্ৰিক্স,பூஜ்ய அணி
শূন্য ছেট,பூஜ்ய தொகுப்பு
শূন্য ভেক্টৰ,பூஜ்ய திசையன்
সংখ্যা,எண்
সংখ্যা অক্ষ,எண் அச்சு
সংখ্যা ব্যৱস্থা,எண் அமைப்பு
সংখ্যাৰ,எண்
সংখ্যাকৰণ,எண்ணிக்கை
লৱ,எண்
সংখ্যাগত সহগ,எண் குணகம்
সংখ্যাগত গণনা,எண் கணக்கீடு
সংখ্যাগত পাৰ্থক্য,எண் வேறுபாடு
সংখ্যাগত পদ্ধতি,எண் முறை
n-ভেক্টৰ,n-வெக்டார்
n-ভেক্টৰ স্থান,n-வெக்டார் இடம்
বস্তু,பொருள்
বস্তুনিষ্ঠ কাৰ্য্য,புறநிலை செயல்பாடு
তিৰ্যক,சாய்ந்த
তিৰ্যক asymptote,சாய்ந்த அறிகுறி
তিৰ্যক অক্ষ,சாய்ந்த அச்சு
তিৰ্যক অংশ,சாய்வான பகுதி
পৰ্যবেক্ষণ,கவனிப்பு
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,கவனிக்கப்பட்ட அதிர்வெண்
obtuse কোণ,மழுங்கிய கோணம்
অষ্টভুজ,எண்கோணம்
অষ্টভুজ,எண்முகம்
অক্টল ব্যৱস্থা,எண்ம அமைப்பு
অক্টেন্ট,எண்கோணம்
অস্বাভাৱিক,ஒற்றைப்படை
অদ্ভুত বক্ৰ,ஒற்றைப்படை வளைவு
অদ্ভুত সংখ্যা,ஒற்றைப்படை எண்
অদ্ভুত ক্ৰমবিন্যাস,ஒற்றைப்படை வரிசைமாற்றம்
অদ্ভুত বহুপদ,ஒற்றைப்படை பல்லுறுப்புக்கோவை
ogive,கொடுக்க
এটাৰ পৰা এটালৈ চিঠিপত্ৰ,ஒன்றுக்கு ஒரு கடிதம்
এটাৰ পৰা এটালৈ কাৰ্য্য,ஒன்றுக்கு ஒன்று செயல்பாடு
এটাৰ পৰা এটালৈ মানচিত্ৰ,ஒன்றுக்கு ஒன்று வரைபடம்
একমুখী শ্ৰেণীবিভাজন,ஒரு வழி வகைப்பாடு
মানচিত্ৰত,வரைபடத்தில்
খোলা,திறந்த
মুকলি বল,திறந்த பந்து
মুকলি ব্যৱধান,திறந்த இடைவெளி
মুকলি ৰশ্মি,திறந்த கதிர்
খোলা ছেট,திறந்த தொகுப்பு
সঞ্চালন,அறுவை சிகிச்சை
কাৰ্য্যকৰী গৱেষণা,செயல்பாட்டு ஆராய்ச்சி
অপাৰেচন ৰিচাৰ্চ,செயல்பாட்டு ஆராய்ச்சி
অপাৰেটৰ,இயக்குபவர்
বিপৰীত কোণ,எதிர் கோணம்
বিপৰীত পৰিঘটনা,எதிர் நிகழ்வு
অনুকূল মৌলিক সম্ভৱপৰ সমাধান,உகந்த அடிப்படை சாத்தியமான தீர்வு
অনুকূল অৱস্থা,உகந்த நிலை
অনুকূল লটৰ আকাৰ,உகந்த நிறைய அளவு
অনুকূল মূল্য,உகந்த மதிப்பு
অনুকূল,உகந்த
কক্ষপথ,வட்ட பாதையில் சுற்றி
ক্ৰম,உத்தரவு
অৰ্ডাৰ দিয়া জোৰা,ஆர்டர் செய்யப்பட்ட ஜோடி
অৰ্ডাৰ কৰা ছেট,ஆர்டர் செட்
অৰ্ডাৰ দিয়া,ஆர்டர்
এটা নিৰ্ণায়কৰ ক্ৰম,ஒரு தீர்மானிப்பவரின் வரிசை
এটা গোটৰ ক্ৰম,ஒரு குழுவின் வரிசை
এটা মেট্ৰিক্সৰ ক্ৰম,ஒரு அணி வரிசை
এটা গোটৰ এটা মৌলৰ ক্ৰম,ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை
অৱভেদ্য সমীকৰণৰ ক্ৰম,வேறுபட்ட சமன்பாட்டின் வரிசை
কাৰ্য্যৰ ক্ৰম,செயல்பாட்டின் வரிசை
শূন্যৰ ক্ৰম,பூஜ்ஜியத்தின் வரிசை
ক্ৰমিক সংখ্যা,வரிசை எண்
