Bengali,Telugu
মোটর অপারেটর,మోటారు ఆపరేటర్
মোটর স্টার্টার,మోటార్ స్టార్టర్
মাউন্ট,మౌంట్
মাউস,మౌస్
মাউস ইন্টারফেস,మౌస్ ఇంటర్ఫేస్
আন্দোলন,ఉద్యమం
মাল্টি চ্যানেল এক্সটেনশন,మల్టీ ఛానల్ పొడిగింపు
মাল্টিকাস্টিং,మల్టీకాస్టింగ్
মাল্টিচ্যানেল সংকেত,మల్టీచానెల్ సిగ్నల్స్
মাল্টিডাইরেকশনাল মাইক্রোফোন,మల్టీడైరెక్షనల్ మైక్రోఫోన్
বহুভাষিক ভাষ্য,బహుభాషా వ్యాఖ్యానం
মাল্টিমিডিয়া,మల్టీమీడియా
মাল্টিমিডিয়া কিওস্ক,మల్టీమీడియా కియోస్క్
মাল্টিমিটার,మల్టీమీటర్
মাল্টিথ,మల్టీపాత్
মাল্টিথ রিসেপশন,మల్టీపాత్ రిసెప్షన్
মাল্টিপেজ,మల్టీఫేస్
একাধিক,బహుళ
একাধিক অ্যাক্সেস সিস্টেম,బహుళ యాక్సెస్ సిస్టమ్
মাল্টিপ্লেক্স,మల్టీప్లెక్స్
মাল্টিপ্লেক্সার,మల్టీప్లెక్సర్
মাল্টিপ্লেক্সিং,మల్టీప్లెక్సింగ్
মাল্টিস্টেজ পরিবর্ধক,మల్టీస్టేజ్ యాంప్లిఫైయర్
মাল্টিটাস্কিং,మల్టీ టాస్కింగ్
মাল্টিভাইবারেটর,మల్టీవిబ్రేటర్
নিঃশব্দ,మ్యూట్
পারস্পরিক আচরণ,పరస్పర ప్రవర్తన
পারস্পরিক প্রতিবন্ধকতা,పరస్పర ఇంపెడెన్స్
পারস্পরিক আবেশাঙ্ক,పరస్పర ఇండక్టెన్స్
পারস্পরিক হস্তক্ষেপ,పరస్పర జోక్యం
ন্যানো-টেকনোলজি,నానో-టెక్నాలజీ
সংকীর্ণ,సన్నని ఊచ
সংকীর্ণতা,ఇరుకైన కాస్టికింగ్
প্রাকৃতিক খসড়া,సహజ ముసాయిదా
নেভিগেটর,నావిగేటర్
নেতিবাচক,ప్రతికూల
নেতিবাচক পক্ষপাত,ప్రతికూల పక్షపాతం
নেতিবাচক চার্জ,ప్రతికూల ఛార్జ్
নেতিবাচক প্রতিক্রিয়া,వ్యతిరేకమైన ఫీడ్ బ్యాక్
নেতিবাচক শিখর,ప్రతికూల శిఖరం
নেতিবাচক প্রতিরোধ,ప్రతికూల నిరోధకత
নেট লাভ,నికర లాభం
নেট ক্ষতি,నికర నష్టం
নেটটিকেট,నెటెకెట్
অন্তর্জাল,నెట్‌వర్క్
নেটওয়ার্ক বিশ্লেষক,నెట్‌వర్క్ ఎనలైజర్
নেটওয়ার্ক ফাইল সিস্টেম,నెట్‌వర్క్ ఫైల్ సిస్టమ్
নেটওয়ার্ক পরিকল্পনা,నెట్‌వర్క్ ప్లానింగ్
নেটওয়ার্ক সমাপ্তি,నెట్‌వర్క్ ముగింపు
নেটওয়ার্কিং,నెట్‌వర్కింగ్
নিরপেক্ষ,తటస్థ
নিরপেক্ষ,తటస్థీకరణ
নিউজ রুম অটোমেশন,న్యూస్ రూమ్ ఆటోమేషన్
নিবল,నిబ్బెల్
কুলুঙ্গি,సముచితం
কোনও লোড পরীক্ষা নেই,లోడ్ పరీక్ష లేదు
নোড,నోడ్
শব্দ,శబ్దం
শব্দ চিত্র,శబ్దం ఫిగర్
শব্দ পরিশোধন,శబ్దం వడపోత
শব্দ মেঝে,శబ్దం అంతస్తు
শব্দ গেট,శబ్దం గేట్
গোলমাল অনাক্রম্যতা,శబ్దం రోగనిరోధక శక్తి
শব্দ কিলার,శబ్దం కిల్లర్
শব্দ স্তর,శబ్ద స్థాయి
শব্দ শক্তি,శబ్దం శక్తి
শব্দ শেপিং কোয়ান্টাইজার,శబ్దం ఆకారపు క్వాంటైజర్
শব্দ উত্স,శబ్దం మూలం
শব্দ দমন সার্কিট,శబ్దం అణచివేత సర్క్యూట్
শব্দ দমনকারী,శబ్దం అణచివేత
শব্দের তাপমাত্রা,శబ్దం ఉష్ణోగ్రత
শব্দের তাপমাত্রা,శబ్దం ఉష్ణోగ్రత
শব্দ ত্রিভুজ,శబ్దం త్రిభుజం
শব্দ ভোল্টেজ,శబ్దం వోల్టేజ్
গোলমাল,శబ్దం లేనిది
শোনা যায় না কোডিং,శబ్దం లేని కోడింగ్
গোলমাল অভ্যর্থনা,ధ్వనించే రిసెప్షన్
নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
নন-ডাইরিসিটোনাল মাইক্রোফোন,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
অ-প্ররোচিত লোড,ప్రేరేపించని లోడ్
অ-প্ররোচিত প্রতিরোধ,ప్రేరణ లేని నిరోధకత
অ-সিনোসয়েডাল তরঙ্গ,సినోసోయిడల్ వేవ్
অনুদ্বায়ী মেমরি,అస్థిర జ్ఞాపకశక్తి
না গেট,గేట్ లేదా గేట్
সাধারণ গতি,సాధారణ వేగం
সাধারণ সরবরাহ,సాధారణ సరఫరా
খাঁজ,గీత
খাঁজ ফিল্টার,నాచ్ ఫిల్టర్
সংখ্যাসূচক,సంఖ్యా
সংখ্যাগতভাবে নিয়ন্ত্রিত দোলক,సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్
বাদাম বোল্ট,గింజ-బోల్ట్
Nyquist-শ্যানন উপপাদ্য,నైక్విస్ట్-షానన్ సిద్ధాంతం
