Punjabi,Tamil
ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ,லென்ஸ் விதி
ਫਲੈਟ ਸੁਰੰਗ,தட்டையான சுரங்கப்பாதை
ਖਿਤਿਜੀ ਉਡਾਣ,கிடைமட்ட விமானம்
"ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ","சமன்படுத்துதல், சமன்படுத்துதல்"
"ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,தன்னம்பிக்கை அளவு
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,முக்கியத்துவம் நிலை
"ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"ਲੀਵਰ, ਲੀਵਰ","நெம்புகோல், நெம்புகோல்"
ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ,மெய்நிகர் அலைவு
"ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"ਜੀਵਨ, ਉਮਰ","வாழ்க்கை, வயது"
"ਚੁੱਕੋ, ਚੁੱਕੋ","தூக்கி, தூக்கி"
ਛੁਟਕਾਰਾ ਪਲ,மீட்பு தருணம்
"ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"ਤਪਸ਼., ਰੋਸ਼ਨੀ","மிதமான., ஒளிரும்"
ਬਿਜਲੀ,மின்னல்
ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ,ஒளி ஆண்டு ஒளி ஆண்டு
"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"ਸੀਮਾ, ਸੀਮਾ","வரம்பு, விளிம்பு"
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ","எல்லை, எல்லை, தீவிர"
ਮੌਜੂਦਾ ਸੀਮਾ,தற்போதைய வரம்பு
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","கோடு, கோடு, நீள்வட்டம்"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","நேரியல், நேரியல், நேரியல்"
ਰੇਖਿਕਕਰਨ,நேர்கோட்டுப்படுத்தல்
"ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","தனித்த, நேரியல்"
ਲਾਈਨ ਸੰਭਾਵੀ,வரி சாத்தியம்
ਰੇਖਿਕ ਅਪੂਰਣਤਾ,நேரியல் குறைபாடு
ਸਟਰੋਕ ਲਾਈਨ,பக்கவாதம் வரி
ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ,நேரியல் நிறமாலை
ਲਾਈਨ ਵੋਲਟੇਜ,வரி மின்னழுத்தம்
"ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
ਤਰਲਤਾ,திரவமாக்கல்
ਤਰਲ,திரவமாக்கப்பட்ட
ਤਰਲ,திரவமாக்கப்பட்ட
ਤਰਲ,திரவம்
ਤਰਲ ਭੰਡਾਰ,திரவ நீர்த்தேக்கம்
ਤਰਲ ਕ੍ਰਿਸਟਲ,திரவ படிகம்
ਤਰਲਤਾ,திரவத்தன்மை
ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ,திரவ இயக்கப்படும் ராக்கெட்
lisaju ਅੰਕੜੇ,லிசாஜு புள்ளிவிவரங்கள்
"ਸੂਚੀ, ਸੂਚੀ","பட்டியல், பட்டியல்"
"ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ","பட்டியல், பட்டியல்"
ਕੂੜਾ,குப்பை
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,நேரடி திட்டம்
ਬਿਜਲੀ ਦੀ ਤਾਰ,மின்சார கம்பி
"ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ","சுமை, சுமை, சுமை, சுமை, சுமை"
ਚੁੰਬਕ ਪੱਥਰ,காந்த கல்
"ਸਥਾਨਕ, ਸਥਾਨਕ","உள்ளூர், உள்ளூர்"
ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ,உள்ளூர் அதிகபட்சம்
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","இடம், இடம், இடம், இடம், இடம்"
ਬੰਨ੍ਹਿਆ ਨੁਕਸ,கட்டுப்பட்ட தவறு
"ਤਲਾਕ, ਖੇਪ","தலாக், சரக்கு"
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","இடம், இடம்"
ਚੁੰਬਕ ਪੱਥਰ,காந்த கல்
ਲਘੂਗਣਕ,மடக்கை
ਤਰਕ,தர்க்கம்
ਵਾਜਬ,நியாயமான
"ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
ਰਿਮੋਟ ਸੰਚਾਰ,தொலை பரிமாற்றம்
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","தீர்க்கரேகை, தீர்க்கரேகை"
ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ,ravinech இன் தீர்க்கரேகை
"ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ","நீளமான, நீளமான"
ਲੰਬੇ ਸਵਰ,நீண்ட உயிரெழுத்து
"ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
ਢਿੱਲੀ ਬੰਨ੍ਹ,தளர்வாக பிணைக்கப்பட்டுள்ளது
"ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ","அரிதாக நிரம்பிய, நிரம்பிய"
ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ,இழப்பு இல்லாத வரி
ਸੜਿਆ dielectric,சிதைந்த மின்கடத்தா
ਤਾਕਤ,வலிமை
"ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"ਨਫ਼ਰਤ, ਨੀਵਾਂ","அவமதிப்பு, குறைந்த"
"ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ","குறைந்த, சிறிய"
ਘਟੀਆ ਵੈਕਿਊਮ,தாழ்வான வெற்றிடம்
ਚਮਕ,ஒளிர்வு
ਸੰਦੀਪਤੀ,சந்தீப்தி
ਚਮਕਦਾਰ,கதிர்வீச்சு
ਲਾਟ.,சுடர்.
"ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-","தீப், பிரதீபி, ஜோதி-"
ਚੰਦਰ ਦਿਨ,சந்திர நாள்
ਚੰਦਰ ਗ੍ਰਹਿਣ,சந்திர கிரகணம்
ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ,சந்திரன் செயற்கைக்கோள்
ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ,நிலவின் கட்ட மாற்றம்
Lux,லக்ஸ்
ਲਾਇਮਨ ਸੀਰੀਜ਼,லைமன் தொடர்
ਕੁੱਲ,மொத்த
ਕੁੱਲ,மொத்த
"ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ","மேஜிக் லாந்தர், சித்திர விளக்கு"
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਸਥਾਈ ਸੰਖਿਆ","மாயா எண், மந்திர எண், நிரந்தர எண்"
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ,காந்த ரீதியாக
ਚੁੰਬਕੀ,காந்தம்
ਚੁੰਬਕੀ ਰੋਧਕ,காந்த மின்தடை
ਚੁੰਬਕੀਕਰਨ,காந்தமாக்கும்
ਚੁੰਬਕੀਕਰਨ,காந்தமாக்கல்
ਚੁੰਬਕਤਾ,காந்தவியல்
ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ,காந்த வெப்ப விளைவு
ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,காந்த ஹைட்ரோடைனமிக்ஸ்
ਚੁੰਬਕ hydrostatics,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
ਮੈਗਨੇਟੋਮੀਟਰ,காந்தமானி
ਮੈਗਨੇਟਨ,காந்தம்
ਚੁੰਬਕ ਚੱਕਰ,காந்த வட்டம்
ਸਥਿਰ ਚੁੰਬਕਤਾ,நிலையான காந்தவியல்
ਮੈਗਨੇਟ੍ਰੋਨ ਰੀਕਟੀਫਾਇਰ,மேக்னட்ரான் ரெக்டிஃபையர்
ਵਿਸਤ੍ਰਿਤ ਚਿੱਤਰ,பெரிதாக்கப்பட்ட படம்
ਵੱਡਦਰਸ਼ੀ,உருப்பெருக்கி
"ਵਡਿਆਉਣਾ, ਵੱਡਾ ਕਰਨਾ","பெரிதாக்க, பெரிதாக்க"
"ਵੱਡਦਰਸ਼ੀ, ਵੱਡਦਰਸ਼ੀ-","உருப்பெருக்கி, உருப்பெருக்கி-"
ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ,உருப்பெருக்கி லென்ஸ்
"ਵਿਸ਼ਾਲਤਾ, ਵਿਸ਼ਾਲਤਾ","அளவு, அளவு"
ਮੈਗਨਨ,மேக்னான்
ਮੁੱਖ ਬੈਂਡ,முக்கிய இசைக்குழு
"ਮੁੱਖ ਸੜਕ, ਮੁੱਖ ਲਾਈਨ",பிரதான சாலை பிரதான பாதை
"ਮੁੱਖ ਤਾਰ, ਮੁੱਖ ਟੂਟੀ","பிரதான கம்பி, பிரதான குழாய்"
"ਰੱਖ-ਰਖਾਅ, ਪੋਸ਼ਣ, ਰੱਖ-ਰਖਾਅ","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
mayorana ਐਬਸਟਰੈਕਟ,மயோரானா சாறு
ਮੁੱਖ ਧੁਰਾ,முக்கிய அச்சு
ਮੁੱਖ ਨੁਕਸ,முக்கிய குறைபாடு
ਬਹੁ-ਵਚਨ,பலவகை
ਮਾਸਟਰ ਟੋਨ,முதன்மை தொனி
ਸੰਪਰਕ ਕਰੋ ਅਤੇ ਤੋੜੋ,தொடர்பு மற்றும் முறித்து
ਕਮਜ਼ੋਰੀ,இணக்கத்தன்மை
ਹੁਨਰ,திறன்கள்
ਦਸਤੀ ਹੇਰਾਫੇਰੀ,கைமுறை கையாளுதல்
ਆਪਰੇਟਰ,இயக்குபவர்
ਮਨੁੱਖ ਵਾਲਾ ਗੁਬਾਰਾ,மனிதர்கள் கொண்ட பலூன்
"ਬੈਰੋਮੀਟਰ, ਮੈਨੋਮੀਟਰ","மனோமீட்டர், மனோமீட்டர்"
ਪੌਲੀਹੇਡਰੋਨ,பாலிஹெட்ரான்
ਆਦਮੀ ਆਦਮੀ ਸਾਲ,மனிதன் மனிதன் ஆண்டுகள்
"ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ","விளிம்பு, விளிம்பு, விளிம்பு"
ਸੀਮਾਂਤ ਐਂਟਰੌਪੀ,விளிம்பு என்ட்ரோபி
ਸੁਰੱਖਿਅਤ ਜਗ੍ਹਾ,பாதுகாப்பான வளாகம்
ਮਲਾਹ Dsuichak,மாலுமி Dsuichak
"ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
ਮਾਰਕਰ,குறிப்பான்
maser,மேசர்
"ਮਾਸਕ, ਮਾਸਕ, ਕਵਰ","முகமூடி, முகமூடி, கவர்"
ਕਵਰ ਅਪ,மூடி மறைத்தல்
"ਪੁੰਜ, ਪੁੰਜ, ਥੋਕ","நிறை, நிறை, மொத்த"
ਪੁੰਜ ਬਹੁਤਾਤ,நிறை மிகுதி
ਪੁੰਜ ਅਨੁਪਾਤ ਪ੍ਰਤੀਕਰਮ,வெகுஜன விகித எதிர்வினை
"ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਭਰਪੂਰਤਾ","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
ਪੁੰਜ ਨੁਕਸਾਨ,வெகுஜன இழப்பு
ਮਾਸਟਰ ਨਿਊਕਲੀਅਸ,முதன்மை கரு
ਪੁੰਜ ਦੀ ਗਤੀ,வெகுஜன வேகம்
ਪੁੰਜ ਪ੍ਰਤੀਰੋਧਕਤਾ,வெகுஜன எதிர்ப்பு
"ਮਾਸਟਰ ਪਲੇਟ, ਮਾਸਟਰ ਪਲੇਟ","முதன்மை தட்டு, முதன்மை தட்டு"
ਮੈਚ,பொருத்துக
ਮੇਲ ਖਾਂਦਾ ਹੈ,பொருந்தியது
ਮੇਲ ਖਾਂਦਾ,பொருந்துகிறது
"ਮੈਟਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"ਪਦਾਰਥ, ਪਦਾਰਥ","பொருள், பொருள்"
ਅਧਿਕਤਮ,அதிகபட்சம்
"ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਉੱਚਾ, ਉੱਚਾ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
ਵੱਧ ਤੋਂ ਵੱਧ ਆਗਿਆਯੋਗ,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
ਮੈਕਸਵੈੱਲ-ਵੋਲਟਸਮੈਨ ਵੰਡ ਕਾਨੂੰਨ,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
ਮੈਕਸਵੇਲੀ ਵੰਡ,அதிகபட்ச விநியோகம்
"ਮੈਕਲਿਓਡ ਗੇਜ, ਮੈਕਲਿਓਡ ਗੇਜ","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
ਮਤਲਬ,அர்த்தம்
"ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ, ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
ਮੱਧਮ ਉਮਰ ਦਾ ਮਤਲਬ ਹੈ,சராசரி வயது சராசரி வயது
ਮਤਲਬ ਜੀਵਨ,சராசரி வாழ்நாள்
ਮੰਜੇ ਨੂੰ ਮਾਪੋ,அளவிடும் படுக்கை
"ਮਾਪ, ਮਾਪ, ਮਾਪ","அளவிட, அளவிட, அளவிட"
"ਫੋਰਸ, ਮਕੈਨੀਕਲ","விசை, இயந்திர"
ਮਕੈਨੀਕਲ ਫਾਇਦਾ,இயந்திர நன்மை
"ਫੋਰਸ ਵਿਗਿਆਨ, ਮਕੈਨਿਕਸ, ਮਕੈਨਿਕਸ","படை அறிவியல், இயக்கவியல், இயக்கவியல்"
ਮਸ਼ੀਨੀਕਰਨ,இயந்திரமயமாக்கல்
"ਮਕੈਨਿਜ਼ਮ, ਮਕੈਨਿਕਸ","பொறிமுறை, இயக்கவியல்"
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
"ਸਕਲ, ਗੁਰੂ, ਮਹਾ, ਸਪਸ਼ਟ, ਨਿਯੁਤ (ਦਸ਼ਲਕਸ਼)","மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)"
megacurie,மெகாகுரி
ਮੈਗੋਮ,மகோம்
ਮਾਸਨਰ ਪ੍ਰਭਾਵ,மவுஸ்னர் விளைவு
ਐਮ-ਇਲੈਕਟਰੋਨ,எம்-எலக்ட்ரான்
"ਤਾਲ, ਤਾਲ","ஒலிப்பு, தாளம்"
"ਪਿਘਲਣਾ (adj.), ਪਿਘਲਣਾ, ਪਿਘਲਣਾ (ver.)","உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)"
"ਪਿਘਲਣਾ, ਪਿਘਲਣਾ","thaw, thaw"
ਪਿਘਲਣ ਬਿੰਦੂ,உருகுநிலை
"ਮੈਮੋਰੀ, ਮੈਮੋਰੀ ਸਿਸਟਮ","நினைவகம், நினைவக அமைப்பு"
"meniscus, meniscus","மாதவிடாய், மாதவிடாய்"
"pariya, murial","பரியா, சுவரோவியம்"
"ਪਾਰਾ-ਬੈਰੋਮੀਟਰ, ਪਾਰਾ-ਬੈਰੋਮੀਟਰ","பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி"
"ਪਾਰਦਿਕ, ਮਯੂਰਿਕ","பார்திக், மயூரிக்"
ਮੈਰੀਡੀਅਨ,நடுக்கோடு
ਗੁਣਾਂਕ,குணகம்
ਮੇਸਨ,கொத்தனார்
"ਮੈਸੋਨੀ ਪੋਲ, ਯੁਕਾਵਾ ਪੋਲ","மசோனி போல், யுகாவா போல்"
ਸੁਨੇਹਾ,செய்தி
"ਧਾਤਾਂ, ਮੂਲ ਪਦਾਰਥ","உலோகங்கள், அடிப்படை பொருள்"
"ਧਾਤੂ ਦਾ ਕੰਮ, ਧਾਤ ਦਾ ਦ੍ਰਿਸ਼ਟਾਂਤ","உலோக வேலைப்பாடு, உலோக விளக்கம்"
ਅਧਿਆਤਮਿਕ ਵਿਗਿਆਨ,மீமெய்யியல்
ਮਸਤ,அளவாக செலவிடுதல்
ਉਲਕਾ,விண்கல்
ਉਲਕਾ,விண்கல்
ਮੌਸਮ ਵਿਗਿਆਨ,வானிலையியல்
