Telugu,Gujarati
మోనోఫోనిక్ ట్రాన్స్మిషన్,એકલતા
మార్ఫ్,મોર્ફ
మార్ఫింగ్,મોરફિંગ
మార్ఫిజం,ક morંગું
మొజాయిక్,મોઝેક
మదర్‌బోర్డు,માતૃત્વ
చలన పరిహారం,દરખાસ્ત
చలన అంచనా,ગતિ અંદાજ
మోషన్ వెక్టర్,ગતિ -વેક્ટર
మోషన్ వీడియో,ગતિપત્રક
మోటారు,મોટર
మోటారు ఆపరేటర్,મોટર operatorપરેટર
మోటార్ స్టార్టర్,મોટર
మౌంట్,પર્વત
మౌస్,ઉંદર
మౌస్ ఇంటర్ఫేస్,માઉસ ઇન્ટરફેસ
ఉద్యమం,ગતિવિધિ
మల్టీ ఛానల్ పొడిగింపు,મલ્ટિ ચેનલ વિસ્તરણ
మల్టీకాస్టింగ్,બહુવિધ
మల్టీచానెల్ సిగ్నల్స్,બહુવિધ સંકેતો
మల్టీడైరెక్షనల్ మైక్రోఫోన్,બહુવિધ માઇક્રોફોન
బహుభాషా వ్యాఖ్యానం,આંતરભાષીય ભાષ્ય
మల్టీమీడియా,બહુમાળી
మల్టీమీడియా కియోస్క్,બહુધા ભાગ
మల్టీమీటర్,બહુવિધ
మల్టీపాత్,બહુ વધારે
మల్టీపాత్ రిసెప్షన్,મલ્ટીપાથ
మల్టీఫేస్,નગર
బహుళ,બહુવિધ
బహుళ యాక్సెస్ సిస్టమ్,બહુવિધ પ્રવેશ પદ્ધતિ
మల్టీప్లెక్స్,અનેકગણું
మల్టీప్లెక్సర్,મલ્ટીપ્લેક્સર
మల్టీప్లెక్సింగ్,મલ્ટિપ્લેક્સિંગ
మల్టీస్టేజ్ యాంప్లిఫైయర్,બહુવિધ એમ્પ્લીફાયર
మల్టీ టాస్కింగ్,બહુવિધ
మల్టీవిబ్రేటర్,આંતર -માળ
మ్యూట్,ચૂપ
పరస్పర ప్రవర్తన,પરસ્પર વાહકતા
పరస్పర ఇంపెడెన్స్,પરસ્પર અવરોધ
పరస్పర ఇండక్టెన్స్,પરસ્પર ઉપાય
పరస్పర జోక్యం,પરસ્પર દખલ
నానో-టెక్నాలజీ,નેનો તકનીકી
సన్నని ఊచ,સાંકડી
ఇరుకైన కాస్టికింగ్,સંકુચિત
సహజ ముసాయిదా,કુદરતી ડ્રાફ્ટ
నావిగేటర్,નૌકાદળ
ప్రతికూల,નકારાત્મક
ప్రతికూల పక్షపాతం,નકારાત્મક પક્ષપાત
ప్రతికూల ఛార్జ్,નકારાત્મક ખર્ચ
వ్యతిరేకమైన ఫీడ్ బ్యాక్,નકારાત્મક પ્રતિસાદ
ప్రతికూల శిఖరం,નકારાત્મક ટોચ
ప్రతికూల నిరోధకత,નકારાત્મક પ્રતિકાર
నికర లాభం,ચોખ્ખો ફાયદો
నికర నష్టం,ચોખ્ખી ખોટ
నెటెకెట్,રણનીતિ
నెట్‌వర్క్,નેટવર્ક
నెట్‌వర్క్ ఎనలైజర్,નેટવર્ક વિશ્લેષક
నెట్‌వర్క్ ఫైల్ సిస్టమ్,નેટવર્ક ફાઇલ પદ્ધતિ
నెట్‌వర్క్ ప్లానింగ్,નેટવર્ક આયોજન
నెట్‌వర్క్ ముగింపు,નેટવર્ક સમાપ્તિ
నెట్‌వర్కింగ్,નેટવર્કિંગ
తటస్థ,તુરંત
తటస్థీకరణ,તત્ત્વો પાડનારું
న్యూస్ రూమ్ ఆటోమేషన్,સમાચાર -ખંડ
నిబ్బెల్,ઝૂકી જવું
సముచితం,વિશિષ્ટ
లోడ్ పరీక్ష లేదు,કોઈ લોડ ટેસ્ટ
నోడ్,નોડ
శబ్దం,અવાજ
శబ్దం ఫిగర్,અવાજ
శబ్దం వడపోత,અવાજનું ફિલ્ટર
శబ్దం అంతస్తు,અવાજનું માળખું
శబ్దం గేట్,અવાજનો દરવાજો
శబ్దం రోగనిరోధక శక్తి,અવાજની પ્રતિરક્ષા
శబ్దం కిల్లర్,અવાજની કિલર
శబ్ద స్థాయి,અવાજનું સ્તર
శబ్దం శక్తి,અવાજ
శబ్దం ఆకారపు క్వాంటైజర్,અવાજ આકારની ક્વોન્ટીઝર
శబ్దం మూలం,અવાજ
శబ్దం అణచివేత సర్క్యూట్,અવાજ દમન સર્કિટ
శబ్దం అణచివేత,અવાજ -દમન કરનાર
శబ్దం ఉష్ణోగ్రత,ઘોંઘાટનું તાપમાન
శబ్దం ఉష్ణోగ్రత,ઘોંઘાટનું તાપમાન
శబ్దం త్రిభుజం,અવાજ ત્રિકોણ
శబ్దం వోల్టేజ్,અવાજ
శబ్దం లేనిది,ઘોંઘાટહીન
శబ్దం లేని కోడింగ్,ઘોંઘાટહીન કોડિંગ
ధ్వనించే రిసెప్షన్,ઘોંઘાટીયા સ્વાગત
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,નજીવી ઉપયોગી ક્ષેત્ર શક્તિ
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,બિન-વ્યરી માઇક્રોફોન
ప్రేరేపించని లోడ్,બિન-પ્રલોભન ભાર
ప్రేరణ లేని నిరోధకత,બિન-પ્રેરણાત્મક પ્રતિકાર
సినోసోయిడల్ వేవ్,બિન-સિનોસોઇડલ તરંગ
అస్థిర జ్ఞాపకశక్తి,બિન-અસ્થિર મેમરી
గేట్ లేదా గేట్,કે દરવાજો
సాధారణ వేగం,સામાન્ય ગતિ
సాధారణ సరఫరా,સામાન્ય પુરવઠો
గీత,સજાવટ
నాచ్ ఫిల్టర్,સરસ ફિલ્ટર
సంఖ్యా,સંખ્યાત્મક
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,સંખ્યાત્મક રીતે નિયંત્રિત ઓસિલેટર
గింజ-బోల్ట్,અખરોટ
నైక్విస్ట్-షానన్ సిద్ధాంతం,NYQUIST-શેનોન પ્રમેય
ఆబ్జెక్ట్ ఓరియంటెడ్,પદાર્થ કેન્દ્રિત
అష్ట,અકાર્ય
ఫ్రీక్వెన్సీ యొక్క అష్టపది,આવર્તન
ఆక్టేట్,અખરોટ
ఆఫ్-లైన్,Offઘો
ఆఫ్‌సెట్,Offંચું કરવું
ఓం,સેમ
ఓం మీటర్,ઓહ્મ મીટર
ఆయిల్ సర్క్యూట్ బ్రేకర్,તેલ સર્કિટ તોડનાર
ఆయిల్ ఫిల్టర్,તેલ ફિલ્ટર
చమురు మునిగిపోయింది,ડૂબેલું
చమురు స్థాయి గేజ్,તેલ -સ્તરનું પ્રમાણ
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,ઓમેની-સ્તરીય એન્ટેના
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,સર્વ-સ્તરીય માઇક્રોફોન
కోరిక మేరకు,માંગને લઈને
ఆన్-డిమాండ్ స్ట్రీమింగ్,ઓન-ડિમાન્ડ સ્ટ્રીમિંગ
ఆన్-లైన్ (ఆన్‌లైన్),ઓન લાઇન () નલાઇન)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,વિશ્લેષણાત્મક પ્રક્રિયા
ఆఫ్,ચાલું બંધ
