Tamil,Kannada
வழக்கற்றுப் போய்விட்டது,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
தடை,ಪ್ರತಿರೋಧ
வெளிப்படையானது,ಸ್ಪಷ್ಟ
அவ்வப்போது,ಸಾಂದರ್ಭಿಕ
ஆக்கிரமிப்பு,ವಾಸಸ್ಥಳ
குடியிருப்பாளர்,ವಾಸಿಸುವ
தொழில்,ಉದ್ಯೋಗ
ஆக்கிரமிக்க,ಆಕ್ರಮಿಸು
ஆக்ட்ரோய் கடமை,ಮಯೆಗುದಿಲು
விடுமுறை நாள்,ರಜಾ ದಿನ
கடமை,ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ
தாக்குதல்,ಆಕ್ರಮಣಕಾರಿ
சலுகை,ಅರ್ಪಿಸು
நியமனம் வழங்குதல்,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ
அலுவலகம்,ಕಚೇರಿ
லாப அலுவலகம்,ಲಾಭದ ಕಚೇರಿ
அதிகாரி,ಅಧಿಕೃತ
அதிகாரப்பூர்வ,ಅಧಿಕಾರ
அதிகாரப்பூர்வ கடமை,ಅಧಿಕೃತ
அதிகாரப்பூர்வமானது,ಅಧಿಕಾರ
உத்தியோகபூர்வ மொழி,ಅಧಿಕೃತ ಭಾಷೆ
அதிகாரப்பூர்வமாக,ಅಧಿಕೃತವಾಗಿ
அதிகாரப்பூர்வ அறிக்கை,ಅಧಿಕೃತ ವರದಿ
அதிகாரப்பூர்வ பதிப்பு,ಅಧಿಕೃತ ಆವೃತ್ತಿ
அலுவலர்,ಅಧಿಕಾರಾವಧ
பதிவிலிருந்து,ದಾಖಲೆಯ ಆಫ್
சரி (ஓ.கே.),ಸರಿ (ಒ.ಕೆ.)
ஒம்புட்ஸ்மேன்,ಸುಖವಾದಿ
கணக்கு மானியம்,ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ
தேவைக்கேற்ப,ಬೇಡಿಕೆಯಮೇರೆಗೆ
கடமையில்,ಕರ್ತವ್ಯದ ಮೇಲೆ
ஒரு பக்க,ಒಂದು ಕಡೆ
நிகழ்நிலை,ಸಾಲಿನಲ್ಲಿ
சிறப்பு கடமை,ವಿಶೇಷ ಕರ್ತವ್ಯ
வேலை பயிற்சியில்,ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ
பொறுப்பு,ಹೊರೆ
திறந்த நாள்,ತೆರೆದ ದಿನ
திறந்த அமைப்பு,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
திறப்பு,ತೆರೆಯುವ
ஆரம்ப இருப்பு,ತೆರೆಯುವ ಸಮತೋಲನ
தொடக்க நேரம்,ತೆರೆಯುವ ಸಮಯ
திறந்த கற்றல்,ಮುಕ್ತ ಕಲಿಕೆ
திறந்த கடிதம்,ತೆರೆದ ಪತ್ರ
திறந்த பல்கலைக்கழகம்,ಓಪನ್ ಯೂನಿವರ್ಸ್
இயக்க செலவு,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
இயக்க ஊழியர்கள்,ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ
செயல்பாடு,ಕಾರ್ಯಾಚರಣೆ
செயல்படும்,ಕಾರ್ಯಕಾರಿಯಾದ
கருத்து,ಅಭಿಪ್ರಾಯ
எதிர்ப்பு,ವಿರೋಧ
விருப்பம்,ಆಯ್ಕೆ
வாய்வழி,ಮೌಖಿಕ
ஒழுங்கு,ಆಜ್ಞ
ஆர்டர் காசோலை,ಆದೇಶ ಪರಿಶೀಲನೆ
முன்பதிவு வரிசை,ಮೀಸಲಾತಿ ಆದೇಶ
கட்டளை,ಸಲ್ಲಿಕೆ
அமைப்பு,ಸಂಸ್ಥೆ
ஸ்தாபன வரைபடம்,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
அமைப்பாளர்,ಸಂಘಟಕ
நோக்குநிலை,ಆಧಾರಿತ
அசல்,ಮೂಲದ
அசல் துறை,ಮೂಲ ವಿಭಾಗ
அசல் விற்பனை பத்திரம்,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
வெளிப்படையான உரிமையாளர்,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
தீவிர நோய்ப் பரவல்,ಸ್ಫೋಟ
ஆடை கொடுப்பனவு,ಸಜ್ಜು ಭತ್ಯೆ
வெளிச்செல்லும் உறுப்பினர்,ಹೊರಹೋಗುವ ಸದಸ್ಯ
வெளிச்செல்லும் கோப்பு,ಹೊರಹೋಗುವ ಫೈಲ್
செலவு,ವಿನಿಯೋಗಿಸು
கடையின்,ಮಜಲು
அவுட்லைன்,ರೂಪರೇಖೆಯನ್ನು
அவுட்லுக்,ಮೇಲ್ನೋಟ
நீதிமன்றத்திற்கு வெளியே,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
கடந்த காலத்திற்கு வெளியே,ಹಳೆಯದು
ஒழுங்கற்ற,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
அச்சிடப்படாதது,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
திருப்பத்திற்கு வெளியே,ಹೊರಗಡೆ ತಿರುಗಿ
திருப்பமான ஒதுக்கீட்டிற்கு வெளியே,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
புறக்காவல்,ಹೊರಹ ಬಂತುರು
வெளியீடு,ಉತ್ಪಾದನೆ
வெளிப்படையான கொள்முதல்,ಸಂಪೂರ್ಣ ಖರೀದಿ
அவுட்சோர்ஸ்,ಹೊರಗುತ್ತಿಗೆ
நிலுவையில் உள்ளது,ಬಾಕಿ ಉಳಿದಿರುವ
வயதுக்கு மேற்பட்டவர்கள்,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
ஒட்டுமொத்த,ಒಟ್ಟಾರೆ
ஒட்டுமொத்த பற்றாக்குறை,ಒಟ್ಟಾರೆ ಕೊರತೆ
பில்லிங் மீது,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
அதிக கட்டணம்,ಹೊರನೋಟು
தாமதமானது,ಅತಿ ಕಡಿಮೆ
மிகைப்படுத்திய,ಅತಿರೇಕ
மேல்நிலை கட்டணம்,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
ஒன்றுடன் ஒன்று,ಅತಿಕ್ರಮಣ
முன்னுரிமையை மீறுகிறது,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
ஓவர்-ரூல்,ಅತಿಯಾದ ಗುಣ
மேற்பார்வை,ಮೇಲ್ವಿಚಾರಣೆ
கூடுதல் நேர ஊதியம்,ಅಧಿಕಾವಧಿ ವೇತನ
அதிக மதிப்பீட்டு,ಅತಿ ಮೌಲ್ಯಮಾಪನ
உரிமை,ಮಾಲಿಕತ್ವ
தொகுப்பு,ಚಿರತೆ
தொகுப்பு ஒப்பந்தம்,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
பொதி மற்றும் குறித்தல்,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
பொதி பட்டியல்,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
ஒப்பந்தம்,ಒಪ್ಪಂದ
பணம்,ಪಾವತಿಸಿದ
மூலதனம் செலுத்தப்பட்டது,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
துண்டுப்பிரசுரம்,ಕರಪತ್ರ
பேனல்,ಫಲಕ
காகிதம்,ಕಾಗದ
பாரா,ಹಣ್ಣು
பாரமவுண்ட்,ಪ್ರಮುಖವಾದ
பெற்றோர்,ಪೋಷಕರು
பெற்றோர்,ಪೋಷಕ
பெற்றோர் அலுவலகம்,ಪೋಷಕ ಕಚೇರಿ
சமமான சிறப்பானது,ಸರ್ವಶ್ರೇಷ್ಠ
பரி பாசு,ಪಾರಿ ಪಾಸು
சமநிலை,ಸಮಾನತೆ
பாராளுமன்றம்,ಸಂಸತ್ತು
பகுதி,ಭಾಗ
பகுதி கோப்பு,ಭಾಗ ಫೈಲ್
பகுதி,ಭಾಗಶಃ
பங்கேற்க,ಭಾಗವಹಿಸು
குறிப்பாக,ನಿರ್ದಿಷ್ಟ
விவரங்கள்,Particulars
பகிர்வு,ವಿಭಾಗ
கூட்டாளர்,ಪಾಲುದಾರ
கூட்டாண்மை பத்திரம்,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
பகுதி கட்டணம்,ಭಾಗ ಪಾವತಿ
பகுதி நேரம்,ಅರೆಕಾಲಿಕ
கட்சி,ಪಕ್ಷ
சம மதிப்பு,ಸಮಾನ ಮೌಲ್ಯ
பாஸ்,ಉತ್ತೀರ್ಣ
பத்தியில்,ಅಂಗೀಕಾರ
கடவுச்சொல்,ಗುಪ್ತಪದ
காப்புரிமை,ಪೇಟೆ
புரவலர்,ಪೋಷಕ
செலுத்துங்கள்,ಪಾವತಿ
பணம் செலுத்து,ಬಿಲ್ ವೇತನ
ஊதிய சான்றிதழ்,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
காவலன்,ವೇತನ ದಿನ
பணம் செலுத்துபவர்,ಪಾವತಿಸುವವನು
பணம் செலுத்துபவர்,ಪಾವತಿಸುವವನು
கட்டணம்,ಪಾವತಿ
செலுத்துங்கள்,ತೀರಿಸು
ஊதிய ஆர்டர்,ವೇತನ ಆದೇಶ
கட்டண ரோல்,ಪೇ ರೋಲ್
சம்பள விகிதம்,ಪೇ ಸ್ಕೇಲ್
பண,ಗುಪ್ತವಾದ
தண்டனை,ದಂಡ
தண்டனை குறியீடு,ದಂಡ ಸಂಹಿತೆ
தண்டனை வட்டி,ದಂಡದ ಬಡ್ಡಿ
அபராதம் விதிக்கவும்,ದಂಡಿಸು
தண்டம்,ದಂಡ
நிலுவையில் உள்ளது,ಬಾಕಿ ಉಳಿದಿದೆ
வேலைநிறுத்தம்,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
ஓய்வூதியம்,ಪಿಂಚಣಿ
ஓய்வூதியம்,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
ஓய்வூதியதாரர்,ಪಿಶಕ್ತಾರ
ஓய்வூதிய திட்டம்,ಪಿಂಚಣಿ ಯೋಜನೆ
ஓராண்டுக்கு,ವರ್ಷಕ್ಕೆ
ஒரு தாங்கி,ಪ್ರತಿ ಧಾರಕ
தனிநபர் (= ஒரு தலைக்கு),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
சதவீதம்,ಶೇಕಡಾ
வற்றாத,ದೀರ್ಘಕಾಲಿಕದ
முன்னுரிமை கொள்முதல்,ಆದ್ಯತೆಯ ಖರೀದಿ
நிகழ்த்துங்கள்,ನಿರ್ವಹಿಸು
செயல்திறன்,ಪ್ರದರ್ಶನ
காலம்,ಅವಧಿ
குறிப்பிட்ட கால,ನಿಯತಕಾಲಿಕ
மதிப்பாய்வு செய்யப்பட்ட காலம்,ಪರಿಶೀಲನೆಯ ಅವಧಿ
தவறான,ಸುಳ್ಳುತನ
சலுகைகளை,ವಿಶ್ವಾಸಾರ್ಹ
நிரந்தர,ಶಾಶ್ವತ
ஒரு மாதத்திற்கு,ಪ್ರತಿ ಪುರುಷರು
அனுமதிக்கப்படுகிறது,ಅನುಮತಿ
அனுமதி,ಅನುಮತಿ
அனுமதி,ಅನುಮತಿ
அனுமதிக்கப்பட்டது,ಅನುಮತಿ
நிரந்தர,ಶಾಶ್ವತವಾದ
நிரந்தரம்,ಶಾಶ್ವತತೆ
தேவைகள் (= சலுகைகள்),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
தனிப்பட்ட,ವೈಯಕ್ತಿಕ
தனிப்பட்ட சொத்துக்கள்,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
தனிப்பட்ட பிணைப்பு,ವೈಯಕ್ತಿಕ ಬಂಧ
ஆளுமை,ವ್ಯಕ್ತಿತ್ವ
ஆளுமை அல்லாத கிராட்டா,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
பணியாளர்கள்,ಸಿಬ್ಬಂದಿ
பணியாளர் கொள்கை,ಸಿಬ್ಬಂದಿ ನೀತಿ
முன்னோக்கு,ದೃಷ್ಟಿಕೋನ
தூண்டுதல்,ಮನವೊಲಿಕೆ
பொருத்தமானது,ಉಪಾಧ್ಯಕ್ಷ
பரிசோதனை,ಪಠಣ
மனு,ಮನವಿ
மனுதாரர்,ಅರ್ಜಿದಾರ
கட்டம்,ಹಂತ
புகைப்படம்,.ಾಯಾಚಿತ್ರ
ஃபோட்டோஸ்டாட்,ಗಾಡಿ
உடல் சோதனை,ದೈಹಿಕ ಪರಿಶೀಲನೆ
உடல் குறைபாடு,ದೈಹಿಕ ದೋಷ
உடற்கல்வி,ದೈಹಿಕ ಶಿಕ್ಷಣ
உடல் ஊனமுற்றோர்,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
உடல் சரிபார்ப்பு,ದೈಹಿಕ ಪರಿಶೀಲನೆ
துண்டு துண்டாக,ತುಂಡು ತುಂಡು
துண்டு விகிதம்,ತುಂಡು ದರ
யாத்ரீகர்,ಯಾತ್ರಿಕ
பைலட் திட்டம்,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
முள்,ಗಡಿ
வேலை வாய்ப்பு சேவை,ನಿಯೋಗ ಸೇವೆ
பிறந்த இடம்,ಹುಟ್ಟಿದ ಸ್ಥಳ
வேலை செய்யும் இடம்,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
வாதி,ವಾದಿ
திட்டம்,ಯೋಜಿಸು
திட்டமிடல்,ಯೋಜನೆ
ஆலை,ಸಸ್ಯ
ஆட்டக்காரர்,ಆಟಗಾರ
மனு,ಮನವಿ
வாதி,ಮನವಿ
பொது வாக்கெடுப்பு,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
உறுதிமொழி,
முழுமையான அமர்வு,ಸಮಗ್ರ ಅಧಿವೇಶನ
பிளெனிபோடென்டரி,ಪಟ್ಟು
அஸ்திவார பகுதி,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
கொள்கை,ನೀತಿ
அரசியல் செயல்பாடு,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
கருத்து கணிப்பு,ಮತದಾನ
மாசுபாடு,ಮಾಲಿನ್ಯ
அரசியல்,ರಾಜಕೀಯ
குளம்,ಕೊಳ
போர்ட்ஃபோலியோ,ಭಾಗ
நிலை,ಸ್ಥಾನ
நேர்மறை,ಧನಾತ್ಮಕ
அஞ்சல்,ಚೂರುಚೂರು
பின் தேதியிட்ட,ನಂತರದ
பிந்தைய காரணி அனுமதி,ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ
முதுகலை,ಸ್ನಾತಕೋತ್ತರ
மரணத்திற்குப் பிந்தைய,ಮರಣೋತ್ತರ
இடுகை,ಹತೋಟಿ
பிரேத பரிசோதனை,ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ
ஒத்திவைக்கவும்,ಮುಂದೂಡು
போஸ்ட்ஸ்கிரிப்ட் (பி.எஸ்.),ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.)
சக்தி,ಅಧಿಕಾರ
அங்கீகாரம் பெற்ற நபர்,ವಕೀಲರ ಅಧಿಕಾರ
நடைமுறையில்,ಪ್ರಾಯೋಗಿಕ
பயிற்சி,ಅಭ್ಯಾಸ
முன் தணிக்கை,ಪೂರ್ವ-ಪಾಲನೆ
முன்னெச்சரிக்கை,ಮುನ್ನೆಚ್ಚರಿಕೆ
முன்னோடி,ಪೂರ್ವನಿದರ್ಶನವನ್ನು
துல்லியமானது,ನಿಖರವಾಗಿ
துல்லியமான,ನಿಖರವಾದ
தடை,ಪ್ರತಿಬಂಧಿಸು
முன்நிபந்தனை,ಪೂರ್ವ -ಸುಗಂಧ
முன்னோடி,ಪೂರ್ವವರ್ತಿ
முதன்மையானதாக,ಪ್ರಧಾನ
முன்னுரை,ಮುನ್ನುಡಿ
விரும்புங்கள்,ಆದ್ಯತೆ
பாரபட்சம்,ಪೂರ್ವಸಿದ್ಧತೆ
பூர்வாங்க,ಪೂರ್ವಭಾವಿ
முன்கூட்டியே,ಅಕಾಲಿಕ
வளாகம்,ಆವರಣ
பிரீமியம்,ಪ್ರಬಲ
ப்ரீபெய்ட்,ಪೂರ್ವದ
ப்ரீபெய்ட் கார்டு,ಪ್ರಥಮದ ಚೀಟಿ
முன் திட்டமிடப்பட்ட,ಮೊದಲೇ ಯೋಜಿಸಿದ
ப்ரீபோன்,ಹೆಗ್ಗರು
முன் பெறப்பட்ட மசோதா,ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ
