English,Marathi
"Multischedule
 Private line","मल्टीस्केड्यूल
 खाजगी ओळ"
Multistation,मल्टीस्टेशन
"Multitask
 Operation","बहु कार्य
 ऑपरेशन"
Multithreading,मल्टीथ्रेडिंग
"Multiunit
 Processor","मल्टीयुनिट
 प्रोसेसर"
Multiuser system,मल्टिअर्स सिस्टम
Multivalued logic,मल्टीव्हल्यूज्ड लॉजिक
Multivibrater,मल्टीव्हिब्रेटर
"Multiway search
 Tree","मल्टीवे शोध
 झाड"
Mutual exclusion,परस्पर बहिष्कार
"Mutual
 Information","परस्पर
 माहिती"
"Mutual pair
 Capacitance","परस्पर जोडी
 कॅपेसिटन्स"
NAND,नंद
NAND element,नंद घटक
NAND function,नंद फंक्शन
NAND operation,नंद ऑपरेशन
Nano processor,नॅनो प्रोसेसर
"Nanoprogram
 Store","नॅनोप्रोग्राम
 स्टोअर"
Narrow band,अरुंद बँड
National character,राष्ट्रीय चारित्र्य
"National
 Requirement","राष्ट्रीय
 आवश्यकता"
Native attachment,मूळ संलग्नक
Native code,नेटिव्ह कोड
Native compiler,नेटिव्ह कंपाईलर
Natural binary,नैसर्गिक बायनरी
"Natural function
 Generator","नैसर्गिक कार्य
 जनरेटर"
Natural language,नैसर्गिक भाषा
"Natural language
 System","नैसर्गिक भाषा
 प्रणाली"
Needle,सुई
Negate,नकार द्या
Negative entry,नकारात्मक नोंद
Negative feedback,नकारात्मक अभिप्राय
Negative logic,नकारात्मक तर्कशास्त्र
Negative true logic,नकारात्मक सत्य तर्कशास्त्र
Negentropy,नेगेन्ट्रोपी
"NEITHER-NOR
 Operation (NOR--
 Operation)","दोन्हीपैकी एक नाही
 ऑपरेशन (नाही--
 ऑपरेशन)"
Neper,नेपर
"Nested command
 List","नेस्टेड कमांड
 यादी"
Nested macros,नेस्टेड मॅक्रो
Nesting level,घरटे पातळी
Nesting store,नेस्टिंग स्टोअर
Net structure,निव्वळ रचना
"Network access
 Control","नेटवर्क प्रवेश
 नियंत्रण"
"Network access
 Machine","नेटवर्क प्रवेश
 मशीन"
"Network access
 Pricing","नेटवर्क प्रवेश
 किंमत"
Network analog,नेटवर्क एनालॉग
Network analyzer,नेटवर्क विश्लेषक
"Network
 Application","नेटवर्क
 अर्ज"
"Network
 Architecture","नेटवर्क
 आर्किटेक्चर"
"Network
 Awareness","नेटवर्क
 जागरूकता"
"Network
 Component","नेटवर्क
 घटक"
"Network
 Congestion","नेटवर्क
 गर्दी"
Network constant,नेटवर्क स्थिर
"Network control
 Mode","नेटवर्क नियंत्रण
 मोड"
"Network control
 Phase","नेटवर्क नियंत्रण
 टप्पा"
"Network control
 Program
 Generation","नेटवर्क नियंत्रण
 कार्यक्रम
 पिढी"
"Network control
 Signalling unit","नेटवर्क नियंत्रण
 सिग्नलिंग युनिट"
"Network database
 System","नेटवर्क डेटाबेस
 प्रणाली"
Network front end,नेटवर्क फ्रंट एंड
"Network
 Integration","नेटवर्क
 एकत्रीकरण"
Network integrity,नेटवर्क अखंडता
"Network
 Interconnection","नेटवर्क
 इंटरकनेक्शन"
"Network interface
 Machine","नेटवर्क इंटरफेस
 मशीन"
Network layer,नेटवर्क लेयर
"Network load
 Analysis","नेटवर्क लोड
 विश्लेषण"
Network node,नेटवर्क नोड
Network operator,नेटवर्क ऑपरेटर
Network path,नेटवर्क पथ
Network port,नेटवर्क पोर्ट
Network theory,नेटवर्क सिद्धांत
Network timing,नेटवर्क वेळ
Network toplogy,नेटवर्क टॉप्लॉजी
"Network virtual
 Terminal","नेटवर्क आभासी
 टर्मिनल"
Neutral ground,तटस्थ ग्राउंड
Neutral relay,तटस्थ रिले
"Neutral
 Transmission","तटस्थ
 संसर्ग"
New input queue,नवीन इनपुट रांग
New line character,नवीन ओळ वर्ण
New pack,नवीन पॅक
New synch,नवीन समक्रमित
Nexus,Nexus
Nibble,Nebe
Nickel delay line,निकेल विलंब ओळ
Nil pointer,शून्य पॉईंटर
Nine's complement,नऊ चे पूरक
"Ninety column
 Card","नव्वद स्तंभ
 कार्ड"
NIP,NIP
"No-consoles
 Condition","नाही ग्राहक
 परिस्थिती"
"Noise
 Characteristic","आवाज
 वैशिष्ट्यपूर्ण"
Noise factor,आवाज घटक
Noise killer,आवाज किलर
Noise lavel,आवाज लावेल
Noiseless coding,गोंगाट नसलेले कोडिंग
Noise margin,आवाज मार्जिन
Noise sequence,आवाज क्रम
Noise source,आवाज स्रोत
Noise temperature,आवाज तापमान
Noisy mode,गोंगाट करणारा मोड
"Non-arithmetic
 Shift (= logical
 Shift)","नॉन-एरिथमेटिक
 शिफ्ट (= तार्किक
 शिफ्ट)"
Non binary logic,नॉन बायनरी लॉजिक
"Non-coded
 Graphics","नॉन-कोडेड
 ग्राफिक्स"
"Non-coherent
 Bundle","सुसंगत
 मोळी"
"Non-coherent
 Modulation
 System","सुसंगत
 मॉड्यूलेशन
 प्रणाली"
Non-compact,नॉन-कॉम्पॅक्ट
Non-conjunction,नॉन-कॉन्जंक्शन
"Non- connected
 Storage","कनेक्ट केलेले नाही
 संचयन"
"Non contiguous
 Item","संयुक्त
 आयटम"
"Non data set
 Clocking","डेटा सेट नाही
 क्लॉकिंग"
"Non-destructive
 Cursor","विनाकारण
 कर्सर"
"Non-destructive
 Read","विनाकारण
 वाचा"
"Non-destructive
 Read operation","विनाकारण
 ऑपरेशन वाचा"
"Non destructive
 Read-out","विनाशकारी
 वाचा"
Non-determinism,नॉन-डिटेरिनिझम
"Non-deterministic
 Automata","नॉन-डिस्ट्रिमिनिस्टिक
 ऑटोमाटा"
Non dial trunk,नॉन डायल ट्रंक
Non-disjunction,नॉन-डिस्झंक्शन
Non equivalence,समानता नाही
"Non equivalence
 Gate","समानता नाही
 गेट"
"Non equivalence
 Operation","समानता नाही
 ऑपरेशन"
"Non-equivalency
 Element","नॉन-समकक्षता
 घटक"
"Non-erasable
 Medium","नॉन-इरेबल
 मध्यम"
"Non-erasable
 Programmable
 Device","नॉन-इरेबल
 प्रोग्राम करण्यायोग्य
 साधन"
"Non-erasable
 Storage","नॉन-इरेबल
 संचयन"
Non-escaping key,नॉन-एस्केपिंग की
"Non-executable
 Statement","एक्झिक्युटेबल न करता
 विधान"
Non-hierarchical cluster analysis,नॉन-पदानुक्रमित क्लस्टर विश्लेषण
Non-impact printer,नॉन-इफेक्ट प्रिंटर
