English,Odiya
Neyman allocation,ନେମାନ୍ ଆବଣ୍ଟନ |
Neyman Pearson theory,ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |
nilpotent element,ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |
nilpotent matrix,ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
node,ନୋଡ୍
non-Abelian group,ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |
non-absolute convergence,ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |
non-algebraic,ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |
non-degenerate,ଅଣ-ଅବକ୍ଷୟ |
non-degenerate basic feasible solution,ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
non-dense,ଅଣ-ଘନ |
non-dense set,ଅଣ-ଘନ ସେଟ୍ |
non-denumerable infinity of points,ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |
non-denumerable set,ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
non-differentiable,ଅଣ-ଭିନ୍ନକ୍ଷମ |
non empty subset,ଖାଲି ଖାଲି ଉପସେଟ |
non-Euclidean geometry,ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
non-homogeneous,ଅଣ-ସମଲିଙ୍ଗୀ |
non-intersecting,ବିଚ୍ଛେଦ ନୁହେଁ |
non-linear algebraic equation,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
non-linear differential equation,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
non-linear equation,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
non-linear programming,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
non-linear regression,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
non-linear relationship,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
non-negative integer,ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
non-negative variable,ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
non-parametric test,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
non-probabilistic approach,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
non-singular matrix,ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |
non-symmetric matrix,ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
non-trivial,ଅଣ-ତୁଚ୍ଛ
non-vanishing determinant,ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |
non-void,ଶୂନ୍ୟ ନୁହେଁ |
non-void subset,ଶୂନ୍ୟ ନୁହେଁ |
non-zero determinant,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
NOR gate,NOR ଗେଟ୍ |
normal,ସାଧାରଣ
normal acceleration,ସାଧାରଣ ତ୍ୱରଣ |
normal angle,ସାଧାରଣ କୋଣ
normal curve,ସାଧାରଣ ବକ୍ର
normal density function,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
normal distribution,ସାଧାରଣ ବଣ୍ଟନ |
normal distribution function,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
normal form for the matrix,ମାଟ୍ରିକ୍ସ ପାଇଁ ସାଧାରଣ ଫର୍ମ |
normal frequency,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
normalized curve,ସାଧାରଣ ବକ୍ର
normalized floating point number,ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |
normalizer,ନର୍ମାଲାଇଜର୍
normal matrix,ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |
normal probability curve,ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର
normal probability distribution,ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |
normal subgroup (=distinguished subgroup),ସାଧାରଣ ଉପଗୋଷ୍ଠୀ (= ପୃଥକ ଉପଗୋଷ୍ଠୀ)
normed linear space,ସାଧାରଣ ରେଖା ସ୍ପେସ୍ |
norm of a vector,ଏକ ଭେକ୍ଟରର ଆଦର୍ଶ |
NOT gate,ଗେଟ୍ ନୁହେଁ |
nowhere dense set,କ d ଣସି ସ୍ଥାନରେ ଘନ ସେଟ୍ ନାହିଁ |
null hypothesis,ଶୂନ୍ୟ ଅନୁମାନ
null matrix,ନଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
null set,ନଲ୍ ସେଟ୍ |
null vector,ନଲ୍ ଭେକ୍ଟର୍ |
number,ସଂଖ୍ୟା
number axis,ସଂଖ୍ୟା ଅକ୍ଷ
number system,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
numeral,ସଂଖ୍ୟା
numeration,ସଂଖ୍ୟା
numerator,ସଂଖ୍ୟା
numerical coefficient,ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା
numerical computation,ସାଂଖ୍ୟିକ ଗଣନା
numerical differentiation,ସାଂଖ୍ୟିକ ଭିନ୍ନତା |
numerical method,ସାଂଖ୍ୟିକ ପଦ୍ଧତି |
n-vector,n- ଭେକ୍ଟର୍ |
n-vector space,n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
object,ବସ୍ତୁ
objective function,ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍
oblique,oblique
oblique asymptote,oblique asymptote |
oblique axis,oblique axis
oblique section,oblique ବିଭାଗ |
observation,ପର୍ଯ୍ୟବେକ୍ଷଣ
observed frequency,ବାରମ୍ବାର ଦେଖାଯାଏ |
obtuse angle,obtuse କୋଣ |
octagon,ଅଷ୍ଟାଙ୍ଗ
octahedron,ଅଷ୍ଟାଡ୍ରନ୍ |
octal system,ଅକ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
octant,ଅଷ୍ଟାଣ୍ଟ
odd,ଅଦ୍ଭୁତ
odd curve,ଅଦ୍ଭୁତ ବକ୍ର
odd number,ଅଦ୍ଭୁତ ସଂଖ୍ୟା
odd permutation,ଅଦ୍ଭୁତ ଅନୁମତି
odd polynomial,ଅଦ୍ଭୁତ ବହୁଭୂତ |
ogive,ogive
one to one correspondence,ଗୋଟିଏରୁ ଗୋଟିଏ ଚିଠି
one to one function,ଗୋଟିଏ ରୁ ଗୋଟିଏ କାର୍ଯ୍ୟ
one to one map,ଗୋଟିଏରୁ ଗୋଟିଏ ମାନଚିତ୍ର
one-way classification,ଏକପାଖିଆ ବର୍ଗୀକରଣ |
onto map,ମାନଚିତ୍ରରେ
open,ଖୋଲ |
open ball,ଖୋଲା ବଲ୍ |
open interval,ଖୋଲା ବ୍ୟବଧାନ
open ray,ଖୋଲା କିରଣ
open set,ଖୋଲା ସେଟ୍ |
operation,ଅପରେସନ୍
operational research,କାର୍ଯ୍ୟକ୍ଷମ ଅନୁସନ୍ଧାନ |
operations research,ଅପରେସନ୍ ଗବେଷଣା |
operator,ଅପରେଟର୍
opposite angle,ବିପରୀତ କୋଣ |
opposite event,ବିପରୀତ ଘଟଣା |
optimal basic feasible solution,ସର୍ବୋତ୍କୃଷ୍ଟ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
optimal condition,ସର୍ବୋତ୍କୃଷ୍ଟ ଅବସ୍ଥା
optimal lot size,ସର୍ବୋତ୍କୃଷ୍ଟ ଲଟ୍ ଆକାର |
optimal value,ସର୍ବୋତ୍କୃଷ୍ଟ ମୂଲ୍ୟ
optimum,ସର୍ବୋତ୍କୃଷ୍ଟ
orbit,କକ୍ଷପଥ
order,କ୍ରମ
ordered pair,ଅର୍ଡର ହୋଇଥିବା ଯୋଡି |
ordered set,ଅର୍ଡର ସେଟ୍ |
ordering,ଅର୍ଡର
order of a determinant,ଏକ ନିର୍ଣ୍ଣୟକାରୀଙ୍କ କ୍ରମ |
order of a group,ଏକ ଗୋଷ୍ଠୀର କ୍ରମ |
order of a matrix,ଏକ ମାଟ୍ରିକ୍ସର କ୍ରମ |
order of an element in a group,ଏକ ଗୋଷ୍ଠୀର ଏକ ଉପାଦାନର କ୍ରମ |
order of differential equation,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର କ୍ରମ |
order of operation,କାର୍ଯ୍ୟର କ୍ରମ
order of zero,ଶୂନ୍ୟର କ୍ରମ |
ordinal number,କ୍ରମିକ ସଂଖ୍ୟା
ordinary differential equation,ସାଧାରଣ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ordinate,ଅର୍ଡିନେଟ୍ କରନ୍ତୁ |
oreintability,oreintability |
orientation,ଆଭିମୁଖ୍ୟ
orientation of surface,ଭୂପୃଷ୍ଠର ଆଭିମୁଖ୍ୟ
origin,ଉତ୍ପତ୍ତି
origin of coordinates,ସଂଯୋଜନାଗୁଡ଼ିକର ଉତ୍ପତ୍ତି |
orthocentre,orthocentre
orthogonal,orthogonal
orthogonal axes,ଅର୍ଗୋଗୋନାଲ୍ କୁମ୍ଭ |
orthogonal family,ଅର୍ଥୋଗୋନାଲ୍ ପରିବାର |
orthogonal group,orthogonal ଗୋଷ୍ଠୀ |
orthogonality condition,orthogonality ଅବସ୍ଥା |
orthogonalization,orthogonalization
orthogonal matrix,ଅର୍ଥୋଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
orthonormal,orthonormal
orthonormal basis,orthonormal ଆଧାର |
oscillation,ଦୋହରିବା |
oscillation of a function,ଏକ କାର୍ଯ୍ୟର ଦୋହରିବା |
oscillatory function,ଦୋହରିବା କାର୍ଯ୍ୟ |
osculating,ଘୂର୍ଣ୍ଣନ
outer product,ବାହ୍ୟ ଉତ୍ପାଦ
output,ଆଉଟପୁଟ୍
overdetermined system,ଅତ୍ୟଧିକ ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରଣାଳୀ |
paired comparision,ଯୁଗ୍ମ ତୁଳନା
pairwise disjoint,ଯୁଗ୍ମ ବିଚ୍ଛେଦ |
pairwise independent,ଯୁଗ୍ମ ଭାବରେ ସ୍ୱାଧୀନ |
parallel forces,ସମାନ୍ତରାଳ ଶକ୍ତି |
parallelogram,ସମାନ୍ତରାଳ
parallelogram of forces,ଶକ୍ତିର ସମାନ୍ତରାଳ
parallelogram of velocities,ବେଗର ସମାନ୍ତରାଳ
parallelopiped,ସମାନ୍ତରାଳ
parameter,ପାରାମିଟର
parameter free (=nonparametric),ପାରାମିଟର ମୁକ୍ତ (= ଅଣପାରାମେଟ୍ରିକ୍)
parameter of distribution,ବଣ୍ଟନର ପାରାମିଟର
parametric,ପାରାମିଟର
parametric coordinate,ପାରାମେଟ୍ରିକ୍ କୋର୍ଡିନେଟ୍ |
parametric curve,ପାରାମିଟ୍ରିକ୍ ବକ୍ର
parametric equation,ପାରାମିଟ୍ରିକ୍ ସମୀକରଣ
parametric linear programming,ପାରାମେଟ୍ରିକ୍ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
parametric method,ପାରାମେଟ୍ରିକ୍ ପଦ୍ଧତି |
parametric objective function,ପାରାମେଟ୍ରିକ୍ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍
parametric programming,ପାରାମେଟ୍ରିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
parametric representation,ପାରାମେଟ୍ରିକ୍ ଉପସ୍ଥାପନା |
parametrization,ପାରାମିଟରାଇଜେସନ୍
parenthesis,ବନ୍ଧନୀ
parenthesis notation,ବନ୍ଧନୀ ନୋଟିସ
parent population,ପିତାମାତା ଜନସଂଖ୍ୟା |
Pareto curve,ପାରେଟୋ ବକ୍ର
parity check,ଯୁଗଳ ଯାଞ୍ଚ |
partial confounding,ଆଂଶିକ ଦ୍ୱନ୍ଦ୍ୱ |
partial correlation,ଆଂଶିକ ସମ୍ବନ୍ଧ
partial derivative,ଆଂଶିକ ଡେରିଭେଟିଭ୍ |
partial differential equation,ଆଂଶିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
partial differentiation,ଆଂଶିକ ଭିନ୍ନତା |
partial fraction,ଆଂଶିକ ଭଗ୍ନାଂଶ
partial integration,ଆଂଶିକ ଏକୀକରଣ
partially ordered,ଆଂଶିକ ଅର୍ଡର |
partially ordered set,ଆଂଶିକ ଅର୍ଡର ସେଟ୍ |
partial order,ଆଂଶିକ କ୍ରମ |
partial regression coefficient,ଆଂଶିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
partial sum,ଆଂଶିକ ରାଶି
particle,କଣିକା
particular case,ନିର୍ଦ୍ଦିଷ୍ଟ ମାମଲା |
particular integral,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
particular solution,ନିର୍ଦ୍ଦିଷ୍ଟ ସମାଧାନ |
partition,ବିଭାଜନ
partitioning of matrices,ମାଟ୍ରିକଗୁଡ଼ିକର ବିଭାଜନ
partition value,ବିଭାଜନ ମୂଲ୍ୟ
Pascal triangle,ପାସ୍କାଲ୍ ତ୍ରିରଙ୍ଗା |
pattern,ନମୁନା
pattern function,ନମୁନା କାର୍ଯ୍ୟ
pattern problem,ନମୁନା ସମସ୍ୟା
payload velocity,ପେଲୋଡ୍ ବେଗ |
payoff function,ପେ ଅଫ୍ ଫଙ୍କସନ୍
payoff matrix,ପେ ଅଫ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
p-basis,p- ଆଧାର
p-chart,p- ଚାର୍ଟ
Peano curve,ପିଆନୋ ବକ୍ର
Peano space,ପିଆନୋ ସ୍ପେସ୍ |
pedal equation,ପେଡାଲ୍ ସମୀକରଣ |
percent,ଶତକଡା
percentage,ଶତକଡା
percentage error,ଶତକଡା ତ୍ରୁଟି |
percentage frequency,ଶତକଡା ଆବୃତ୍ତି
percentage increase,ପ୍ରତିଶତ ବୃଦ୍ଧି
percentage of error,ତ୍ରୁଟିର ଶତକଡା
percent decrease,ଶତକଡା ହ୍ରାସ |
percentile,ଶତକଡା
perfect cube,ସଂପୂର୍ଣ୍ଣ କ୍ୟୁବ୍ |
perfect gas,ସଂପୂର୍ଣ୍ଣ ଗ୍ୟାସ |
perfect number,ସଂପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
perfect set,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
perfect square,ସଂପୂର୍ଣ୍ଣ ବର୍ଗ
perfect square expression,ସଂପୂର୍ଣ୍ଣ ବର୍ଗ ଅଭିବ୍ୟକ୍ତି |
perimeter,ପରିସୀମା
period,ଅବଧି
periodic curve,ପର୍ଯ୍ୟାୟ ବକ୍ର
periodic disturbances,ପର୍ଯ୍ୟାୟକ୍ରମେ ବିଶୃଙ୍ଖଳା |
periodic function,ପର୍ଯ୍ୟାୟ କାର୍ଯ୍ୟ
periodic motion,ପର୍ଯ୍ୟାୟ ଗତି |
period of revolution,ବିପ୍ଳବର ଅବଧି
period of rotation,ଘୂର୍ଣ୍ଣନ ଅବଧି
periodogram,ପିରିୟଡୋଗ୍ରାମ୍ |
peripheral,ପେରିଫେରାଲ୍ |
permissible,ଅନୁମତିପ୍ରାପ୍ତ
permissible limit of error,ତ୍ରୁଟିର ଅନୁମତି ସୀମା |
permutation,ଅନୁମତି
permutation group,ଅନୁମତି ଗୋଷ୍ଠୀ |
permutation matrix,ପର୍ମୁଟେସନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
permutation method,ଅନୁମତି ପଦ୍ଧତି |
perpendicular,ପର୍ପେଣ୍ଡିକୁଲାର୍ |
perpendicularity,p ର୍ଦ୍ଧ୍ୱରେ
perpendicularly,p ର୍ଦ୍ଧ୍ୱରେ |
perpendicular plane,ଲମ୍ବ ବିମାନ
personnel-assignment problem,କର୍ମଚାରୀ-ଆସାଇନମେଣ୍ଟ ସମସ୍ୟା |
PERT (program evaluation review technique),PERT (ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ techni ଶଳ)
perturbation,ବିଘ୍ନ
perturbation problem,ବିଘ୍ନ ସମସ୍ୟା |
perturbed problem,ବିଚଳିତ ସମସ୍ୟା |
phase,ପର୍ଯ୍ୟାୟ
phase angle,ପର୍ଯ୍ୟାୟ କୋଣ
phase difference,ପର୍ଯ୍ୟାୟ ପାର୍ଥକ୍ୟ |
phase displacement,ପର୍ଯ୍ୟାୟ ବିସ୍ଥାପନ
physical astronomy,ଶାରୀରିକ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
physical constant,ଶାରୀରିକ ସ୍ଥିର |
physical parameter,ଭ physical ତିକ ପାରାମିଟର |
physical pendulum,ଶାରୀରିକ ପେଣ୍ଡୁଲମ୍ |
physical quantity,ଭ physical ତିକ ପରିମାଣ |
physical sciences,ଭ physical ତିକ ବିଜ୍ଞାନ |
pictograph,ଚିତ୍ର
pictor,ଚିତ୍ରକାର
piecewise continuous function,ସମାନ ଭାବରେ କ୍ରମାଗତ କାର୍ଯ୍ୟ |
piecewise linear,ସମାନ ଭାବରେ ର ar ଖ୍ୟ |
piecewise linear function,ସମାନ ଭାବରେ ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
piecewise smooth,ସମାନ ଭାବରେ ଚିକ୍କଣ |
pie diagram,ପାଇ ଚିତ୍ର
pilot census,ପାଇଲଟ୍ ଜନଗଣନା |
pilot survey,ପାଇଲଟ୍ ସର୍ଭେ |
pivot,ପିଭଟ୍ |
pivotal element,ମୁଖ୍ୟ ଉପାଦାନ |
Planck's constant,ପ୍ଲାନ୍କର ସ୍ଥିର |
Planck's law,ପ୍ଲାନ୍କର ନିୟମ |
plane,ବିମାନ
plane angle,ବିମାନ କୋଣ
plane boundary,ବିମାନ ସୀମା
plane curve,ବିମାନ ବକ୍ର
plane figure,ବିମାନ ଚିତ୍ର
plane geometry,ବିମାନ ଜ୍ୟାମିତି |
plane motion,ବିମାନ ଗତି
plane of projection,ପ୍ରୋଜେକ୍ଟର ବିମାନ
plane of reference,ରେଫରେନ୍ସ ବିମାନ
plane of symmetry,ସମୃଦ୍ଧତାର ବିମାନ |
planet,ଗ୍ରହ
planetarium,ଗ୍ରହ ଗ୍ରହ
planetary motion,ଗ୍ରହ ଗତି |
planetary system,ଗ୍ରହ ପ୍ରଣାଳୀ |
plane trigonometry,ବିମାନ ଟ୍ରାଇଗୋନେଟ୍ରି |
plane wave,ବିମାନ ତରଙ୍ଗ |
planning horizon,ରାଶି ଯୋଜନା
plasma,ପ୍ଲାଜ୍ମା
plastic,ପ୍ଲାଷ୍ଟିକ୍
platykurtic curve,platykurtic ବକ୍ର
platykurtosis,platykurtosis
plot,ଭୂଖଣ୍ଡ
plotted,ଷଡ଼ଯନ୍ତ୍ର
plotted frequency distribution,ଚକ୍ରାନ୍ତ ଫ୍ରିକ୍ୱେନ୍ସି ବଣ୍ଟନ |
plotter,ଷଡଯନ୍ତ୍ରକାରୀ
plotting,ଷଡଯନ୍ତ୍ର
plotting of curve,ବକ୍ର ଚକ୍ରାନ୍ତ
plus,ଅଧିକ
plus formula,ପ୍ଲସ୍ ଫର୍ମୁଲା |
point at infinity,ଅସୀମତାକୁ ସୂଚାନ୍ତୁ |
point estimate,ପଏଣ୍ଟ ଆକଳନ |
point estimation,ବିନ୍ଦୁ ଆକଳନ
point mass,ପଏଣ୍ଟ ମାସ
point of accumulation,ଜମା ବିନ୍ଦୁ |
point of analyticity,ବିଶ୍ଳେଷଣର ବିନ୍ଦୁ |
point of condensation,ଘନୀଭୂତ ବିନ୍ଦୁ |
point of incidence,ଘଟଣା
point of infinite discontinuity,ଅସୀମ ବିଚ୍ଛିନ୍ନତା ବିନ୍ଦୁ |
point of intersection,ଛକ ବିନ୍ଦୁ
point of non-uniform convergence,ଅଣ ୟୁନିଫର୍ମ ସମ୍ମିଶ୍ରଣର ବିନ୍ଦୁ |
point of projection,ପ୍ରୋଜେକ୍ଟର ବିନ୍ଦୁ
point of uniform convergence,ସମାନ ସମ୍ମିଶ୍ରଣର ବିନ୍ଦୁ |
point open topology,ଖୋଲା ଟପୋଲୋଜି |
point set,ପଏଣ୍ଟ ସେଟ୍ |
point source,ବିନ୍ଦୁ ଉତ୍ସ |
pointwise closed,ନିର୍ଦ୍ଦିଷ୍ଟ ଭାବରେ ବନ୍ଦ |
pointwise closure,ବିନ୍ଦୁ ବନ୍ଦ
pointwise convergence,ବିନ୍ଦୁ ବିନ୍ଦୁ
pointwise discontinuous function,ନିର୍ଦ୍ଦିଷ୍ଟ ଭାବରେ ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ |
pointwise topology,ବିନ୍ଦୁ ଅନୁଯାୟୀ ଟପୋଲୋଜି |
Poisson arrival,ପଏସନ୍ ଆଗମନ |
Poisson integral,ପଏସନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
Poisson problem,ପଏସନ୍ ସମସ୍ୟା |
Poisson's distribution,ପଏସନ୍ ବଣ୍ଟନ |
Poisson's equation,ପଏସନ୍ ର ସମୀକରଣ |
Poisson's integral formula,ପଏସନ୍ ର ଅବିଚ୍ଛେଦ୍ୟ ସୂତ୍ର |
polar,ପୋଲାର
polar angle,ପୋଲାର କୋଣ
polar axis,ପୋଲାର ଅକ୍ଷ
polar cap,ପୋଲାର କ୍ୟାପ୍ |
polar coordinate,ପୋଲାର ସଂଯୋଜନା |
polar radius of earth,ପୃଥିବୀର ପୋଲାର ବ୍ୟାସାର୍ଦ୍ଧ |
pole,ପୋଲ
pole of order-n,କ୍ରମର ପୋଲ- n
pole of wave front,ତରଙ୍ଗ ସାମ୍ନାରେ ଥିବା ପୋଲ |
pole singularity,ପୋଲ ଏକକତା |
policy-space,ନୀତି-ସ୍ଥାନ
