Marathi,Malayalam
दूषित,അഴിമതിയില്ലാത്ത
अविनाशी,നശിപ്പിക്കാനാവാത്ത
ऊर्जा संवर्धन,ഊർജ്ജ സംരക്ഷണം
अनिलेक्ट्रॉनी,അനിലക്ട്രോണി
नॉन-हायड्रोजन प्रणाली,നോൺ-ഹൈഡ്രജൻ സിസ്റ്റം
अपूर्णांक संख्या,ഭിന്നസംഖ്യ
निनावी संपर्क,അജ്ഞാത കോൺടാക്റ്റ്
न विभाज्य जाळी,നോൺ-ഡിവിജബിൾ ലാറ്റിസ്
संधीसाधू,അവസരവാദി
नातेवाईक नसलेले,ബന്ധുമല്ലാത്ത
अलौकिक,അന്യഗ്രഹ
सुपर कंडक्टर,സൂപ്പർ കണ്ടക്ടർ
नॉन-ट्रान्झिशनल घटक,നോൺ-ട്രാൻസിഷണൽ ഘടകങ്ങൾ
असमान अभिसरण,മോശം ഒത്തുചേരൽ
शून्य नसलेली फिरकी,നോൺ-സീറോ സ്പിൻ
किंवा पूरक,അല്ലെങ്കിൽ സപ്ലിമെന്റ്
सामान्य प्रवेग,സാധാരണ ത്വരണം
"उत्तेजित अणू, सामान्य अणू","ആവേശമില്ലാത്ത ആറ്റം, സാധാരണ ആറ്റം"
"सामान्य, सामान्य, सामान्य","സാധാരണ, സാധാരണ, സാധാരണ"
सामान्यीकरण,നോർമലൈസേഷൻ
सामान्य चुंबकत्व,സാധാരണ കാന്തികത
मानक दबाव,സ്റ്റാൻഡേർഡ് മർദ്ദം
मानक तापमान,സാധാരണ താപനില
साधा geman triad,ലളിതമായ ജെമൻ ട്രയാഡ്
उत्तर द्या,ഉത്തരം
"nasa, नाकपुड्या, नाक","നാസ, മൂക്ക്, മൂക്ക്"
"नोटेशन, नोटेशन, नोटेशन पद्धत, नोटेशन पद्धत","നൊട്ടേഷൻ, നൊട്ടേഷൻ, നൊട്ടേഷൻ രീതി, നൊട്ടേഷൻ രീതി"
स्वर,വോക്കൽ
गेट नाही गेट नाही,ഗേറ്റ് അല്ല ഗേറ്റ് ഇല്ല
चंकी,ചങ്കി
"आण्विक, आण्विक","ആണവ, ആണവ"
"न्यूक्लियस ऑर्गन, न्यूक्लियस एग्रीगेट","അണുകേന്ദ്രം, ന്യൂക്ലിയസ് അഗ്രഗേറ്റ്"
अणुबॉम्ब अणुबॉम्ब,അണുബോംബ് ന്യൂക്ലിയർ ബോംബ്
आण्विक स्फोट,ആണവ സ്ഫോടനം
"आण्विक आयसोमेरिझम, आण्विक अणुभट्टी","ന്യൂക്ലിയർ ഐസോമെറിസം, ന്യൂക്ലിയർ റിയാക്ടർ"
आण्विक पातळी आण्विक ऊर्जा पातळी,ആണവോർജ്ജ നില
परमाणु अणुभट्टी अणुभट्टी,ആണവ റിയാക്ടർ ആണവ റിയാക്ടർ
परमाणु प्रजाती परमाणु प्रजाती,ന്യൂക്ലിയർ സ്പീഷീസ് ന്യൂക്ലിയർ സ്പീഷീസ്
"आण्विक फिरकी, आण्विक फिरकी","ന്യൂക്ലിയർ സ്പിൻ, ന്യൂക്ലിയർ സ്പിൻ"
न्यूक्लिएशन,ന്യൂക്ലിയേഷൻ
न्यूक्लिओन,ന്യൂക്ലിയോൺ
"केंद्रक, केंद्रक, केंद्रक","ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്"
शून्य,പൂജ്യം
शून्य विक्षेपण स्थिती,പൂജ്യം വ്യതിചലന സ്ഥാനം
संख्यात्मक छिद्र,സംഖ്യാ അപ്പെർച്ചർ
संख्यात्मक आरक्षण,സംഖ്യാ സംവരണം
"वस्तू, शरीर, वस्तू","വസ്തു, ശരീരം, വസ്തു"
"उद्देश (v.), उद्दिष्ट, उद्दिष्ट (सं.)","വസ്തുനിഷ്ഠമായ (വി.), വസ്തുനിഷ്ഠമായ, വസ്തുനിഷ്ഠമായ (എഡി.)"
तिरकस,ചരിഞ്ഞ
"वेधशाळा, वेधशाळा","നിരീക്ഷണാലയം, നിരീക്ഷണാലയം"
निरीक्षण केले,നിരീക്ഷിച്ചു
निरीक्षक,നിരീക്ഷകൻ
स्थापना क्रमांक,സ്ഥാപന നമ്പർ
अष्टचंद्रीय,അഷ്ടഭുജം
अष्टचंद्रीय,അഷ്ടഹെഡ്രൽ
"अष्टक, अष्टक","അഷ്ടകം, അഷ്ടകം"
विषम,വിചിത്രമായ
केंद्राभिमुख,കേന്ദ്രാഭിമുഖം
वर कर्ण,അപ്പ് ഡയഗണൽ
एक्झॉस्ट लोड,എക്സോസ്റ്റ് ലോഡ്
ओम,ഓം
ओमी,ഓമി
ओनसागर चालकता समीकरण,ഓൺസാഗർ ചാലകത സമവാക്യം
"अपारदर्शक, शामक","അതാര്യമായ, സെഡേറ്റീവ്"
अपारदर्शकता,അതാര്യത
"अपारदर्शकता, अपारदर्शकता","അതാര്യത, അതാര്യത"
"दुधाळपणा, दुधाळपणा, उपलब्धता","ക്ഷീരത, ക്ഷീരത, ലഭ്യത"
"अपारदर्शक, अपारदर्शक","അതാര്യമായ, അതാര്യമായ"
"ऑपरेटर, ऑपरेशन","ഓപ്പറേറ്റർ, ഓപ്പറേഷൻ"
"ऑपरेटर, ऑपरेटर, ऑपरेटर","ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ"
विरोधक,എതിരാളി
"विरुद्ध, विरुद्ध","എതിർ, എതിർ"
"ऑप्टिकल, व्हिज्युअल","ഒപ്റ്റിക്കൽ, വിഷ്വൽ"
"व्हिज्युअल, ऑप्टिकल, ऑप्टिकल","വിഷ്വൽ, ഒപ്റ്റിക്കൽ, ഒപ്റ്റിക്കൽ"
ध्रुवीयता,ധ്രുവത
"व्हिज्युअल इलेक्ट्रॉन, ऑप्टिकल इलेक्ट्रॉन","വിഷ്വൽ ഇലക്ട്രോൺ, ഒപ്റ്റിക്കൽ ഇലക്ട്രോൺ"
ऑप्टिकल इमल्शन,ഒപ്റ്റിക്കൽ എമൽഷൻ
भ्रम,ഭ്രമാത്മകത
वरवर पाहता,പ്രത്യക്ഷമായും
polarizer,ധ്രുവീകരണം
ऑप्टिकल अंतर,ഒപ്റ്റിക്കൽ ദൂരം
ऑप्टिकल कॅलरीमीटर,ഒപ്റ്റിക്കൽ കലോറിമീറ്റർ
"ऑप्टिक्स, ऑप्टिक्स","ഒപ്റ്റിക്സ്, ഒപ്റ്റിക്സ്"
इष्टतम,ഒപ്റ്റിമൽ
इष्टतम,ഒപ്റ്റിമൽ
सर्वोत्तमीकरण,ഒപ്റ്റിമൈസേഷൻ
"इष्टतम, इष्टतम","ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ"
"कक्षा, डोळा, नेत्रदर्शक","ഭ്രമണപഥം, കണ്ണ്, ഒഫ്താൽമോസ്കോപ്പ്"
"कक्षीय, कक्षीय (सं.), कक्षीय (V.), नेत्ररोग, डोळा","പരിക്രമണം, പരിക്രമണം (എഡി.), പരിക്രമണം (വി.), ഒഫ്താൽമിക്, കണ്ണ്"
"ऑर्डर, ऑर्डर, पॉवर, रँक, ग्रुप नंबर","ഓർഡർ, ഓർഡർ, പവർ, റാങ്ക്, ഗ്രൂപ്പ് നമ്പർ"
रँक केलेले प्रांत,റാങ്ക് ചെയ്ത പ്രവിശ്യകൾ
"argon, argon baja","ആർഗോൺ, ആർഗോൺ ബജ"
"आणि गेट, किंवा गेट","ഗേറ്റ്, അല്ലെങ്കിൽ ഗേറ്റ്"
अभिमुखता,ഓറിയന്റേഷൻ
अभिमुखता,ഓറിയന്റേഷൻ
"तोंड, रंध्र, गेट","വായ്, സ്തൊമറ്റ, ഗേറ്റ്"
मूळ बिंदू,ഉത്ഭവസ്ഥാനം
उभ्या टोकदार उभ्या,"ലംബമായ കോണീയ, ലംബമായ"
"ऑर्थोगोनॅलिटी, लंबरता","orthogonality, perpendicularity"
समभुज चौकोन,റോംബസ്
