Tamil,Telugu
லேமல்லிடன்கள்,లామెల్లిడెన్స్
லாமியாசி,లామియాసి
லாமியல்ஸ்,లామియల్స్
லேமினா ப்ராப்ரியா,లామినా ప్రొప్రియా
லேமினா,లామినా
லேமினேரியா,లామినారియా
விளக்கு தூரிகை குரோமோசோம்,దీపం బ్రష్ క్రోమోజోమ్
ஈட்டி வடிவானது,లాన్సోలేట్
நில ஆலை,ల్యాండ్ ప్లాంట్
நிலங்கள் நத்தை,ల్యాండ్స్ నత్త
லந்தனா கமாரா,లాంటానా కమారా
லேபராஸ்கோப்,లాపరోస్కోప్
லாபார்டியா,లాపార్టియా
குறைவு வீதம்,లోపం రేటు
லார்க்ஸ்பூர்,లార్క్స్పూర్
லார்வா இறப்பு,లార్వా మరణాలు
லாரிங்கோபார்னக்ஸ்,లారింగోఫారింక్స్
லேசர் மைக்ரோ சர்ஜரி,లేజర్ మైక్రో సర్జరీ
லேசியூரஸ்,లాసియురస్
மறைந்த ப்ளைட்டின்,లేట్ బ్లైట్
தாமதமாக டெவலப்பர்,లేట్ డెవలపర్
தாமதமான வெற்றி இனங்கள்,చివరి జాతులు
தாமதமான மரம்,లేట్ కలప
உள்ளுறை வெப்பம்,గుప్త వేడి
பக்கவாட்டு இணைப்பு,పార్శ్వ అనుబంధం
பக்கவாட்டு மொட்டு,పార్శ్వ మొగ్గ
பக்கவாட்டு சாம்பல் கொம்பு,పార్శ్వ బూడిద కొమ్ము
பக்கவாட்டு வென்ட்ரிக்கிள்,పార్శ్వ జఠరిక
லேடெக்ஸ்,రబ్బరు పాలు
லாதிரஸ் சாடிவஸ்,లాథైరస్ సాటివస్
நட்டு,లాటిస్
லட்டு அமைப்பு,జాలక నిర్మాణం
லாரினீ,లౌరినే
சுயாதீன வகைப்படுத்தல் சட்டம்,స్వతంత్ర వర్గీకరణ చట్టం
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,కారకాలు పరిమితం చేసే చట్టం
பரம்பரை சட்டம்,వారసత్వ చట్టం
பிரித்தல் சட்டம்,విభజన చట్టం
வெப்ப இயக்கவியலின் விதிகள்,థర్మోడైనమిక్స్ చట్టాలు
அடுக்கு,లేయరింగ్
அடுக்கு,లేయరింగ్
கனிமப் பொருளைக் கடத்தல்,ఖనిజ పదార్థాల లీచింగ్
வழி நடத்து,సీసం
முன்னணி ஸ்ட்ராண்ட்,ప్రముఖ స్ట్రాండ్
இலை வயது,ఆకు వయస్సు
இலை மற்றும் துண்டு துரு,ఆకు మరియు స్ట్రిప్ రస్ట్
இலை கத்தி,ఆకు బ్లేడ్
இலை சுருட்டை,ఆకు కర్ల్
இலை நோக்குநிலை,ఆకు ధోరణి
இலை காற்று,ఆకు వెనిషన్
இலை,ఆకు
இலை-பிளேட்,ఆకు-బ్లేడ్
இலை இல்லாதது,ఆకులేనిది
பாய்ச்சல்,దూకి
தோல் இலை,తోలు ఆకు
இடது பெருநாடி வளைவு,బృహద్ధమని వంపు
இடது இருதய தமனி,ఎడమ గుండె ధమని
பருப்பு ஆலை,లెగ్యుమినస్ ప్లాంట్
பருப்பு,చిక్కుళ్ళు
எலுமிச்சை புல்,నిమ్మ గడ్డి
லெமூர்,లెమూర్
லென்ஸ் செல்,లెన్స్ సెల్
லென்ஸ்,లెన్స్
பயறு,కాయధాన్యం
சிறுத்தை,చిరుతపులి
லெபாஸ்,లెపాస్
லெபிஸ்மா (வெள்ளி மீன்),వెండి చేప
தொழுநோய்,కుష్టు వ్యాధి
லெப்டோகோரிசா,లెప్టోకోరిసా
லெப்டோனெமா,లెప్టోనెమా
லெப்டோடின்,లెప్టోటిన్
ஆபத்தான,ప్రాణాంతక
மரணம் பிறழ்வு,ప్రాణాంతక మ్యుటేషన్
லுகோசைட்,ల్యూకోసైట్
லுகோடெர்மா,ల్యూకోడెర్మా
லுகோபிளாஸ்ட்,ల్యూకోప్లాస్ట్
லுகேமியா,లుకేమియా
நெம்புகோல்,లివర్
லெய்டிக்கின் செல்,లేడిగ్ సెల్
லியானா,లియానా
லியனஸ்,లియానస్
பேன்,పేను
லிச்சென்,లైకెన్
வாழ்க்கை சுழற்சி,జీవిత చక్రం
ஆயுள் எதிர்பார்ப்பு,ఆయుర్దాయం
வாழ்க்கை மரபணு,లైఫ్ జన్యువు
வாழ்க்கை வரலாறு,జీవిత చరిత్ర
வாழ்க்கை ஆதரவு திறன்,జీవిత సహాయక సామర్థ్యం
வாழ்க்கை துணை அமைப்பு,జీవిత సహాయక వ్యవస్థ
உயிரற்ற,ప్రాణములేనిది
தசைநார்,లిగమెంట్
லிகேஸ்,లిగేస్
லிகேஷன்,లిగేషన్
லிகர்,లిగర్
ஒளி காயம்,తేలికపాటి గాయం
