Telugu,Hindi
ఎరుపు డేటా పుస్తకం,लुप्तप्राय जीवों की सूची
ఎర్ర నేలలు,लाल मृदा
రెడాక్స్ సంభావ్యత,"रेडॉक्स विभव, अवकरण विभव"
తగ్గిన నమూనా,लघूकृत नमूना
తగ్గిన పంట,लघूकृत जुताई
చక్కెర తగ్గించడం,अपचायी शर्करा
తగ్గింపు,"अपचयन, अवकरण, लघुकरण"
రిఫరెన్స్ పంట,संदर्भ फसल
ప్రతిబింబం గుణకం,परावर्तन गुणांक
ప్రతిబింబం,परावर्तन
రిఫ్లెక్స్డ్ స్టమెన్,प्रतिवर्ती पुंकेसर
వక్రీభవన సూచిక,अपवर्तन सूचकांक
రిఫ్రాక్టోమీటర్,अपवर्तनमापी
పునరుత్పత్తి,"पुनर्जनन, पुनरुद्भवन"
రిజిస్టర్డ్ సీడ్,पंजीकृत बीज
రెగోలిత్,आवरण प्रस्तर
రిగ్రెషన్,समाश्रयण
రిగ్రెషన్ గుణకం,समाश्रयण गुणांक
రెగ్యులేటర్ జన్యువు,नियामक जीन
సాపేక్ష పంట-తీవ్రత సూచిక,सापेक्ष फसल सघनता सूचकांक
సాపేక్ష రద్దీ గుణకం (కె),सापेक्ष सघनता गुणांक (के)
సాపేక్ష వృద్ధి రేటు (RGR),सापेक्ष वृद्धि दर (आर जी आर)
సాపేక్ష ఆర్ద్రత (RH),सापेक्ष आर्द्रता (आर एच)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,सापेक्ष परिसर सूचकांक
సాపేక్ష నీటి కంటెంట్,सापेक्षिक जलांश
సాపేక్ష కలుపు,संबंधित खरपतवार
సాపేక్ష దిగుబడి సూచిక,सापेक्ष उत्पादन सूचकांक
సాపేక్ష దిగుబడి మొత్తం,कुल सापेक्ष उत्पाद
రిలే క్రాపింగ్,"क्रमिक सस्यन, अनुपद सस्यन"
ఉపశమనం,उच्चावच (भूमितल)
దూరం నుంచి నిర్ధారణ,सुदूर संवेदन
పునరుత్పాదక శక్తి వనరులు,नवीकरणीय ऊर्जा स्रोत
పునరుద్ధరణ,जीर्णोद्धार
వికర్షకం,विकर्षक
ప్రతిరూపణ ఫోర్క్,प्रतिकृतियन द्विशाख
ప్రతిరూపణ,"प्रतिकृतियन, पुनरावृत्ति"
రిపోర్టర్ జన్యువు,प्रतिवेदक जीन
ఎత్తి చూపగల ఎండు మందు,उर्वरक का अवशिष्ट प्रभाव
ఎరువు,खाद का अवशिष्ट प्रभाव
అవశేష సోడియం కార్బోనేట్,अवशिष्ट सोडियम कार्बोनेट
అవశేష నేల సంతానోత్పత్తి,अवशिष्ट मृदा उर्वरता
అవశేషాలు,अवशिष्ट
స్థితిస్థాపకత (పంట),सहनशीलता (फसल)
వనరుల వినియోగ సూచికలు (RUI),संसाधन उपयोग सूचकांक (आर यू आई)
రెస్పిరేషన్ క్వియోటెంట్,श्वसन गुणांक
శ్వాసకోశ వర్ణద్రవ్యం,श्वसनी वर्णक
శ్వాసకోశ కోటీన్,श्वसन घातांक
ప్రతిస్పందన వక్రత,अनुक्रिया वक्र
ప్రతిస్పందన,अनुक्रिया
పున itution స్థాపన కేంద్రకం,प्रत्यवस्थान केंद्रक
పునరుద్ధరణ లైన్,प्रत्यास्थापक वंशक्रम
పరిమితి ఎంజైమ్,"प्रतिबंधन एन्जाइम, प्रतिबंधन किण्वक"
