Marathi,Malayalam
नॉन-इफेक्ट प्रिंटर,ഇംപാക്റ്റ് നോൺ-ഇംപാക്റ്റ് പ്രിന്റർ
परस्परविरोधी,സംവേദനാത്മകമല്ലാത്തത്
"रेखीय नसलेले
 विकृती","നോൺ-ലീനിയർ
 വളച്ചൊടിക്കൽ"
"रेखीय नसलेले
 सर्वोत्तमीकरण","നോൺ-ലീനിയർ
 ഒപ്റ്റിമൈസേഷൻ"
"रेखीय नसलेले
 प्रोग्रामिंग","നോൺ-ലീനിയർ
 പ്രോഗ്രാമിംഗ്"
"रेखीय नसलेले
 रीग्रेशन मॉडेल","നോൺ-ലീനിയർ
 റിഗ്രഷൻ മോഡൽ"
"लोड करण्यायोग्य
 वर्ण संच","ലോഡുചെയ്യാനാകാത്തത്
 പ്രതീക സെറ്റ്"
नॉन-लोड लाइन,ലോഡുചെയ്യാത്ത വരി
नॉन-लॉकिंग,ലോക്ക് ചെയ്യാത്തത്
"नॉन-मॅपिंग
 मोड","മാപ്പിംഗ് ഇതര
 മാതിരി"
"नॉन-मेमरी
 संदर्भ
 सूचना","മെമ്മറി ഇതര
 ബന്ധപ്പെടല്
 നിര്ദ്ദേശം"
"नकारात्मक
 क्रमांक","നെഗറ്റീവ് ഇതര
 അക്കം"
"गैर-ऑपरेशन
 सूचना","പ്രവർത്തനരഹിതമായ പ്രവർത്തനം
 നിര്ദ്ദേശം"
"नॉन-प्रीमेटिव्ह
 वाटप","മുൻകൂട്ടി നിശ്ചയിക്കാത്തവ
 പങ്കുവയ്ക്കല്"
"नॉन-प्रक्रिया
 इंग्रजी","നടപടിക്രമം
 ഭാഷ"
"नॉन-प्रक्रिया
 देणारं
 इंग्रजी","നടപടിക്രമം
 ഓറിയന്റഡ്
 ഭാഷ"
"नॉन-प्रोडक्टिव्ह
 मतदान","ഉൽപാദനക്ഷമതയില്ലാത്ത
 തിരഞ്ഞെടുപ്പ്"
"नॉन-प्रोडक्टिव्ह
 कार्य","ഉൽപാദനക്ഷമതയില്ലാത്ത
 കര്ത്തവം"
"नॉन-प्रोग्राम केलेले
 थांबवा","-പ്രോഗ്രാം ചെയ്യാത്തത്
 തടഞ്ഞ"
"रिअल-टाइम
 प्रक्रिया","തത്സമയം ഇതര
 നടപടി"
"पुनर्प्राप्त करण्यायोग्य
 त्रुटी","വീണ്ടെടുക്കാനാവില്ല
 പിശക്"
गैर-प्रतिबिंबित शाई,റിഫ്ലക്ടീവ് ഇല്ലാത്ത മഷി
"अनिवासी
 स्थिती","നോൺ റെസിഡന്റ്
 സ്ഥാനം"
पुन्हा न करता येण्यासारख्या,വീണ്ടും ഉപയോഗിക്കാനാവില്ല
बिगर समान प्रसारण,ഒരേസമയം പ്രക്ഷേപണം
नॉन-स्टोरेज डिव्हाइस,സംഭരണമല്ലാത്ത ഉപകരണം
नॉन-स्विच लाइन,സ്വിച്ച് ചെയ്യാത്ത വരി
"नॉन-स्विचिंग
 कनेक्शन","മാറുന്നില്ല
 കൂട്ടുകെട്ട്"
टर्मिनल नोड,നോൺ-ടെർമിനൽ നോഡ്
"पारंपारिक गैर-पारदर्शक
 मोड","സുതാര്യതയില്ലാത്തത്
 മാതിരി"
"नॉन-अस्थिर
 मेमरी","അസ്ഥിരമല്ലാത്തത്
 സ്മരണം"
नॉन-अस्थिर रॅम,അസ്ഥിരരമല്ലാത്ത റാം
नॉन-अस्थिर संचयन,അസ്ഥിരമല്ലാത്ത സംഭരണം
नॉन-वेटेड कोड,ഭാരം കുറഞ്ഞ കോഡ്
नाही-ऑप,നോ-ഒപ്പ്
गैर-ऑपरेशन,പ്രവർത്തനരഹിതമായ
एनओपी सूचना,Nop നിർദ്ദേശം
किंवा नाही,പനഠിയുപോയുമില്ല
किंवा घटक नाही,ഇല്ല
नाही कार्य,പവര്ത്തിക്കുക
किंवा गेट,കവാടം
सामान्य संपर्क,സാധാരണ കോൺടാക്റ്റ്
"सामान्य दिशा
 प्रवाह","സാധാരണ ദിശ
 ഒഴുകുക"
सामान्यीकरण,നോർമലൈസ് ചെയ്യുക
"सामान्यीकृत डिव्हाइस
 समन्वय","സാധാരണ ഉപകരണം
 ഏകീകരിക്കുക"
सामान्यीकृत फॉर्म,സാധാരണ ഫോം
सामान्य,സാധാരണവാദി
"सामान्यत: बंद
 संपर्क","സാധാരണയായി അടച്ചു
 സന്വര്ക്കം"
"सामान्यत: उघडा
 संपर्क","സാധാരണയായി തുറന്നിരിക്കുന്നു
 സന്വര്ക്കം"
सामान्य प्रतिसाद,സാധാരണ പ്രതികരണം
मानदंड चाचणी,നോർമറ്റീവ് ടെസ്റ്റിംഗ്
नाही,അല്ല
नाही आणि नाही,അല്ല
"नाही आणि नाही
 ऑपरेशन","അല്ല
 ശസ്തകിയ"
"दोन्ही नाही
 ऑपरेशन (= नॉन
 संयोग)","രണ്ടും അല്ല
 പ്രവർത്തനം (= ഇതര അല്ലാത്തവ
 സംയോജനം)"
सर्किट नाही,സർക്യൂട്ട് അല്ല
घटक नाही,ഘടകമല്ല
"समतुल्य नाही
 गेट","തുല്യമല്ല
 ഗേറ്റ്"
गेट नाही,ഗേറ്റല്ല
"नाही-नंतर
 घटक","ഇല്ലെങ്കിൽ
 മൂലകം"
"नाही-नंतर
 (= बहिष्कार)","ഇല്ലെങ്കിൽ
 (= ഒഴിവാക്കൽ)"
"नाही-नंतर
 गेट","ഇല്ലെങ്കിൽ
 ഗേറ്റ്"
"नाही-नंतर
 ऑपरेशन","ഇല്ലെങ്കിൽ
 ശസ്തകിയ"
ऑपरेशन नाही,പ്രവർത്തനമല്ല
नाही-किंवा नाही,അല്ല-അല്ലെങ്കിൽ
"नाही-किंवा नाही
 ऑपरेशन","അല്ല-അല്ലെങ്കിൽ
 ശസ്തകിയ"
"शून्य
 पूरक
 (= रेडिक्स
 पूरक)","ദയ
 പൂരക
 (= റാഡിക്സ്
 പൂരകൻ)"
शून्य राज्य,പ്രസ്താവന
"न्यूक्लियस
 आरंभिकरण
 कार्यक्रम","അണുകേന്ദ്രം
 സമാരംഭം
 കാരപരിപാടി"
शून्य वर्ण,അസാധുവായ പ്രതീകം
"शून्य वर्ण
 स्ट्रिंग","അസാധുവായ പ്രതീകം
 സ്ട്രിംഗ്"
शून्य चक्र,ശൂന്യമായ ചക്രം
शून्य डिटेक्टर,അസാധുവായ ഡിറ്റക്ടർ
शून्य ओळ,അസാധുവായ ലൈൻ
"शून्य यादी (= रिक्त
 यादी)","അസാധുവായ പട്ടിക (= ശൂന്യമാണ്
 പട്ടിക)"
शून्य लोकेटर मूल्य,ശൂന്യമായ ലൊക്കേറ്റർ മൂല്യം
शून्य रेकॉर्ड,അസാധുവായ രേഖ
"शून्य स्ट्रिंग
(= रिक्त स्ट्रिंग)","ശൂന്യമായ സ്ട്രിംഗ്
(= ശൂന്യമായ സ്ട്രിംഗ്)"
एनयूएल दडपशाही,NUL അടിച്ചമർത്തുന്നു
क्रमांक नियंत्रण,നമ്പർ നിയന്ത്രണം
क्रमांक क्रंचर,നമ്പർ ക്രഞ്ചർ
क्रमांक जनरेटर,നമ്പർ ജനറേറ്റർ
क्रमांक गट,നമ്പർ ഗ്രൂപ്പ്
क्रमांकन योजना,സംഖ്യ പ്ലാൻ
"क्रमांकन योजना
 क्षेत्र","സംഖ്യ പ്ലാൻ
 പദേശം"
क्रमांक श्रेणी,സംഖ്യ ശ്രേണി
"क्रमांक
 प्रतिनिधित्व","അക്കം
 പതിപാദനം"
"क्रमांक
 प्रतिनिधित्व
 प्रणाली","അക്കം
 പതിപാദനം
 ഏര്പ്പാട്"
क्रमांक क्रम,നമ്പർ ശ്രേണി
क्रमांक सेवा,നമ്പർ സേവനം
"क्रमांक सेवा
 ऑपरेटर","നമ്പർ സേവനം
 ടെലഫോണ്ഓപ്പറേറ്റര്"
संख्या प्रणाली,സംഖ്യ സിസ്റ്റം
संख्यात्मक विश्लेषण,സംഖ്യാ വിശകലനം
संख्यात्मक कोड,സംഖ്യാ കോഡ്
