Gujarati,Tamil
આંતરિક ઉચ્ચારણ,உள் உச்சரிப்பு
"આંતરિક રેખા, આંતરિક રેખા","உள் வரி, உள் வரி"
સૂચક દીવાદાંડીની નજીક,காட்டி பெக்கனுக்கு அருகில்
આંતરિક સમૂહ,உள் நிறை
આંતરિક માપન,உள் அளவீடு
આંતરિક ભ્રમણકક્ષા પેકેજ,உள் சுற்றுப்பாதை தொகுப்பு
આંતરિક સ્થાન,உள் இடம்
આંતરિક ફોટોઇલેક્ટ્રિક અસર,உள் ஒளிமின் விளைவு
આંતરિક પ્રજનન,உள் இனப்பெருக்கம்
આંતરિક ઉત્પાદન,உள் தயாரிப்பு
આંતરિક ક્વોન્ટમ નંબર,உள் குவாண்டம் எண்
સમન્વયન કામગીરી,ஒத்திசைவு செயல்பாடு
synchla સિગ્નલ,ஒத்திசைவு சமிக்ஞை
"ઇનપુટ (n.), ઇનપુટ (v.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ઇનપુટ ઘૂંસપેંઠ,உள்ளீடு ஊடுருவல்
રોકાણ હોલ્ડિંગ,முதலீடு வைத்திருப்பது
ઇનપુટ સર્કિટ,உள்ளீட்டு சுற்று
ઇનપુટ ડેટા,உள்ளீடு தரவு
ઇનપુટ સંપાદન,உள்ளீடு திருத்தம்
રોકાણ વિસ્તરણકર્તા,முதலீட்டு விரிவாக்கி
રોકાણ ગેટવે,முதலீட்டு நுழைவாயில்
ઇનપુટ અવબાધ,உள்ளீடு மின்மறுப்பு
રોકાણ રેખા,முதலீட்டு வரி
ઇનપુટ લોડ,உள்ளீடு சுமை
રોકાણ આઉટપુટ વિશ્લેષણ,முதலீட்டு வெளியீடு பகுப்பாய்வு
ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
રોકાણ વોલ્યુમ,முதலீட்டு அளவு
"ઇન્વેસ્ટમેન્ટ રજિસ્ટર, ઇન્વેસ્ટમેન્ટ રજિસ્ટર","முதலீட்டுப் பதிவு, முதலீட்டுப் பதிவு"
ઇનપુટ ટર્મિનલ,உள்ளீடு முனையம்
પૂછપરછ કેન્દ્ર,விசாரணை மையம்
ઉદ્ધત,இழிவான
બિન-વિભાજ્ય ઘટકો,பிரிக்க முடியாத பொருட்கள்
બિન-વિભાજ્ય વિસ્તાર વિસ્તરણ,பிரிக்க முடியாத பகுதி விரிவாக்கம்
રોકાણ કરી શકાય તેવા ઇયરફોન,முதலீடு செய்யக்கூடிய இயர்போன்கள்
ઇનપુટ આંખ,உள்ளீடு கண்
ઉમેરવુ,செருகல்
નિવેશ ઉપજ,செருகும் மகசூல்
નિવેશ નુકશાન,உள்ளிடலில் இழப்பு
આંતરિક એન્ટેના,உள் ஆண்டெனா
કેન્દ્રિય લ્યુના,மையவிலக்கு நிலவு
"તુચ્છ, તુચ્છ","முக்கியமற்ற, முக்கியமற்ற"
દેખરેખ,மேற்பார்வை
નિરીક્ષણ રેખાકૃતિ,ஆய்வு வரைபடம்
"ખંત નિરીક્ષણ, નિરીક્ષણ Du Trovai","விடாமுயற்சி ஆய்வு, ஆய்வு Du Trovai"
અવલોકન થાક,கவனிப்பு சோர்வு
નિરીક્ષણ સ્તર,ஆய்வு நிலை
નિરીક્ષણ સ્પષ્ટીકરણ,ஆய்வு விவரக்குறிப்பு
અવલોકન આધાર,கவனிப்பு அடிப்படை
નિરીક્ષણ સ્થળ,ஆய்வு தளம்
દેખરેખ દેખરેખ,மேற்பார்வை மேற்பார்வை
નિરીક્ષણ સુપરવાઇઝર,ஆய்வு மேற்பார்வையாளர்
નિરીક્ષણ સરેરાશ,ஆய்வு சராசரி
"અસ્થિરતા, અસ્થિરતા","உறுதியற்ற தன்மை, உறுதியற்ற தன்மை"
અસ્થિરતા ગુણાંક,ஏற்ற இறக்கம் குணகம்
અસ્થિરતા સતત,நிலையற்ற தன்மை
અસ્થિરતાની સ્થિતિ,நிலையற்ற நிலை
વધઘટ થતો વરસાદ,ஏற்ற இறக்கமான மழைப்பொழிவு
"સ્થાપન, સ્થાપન, સ્થાપન","நிறுவல், நிறுவல், நிறுவல்"
ક્ષણ,கணம்
ત્વરિત ચિત્ર સ્વીચ,உடனடி பட சுவிட்ச்
"ઇન્સ્ટન્ટ રીશો, વિડીયો રીશો","உடனடி ரீஷோ, வீடியோ ரீஷோ"
"ત્વરિત, ત્વરિત","உடனடி, உடனடி"
ઇન્સ્ટન્ટ ઓટોમેટિક ગેઇન કંટ્રોલર,உடனடி தானியங்கி ஆதாயக் கட்டுப்படுத்தி
તાત્કાલિક કેન્દ્ર,உடனடி மையம்
ત્વરિત પ્રવાહ,உடனடி மின்னோட்டம்
ત્વરિત સ્થિતિસ્થાપકતા,உடனடி நெகிழ்ச்சி
ત્વરિત સહનશીલતા,உடனடி சகிப்புத்தன்மை
ત્વરિત આવર્તન,உடனடி அதிர்வெண்
ત્વરિત વૃદ્ધિ દર,உடனடி வளர்ச்சி விகிதம்
ત્વરિત રોકાણ,உடனடி முதலீடு
ત્વરિત અવતરણ,உடனடி மேற்கோள்
ત્વરિત રીફ્લેક્સ પ્રતિભાવ,உடனடி அனிச்சை பதில்
