Hindi,Telugu
लाल शैवाल,ఎరుపు ఆల్గే
लुप्तप्राय जीवों की सूची,ఎరుపు డేటా పుస్తకం
लाल मृदा,ఎర్ర నేలలు
"रेडॉक्स विभव, अवकरण विभव",రెడాక్స్ సంభావ్యత
लघूकृत नमूना,తగ్గిన నమూనా
लघूकृत जुताई,తగ్గిన పంట
अपचायी शर्करा,చక్కెర తగ్గించడం
"अपचयन, अवकरण, लघुकरण",తగ్గింపు
संदर्भ फसल,రిఫరెన్స్ పంట
परावर्तन गुणांक,ప్రతిబింబం గుణకం
परावर्तन,ప్రతిబింబం
प्रतिवर्ती पुंकेसर,రిఫ్లెక్స్డ్ స్టమెన్
अपवर्तन सूचकांक,వక్రీభవన సూచిక
अपवर्तनमापी,రిఫ్రాక్టోమీటర్
"पुनर्जनन, पुनरुद्भवन",పునరుత్పత్తి
पंजीकृत बीज,రిజిస్టర్డ్ సీడ్
आवरण प्रस्तर,రెగోలిత్
समाश्रयण,రిగ్రెషన్
समाश्रयण गुणांक,రిగ్రెషన్ గుణకం
नियामक जीन,రెగ్యులేటర్ జన్యువు
सापेक्ष फसल सघनता सूचकांक,సాపేక్ష పంట-తీవ్రత సూచిక
सापेक्ष सघनता गुणांक (के),సాపేక్ష రద్దీ గుణకం (కె)
सापेक्ष वृद्धि दर (आर जी आर),సాపేక్ష వృద్ధి రేటు (RGR)
सापेक्ष आर्द्रता (आर एच),సాపేక్ష ఆర్ద్రత (RH)
सापेक्ष परिसर सूचकांक,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
सापेक्षिक जलांश,సాపేక్ష నీటి కంటెంట్
संबंधित खरपतवार,సాపేక్ష కలుపు
सापेक्ष उत्पादन सूचकांक,సాపేక్ష దిగుబడి సూచిక
कुल सापेक्ष उत्पाद,సాపేక్ష దిగుబడి మొత్తం
"क्रमिक सस्यन, अनुपद सस्यन",రిలే క్రాపింగ్
उच्चावच (भूमितल),ఉపశమనం
सुदूर संवेदन,దూరం నుంచి నిర్ధారణ
नवीकरणीय ऊर्जा स्रोत,పునరుత్పాదక శక్తి వనరులు
जीर्णोद्धार,పునరుద్ధరణ
विकर्षक,వికర్షకం
प्रतिकृतियन द्विशाख,ప్రతిరూపణ ఫోర్క్
"प्रतिकृतियन, पुनरावृत्ति",ప్రతిరూపణ
प्रतिवेदक जीन,రిపోర్టర్ జన్యువు
उर्वरक का अवशिष्ट प्रभाव,ఎత్తి చూపగల ఎండు మందు
खाद का अवशिष्ट प्रभाव,ఎరువు
अवशिष्ट सोडियम कार्बोनेट,అవశేష సోడియం కార్బోనేట్
अवशिष्ट मृदा उर्वरता,అవశేష నేల సంతానోత్పత్తి
अवशिष्ट,అవశేషాలు
सहनशीलता (फसल),స్థితిస్థాపకత (పంట)
संसाधन उपयोग सूचकांक (आर यू आई),వనరుల వినియోగ సూచికలు (RUI)
श्वसन गुणांक,రెస్పిరేషన్ క్వియోటెంట్
श्वसनी वर्णक,శ్వాసకోశ వర్ణద్రవ్యం
श्वसन घातांक,శ్వాసకోశ కోటీన్
अनुक्रिया वक्र,ప్రతిస్పందన వక్రత
अनुक्रिया,ప్రతిస్పందన
प्रत्यवस्थान केंद्रक,పున itution స్థాపన కేంద్రకం
प्रत्यास्थापक वंशक्रम,పునరుద్ధరణ లైన్
