Hindi,English
बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक,Multiple ovulation embryo transfer technique (MOET)
गुणन,Multiplication
गुणात्मक वृद्धि,Multiplicative growth
बहुध्रुवी तंत्रिका कोशिका,Multipolar nerve cell
"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन",Multipolar neuron
बहुप्रयोजी यंत्र,Multipurpose instrument
"गलसुआ, कर्णमूलरोथ",Mumps
"मूषजाति, म्यूरीन",Murein
मस्का डोमेस्टिका,Musca domestica
मस्किडी,Muscidae
पेशी रेश,Muscle fibre
पेशी शिथिलन,Muscle relaxtion
पेशी ऊतक,Muscle tissue
पेशीय,Muscular
पेशी दुष्पोषण,Muscular dystrophy
पेशी अपविकास,Muscular dystrophy
पेशी पाद,Muscular foot
पेशीय गति,Muscular movement
पेशीय तनाव,Muscular tension
पेशीय,Muscularis
अंत पेशी,Muscularis extrema
पेशीन्यास,Musculature
"छत्रक, मशरुम",Mushroom
"मस्ल, शंबु",Mussel
उत्परिवर्तजन,Mutagen
उत्परिवर्ती विकल्पी,Mutant allele
उत्परिवर्तन,Mutation
उत्परिवर्ती प्रजनन,Mutation breeding
उत्परिवर्तन सिद्धांत,Mutation theory
सहोपकारिता,Mutualism
परस्पर लाभकारी,Mutually beneficial
गंभीर पेशीदुर्बलता,Myasthenia gravis
"कवकजाल, माइसीलियम",Mycelium
माइकोबैक्टीरियम,Mycobacterium
कवकांश,Mycobiont
माइकोइक अम्ल,Mycoic acid
माइकोप्लाज़्मा,Mycoplasma
कवकमूल,Mycorrhiza
कवकमूलीय,Mycorrhizal
मायलेनसेफैलॉन,Myelencephalon
मायलिन आच्छद,Myelin sheath
"माइलिनयुक्त, माइलिनित",Myilinated
पेशी हृद्स्तर रेशा,Myocardial fibre
हृद्पेशी धमनी रोधगलन,Myocardial infarction
मध्य हृद् स्तर,Myocardium
पेशीयउपकला,Myoepithelium
"पेशीरेशक, मायोफाइब्रिल",Myofibril
पेशीजनित क्रियाविधि,Myogenic mechanism
मायोग्लोबिन,Myoglobin
पेशीस्तर,Myometrium
मायोसिन,Myosin
मिरिस्टिकेसी,Myristicaceae
चींटीरागिता,Myrmecophily
वम्ररागिता,Myxomycetes member
प्रपद,Metatarsus
एन-ऐसीटिल गैलेक्टोसऐमीन,N-acetyl galactosamine
नाजा,Naja
नैनोग्राम,Nanogram
नैफ्थेलीन,Naphthalene
कुंभी-रूप जड़,Napiform root
नारावेलिया,Naravelia
"स्तब्धक, स्वापक, नार्कोटिक",Narcotic
नासा कोश,Nasal sac
नासाग्रसनी,Nasopharynx
अनुकुंचन,Nastic (nastism)
अनुकुंचन प्रकार,Nastic type
जन्मदर,Natality (birth rate)
राष्ट्रीय एड्स नियंत्रण संगठन (नाको),National AIDS Contral Organisation (NACO)
"राष्ट्रीय उद्यान, नेशनल पार्क",National park
राष्ट्रीय बीज निगम,National seed corporation (NSC)
प्राकृत प्रतिजन,Native antigen
प्राकृत शैल,Native rock
स्थानीय जाति,Native species
प्राकृतिक बंधुता,Natural affinity
प्राकृतिक कालप्रभावन,Natural ageing
प्राकृतिक विलोपन,Natural extinction
प्राकृतिक वृद्धि,Natural increase
प्राकृतिक मारक कोशिका,Natural killer cell
प्राकृतिक गतिचालक,Natural pacemaker
प्राकृतिक पीड़क नियंत्रण,Natural pest control
प्राकृतिक विज्ञान,Natural science
प्राकृतिक वरण,Natural selection
प्राकृतिक जगत्,Natural world
प्राकृतिक क्षेत्र,Natural zone
"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ",Naturalist
"मतली, उत्क्लेश",Nausea
"ग्रीवा, गर्दन",Neck
कंठ,Neck
ऊतकक्षय,Necrosis
मकरंद चूषण,Nectar sucking
मकरंदधारी,Nectarifarous
मकरंद कोष,Nectary
पोषी कोशिका,Nectary
नेक्ट्यूरस,Necturus
नकारात्मक (संदमनकारी) पारस्परिक क्रिया,Negative (inhibition) interaction
ऋणात्मक पुनर्भरण,Negative feed back
ऋणावेशित,Negatively charged
निमैटहेल्मिनथीज,Nemathaleminthes
सूत्रकृमि,Nematode
नववृद्धि,Neoplasm
अर्बुद,Neoplasm
नेपेन्थेसी,Nepenthaceae
नेपेन्थीस,Nepenthes
वृक्कक,Nephridia
वृक्कक-नाल,Nephridial canal
वृक्ककरंध्र,Nephridiopore
"वृक्काणु, नेफ्रॉन",Nephron
वृक्ककमुख,Nephrostome
नेप्ट्यून चषक,Neptune's cup
"कनेर, नीरियम",Nerium
तंत्रिका कोशिका,Nerve cell
तंत्रिका आवेग,Nerve impulse
तंत्रिका वलय,Nerve ring
तंत्रिका-तंत्र,Nervous system
मध्यजनस्तर,Nesoderm
नीसेरिया गोनोरि,Nesseria gonorrhoea
नेट आवेश,Net charge
निबल प्राथमिक उत्पादकता,Net primary productivity
नेट उत्पादन दक्षता,Net production efficiency
जाल जाति,Network species
तंत्रिका पट्टिका,Neural plate
तंत्रिकादौर्बल्य,Neurasthenia
तंत्रिकाच्छद,Neurilemma
तंत्रिका पीयूषिका,Neuro hypophysis
तंत्रि अंतःस्रावी तंत्र,Neuroendocrine system
तंत्रिउपकला,Neuroepithelium
तंत्रिबंध कोशिका,Neuroglia cell
तंत्रिका हाइपोफाइसिस,Neurohypophysis
तंत्रिका-पेशी प्रकार्य,Neuromuscular function
"तंत्रिकोशिका, न्यूरॉन",Neuron
न्यूरोफाइसिन प्रोटीन बंध,Neurophysin-protein bond
न्यूरोस्पोरा,Neurospora
तंत्रिशल्य चिकित्सक,Neurosurgeon
विक्षिप्तिजन्य दुश्चिंता,Neurotic anxiety
"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति",Neurotic individual
तंत्रिप्रेषी,Neurotransmitter
तंत्रिकायन,Neurulation
उदासीनीकरण,Neutralisation
"उदासीन रंजी, उभयरंजी",Neutrophil
नव वर्गिकी,New systematics
नियासीन,Niacin
निकेत विशिष्टीकरण,Niche specialisation
निकेत,Niche
निकोटिनैमाइड ऐडेनीन,Nicotinamide adenine
निकोटीन,Nicotine
निकोटीनिक अम्ल,Nicotinic acid
निमेषक झिल्ली,Nictitating membrane
नाइजेला,Nigella
रात्रि-पुष्प,Night flower
नाइल पर्च,Nile perch
निस्सल पिंड,Nissl body
निस्सल कणिका,Nissl's granule
नाइट्रिक ऑक्साइड,Nitric oxide
"नाइट्रीकरण, नाइट्रीयन",Nitrification
