Telugu,English
మల్లార్డ్,Mallard
మల్లెయస్,Malleus
మాల్పిగియన్ కార్పస్కిల్,Malpighian corpuscle
మాల్పిగియన్ గొట్టం,Malpighian tubule
మాల్టోస్,Maltose
మాల్వాల్స్,Malvales
క్షీరదం,Mammal
క్షీరదం,Mammalia
క్షీర పిండం,Mammary foetus
పాలని ఉత్పతి చేయు స్త్రీ గ్రంది,Mammary gland
క్షమాపణ,Mammiform
మాండబుల్,Mandible
మాండిబ్యులర్ గ్రంథి,Mandibular gland
మాంగనీస్,Manganese
మాంగిఫెరా ఇండికా,Mangifera indica
మడ అడవులు,Mangrove
మానవ నిర్మిత వ్యవసాయ పర్యావరణ వ్యవస్థ,Man-made agricultural ecosystem
మానవ నిర్మిత తృణధాన్యాలు,Man-made cereal
మన్నన్,Mannan
మాంటిల్,Mantle
మనుస్,Manus
మాపుల్,Maple
మార్చాంటియా,Marchantia
ఉపాంత,Marginal
గంజాయి,Marijuana
మెరైన్ బయాలజీ,Marine biology
మెరైన్ బర్డ్,Marine bird
సముద్ర సంఘం,Marine community
మెరైన్ అకశేరుకాలు,Marine invertebrates
మారినో రామ్,Marino ram
మార్కర్,Marker
మార్కెట్ వ్యర్థాలు,Market waste
మజ్జ కుహరం,Marrow cavity
మార్ష్,Marsh
మార్ష్-మీడో స్టేజ్,Marsh-meadow stage
వృక్షసంపద లేకుండా మార్ష్,Marsh without vegetation
మార్సుపియల్ మోల్,Marsupial mole
మార్సుపియల్ రేడియేషన్,Marsupial radiation
మార్సుపియల్ ఎలుక,Marsupial rat
మార్సుపియం,Marsupium
సామూహిక విలుప్తత,Mass extinction
ద్రవ్యరాశి ప్రవాహం,Mass flow
సామూహిక ప్రవాహ పరికల్పన,Mass flow hypothesis
మాస్ట్ సెల్,Mast cell
మాస్టర్ అగర్ ప్లేట్,Master agar plate
మాస్టర్ ప్లేట్,Master plate
తల్లి మరణాల రేటు,Maternal mortality rate
సంభోగం,Mating
మాతృక,Matrix
పరిపక్వ నాడ్యూల్,Mature nodule
మావ్ కలర్,Mauve color
మాక్సిల్లా,Maxilla
మాక్సిలరీ పాల్ప్,Maxillary palp
గరిష్ట మోసే సామర్థ్యం,Maximum carrying capacity
మెన్డ్రినా,Meandrina
వైద్య శాస్త్రం,Medical science
గర్భం యొక్క వైద్య రద్దు (MTP),Medical termination of pregnancy (MTP)
వైద్య లిప్యంతరీకరణ,Medical transcription
వైద్యపరంగా సహాయక డెలివరీ,Medically assisted delivery
ఔషధం,Medicine
ఔషధం,Medicine
ఔషధం,Medicine
మెడుల్లా,Medulla
మెడుల్లా ఆబ్లోంగటా,Medulla oblongata
మెడుల్లరీ పిరమిడ్,Medullary pyramid
మెడుటెడ్,Medullated
మెడుసా,Medusa
మెగా కార్యోసైట్,Mega karyocyte
మెగాప్లాస్మిడ్,Megaplasmid
మెగాస్పోరంగియం,Megasporangium
మెగాస్పోరోఫిల్,Megasporophyll
మీబోమియన్ గ్రంథి,Meibomian gland
మీయోసైట్,Meiocyte
మియోసిస్,Meiosis
మెటాజెనిసిస్,Metagenesis
మెలానిక్ చిమ్మట,Melanic moth
మెలనోసైట్,Melanocyte
మెలనోసైట్ స్టిమ్యులేటింగ్ హార్మోన్ (MSH),Melanocyte stimulating hormone (MSH)
మెలనోసైట్ స్టిమ్యులేటింగ్ విడుదల హార్మోన్ (MSRH),Melanocyte stimulating releasing hormone (MSRH)
మెలనోమా,Melanoma
మెలోయిడోజైన్ అజ్ఞాత,Meloidogyne incognita
పొర కట్టుబడి,Membrane bound
మెంబ్రేన్ లిపిడ్,Membrane lipid
పొర పారగమ్యత,Membrane permeability
పొర సంభావ్యత,Membrane potential
పొర చిక్కైన,Membranous labyrinth
పొర షీట్,Membranous sheet
మెమరీ సెల్,Memory cell
మెండెల్ యొక్క చట్టం,Mendel's law
మెండెలియన్ రుగ్మత,Mendelian disorder
మెనింగే,Meninge
మెనింజైటిస్,Meningitis
ఋతు చక్రం,Menstrual cycle
మానసిక ప్రియమైన,Mental dearrangement
మానసిక మాంద్యము,Mental retardation
మెర్క్యురీ పాయిజనింగ్,Mercury poisoning
మెరిస్టెమ్,Meristem
మెరిస్టెమాటిక్ సెల్,Meristematic cell
మెరిస్టెమాటిక్ ప్రాంతం,Meristematic region
మెరిస్టెమాటిక్ పెరుగుదల,Meristematic growth
మెరోక్రిన్ గ్రంథి,Merocrine gland
మెరోమియోసిన్,Meromyosin
మెరిచిప్పస్,Merychippus
మెస్మార్చియం,Mesarchium
మెసెన్సెఫలాన్,Mesencephalon
మెసెన్చైమల్ కణజాలం,Mesenchymal tissue
మెసెంటెరాన్,Mesenteron
మెసెంటరీ,Mesentery
మెసిక్ కండిషన్,Mesic condition
మీసోకార్ప్,Mesocarp
మీసోడెర్మ్,Mesoderm
మెసోగ్లోయా,Mesogloea
మెసోహెప్పస్,Mesoheppus
మెసోఫిల్ సెల్,Mesophyll cell
మీసోసోమ్,Mesosome
మెసోథొరాసిక్,Mesothoracic
మెసోథొరాక్స్,Mesothorax
మెసోవరియం,Mesovarium
మెసోజోయిక్ శకం,Mesozoic era
మెసెంజర్ RNA,Messenger RNA
జీవక్రియ ప్రవాహం,Metabolic flux
జీవక్రియ మార్గం,Metabolic pathway
జీవక్రియ,Metabolised
జీవక్రియ,Metabolism
జీవక్రియ అస్సిమిలేటరీ,Metabolic assimilatory
మెటాకార్పాల్,Metacarpal
మెటాసెంట్రిక్,Metacentric
మెటాక్రోమాటిక్ గ్రాన్యూల్,Metachromatic granule
మెటల్ సూది,Metal needle
లోహ ఆక్సైడ్,Metallic oxide
మెటామెరిజం,Metamerism
మెటామార్ఫోసిస్,Metamorphosis
మెటాన్‌ఫ్రిడియం,Metanephridium
మెటాఫేస్,Metaphase
మెటాఫేస్ ప్లేట్,Metaphase plate
మెటాఫాసిక్ ప్లేట్,Metaphasic plate
మెటాపోపులేషన్,Metapopulation
మెటాస్టాసిస్,Metastasis
మెటాస్టాసిస్,Metastasis
మెటాటార్సల్,Metatarsal
మెటాథొరాసిక్,Metathoracic
మెటాథొరాక్స్,Metathorax
మెటాజోవాన్లు,Metazoans
మెటాఎన్సెఫలోన్,Metaencephalon
మెటాస్టాసైజ్,Metastasize
మెథడోన్,Methadone
మెథెమోగ్లోబిన్,Methaemoglobin
మెథెమోగ్లోబినిమియా,Methaemoglobinemia
మీథేన్,Methane
మిథనోబాక్టీరియం,Methanobacterium
మెథనోజెన్,Methanogen
మిథైల్ మెర్క్యురీ,Methyl mercury
మిథైలేటెడ్ టోపీ,Methylated cap
మిథిలీన్ బ్లూ,Methylene blue
మిథైలోఫిలస్,Methylophilus
మిథైలోట్రోఫస్,Methylotrophus
మైక్రోన్యూట్రియంట్,Micronutrient
సూక్ష్మజీవి,Microorganism
మైక్రోప్రొపగేషన్,Micropropagation
మైక్రోటెక్నిక్,Microtechnique
మైక్రోఆర్కిటెక్చరల్ క్షీణత,Microarchitectural deterioration
సూక్ష్మజీవుల సంపర్కము,Microbe (microorganism)
సూక్ష్మజీవుల క్లోనింగ్,Microbial cloning
సూక్ష్మజీవుల వృక్షజాలం,Microbial flora
మైక్రోబయాలజీ,Microbiology
మైక్రోబాడీ,Microbody
మైక్రోక్లైమేట్,Microclimate
మైక్రోస్పూషన్,Microrevolution
మైక్రోఫిలమెంట్,Microfilament
మైక్రోఫొసిల్,Microfossil
మైక్రోఇన్జెక్షన్,Microinjection
సూక్ష్మజీవి,Microorganism
మిథైలోట్రోఫస్,Methylotrophus
మైక్రోన్యూట్రియంట్,Micronutrient
సూక్ష్మజీవి,Microorganism
మైక్రోఫాగస్,Microphagous
మైక్రోఫాగి,Microphagy
మైక్రోపైలర్ ముగింపు,Micropylar end
మైక్రోపైల్,Micropyle
మైక్రోపైల్,Micropyle
మైక్రోపైల్,Micropyle
మైక్రోసాటిలైట్,Microsatellite
సూక్ష్మదర్శిని,Microscope
మైక్రోస్కోపీ,Microscopy
మైక్రోస్పెర్మే,Microspermae
మైక్రోస్పియర్,Microsphere
మైక్రోస్పోరింగియం,Microsporangium
మైక్రోస్పోర్ టెట్రాడ్,Microspore tetrad
మైక్రోస్పోర్ఫిల్,Microsporphyll
మైక్రోస్పోరం,Microsporum
మైక్రోటోమ్,Microtome
మైక్రోట్యూబుల్ ట్రిపుల్,Microtuble triplet
మైక్రోటూబ్యూల్ డబుల్,Microtubule doublet
మైక్రోవిల్లి,Microvilli
మిక్చురిషన్,Micturition
మిడ్‌బ్రేన్,Midbrain
మిడిల్ సెరెబెల్లార్ పెడన్కిల్,Middle cerebellar peduncle
