Telugu,Punjabi
టైడల్ చిత్తడి నేలలు,ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ
టైల్ డ్రైనేజ్,ਟਾਇਲ ਡਰੇਨੇਜ
టిల్లియబిలిటీ,ਟਿਲਟੀ
పండించడం,ਖੇਤ
టిల్లర్ (మొక్క),ਟਿਲਰ (ਪੌਦਾ)
టిల్లరింగ్,ਟਿਲਰਿੰਗ
టిల్లరింగ్ దశ,ਟਿਲਰਿੰਗ ਸਟੇਜ
టిల్త్,ਟਿਲਥ
కణజాల పరీక్ష,ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ
పసిపిల్లలు,ਟੌਡੀ
ఓరిమి,ਸਹਿਣਸ਼ੀਲਤਾ
పై నేల,ਚੋਟੀ ਦੀ ਮਿੱਟੀ
టోపాటో,ਟਾਟੋਟੋ
టాప్-డ్రెస్సింగ్,ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ
టోపోక్లిమాటాలజీ,ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ
పైన ఉండిపోయిన పొగాకు),ਟੌਪਿੰਗ (ਤੰਬਾਕੂ)
మొత్తం జీర్ణమయ్యే పోషకం,ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ
మొత్తం కారకాల ఉత్పాదకత,ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ
మొత్తం కరిగే ఘనపదార్థాలు,ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ
టోటిపోటెన్సీ,ਟੈਟਿਪੋਟੈਂਸੀ
విషపూరితం,ਜ਼ਹਿਰੀਲੇਪਨ
టాక్సిన్,ਟੌਕਸਿਨ
ట్రేస్ ఎలిమెంట్స్,ਟਰੇਸ ਤੱਤ
ట్రేసర్ ఎలిమెంట్స్,ਟਰੇਸਰ ਤੱਤ
లావాదేవీలు,ਲੈਣ-ਦੇਣ
ట్రాన్స్క్రిప్షన్,ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
పరివర్తన,ਤਬਦੀਲੀ
ట్రాన్స్‌జెనిక్,ਟ੍ਰਾਂਸਜੈਨਿਕ
అనువాదం,ਅਨੁਵਾਦ
ట్రాన్స్‌లోకేషన్,ਤਬਦੀਲੀ
ప్రసారం,ਸੰਚਾਰ
ట్రాన్స్పిరేషన్ గుణకం,ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ
ట్రాన్స్పిరేషన్ పుల్,ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ
ట్రాన్స్పిరేషన్ నిష్పత్తి,ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ
మార్పిడి షాక్,ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ
మార్పిడి,ਟ੍ਰਾਂਸਪਲਾਂਟਰ
మార్పిడి,ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ
రవాణా చేసిన నేల,ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ
ట్రాన్స్‌పోసన్,ਟ੍ਰਾਂਸਪੋਸੋਨ
విలోమ పారుదల,ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ
ఉచ్చు పంటలు,ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ
చెత్త,ਰੱਦੀ
చికిత్స,ਇਲਾਜ
చెట్టు పంట,ਰੁੱਖ ਦੀ ਫਸਲ
చెట్టు ఉంగరం,ਲੜੀ ਰਿੰਗ
ట్రయల్,ਮੁਕੱਦਮਾ
ఇరిగేషన్ మోసగించండి,ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ
ట్రిగ్గర్ కారకం,ਟਰਿੱਗਰ ਕਾਰਕ
ట్రిప్లాయిడ్,ਟ੍ਰਿਪਲਲਾਈਡ
ట్రిపుల్ క్రాపింగ్,ਟ੍ਰਿਪਲ ਫਸਲ
ట్రోఫిక్ స్థాయి,ਟ੍ਰੋਫਿਕ ਪੱਧਰ
ట్రాపిక్ కదలికలు,ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ
ఉష్ణమండల ప్రాంతం,ਖੰਡੀ ਖੇਤਰ
ఉష్ణమండల,ਟ੍ਰੋਪਿਜ਼ਮ
నిజమైన సాంద్రత,ਸੱਚੀ ਘਣਤਾ
నిజమైన డైజెస్టిబిలిటీ,ਸੱਚੀ ਹਜ਼ਮ
కత్తిరించబడిన ప్రొఫైల్,ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ
కత్తిరించిన నేల,ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ
సునామి,ਸੁਨਾਮੀ
గడ్డ దినుసు పంటలు,ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ
ట్యూబర్,ਕੰਦ
కణితి,ਟਿ or ਮਰ
మట్టి యొక్క పంక్తి,ਮਿੱਟੀ ਦੀ ਬੁਕਨ
టండ్రా,ਟੁੰਡਰਾ
మట్టిగడ్డ,ਮੈਦਾਨ
టర్గిడ్,Turgid
టర్గర్ ఉద్యమం,ਕਠੋਰ ਅੰਦੋਲਨ
టర్గర్ పీడనం,ਕਠੋਰ ਦਬਾਅ
టర్గర్,ਕਠੋਰ
టర్నర్ సిండ్రోమ్,ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ
రకం (మొక్క),ਕਿਸਮ (ਪੌਦਾ)
టైప్ I లోపం,ਟਾਈਪ I ਗਲਤੀ
టైప్ II లోపం,ਟਾਈਪ II ਗਲਤੀ
టైఫూన్,ਟਾਈਫੂਨ
చింతపండు,ਇਮਲੀ
టార్రాగన్,ਟਾਰਗੋਨ
ఆలయం లేదా పుచ్చోమ చెట్టు,ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ
తిస్టిల్,ਥੀਮ
థుజా,ਥੂਜਾ
థైమ్,ਥਾਈਮ
పొగాకు,ਤੰਬਾਕੂ
టమోటా,ਟਮਾਟਰ
దు orrow ఖం చెట్టు,ਦੁੱਖ ਦਾ ਰੁੱਖ
ట్రిటికేల్,ਟ੍ਰਾਈਟਿਕਲ
ట్రంపెట్ వైన్,ਟਰੰਪਟ ਵੇਲ
ట్యూబెరోస్,ਤਿਕੋਜ਼
పసుపు,ਰੁੜਨਾ
టర్నిప్,ਕੜਾਹੀ
భారతీయుగపు ఎర్ర ఖున్నము,ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼)
టీ దోమ,ਚਾਹ ਮੱਛਰ
చెంప,ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ)
త్రిప్స్,Thpers
అల్ట్రాసెంట్రిఫ్యూగేషన్,ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ
అల్ట్రాసౌండ్,ਅਲਟਰਾਸਾਉਂਡ
అంబెల్,ਅੰਬੈਲ
అన్‌కౌప్లింగ్,ਗੈਰ-ਰਹਿਤ
అవాంఛనీయమైనది,ਬੇਕਾਰ
వివేకం,ਯੂਨੀਵੈਲੈਂਟ
యూనివర్సల్ జన్యు కోడ్,ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ
సార్వత్రిక నేల నష్టం,ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ
అసంతృప్త కొవ్వు ఆమ్లాలు,ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ
అప్‌ల్యాండ్ రైస్,ਉੱਪਰਲੇ ਚਾਵਲ
ఎత్తైన చోటు,ਉਪ
పట్టణ కంపోస్ట్,ਸ਼ਹਿਰੀ ਖਾਦ
యూరియా,ਯੂਰੀਆ
యూరియా,Urease
ఉల్లా గడ్డి,ਉਲਲਾ ਘਾਹ
టీకా,ਟੀਕਾ
వాక్యూల్,ਵੈੱਕਲੂਓਲ
విలువ-ఆధారిత వ్యవసాయం,ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ
విలువ జోడించిన ఉత్పత్తి,ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ
విలువ అదనంగా,ਮੁੱਲ ਜੋੜਨਾ
విలువ ఖర్చు నిష్పత్తి,ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ
దవడ ఎముక,ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ)
ఆవిరి వేడి చికిత్స,ਭਾਫ ਹੀਟ ਇਲਾਜ
ఆవిరి పీడనం,ਭਾਫ਼ ਦਾ ਦਬਾਅ
వేరియబుల్ ఖర్చు,ਵੇਰੀਏਬਲ ਲਾਗਤ
వేరియబుల్ జన్యువు,ਵੇਰੀਏਬਲ ਜੀਨ
వేరియబుల్ రేట్ టెక్నాలజీ,ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ
వ్యత్యాసం,ਪਰਿਵਰਤਨ
వైవిధ్యం,ਪਰਿਵਰਤਨ
వెరైటీ,ਕਈ ਕਿਸਮਾਂ
వెక్టర్,ਵੈਕਟਰ
వృక్ష సంపద,ਬਨਸਪਤੀ
వృక్షసంపద క్షీణత,ਬਨਸਪਤੀ ਵਿਗਾੜ
ఏపుగా ఉండే అవరోధం,ਬਨਸਪਤੀ ਰੁਕਾਵਟ
ఏపుగా కవర్,ਬਨਸਪਤੀ ਕਵਰ
ఏపుగా ప్రచారం,ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ
ఏపుగా ఉండే దశ,ਬਨਸਪਤੀ ਪੜਾਅ
వెనిషన్,ਜ਼ਹਿਰ
వర్మికాస్టింగ్స్,ਕੁਰਬਾਨ
వర్మికంపోస్ట్,ਵਰਮੀਕੰਪਸਟ
వర్నలైజేషన్,ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ
నిలువు మల్చింగ్,ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ
వెర్టిసోల్,ਵਰਲਿਸੋਲ
సాధ్యత (విత్తనం),ਵਿਵਹਾਰਕਤਾ (ਬੀਜ)
వైన్,ਵੇਲ
వెనిగర్,ਸਿਰਕਾ
వీర్ జీన్,ਵੀਰ ਜੀਨ
వర్జిన్ ల్యాండ్,ਕੁਆਰੀ ਜ਼ਮੀਨ
వర్జిన్ మట్టి,ਕੁਆਰੀ ਮਿੱਟੀ
వైరలెన్స్,ਭੁਲੱਕੜ
వైరస్,ਵਾਇਰਸ
వైరస్ కోట్ ప్రోటీన్,ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ
వైరస్ ఇండెక్సింగ్,ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ
స్నిగ్ధత,ਲੇਸ
కనిపించే రేడియేషన్,ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ
విటమిన్లు,ਵਿਟਾਮਿਨ
విటికల్చర్,ਵਿਟਿਕਲਚਰ
వివిపరస్,ਵਿਵੇਕ
శూన్య స్థలం,ਵੋਇਡ ਸਪੇਸ
అస్థిరత,ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ
వాలంటీర్ ప్లాంట్లు,ਵਲੰਟੀਅਰ ਪੌਦੇ
వనిల్లా,ਵਨੀਲਾ
వెటివర్,ਵੀਕ
పశువైద్య వైద్యుడు,ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ
వైరాలజిస్ట్,ਵਾਇਰਲੋਜਿਸਟ
వేతనం,ਉਜਰਤ
వెచ్చని రక్తపాత జంతువు,ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ
వ్యర్థ పదార్థాల నిర్వహణ,ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ
బంజర భూములు,ਕੂੜੇਦਾਨ
నీటి అప్లికేషన్ సామర్థ్యం,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
నీటి దరఖాస్తు రేటు,ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ
నీటి సమతుల్యత,ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ
నీటి సంపీడనం,ਪਾਣੀ ਦਾ ਸੰਵਾਦ
నీటి పొదుపు,ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ
నీటి వినియోగం,ਪਾਣੀ ਦੀ ਖਪਤ
నీటి రవాణా సామర్థ్యం,ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ
నీటి సంస్కృతి,ਵਾਟਰ ਸਭਿਆਚਾਰ
నీటి లోటు,ਪਾਣੀ ਦਾ ਘਾਟਾ
నీటి పంపిణీ సామర్థ్యం,ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ
వాటర్ డ్యూటీ,ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ
నీటి బొచ్చు,ਪਾਣੀ ਦੀ ਫੁਰੋ
నీటి ద్వారాలు,ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ
నీటి లాగింగ్,ਪਾਣੀ ਦੀ ਲਾਗ
నీటి నిర్వహణ,ਪਾਣੀ ਪ੍ਰਬੰਧਨ
పంటల నీటి అవసరం,ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ
నీటి సంతృప్త లోటు,ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ
నీటి పట్టిక,ਪਾਣੀ ਦਾ ਟੇਬਲ
నీటి వినియోగ సామర్థ్యం,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
నీటి దిగుబడి,ਪਾਣੀ ਦਾ ਝਾੜ
నీటి పెంపకం,ਪਾਣੀ ਦੀ ਕਟਾਈ
వాటర్‌షెడ్,ਵਾਟਰਡ
వాటర్‌షెడ్ మేనేజ్‌మెంట్,ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ
వాటర్‌షెడ్ చికిత్స,ਵਾਟਰਡ ਇਲਾਜ
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ
జలమార్గం,ਜਲ ਮਾਰਗ
వేవ్-లెంగ్త్,ਵੇਵ-ਲੰਬਾਈ
వాక్సింగ్,ਵੈਕਸਿੰਗ
వాతావరణం,ਮੌਸਮ
వాతావరణం,ਮੌਸਮ
కలుపు,ਬੂਟੀ
కలుపు నియంత్రణ,ਬੂਟੀ ਨਿਯੰਤਰਣ
కలుపు నియంత్రణ సామర్థ్యం,ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ
కలుపు నిర్మూలన,ਤਲਾਅ
కలుపు సూచిక,ਵੇਡ ਇੰਡੈਕਸ
వెస్ట్రన్ బ్లాటింగ్,ਪੱਛਮੀ ਧੱਕਾ
కలుపు స్పెక్ట్రం,ਬੂਟੀ ਸਪੈਕਟ੍ਰਮ
కలుపు తీయుట,ਬੂਟੀ
తడి-బల్బ్ మాంద్యం,ਗਿੱਲੇ-ਬਲਬ ਉਦਾਸੀ
తడి-బల్బ్ ఉష్ణోగ్రత,ਗਿੱਲੇ-ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
తడి-బల్బ్ థర్మామీటర్,ਗਿੱਲੇ-ਬੱਲਬ ਥਰਮਾਮੀਟਰ
చిత్తడి నేల,ਵੈਲਲੈਂਡ
తడి నాటడం,ਗਿੱਲੇ ਲਾਉਣਾ
తడి సీజన్,ਗਿੱਲੇ ਮੌਸਮ
తడి విత్తనాలు,ਗਿੱਲੀ ਬੀਜਣਾ
తడి సంవత్సరం,ਗਿੱਲੇ ਸਾਲ
తడి చేయదగిన పౌడర్,ਗਿੱਲੀ ਪਾ powder ਡਰ
చెమ్మగిల్లడం ఏజెంట్,ਗਿੱਲਾ ਏਜੰਟ
సుడిగాలి సైకోమీటర్,ਚੱਕਰ ਲਗਾਉਣ ਵਾਲੇ ਮਨੋਵਿਟਰੋਮੀਟਰ
తెలుపు విప్లవం,ਵ੍ਹਾਈਟ ਇਨਕਲਾਬ
మొత్తం వ్యవసాయ విశ్లేషణ,ਪੂਰਾ ਫਾਰਮ ਵਿਸ਼ਲੇਸ਼ਣ
మొత్తం వ్యవసాయ విధానం,ਪੂਰੀ ਖੇਤ ਪਹੁੰਚ
విస్తృత అనుకూలత,ਵਿਸ਼ਾਲ ਅਨੁਕੂਲਤਾ
విల్టింగ్ పాయింట్,ਵਿਲਿੰਗ ਪੁਆਇੰਟ
గాలి విరామం,ਹਵਾ ਬਰੇਕ
గాలి శక్తి,ਹਵਾ ਦੀ energy ਰਜਾ
గాలి కోత,ਹਵਾ ਦਾ ro ਾਹ
గాలి ఉత్పత్తి,ਹਵਾ ਜਨਰੇਸ਼ਨ
విండ్మిల్,ਵਿੰਡ ਮਿੱਲ
పవన శక్తి,ਹਵਾ ਦੀ ਸ਼ਕਤੀ
గాలి వేగం,ਹਵਾ ਦੀ ਗਤੀ
విండ్ స్ట్రిప్ క్రాపింగ్,ਵਿੰਡ ਸਟ੍ਰਿਪ ਦੀ ਫਸਲ
గాలి వేగం,ਹਵਾ ਵੇਗ
గాలి,ਹਵਾ
విండ్రో,ਹਵਾ
విండ్‌రోవర్,ਵਿੰਡੋ
స న్న టి గా లి,ਹਵਾ-ਵੇਨ
విన్నోవర్,ਵਿਨ
విన్నోవింగ్,Winnow
చలనం ఉన్న పరికల్పన,ਭਿਆਨਕ ਕਲਪਨਾ
గర్భం,ਕੁੱਖ
కలప బూడిద,ਲੱਕੜ ਦਾ ਸੁਆਹ
కలప వాయువు,ਲੱਕੜ ਦੀ ਗੈਸ
పని,ਕੰਮ
వాల్నట్,ਅਖਰੋਟ
వాటర్ క్రెస్,ਪਾਣੀ ਦੀ ਕ੍ਰੇਸ
నీటి హైసింత్,ਪਾਣੀ ਦੀ ਹਰਕਤ
నీటి పుచ్చకాయ,ਤਰਬੂਜ
నీటి పుదీనా,ਪਾਣੀ ਦੀ ਟਕਸਾਲ
విల్లో ఏడుపు,ਵਿਲੋ ਰੋਣਾ
వెస్ట్ ఇండియన్ మహోగని,ਵੈਸਟ ਇੰਡੀਅਨ ਮਹੋਗਨੀ
గోధుమ,ਕਣਕ
వైట్ క్లోవర్,ਚਿੱਟਾ ਕਲੋਵਰ
వైట్ మల్బరీ,ਚਿੱਟਾ ਮਲਬੇ
వైట్ పాపినెక్,ਵ੍ਹਾਈਟ ਪੌਪਿਨਕ
వైట్ విల్లో,ਚਿੱਟਾ ਵਿਲੋ
వైల్డ్ మార్జోరిమ్,ਜੰਗਲੀ ਮਾਰਜੋਰਿਮ
వైల్డ్ వోట్,ਜੰਗਲੀ ਓਟ
రెక్కలుగల బీన్,ਵਗਡ ਬੀਨ
చలికాలం లో ఆడే ఆట,ਵਿੰਟਰ ਸਕੁਐਸ਼
విథానియా,ਸੁਪਨਿਆ
"వుడ్ సోరెల్, ఆక్సాలిస్","ਲੱਕੜ ਦਾ ਸੋਰੇਲ, ਆਕਸੀਲਿਸ"
కందిరీగ,वे wasp
వీవర్ బర్డ్,ਬੁਣੇ ਪੰਛੀ
వీవిల్,ਵੀਵਿਲ
వైట్ గ్రప్,ਵ੍ਹਾਈਟ ਗਰਪ
వూలీ అఫిడ్,ਉੱਨੀ ਐਫੀਡ
శాంతినురియా,Xanthinuria
క్శాంతోఫిల్,ਜ਼ੈਨਥੋਫੀਲ
X- క్రోమోజోమ్,ਐਕਸ-ਕ੍ਰੋਮੋਸੋਮ
జెనియా,ਜ਼ੇਨੀਆ
జిరోడెర్మా పిగ్మెంటోసమ్,ਜ਼ੀਰੋਡਰਮਾ ਪਿਗਮੈਂਟੋਸਮ
ఎరోఫైట్,ਜ਼ੀਰੋਫਾਈਟ
జిరోఫైటిజం,ਜ਼ੀਰੋਫਾਈਟਿਜ਼ਮ
ఎక్స్-రే డిఫ్రాక్షన్,ਐਕਸ-ਰੇ ਫੈਲਣਾ
జిలేమ్,ਜ਼ੀਲੀਮ
జిలోఫైట్,ਜ਼ੋਲੋਫਾਈਟ
Y 'ట్రెల్లిస్,ਵਾਈ 'ਟ੍ਰੇਲਿਸ
Y- క్రోమోజోమ్,ਵਾਈ-ਕ੍ਰੋਮੋਸੋਮ
ఈస్ట్,ਖਮੀਰ
ఈస్ట్ సారం,ਖਮੀਰ ਐਬਸਟਰੈਕਟ
పసుపు విప్లవం,ਪੀਲਾ ਇਨਕਲਾਬ
పసుపు,ਪੀਲਾ
దిగుబడి భాగం,ਉਪਜ ਭਾਗ
దిగుబడి పర్యవేక్షణ,ਉਪਜ ਦੀ ਨਿਗਰਾਨੀ
దిగుబడి సంభావ్యత,ਪੈਦਾਵਾਰ ਸੰਭਾਵਨਾ
దిగుబడి స్థిరత్వం,ਉਪਜ ਸਥਿਰਤਾ
పచ్చసొన,ਯੋਕ
పసుపు బెర్రీడ్ నైట్ షేడ్,ਯੈਲੋ ਬਰਡਸ ਨਾਈਟਸਮ
పసుపు మైరోబాలన్,ਪੀਲੇ ਮਾਇਰੋਬੇਨ
జైద్,ਜ਼ੈਦ
Z- క్రోమోజోమ్,ਜ਼ੈਡ-ਕ੍ਰੋਮੋਸੋਮ
Z-DNA,ਜ਼ੈਡ-ਡੀ ਐਨ ਏ
జీటిన్,ਜ਼ੀਟਿਨ
చనుమొన శూన్యము,ਜ਼ੀਰੋ energy ਰਜਾ ਠੰਡਾ ਚੈਂਬਰ
సున్నా సాగు,ਜ਼ੀਰੋ ਖੇਤ
సున్నా సహనం,ਜ਼ੀਰੋ ਸਹਿਣਸ਼ੀਲਤਾ
జింక్ లోపం,ਜ਼ਿੰਕ ਦੀ ਘਾਟ
జింక్ ఫింగర్ ప్రోటీన్,ਜ਼ਿੰਕ ਫਿੰਗਰ ਪ੍ਰੋਟੀਨ
జింక్యూటెడ్ యూరియా,ਜ਼ਿੰਤਸਤ ਯੂਰੀਆ
జోనా పెలుసిడా,ਜ਼ੋਨਾ ਪਲੇਸਕਡਾ
జూఫిలీ,ਜ਼ੋਪਲੀਲੀ
జూప్లాంక్టన్,ਜ਼ੂਪਲੈਂਕਟਨ
జైగోట్,Zygote
జైగోటిక్ ప్రాణాంతక జన్యువు,Zygotic ਨਹਿਰਦਾਰ ਜੀਨ
జాంతోఫిలం,Zanthophylum
జంతుశాస్త్రవేత్త,ਜੀਵ ਵਿਗਿਆਨੀ
