English,Punjabi
Padding condenser,ਮੈਕਰੋ ਐਡਜਸਟਮੈਂਟ ਕੈਪੇਸੀਟਰ
Pair annihilation,"ਜੋੜੇ ਦਾ ਨਾਸ਼, ਜੋੜੇ ਦਾ ਨਾਸ਼"
Pair formaton,ਜੋੜਾ ਗਠਨ
Pair of aerials (=twin aerials =twin antenna),yamal antenna
Pair production,ਜੋੜੇ ਦਾ ਉਤਪਾਦਨ
Pair spectrometer,"ਜੋੜਾ ਸਪੈਕਟਰੋਮੀਟਰ, ਜੋੜਾ ਪੀੜ੍ਹੀ ਸਪੈਕਟਰੋਮੀਟਰ"
Paired echo,ਜੋੜੀ ਗੂੰਜ
Paired electron,ਪੇਅਰਡ ਇਲੈਕਟ੍ਰੋਨ
Pairing energy,ਜੋੜੀ ਊਰਜਾ
Palatal,"ਤਾਲੂ, ਤਾਲੂ"
Palatal consonant,ਸੁਆਦੀ ਪਕਵਾਨ
Palmer scan,ਪਾਮਰ ਸਕੈਨਿੰਗ
Palnck's quantum of action,ਪਲੈਂਕ ਐਕਸ਼ਨ-ਕੁਆਂਟਮ
Palpable coordinate,ਸਟੀਕ ਕੋਆਰਡੀਨੇਟਸ
Pan,ਉਪਰਲਾ ਹੱਥ
Pan pipe,ਪੈਨ ਪਾਈਪ
Pancake coil,dosakriti ਕੁੰਡਲੀ
Pancake shaped,"ਡੋਸ਼ੇਪਡ, ਫਲੈਟ ਡਿਸਕ"
Panchrom,"ਪੰਚਰੋਮ, ਸਰਵ ਵਿਆਪਕ, ਸਰਵ ਵਿਆਪਕ"
Panchromatic (=photographic film),"ਵਿਆਪਕ, ਪੰਚਰੋਮੈਟਿਕ"
Panchromatic emulsion,Panchromatic emulsion
Panchromatic plate,panchromatic ਪਲੇਟ
Panel,"ਪੈਨਲ, ਯੋਜਨਾ"
Panel test,"ਪੈਨਲ ਟੈਸਟਿੰਗ, ਪਲੇਟ ਟੈਸਟਿੰਗ"
Panel vibration,"ਪੈਨਲ ਵਾਈਬ੍ਰੇਸ਼ਨ, ਪਲੇਟਨ ਵਾਈਬ੍ਰੇਸ਼ਨ"
Panoramic,ਲੈਂਡਸਕੇਪ
Panoramic receiver,ਲੈਂਡਸਕੇਪ ਰਿਸੀਵਰ
Par focal,ਫੋਕਸ ਅਧੀਨ
Para modification,ਪੈਰਾਗ੍ਰਾਫ ਫਾਰਮ
Para-nitrogen,ਪੈਰਾ ਨਾਈਟ੍ਰੋਜਨ
Parab ollic reflector,ਪੈਰਾਬੋਲਿਕ ਰਿਫਲੈਕਟਰ
Parabaloon,ਪੈਰਾਬਲੂਨ
Parabolic antenna,ਪੈਰਾਬੋਲਿਕ ਐਂਟੀਨਾ
Paraelectric cooling,"ਪੈਰਾਇਲੈਕਟ੍ਰਿਕ ਕੂਲਿੰਗ, ਪੈਰਾਇਲੈਕਟ੍ਰਿਕ ਕੂਲਿੰਗ"
Parahelium,parahelium
Parallax,"parallax, parallax"
Parallax factor,ਪੈਰਾਲੈਕਸ ਫੈਕਟਰ
Parallax-measurement,parallax ਮਾਪ
Parallel,ਸਮਾਨਾਂਤਰ
Parallel access,ਸਮਕਾਲੀ ਪਹੁੰਚ
Parallel axis theorem,ਸਮਾਨਾਂਤਰ ਧੁਰੀ ਪ੍ਰਮੇਯ
Parallel beam,ਸਮਾਨਾਂਤਰ ਬੀਮ
Parallel circuit,ਪਾਸੇ ਦੇ ਸਰਕਟ
Parallel connection,ਪਾਸੇ ਕੁਨੈਕਸ਼ਨ
Parallel feed amplifier,ਸਾਈਡ ਇੰਪੁੱਟ ਐਂਪਲੀਫਾਇਰ
Parallel forces,ਸਮਾਂਤਰ ਬਲ
Parallel impedance,ਪਾਸੇ ਦੀ ਰੁਕਾਵਟ
Parallel light,ਸਮਾਨਾਂਤਰ ਰੋਸ਼ਨੀ
Parallel movement,ਪੈਰਲਲ ਮੋਸ਼ਨ
Parallel nicols,ਪੈਰਲਲ ਨਿਕਲ
Parallel operation,ਪਾਸੇ ਦੀ ਕਾਰਵਾਈ
Parallel padding,ਪਾਸੇ ਪੜ੍ਹਨਾ
Parallel plate laser,ਪੈਰਲਲ ਸਟਰਿੱਪ ਲੇਜ਼ਰ
Parallel plate wave guide,ਪੈਰਲਲ ਸਟਰਾਈਪ ਵੇਵ ਸਟਰਿੱਪਰ
Parallel resonant circuit,ਸਾਈਡ ਰੈਜ਼ੋਨੈਂਟ ਸਰਕਟ
Parallel slit interferometer,ਪੈਰਲਲ ਸਲਿਟ ਇੰਟਰਫੇਰੋਮੀਟਰ
Parallel spin,ਵੈਕਟਰ ਸਪਿਨ
Parallel-plate capacitor,ਪੈਰਲਲ ਫਿਲਟ ਕੈਪੇਸੀਟਰ
Parallel-T network,ਪੈਰਲਲ ਟੀ-ਟਰੈਪ ਸਰਕਟ
Parallel-tuned circuit,ਸਾਈਡ ਟਿਊਨਡ ਸਰਕਟ
Parallellism,"ਸਮਾਨਤਾ, ਅਨੁਕੂਲਤਾ"
Paralysis (=blocking),ਅਧਰੰਗ
Paralysis circuit,ਅਧਰੰਗ ਸਰਕਟ
Paralysis time,ਅਧਰੰਗ ਦੀ ਮਿਆਦ
Paramagnetic,"paramagnetic, paramagnetic ਕੂਲਿੰਗ"
Paramagnetic amplifier,ਪੈਰਾਮੈਗਨੈਟਿਕ ਐਂਪਲੀਫਾਇਰ
Paramagnetic cooling,ਪੈਰਾਮੈਗਨੈਟਿਕ ਕੂਲਿੰਗ
Paramagnetic crystal,ਪੈਰਾਮੈਗਨੈਟਿਕ ਕ੍ਰਿਸਟਲ
Paramagnetic Faraday effect,ਪੈਰਾਮੈਗਨੈਟਿਕ ਫੈਰਾਡੇ ਪ੍ਰਭਾਵ
Paramagnetic fluid,ਪੈਰਾਮੈਗਨੈਟਿਕ ਤਰਲ
Paramagnetic ion,ਪੈਰਾਮੈਗਨੈਟਿਕ ਆਇਨ
Paramagnetic moment,ਪੈਰਾਮੈਗਨੈਟਿਕ ਪਲ
Paramagnetic relaxation,ਪੈਰਾਮੈਗਨੈਟਿਕ ਆਰਾਮ
Paramagnetic resonance,ਪੈਰਾਮੈਗਨੈਟਿਕ ਗੂੰਜ
Paramagnetic salt,paramagnetic ਲੂਣ
Paramagnetic spectra,ਪੈਰਾਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
Paramagnetic state,ਪੈਰਾਮੈਗਨੈਟਿਕ ਅਵਸਥਾ
Paramagnetic susceptibility,ਪੈਰਾਮੈਗਨੈਟਿਕ ਰੁਝਾਨ
Paramagnetics,"ਪੈਰਾਮੈਗਨੈਟਿਕ ਪਦਾਰਥ, ਪੈਰਾਮੈਗਨੈਟਿਕ"
Paramagnetism,paramagnetism
Parameter,"ਪੈਰਾਮੀਟਰ, ਇੰਟਰਸੈਕਸ਼ਨ ਅਨੁਪਾਤ, ਪੈਰਾਮੀਟਰ"
Parameter of connection,ਕੁਨੈਕਸ਼ਨ ਪੈਰਾਮੀਟਰ
Parameteral plane,ਪੈਰਾਮੀਟਰਿਕ ਮੰਜ਼ਿਲ
Parametric acoustic array,ਪੈਰਾਮੀਟ੍ਰਿਕ ਐਕੋਸਟਿਕ ਐਰੇ
Parametric amplifier,ਪੈਰਾਮੀਟਰ ਐਂਪਲੀਫਾਇਰ
Parametric generation,ਪੈਰਾਮੀਟ੍ਰਿਕ ਪੀੜ੍ਹੀ
Parametric mixing,ਪੈਰਾਮੀਟਰ ਮਿਸ਼ਰਣ
Parametric oscillator,ਪੈਰਾਮੀਟਰ ਔਸਿਲੇਟਰ
Parametric programming,ਪੈਰਾਮੀਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
Parametron,ਪੈਰਾਮੈਟਰਨ
Paramolecule,ਪੈਰਾ ਅਣੂ
Paraphase,ਪਰਕਾਲਾ
Paraphase amplifier,ਪੈਰਾਬੋਲਿਕ ਐਂਪਲੀਫਾਇਰ
Parapositronium,parapositronium
Parasite drag,extraterrestrial ਟ੍ਰੈਕਸ਼ਨ
Parasitic antenna,ਚਲਾਏ antenna
Parasitic array,ਪ੍ਰੇਰਿਤ ਐਰੇ
Parasitic capture,ਪਰਜੀਵੀ ਕੈਪਚਰ
Parasitic current,ਅਣਚਾਹੇ ਸਟ੍ਰੀਮ
Parasitic e.m.f.,ਅਣਚਾਹੇ ਜੀਵਨ
Parasitic element,ਪਰਜੀਵੀ ਅੰਗ
Parasitic lobe,ਊਰਜਾ ਬਚਾਉਣ ਵਾਲੀ ਲੋਬ
Parasitics,ਊਰਜਾਵਾਨ ਓਸਿਲੇਸ਼ਨ
Parastic antenna element,ਚਲਾਏ antenna ਅੰਗ
Parastic reflector,ਪਰਜੀਵੀ ਰਿਫਲੈਕਟਰ
Paratenic transmission,ਕਰਾਸ ਸੰਚਾਰ
Paraxial,epiaxial
Paraxial rays,epiaxial ਕਿਰਨਾਂ
Paraxial trajectory,epiaxial ਟ੍ਰੈਜੈਕਟਰੀ
Parellel adder,ਪੈਰਲਲ ਕੰਪਾਈਲਰ
Parent line,ਅਸਲੀ ਲਾਈਨ
Parfocal eyepiece,ਆਈਸੋ-ਫੋਕਲ ਆਈਪੀਸ
Parhelium level,parhelium ਮੰਜ਼ਿਲ
Parhelium term,parhelium ਪੋਸਟ
Parhop,ਪੈਰ
Pari emission,ਜੋੜਾ ਨਿਕਾਸ
Parity,"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
Parity bit,ਸਮਾਨਤਾ ਬਿੱਟ ਸਮਾਨਤਾ ਬਿੱਟ
Parity change,ਸਮਾਨਤਾ ਤਬਦੀਲੀ
Parity change-yes,ਸਮਾਨਤਾ ਤਬਦੀਲੀ-ਹਾਂ
Parity check,ਸਮਾਨਤਾ ਦੀ ਜਾਂਚ
Parity forbidden,ਸਮਾਨਤਾ &#39;ਤੇ ਪਾਬੰਦੀ
Parity operator,ਸਮਾਨਤਾ ਆਪਰੇਟਰ
Parity selection rule,"ਸਮਾਨਤਾ ਚੋਣ ਨਿਯਮ, ਸਮਾਨਤਾ ਚੋਣ ਨਿਯਮ"
Parry arc,ਪੈਰੀ ਆਰਕ
Parsec,ਪਾਰਸੇਕ
Partial,ਧੁਨ
Partial band,ਅੰਸ਼ਕ ਬੈਂਡ
Partial carry,ਅੰਸ਼ਕ ਲਾਭ
Partial coherence,ਅੰਸ਼ਕ ਮਾਨਤਾ
Partial collision,"ਅੰਸ਼ਕ ਟਕਰਾਅ, ਅੰਸ਼ਕ ਪਰਕਸ਼ਨ"
Partial dislocation,ਅੰਸ਼ਕ ਨੁਕਸ
Partial entry,ਅੰਸ਼ਕ ਪ੍ਰਵੇਸ਼
Partial equilibrium,ਅੰਸ਼ਕ ਸੰਤੁਲਨ
Partial exposure,"ਅੰਸ਼ਿਕ exudation, ਅੰਸ਼ਕ ਐਕਸਪੋਜਰ"
Partial Fourier synthesis,ਡਿਫਰੈਂਸ਼ੀਅਲ ਫੁਰੀਅਰ ਸਿੰਥੇਸਿਸ
Partial loading,ਅੰਸ਼ਕ ਐਬਸਟਰੈਕਟ
Partial neutral loading,ਅੰਸ਼ਕ ਤੌਰ &#39;ਤੇ ਉਦਾਸ ਹਵਾਲੇ
Partial node,ਅੰਸ਼ਕ ਨੋਡ
Partial pressure,ਅੰਸ਼ਕ ਦਬਾਅ
Partial pressure,ਅੰਸ਼ਕ ਦਬਾਅ
Partial regeneeration,ਅੰਸ਼ਕ ਰਿਕਵਰੀ
Partial resolution,ਅੰਸ਼ਕ ਰੈਜ਼ੋਲੂਸ਼ਨ
Partial tone,ਅੰਸ਼ਕ ਵੋਕਲਾਈਜ਼ੇਸ਼ਨ
Partial width,ਅੰਸ਼ਕ ਵਿਸਤਾਰ
Partially coupled wave,ਅੰਸ਼ਕ ਤੌਰ &#39;ਤੇ ਜੋੜੀ ਗਈ ਲਹਿਰ
Partially ionised gas,ਅੰਸ਼ਕ ਤੌਰ &#39;ਤੇ ionized ਗੈਸ
Partially polarized light,ਖੰਡਿਤ ਰੋਸ਼ਨੀ
Partially turbulent layer,ਅੰਸ਼ਕ ਤੌਰ &#39;ਤੇ ਪਰੇਸ਼ਾਨ ਪੱਧਰ
Particle,ਕਣ
Particle accelerator,ਕਣ ਐਕਸਲੇਟਰ
Particle beam,ਕਣ ਬੀਮ
Particle density,ਕਣ ਘਣਤਾ
Particle detector,ਕਣ ਖੋਜੀ
Particle drift velocity,ਕਣ ਰਨਆਫ ਵੇਗ
Particle dynamics,ਕਣ ਗਤੀਸ਼ੀਲਤਾ
Particle emission,ਕਣ ਨਿਕਾਸ
Particle energy,ਕਣ ਊਰਜਾ
Particle lens,ਕਣ ਲੈਨਜ
Particle mechanics,ਕਣ ਮਕੈਨਿਕਸ
Particle number,ਕਣ ਨੰਬਰ
Particle of rest-mass,ਆਰਾਮ ਪੁੰਜ ਦਾ ਕਣ
Particle oriented,ਕਣ ਮੁਖੀ
Particle physics,ਕਣ ਭੌਤਿਕ ਵਿਗਿਆਨ
Particle radiation,ਪਿਆਰ ਰੇਡੀਏਸ਼ਨ
Particle theory,ਕਣ ਦਲੀਲ
Particle track,ਕਣ ਲੀਕ
Particle velocity,ਕਣ ਵੇਗ
Particle width (=radiation width),ਕਣ ਫੈਲਾਅ (ਰੇਡੀਏਟਿਵ ਫੈਲਾਅ)
Partition,"ਵੰਡ, ਵੰਡ"
Partition blade,ਵੱਖ ਕਰਨ ਵਾਲਾ ਬੋਰਡ
Partition coefficient,ਵੰਡ ਗੁਣਾਂਕ
Partition function,"ਵੰਡ ਫੰਕਸ਼ਨ, ਵੰਡ ਫੰਕਸ਼ਨ"
Partition noise,ਸਪਲਿਟ ਸ਼ੋਰ
Partition of unity,ਯੂਨਿਟ ਡਿਵੀਜ਼ਨ
Partly filled band,ਭਾਗ ਪੂਰਕ ਬੈਂਡ
Parton,ਪਾਰਟਨ
Party line,ਪਾਰਟੀ ਲਾਈਨ
PAS (=photoacousitc spectroscopy),ਫੋਟੋਆਕੋਸਟਿਕ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
Pascal,ਪਾਸਕਲ
Pascal's law,ਪਾਸਕਲ ਨਿਯਮ
Paschen Back effect,ਲੂਪ ਬੈਕ ਪ੍ਰਭਾਵ
Paschen series,ਲੂਪਿੰਗ ਰੇਂਜ
Paschen-Runge mounting,ਲੂਪਿੰਗ ਰੂਨ ਇਮਪਿਊਟੇਸ਼ਨ
Passing key,ਪਾਰਕ ਦੀ ਕੁੰਜੀ
Passivated transistor,ਪੈਸਿਵ ਟਰਾਂਜ਼ਿਸਟਰ
Passive absorption,ਪੈਸਿਵ ਸਮਾਈ
Passive antenna,ਪੈਸਿਵ ਐਂਟੀਨਾ
Passive component,ਅਯੋਗ ਭਾਗ
Passive corner reflector,ਪੈਸਿਵ ਐਂਗਲ ਰਿਫਲੈਕਟਰ
Passive detection,ਪੈਸਿਵ ਖੋਜ
Passive device,ਪੈਸਿਵ ਡਿਵਾਈਸ
Passive double relector,ਪੈਸਿਵ ਜੋੜਾ ਰਿਫਲੈਕਟਰ
Passive element,ਅਯੋਗ ਸਮੱਗਰੀ
Passive filter,ਪੈਸਿਵ ਫਿਲਟਰ
Passive flight,ਵਿਹਲੀ ਉਡਾਣ
Passive homing,ਪੈਸਿਵ ਟੀਚਾ
Passive jamming,ਪੈਸਿਵ ਕੁਨੈਕਸ਼ਨ
Passive junction,ਅਯੋਗ ਜੰਕਸ਼ਨ
Passive load,ਵਿਹਲਾ ਲੋਡ
Passive network,ਸਰੋਤ ਰਹਿਤ ਜਾਲ
Passive quadripole,ਸਰੋਤ ਰਹਿਤ quadrupole
Passive radar,ਪੈਸਿਵ ਰਾਡਾਰ
Passive reflector,ਪੈਸਿਵ ਰਿਫਲੈਕਟਰ
Passive region,ਅਕਿਰਿਆਸ਼ੀਲ ਖੇਤਰ
Passive resistance,ਪੈਸਿਵ ਵਿਰੋਧ
Passive satellite,ਅਕਿਰਿਆਸ਼ੀਲ ਸੈਟੇਲਾਈਟ
Passive transducer,ਪੈਸਿਵ ਟ੍ਰਾਂਸਡਿਊਸਰ
Passive transport,ਪੈਸਿਵ ਪਹੁੰਚ
Patch,"ਪੈਚ, ਸਟਬਲ, ਪੈਚ (ਬਰਫ਼), ਦਾਗ"
Patch board,"ਪੈਚ ਬੋਰਡ, ਕਨੈਕਟਰ ਬੋਰਡ"
Patch cord,ਕਨੈਕਟਰ ਕੋਰਡ
Patching,ਪੈਚਿੰਗ
Path,ਮਾਰਗ
Pattern,"ਤਸਵੀਰ, ਪੈਟਰਨ, ਪੈਟਰਨ, ਪੈਟਰਨ"
Pattern generator,ਚਿਤਰਮ ਜਨਰੇਟਰ
Pattern matching,"ਚਿਤ੍ਰਮ ਮੇਲ, ਪੈਟਰਨ ਮੇਲ"
Pattern playback,"ਪੈਟਰਨ ਰੀਪਲੇਅ, ਫਿਗਰ ਰੀਪਲੇਅ"
Patterson map,ਪੈਟਰਸਨ ਨਕਸ਼ਾ
Patterson projection,ਪੈਟਰਸਨ ਪ੍ਰੋਜੈਕਸ਼ਨ
Patterson series,ਪੈਟਰਸਨ ਸ਼੍ਰੇਣੀ
Patterson Tunell mask,ਪੈਟਰਸਨ ਸੁਰੰਗ ਦੀ ਰੁਕਾਵਟ
Patterson Tunell method,ਪੈਟਰਸਨ ਟਨਲ ਵਿਧੀ
Patterson Tunell strip,ਪੈਟਰਸਨ ਟਨਲ ਪਲੇਕ
Pauci spiral,ਸ਼ਾਰਟਸਪਿਰਲ
Pauli electron correlation,ਪੌਲੀ ਇਲੈਕਟ੍ਰੋਨ ਸਬੰਧ
Pauli exclusion principle,ਪੌਲੀ ਬੇਦਖਲੀ ਸਿਧਾਂਤ
Pauli principle,ਪੌਲੀ ਸਿਧਾਂਤ
Pauli spin operator,ਪੌਲੀ ਸਪਿਨ ਓਪਰੇਟਰ
Pauli spin susceptibility,ਪੌਲੀ ਸਪਿਨਿੰਗ ਮੈਗਨੈਟਿਕ ਰੁਝਾਨ
Pauli's exclusion principle,ਪੌਲੀ ਬੇਦਖਲੀ ਸਿਧਾਂਤ
Pauling rule,ਪਾਲਿੰਗ ਦਾ ਕਾਨੂੰਨ
Pay load,"ਪੇਲੋਡ, ਭਾਰ, ਮਾਲੀਆ"
Payload mass,ਪੇਲੋਡ ਪੁੰਜ
Payload ratio,ਪੇਲੋਡ ਅਨੁਪਾਤ
Payload velocity,ਪੇਲੋਡ ਵੇਗ
PDMS (=plasma desorption mass sectrometry),ਪਲਾਜ਼ਮਾ ਡੀਸੋਰਪਸ਼ਨ ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
Peak,ਸਿਖਰ
Peak black,ਕ੍ਰਿਸ਼ਨ ਦੀ ਚੋਟੀ
Peak clipper,ਸਿਖਰ
Peak clipping,ਸਿਖਰ ਕੱਟਣਾ
Peak forward anode voltage,ਪੀਕ ਫਾਰਵਰਡ ਐਨੋਡ ਵੋਲਟੇਜ
Peak function,ਸਿਖਰ ਫੰਕਸ਼ਨ
Peak intensity,ਸਿਖਰ ਤੀਬਰਤਾ
Peak intenstiy method,ਸਿਖਰ ਤੀਬਰਤਾ ਵਿਧੀ
Peak inverse voltage,ਰਿਵਰਸ ਪੀਕ ਵੋਲਟੇਜ
Peak limiter,ਸਿਖਰ ਸੀਮਾ
Peak load,ਪੀਕ ਲੋਡ ਪੀਕ ਲੋਡ
Peak pulse power,ਨਬਜ਼ ਦੀ ਸਿਖਰ ਸ਼ਕਤੀ
Peak to peak amplitude,ਪੀਕ-ਪੀਕ ਮਾਪ
Peak trough,ਸਿਖਰ ਬੇਸਿਨ
Peak value,peakman
Peak voltmeter,ਪੀਕ ਵੋਲਟਮੀਟਰ
Peak white (=white peak),ਚਿੱਟੀ ਚੋਟੀ
Peak width,ਸਿਖਰ ਚੌੜਾਈ
Peak working reverse voltage,ਕੰਮ ਕਰਨ ਵਾਲੀ ਪੀਕ ਵੋਲਟੇਜ
Peak-a-boo system,ਪੀਕ-ਏ-ਬੂ ਸਿਸਟਮ
Peak-to-peak value,ਪੀਕ-ਪੀਕ ਮੁੱਲ
Peak-to-valley ratio,"ਪੀਕ-ਵੈਲੀ ਅਨੁਪਾਤ, ਪੀਕ-ਟ੍ਰੋਅ ਅਨੁਪਾਤ"
Peaker,ਸਿਖਰ
Peaking coil (=correcting coil),ਸ਼ਿਖਰਨ ਕੁੰਡਲੀ
Peaking inductance,ਸਿਖਰ inductance
Peaking network,ਸਿਖਰ ਜਾਲ
Peaking transformer,ਸਿਖਰ ਟ੍ਰਾਂਸਫਾਰਮਰ
Pedal disc,ਪੈਰ ਦੀ ਤਸਵੀਰ
Pedal effort,ਮੈਡਲ ਦੀ ਕੋਸ਼ਿਸ਼
Pedestal,"ਪੈਦਲ, ਪੈਦਲ"
Pedestal block,ਪਿਛਲਾ ਭਾਗ
Pedestal pulse,trapezoidal ਨਬਜ਼
Peel,"ਛਿਲਕਾ, ਸ਼ੇਵਿੰਗ (ਐਡੀ.), ਛਿੱਲਣਾ, ਛਿੱਲਣਾ, ਛਿੱਲਣਾ (v.)"
Peltier coefficient,ਪੈਲਟੀਅਰ ਗੁਣਾਂਕ
Peltier effect,peltier-ਪ੍ਰਭਾਵ
Pen wiper,ਕਲਮ ਵਾਈਪਰ
Penetration ballistics,ਡ੍ਰਿਲਿੰਗ ਬੈਲਿਸਟਿਕਸ
Penning ion source,ਪੈਨਿੰਗ ਆਇਨ ਸਰੋਤ
Penning ionization,ਪੈਨਿੰਗ ionization
Penning trap,ਪੈਨਿੰਗ ਰਿਸੀਵਰ
Penta prism,ਪੰਜ-ਪਾਸੜ ਪ੍ਰਿਜ਼ਮ
Pentad,"ਪੰਚਤਾਏ, ਪੰਜ ਦਿਨਾਂ ਦੀ ਮਿਆਦ, ਪੰਜ ਕਨਵੀਨਰ"
Pentagrid converter,ਪੰਚਗ੍ਰਿਡ ਕਨਵਰਟਰ
Pentagrid mixer,ਪੰਚਗ੍ਰਿਡ ਮਿਕਸਰ
Pentance standard,Pentany ਡੂੰਘੇ ਸਰੋਤ
Pentane lamp,ਪੈਂਟੇਨ ਲੈਂਪ
Pentatron,ਪੈਂਟੈਟਰਨ
Pentode,ਪੈਂਟੋਡ
Pentode valve,ਪੈਂਟੋਡ ਵਾਲਵ
Penumbra,ਐਪੀਫਨੀ
Per unit mass,ਪੁੰਜ ਪ੍ਰਤੀ ਯੂਨਿਟ
Perceived noise level,ਅਗਾਊਂ ਸ਼ੋਰ ਪੱਧਰ
Percent,ਪ੍ਰਤੀਸ਼ਤ
Percent decrease,ਪ੍ਰਤੀਸ਼ਤ ਘਟਣਾ
Percent defective,ਪ੍ਰਤੀਸ਼ਤ ਦੂਸ਼ਿਤ ਅਨੁਪਾਤ
Percentage,ਪ੍ਰਤੀਸ਼ਤ
Percentage deptyh dose,"ਪ੍ਰਤੀਸ਼ਤ ਡੂੰਘਾਈ ਖੁਰਾਕ, ਪ੍ਰਤੀਸ਼ਤ ਡੂੰਘਾਈ ਮਾਤਰਾ"
Percentage error,ਪ੍ਰਤੀਸ਼ਤ ਗਲਤੀ
Percentage incrrease,ਪ੍ਰਤੀਸ਼ਤ ਵਾਧਾ
Percentage modulation,ਪ੍ਰਤੀਸ਼ਤ ਮੋਡਿਊਲੇਸ਼ਨ
Percentage of elongation,"ਲੰਬਾਈ ਵਿਕਾਸ ਪ੍ਰਤੀਸ਼ਤ, ਲੰਬਾਈ ਵਿਕਾਸ ਪ੍ਰਤੀਸ਼ਤ"
Percentage of error,ਸ਼ੁੱਧਤਾ ਪ੍ਰਤੀਸ਼ਤ
Percentage omission,ਪ੍ਰਤੀਸ਼ਤ ਬੰਦ
Percentage position,ਪ੍ਰਤੀਸ਼ਤ ਸਥਿਤੀ
Percentage synchronization,ਪ੍ਰਤੀਸ਼ਤ ਸਮਕਾਲੀਕਰਨ
Percolation limit,ਪਰਫਿਊਜ਼ਨ ਸੀਮਾ
Percussion,ਸਟਰੋਕ
Percussion instrument,ਪਰਕਸ਼ਨਿਸਟ
Perfect,"ਸਹੀ, ਸੰਪੂਰਨ, ਸੰਪੂਰਨ, ਸੰਪੂਰਨ"
Perfect black body,ਆਦਰਸ਼ ਕਾਲਾ ਸਰੀਰ
Perfect cleaveage,ਸੰਪੂਰਣ ਕਲੀਵੇਜ
Perfect conductor,ਪੂਰਾ ਡਰਾਈਵਰ
Perfect crystal,ਪੂਰਾ ਕ੍ਰਿਸਟਲ
Perfect cube,ਸੰਪੂਰਣ ਘਣ
Perfect dielectric,ਆਦਰਸ਼ ਡਾਈਲੈਕਟ੍ਰਿਕ
Perfect dislocation,ਪੂਰਾ ਨੁਕਸ
Perfect field,ਸੰਪੂਰਣ ਖੇਤਰ
Perfect fifth,ਸ਼ੁੱਧ ਪੰਜਵਾਂ
Perfect gas,ਆਦਰਸ਼ ਗੈਸ
Perfect interval,ਸ਼ੁੱਧ ਅੰਤਰਾਲ
Perfect radiator,ਆਦਰਸ਼ ਰੇਡੀਏਟਰ
Perfectly diffuse reflector,ਫੈਲਾਅ ਰਿਫਲੈਕਟਰ
Perfectly elastic,ਸੰਪੂਰਣ ਲਚਕੀਲੇ
Perfectly elastic body,ਸੰਪੂਰਣ ਲਚਕੀਲੇ ਸਰੀਰ
Perfectly flexible,ਬਿਲਕੁਲ ਲਚਕਦਾਰ
Perfectly inelastic collision,ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਣਪਛਾਤੀ ਟੱਕਰ
Perfectly plastic solid,ਪੂਰੀ ਤਰ੍ਹਾਂ ਦਾਣੇਦਾਰ ਪੁੰਜ
Perfectly white body,ਆਦਰਸ਼ ਚਿੱਟੇ ਪਦਾਰਥ
Perforated,"porous, perforated, perforated"
Perforated cathode,ਪੋਰਸ ਕੈਥੋਡ
Perforated disc,porous ਡਿਸਕ
Perforated tapes,"ਪਰਫੋਰੇਟਿਡ ਲੇਸ, ਪਰਫੋਰੇਟਿਡ ਟੇਪ"
Perforation,"perforation, perforation"
Performance,ਐਗਜ਼ੀਕਿਊਸ਼ਨ
Performance chart,ਪ੍ਰਦਰਸ਼ਨ ਚਾਰਟ
Performance index,ਪ੍ਰਦਰਸ਼ਨ ਸੂਚਕਾਂਕ
Performance monitor,ਪ੍ਰਦਰਸ਼ਨ ਮਾਨੀਟਰ
Performance number,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਨੰਬਰ
Performance test,ਪ੍ਰਦਰਸ਼ਨ ਟੈਸਟ
Performeter (=echo box actuator),ਰੈਜ਼ੋਨੈਂਸ ਪ੍ਰਮੋਟਰ
Peri center,ਘੇਰਾ ਕੇਂਦਰ
Perigee,"ਭੂਮੀਗਤ, ਭੂਮੀਗਤ"
Perigee distance,perigee ਦੂਰੀ
Perihelion,"ਉਪਸਰ, ਰਵੀਨੀਚ"
Perihelion advance,ਰਵੀਨੀਚ ਦੀ ਤਰੱਕੀ
Perihelion displacement,ਰਵੀਨੀਚ ਵਿਸਥਾਪਨ
Perimeter,ਘੇਰਾ
Period,"ਆਵਰਤੀ, ਆਵਰਤੀ, ਆਵਰਤੀ, ਆਵਰਤੀ ਸੂਚਕਾਂਕ (ਤਿਕੋਣਮਿਤੀ), ਯੁੱਗ, ਸਮਾਂ ਮਿਆਦ"
Period meter,"ਸਮਾਂ ਮੀਟਰ, ਮਿਆਦ ਮੀਟਰ"
Period of induction,ਸ਼ਾਮਿਲ ਕਰਨ ਦੀ ਮਿਆਦ
Period of latency,ਗੁਪਤ ਮਿਆਦ
Period of revolution,ਰੋਟੇਸ਼ਨ ਦੀ ਮਿਆਦ
Period of rotation,ਰੋਟੇਸ਼ਨ ਦੀ ਮਿਆਦ
