Malayalam,Gujarati
കിലോവാഡൻ,કિલોબ aud ડ
കിലോബൈറ്റ്,કિલોબાઇટ
കിലോമെഗ,કિલોમગા
കിപ്സ് (കിലോഗ്രാം-ഉപദ്രവം),કીપ્સ (કિલોઇંસ્ટ્રક્શન-પેરસેકન્ડ)
ലേബൽ സ്ഥിരത,લેબલ
പൊതുവായി ലേബൽ ചെയ്തു,લેબલ ધરાવતું
ലേബലിംഗ്,લેબલિંગ
ലേബൽ ലിസ്റ്റ്,લેબલ યાદી
ലേബൽ റെക്കോർഡ്,લેબલ રેકોર્ડ
വേരിയബിൾ ലേബൽ ചെയ്യുക,ચલ ચલ
ലേസ്റ്റുചെയ്ത കാർഡ്,શેકવામાં આવેલું કાર્ડ
ലാൻഡ്-ലൈൻ സൗകര്യം,જમીન-લાઇન સુવિધા
ഭാഷ (കോബോൾ),ભાષા (કોબોલ)
"ഭാഷ
 കൺവെർട്ടർ","ભાષા
 એકત્રીકરણ કરનાર"
"ഭാഷ
 വാഖാതാവ്","ભાષા
 દુભાષિયા"
"ഭാഷ
 പ്രോസസ്സര്","ભાષા
 પ્રોસેસર"
"ഭാഷ
 പ്രസ്താവന","ભાષા
 નિવેદન"
ഭാഷാ ഉപസെറ്റ്,ભાષા -ઉપસ્કરણ
"ഭാഷ
 വിവർത്തനം
 സവിശേഷത","ભાષા
 ભાષાંતર
 લક્ષણ"
"ഭാഷ
 വിവര്ത്തകന്","ભાષા
 ભાષાંતર કરનાર"
"വലിയ സ്കെയിൽ
 സംയോജനം","મોટા પાયે
 એકીકરણ"
"ലേസർ
 വാര്ത്താവിനിമയം","વાટાઘાટ કરનાર
 વાતચીત"
"ലേസർ എമൽഷൻ
 ശേഖരണം","લેસર પ્રવાહી દૂતો
 સંગ્રહ"
ലേസർ ജെറ്റ് പ്രിന്റർ,લેસર જેટ પ્રિન્ટર
കുറ്റിക്കൊളുത്ത്,ખડતલ
കുറ്റിശൂരം,ઉશ્કેરાટ
ലേറ്റൻസി (സമയം),લેટન્સી (સમય)
"ലാറ്ററൽ ആവർത്തനം
 ചെക്ക്","પાર્શ્વ
 તપાસ"
ലാറ്ററൽ റിവേഴ്സൽ,પાર્શ્વ
നേതാവ്,નેતા
ലീഡർ റെക്കോർഡ്,અગત્ય
പ്രമുഖ നിയന്ത്രണം,અગ્રણી નિયંત્રણ
മുൻനിര തീരുമാനം,અગ્રણી નિર્ણય
മുൻനിര അവസാനം,મુખ્ય અંત
പ്രമുഖ ഗ്രാഫിക്സ്,અગ્રણી ગ્રાફિક્સ
ലീഡിംഗ് പൂജ്യം,અગ્રણી શૂન્ય
ലെപ്രോഗ് പരിശോധന,કૂદકો
പാട്ടച്ച ചാനൽ,લીઝીકૃત માળા
"പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
 ഡാറ്റാ പ്രക്ഷേപണം
 സേവനം","લીઝ્ડ સર્કિટ
 માહિતી સંક્રમણ
 સેવા"
പാട്ടത്തിനെടുത്ത ലൈൻ,લીઝેલી રેખા
പാട്ടക്കര്പ്പ്,લીઝેલું
"കുറഞ്ഞത് പതിവായി
 ഉപയോഗിച്ച മെമ്മറി","ઓછામાં ઓછું વારંવાર
 વપરાયેલ મેમરી"
"അടുത്തിടെ ഉപയോഗിച്ചു
 സ്മരണം","ઓછામાં ઓછું તાજેતરમાં વપરાય છે
 યાદ"
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്,ઓછામાં ઓછું
"കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്
 കഥാപാതം","ઓછામાં ઓછું
 પાત્ર"
"കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്
 അക്കം","ઓછામાં ઓછું
 અંક"
"ഇടത് കൈ മാർജിൻ
 നിഷേധം","ડાબી બાજુ
 માંગ"
ഇടത് ന്യായീകരണം,ડાબી ઉચિત
കാല്,પગ
ദൈര്ഘം,લંબાઈ
"ദൈര്ഘം
 സവിശേഷത","લંબાઈ
 વિશિષ્ટતા"
അക്ഷരം,અક્ષર
അക്ഷര കോഡ്,પત્ર -આચાર
കത്ത് .ട്ട്,પત્ર લખવો
അക്ഷര നിലവാരം,પત્ર -ગુણવત્તા
അക്ഷര ഷിഫ്റ്റ്,પત્ર -પાળી
സമനില,સ્તર
തലപ്പാപ്പണിക്കാരൻ,કક્ષાના વળતર આપનાર
ലെവൽ സൂചകം,કક્ષાના સૂચક
ലെവൽ നമ്പർ,ક levelલસ સંખ્યા
പ്രവേശനത്തിന്റെ അളവ്,પ્રવેશ -સ્તર
വിലാസത്തിന്റെ നിലവാരം,સંબોધન
ലെവൽ-വൺ വേരിയബിൾ,સ્તર-એક ચલ
ലെവൽ ഓർഡർ,સમતલ હુકમ
ലെവൽ ഓവർലോഡ്,સ્તના ઓવરલોડ
"ലെവൽ ഉറവിടം
 ഭാഷ","કક્ષા
 ભાષા"
"സമവാദി സംസ്ഥാനങ്ങൾ
 പട്ടികയുണ്ടാക്കുക","કક્ષાના રાજ્યો
 નોંધણી કરવી"
എണ്ണമുള്ള,શણગારવું
നിഘണ്ടു,શબ્દકોશ
ലൈബേറിയന്,ગ્રંથપાલ
ലൈബ്രേറിയൻ പ്രോഗ്രാം,ગ્રંથાલય કાર્યક્રમ
പുസ്തകശാല,પુસ્તકાલય
ലൈബ്രറി ഡയറക്ടറി,ગ્રંથાલયની ડિરેક્ટરી
ലൈബ്രറി സൗകര്യം,ગ્રંથાલયની સુવિધા
ലൈബ്രറി ഫയൽ എഡിറ്റർ,ગ્રંથાલય ફાઇલ સંપાદક
ലൈബ്രറി പ്രോഗ്രാം,ગ્રંથાલય કાર્યક્રમ
ലൈബ്രറി പതിവ്,સુસજ્જ
ലൈബ്രറി സബ്റൂട്ടിൻ,ગ્રંથાલય
ലൈബ്രറി ടേപ്പ്,ગ્રંથાલયની ટેપ
ലൈബ്രറി ട്രാക്ക്,ગ્રંથાલયનો પાટા
"ലൈസൻസുള്ളത്
 പ്രമാണീകരണം","પરાક્રમિત
 દસ્તાવેજીકરણ"
"ലൈസൻസുള്ളത്
 പ്രസിദ്ധീകരണം","પરાક્રમિત
 પ્રકાશન"
ലൈറ്റ് ബട്ടൺ,પ્રકાશ બટન
നേരിയ വഴിക്ക്,પ્રકાશ -નળી
"ലൈറ്റ്-എമിറ്റിംഗ്
 ഡയോഡ്","પ્રકાશ-ઉત્સુક
 પશુ -વ્યવસ્થા"
"ലൈറ്റ്-എമിറ്റിംഗ്
 ഡയോഡ് ഡിസ്പ്ലേ","પ્રકાશ-ઉત્સુક
 ડાયોડ પ્રદર્શન"
നേരിയ ഗൈഡ്,પ્રકાશ માર્ગદર્શિકા
നേരിയ തോക്ക്,પ્રકાશ બંદૂક
നേരിയ പേന,પ્રકાશ કલમ
ഇളം പെൻ ശ്രദ്ധ,પ્રકાશ કલમનું ધ્યાન
ലൈറ്റ് പെൻ കണ്ടെത്തൽ,પ્રકાશ પેન -તપાસ
ലൈറ്റ് പെൻ ഹിറ്റ്,પ્રકાશ પેન હિટ
നേരിയ പെൻ പണിമുടക്ക്,પ્રકાશ કલમ હડતાલ
ലൈറ്റ് പെൻ ട്രാക്കിംഗ്,પ્રકાશ પેન ટ્રેકિંગ
നേരിയ സ്ഥിരത,પ્રકાશ સ્થિરતા
പരിശോധന പരിമിതപ്പെടുത്തുക,મર્યાદા તપાસ
"പരിമിതമായ ദൂരം
 അഡാപ്റ്റർ","મર્યાદિત અંતર
 અનુકૂલન"
രൂക്ഷമായ,મર્યાદા
ലിമിറ്റർ സർക്യൂട്ട്,મર્યાદિત સર્કિટ
നിര,પંક્તિ
ലൈൻ അഡാപ്റ്റർ,રેખા
ലൈൻ അഡാപ്റ്റർ യൂണിറ്റ്,રેખા
"ലീനിയർ അതിർത്തി
 ഓട്ടോമാറ്റ","રેખીય
 નકલો"
ലീനിയർ കോമ്പിനർ,રેખીય પટ્ટી
ലീനിയർ വളച്ചൊടിക്കുക,રેખીય વિકૃતિ
"ലീനിയർ സംയോജിത
 സഞ്ചാരം","રેખીય એકીકૃત
 સરકીટ"
രേഖീയത,સુશોભન
ലീനിയർ ഭാഷ,રેખીય ભાષા
ലീനിയർ ലിസ്റ്റ്,રેખીય યાદી
രേഖീയ ഒപ്റ്റിമൈസേഷൻ,રેખીય .પ્ટિમાઇઝેશન
"ലീനിന്
 പ്രോഗ്രാമിംഗ്","રેખીય
 કાર્યક્રમ"
ലീനിയർ റെഗുലേറ്റർ,રેખીય નિયમનકાર
"ലീനിന്
 പതിപാദനം","રેખીય
 પ્રતિનિધિત્વ"
ലീനിയർ തിരയൽ,રેખીય શોધ
ലീനിയർ തിരഞ്ഞെടുക്കൽ,રેખીય પસંદગી
ലീനിയർ യൂണിറ്റ്,રેખીય એકમ
"ലൈൻ-എ-ടൈം
 പ്രിന്റർ (= ലൈൻ
 പ്രിന്റർ)","સમય
 પ્રિંટર (= રેખા
 મુદ્રણ)"
ലൈൻ പ്രതീകം,મુખ્ય પાત્ર
ലൈൻ കോഡ്,રેખા સંહિતા
ലൈൻ ഏകാഗ്രത,હોદ્દાની સાંદ્રતા
ലൈൻ നിയന്ത്രണം,હોદ્દા નિયંત્રણ
ലൈൻ നിയന്ത്രണ ബ്ലോക്ക്,રેખા નિયંત્રણ અવરોધ
"ലൈൻ നിയന്ത്രണം
 അച്ചടക്കം (= ലൈൻ
 പ്രോട്ടോക്കോൾ)","હોદ્દા નિયંત્રણ
 શિસ્ત (= લાઇન
 પ્રોટોકોલ)"
ലൈൻ ക .ണ്ടർ,રેખા કાઉન્ટર
ലൈൻ ഡാറ്റ സെറ്റ്,રેખા
ലൈൻ ഇല്ലാതാക്കുക ചിഹ്നം,વાક્ય કા delete ી નાખો પ્રતીક
"ലൈൻ ഇല്ലാതാക്കൽ
 കഥാപാതം","હોદ્દા
 પાત્ર"
"ലൈൻ അച്ചടക്കം
 (= ലൈൻ പ്രോട്ടോക്കോൾ)","હોદ્દો
 (= લાઇન પ્રોટોકોલ)"
"ലൈൻ ഡ്രോയിംഗ്
 പദര്ശനം","રેખા દોરવા
 પ્રદર્શન"
ലൈൻ ഡ്രൈവർ,હરાવીને ચાલતી ડ્રાઈવર
ലൈൻ എഡിറ്റിംഗ്,વાક્ય -સંપાદન
"ലൈൻ-അവസാനം
 കമപ്പെടുത്തല്","અનુપસ્થિત
 સમાયોજન"
"ലൈൻ-എൻഡ് നിയന്ത്രണം
 താക്കോല്","રેખા
 મુખ્ય"
ലൈൻ-എൻഡ് സോൺ,રેખા-સમાપ્તિનો ક્ષેત્ર
ലൈൻ-എൻഡ് സോൺ,રેખા-ક્ષેત્ર
ലൈൻ ഉപകരണങ്ങൾ,હરણ -સાધનસામગ્રી
ലൈൻ ഫീഡ്,કતાર જમવું
ലൈൻ ഫീഡ് പ്രതീകം,લાઈડ ફીડનું પાત્ર
ലൈൻ ഫിൽട്ടർ ബാലൻസ്,રેખાકાર સિલક
ലൈൻ ഫൈൻഡർ,રેખા શોધક
ലൈൻ ജനറേറ്റർ,રેખા જનરેટર
ലൈൻ ഗ്രൂപ്പ്,હરોળ જૂથ
ലൈൻ ഹിറ്റ്,મહત્ત્વ
ലൈൻ ഇംപെഡൻസ്,હદ અવરોધ
ലൈൻ സൂചിക,રેખાતરો
ലൈൻ ഇന്റർഫേസ് ബേസ്,રેખાઓ
ലൈൻ കീ,પ્રખ્યાત
ലൈൻ ലെവൽ,હરોળ
ലൈൻ ലിങ്ക് പൾസിംഗ്,રેખા લિંક પલ્સિંગ
ലൈൻ ലോഡ്,હડપાથલ
