Gujarati,Malayalam
ઘોંઘાટનું તાપમાન,ശബ്ദ താപനില
ઘોંઘાટનું તાપમાન,ശബ്ദ താപനില
અવાજ ત્રિકોણ,ശബ്ദം ത്രികോണം
અવાજ,നോയ്സ് വോൾട്ടേജ്
ઘોંઘાટહીન,ശബ്ദമില്ലാത്ത
ઘોંઘાટહીન કોડિંગ,ശബ്ദമില്ലാത്ത കോഡിംഗ്
ઘોંઘાટીયા સ્વાગત,ഗൗരവ സ്വീകരണം
નજીવી ઉપયોગી ક્ષેત્ર શક્તિ,നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി
બિન-વ્યરી માઇક્રોફોન,നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ
બિન-પ્રલોભન ભાર,ഇൻഡക്റ്റീവ് ലോഡ്
બિન-પ્રેરણાત્મક પ્રતિકાર,ധനരഹിതമായ പ്രതിരോധം
બિન-સિનોસોઇડલ તરંગ,നോൺ-സിനോസോയ്ഡൽ തരംഗം
બિન-અસ્થિર મેમરી,അസ്ഥിരമല്ലാത്ത മെമ്മറി
કે દરવાજો,കവാടം
સામાન્ય ગતિ,സാധാരണ വേഗത
સામાન્ય પુરવઠો,സാധാരണ വിതരണം
સજાવટ,നോച്ച്
સરસ ફિલ્ટર,നോച്ച് ഫിൽട്ടർ
સંખ્યાત્મક,എണ്ണത്തിലുള്ള
સંખ્યાત્મક રીતે નિયંત્રિત ઓસિલેટર,സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ
અખરોટ,നട്ട്-ബോൾട്ട്
NYQUIST-શેનોન પ્રમેય,Nyquist-shannon thearem
પદાર્થ કેન્દ્રિત,ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
અકાર્ય,ഒക്ടക്ട്
આવર્તન,ആവൃത്തിയുടെ ഒക്ടേവ്
અખરોટ,ഒക്റ്റെറ്റ്
Offઘો,ഓഫ്-ലൈൻ
Offંચું કરવું,ഓഫ്സെറ്റ്
સેમ,ഓം
ઓહ્મ મીટર,ഓം മീറ്റർ
તેલ સર્કિટ તોડનાર,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
તેલ ફિલ્ટર,ഓയിൽ ഫിൽട്ടർ
ડૂબેલું,എണ്ണ മുങ്ങി
તેલ -સ્તરનું પ્રમાણ,ഓയിൽ ലെവൽ ഗേജ്
ઓમેની-સ્તરીય એન્ટેના,ഓമ്നി-ദിശാസൂചന ആന്റിന
સર્વ-સ્તરીય માઇક્રોફોન,ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ
માંગને લઈને,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
ઓન-ડિમાન્ડ સ્ટ્રીમિંગ,ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്
ઓન લાઇન () નલાઇન),ഓൺ-ലൈൻ (ഓൺലൈൻ)
વિશ્લેષણાત્મક પ્રક્રિયા,ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്
ચાલું બંધ,Ov-ഓഫ്
Keyફ- Key ફ કીઇંગ મોડ્યુલેશન,ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ
ખુલ્લો સર્કિટ,തുറന്ന സർക്യൂട്ട്
ખુલ્લા સ્ત્રોત,തുറന്ന ഉറവിടം
ખુલ્લી પદ્ધતિ,തുറന്ന സിസ്റ്റം
ઓપરેટિંગ આવર્તન,പ്രവർത്തന ആവൃത്തി
કાર્યરત પદ્ધતિ,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
સંચાલન,ശസ്തകിയ
Operatorપરેટર,ടെലഫോണ്ഓപ്പറേറ്റര്
Ticalપિક ફાઇબર,ഒപ്റ്റിക്കൽ ഫൈബർ
Frequપ્ટિકલ આવર્તન,ഒപ്റ്റിക്കൽ ആവൃത്തി
Ticalપિક ઘટાડો,ഒപ്റ്റിക്കൽ റിഡക്ഷൻ
Ticalપિક ઠરાવ,ഒപ്റ്റിക്കൽ മിഴിവ്
Ticalપ -પાટા,ഒപ്റ്റിക്കൽ ട്രാക്ക്
મહત્તમ કાર્યકારી આવર્તન,ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി
વિપુલ,ഒപ്റ്റകോളർ
ટોઇલેક્ટ્રોનિક્સ,ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്
અથવા દરવાજો,അല്ലെങ്കിൽ ഗേറ്റ്
ભ્રમણકક્ષા,ഭ്രമണയാത
Oscાળ,ഓസിലേറ്റർ
ઓસિલોગ્રામ,Oscilogram
Oscાળ,ഓസിനോഗ്രാഫ്
ઓસિલોસ્કોપ,ഓസ്സിലോസ്കോപ്പ്
બાહ્ય,ബാഹ്യ ഇന്റർലീവ്
બિન -ખર્ચ કરનાર ફીડર,Going ട്ട്ഗോയിംഗ് ഫീഡർ
ઉત્પાદન,ഉല്പ്പന്നം
ઉત્પાદન સ્તર,Put ട്ട്പുട്ട് ലെവൽ
ઉત્પાદન માપ,Put ട്ട്പുട്ട് മീറ്റർ
ઉત્પાદન -પરિવર્તનશીલ,Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
આઉટપુટ વાલ્વ,Put ട്ട്പുട്ട് വാൽവ്
ઉત્પાદન -તરંગફોર્મ,Put ട്ട്പുട്ട് തരംഗരൂപം
બહાર પ્રસારણ (ઓબી),പുറത്ത് പ്രക്ഷേപണം (ഒബ്)
ભઠ્ઠી,ചൂള
અતિશય જોડાણ,മുകളിലുള്ള കൂപ്പിംഗ്
ઓવર -મોડ્યુલેશન,പരിഷ്കരണത്തിന് മുകളിലൂടെ
વધારે,വോൾട്ടേജിന് മുകളിലൂടെ
સમગ્ર ધ્યાન,മൊത്തത്തിലുള്ള സവിശേഷത
એકંદર પ્રસારણ વિશ્વસનીયતા,മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത
સમગ્ર કાર્યક્ષમતા,മൊത്തത്തിലുള്ള കാര്യക്ഷമത
એકંદર સ્વાગત વિશ્વસનીયતા,മൊത്തത്തിലുള്ള സ്വീകരണ വിശ്വാസ്യത
સમગ્ર પ્રતિસાદ,മൊത്തത്തിലുള്ള പ്രതികരണം
સમગ્ર પદ્ધતિ,മൊത്തത്തിലുള്ള സിസ്റ്റം
વધુ પડતું,അമിതമാക്കൽ
ઓવરહેડ લાઈન,ഓവർഹെഡ് ലൈൻ
ઓવરહેડ વાયર,ഓവർഹെഡ് വയർ
ઓવરલોડ,അമിതഭാരം കയറ്റുക
ઓવરલોડ સુરક્ષા ઉપકરણો,ഓവർലോഡ് പരിരക്ഷണ ഉപകരണങ്ങൾ
ઓવરલોડ સફર,ഓവർലോഡ് യാത്ര
વધારે પડતું,ഓവർമാൻഡ് ചെയ്യുന്നു
ભરેલું,പായ്ക്ക് ചെയ്തു
પેકેટ સ્વિચિંગ,പാക്കറ്റ് സ്വിച്ചിംഗ്
પેકેટીકરણ,മൂലക്കറ്റ്
પેકેટ કરેલું,മൂലക്കൈസ്ഡ്
પ padક,പാഡ്
આંચકી,പേജിംഗ്
પાન -પાન,പാൻ സ്ക്രീൻ
પેનલ,പാനം
ગડગાડી,പാനിംഗ്
વિચિત્ર,പനോരമ
પેરાબોલિક માઇક્રોફોન,പാരബോളിക് മൈക്രോഫോൺ
દાખલો,മാതൃകാ മാറ്റം
વિરોધાભાસ,വിരോധാഭാസം
સમાંતર બંદર,സമാന്തര പോർട്ട്
પરિમાણ,പാരാമീറ്റർ
પરજીવી નુકસાન,പരാന്നഭോജികൾ നഷ്ടം
પરોપજીવી -છરી,പരാന്നഭോജികൾ
સમાનતા,പാരിറ്റി ബിറ്റ്
સમાન પરીક્ષણ,പാരിറ്റി പരിശോധന
પાર્સેક,പാർസെക്
આંશિક ઠરાવ,ഭാഗിക മിഴിവ്
પર્વત,പാസ്ധം
નિષ્કલંક,നിഷ്കിയമായ
નિષ્ક્રિય નેટવર્ક,നിഷ്ക്രിയ നെറ്റ്വർക്ക്
પાસશ,Password
ગાળો,തുണിത്തുണ്ട്
પેચ કોર્ડ,പാച്ച് ചരട്
માર્ગ,പാത്ത് നഷ്ടം
વારાડો,മാതൃക
પાયમારો,അടയ്ക്കൽ
ટોચની altંચાઈ,പീക്ക് ഉയരം
શિરોબિંદુ,പീക്ക് അനോഡ് കറന്റ്
ટોચની મર્યાદા,പീക്ക് ലിമിറ്റർ
ટોચનો ભાર,പീക്ക് ലോഡ്
ટોચની કિંમત,പീക്ക് മൂല്യം
ટોચ,കൊടുമുടി
શિખર થી પીક વોલ્ટેજ,പീക്ക്-ടു-പീക്ക് വോൾട്ടേജ്
સહભાગી થી સહભાગી,പിയർ ടു പിയർ
ધારણાત્મક,പെർസെന്റൽ മോഡൽ
સમજશક્તિનું,പെർസെപ്ച്വൽ മോഡൽ
કામગીરી,നിര്വ്വഹനം
પેશી,പെരിഗ്
સામયિક કસોટી,ആനുകാലിക പരിശോധന
ઉપસર્ગ,പെരിഫറൽ
પેરિફેરન્સ,പെരിഫെറലുകൾ
અભેદ્યતા,അനുകിലി
મંજૂરી પરવાનગી,അനുപാതം
ફેન્ટમ વીજ પુરવઠો,ഫാന്റം വൈദ്യുതി വിതരണം
તબક્કો,ഘട്ടം
તબક્કામાં ફેરફાર રેખા,ഘട്ടം മാറ്റപ്പെടൽ ലൈൻ
તબક્કાની તુલનાકાર,ഘട്ടം താരതമ്യപ്പെടുത്തൽ
તબક્કા,ഘട്ടം കാലതാമസം
તબક્કાની ભેદભાવ કરનાર,ഘട്ടം വിവേചനക്കാരൻ
તબક્કા લ locked ક લૂપ ફ્રીક્વન્સી સિન્થેસાઇઝર,ഘട്ടം ലോക്ക് ചെയ്ത ലൂപ്പ് ഫ്രീക്വൻസി സിന്തസൈസർ
તબક્કા -મોડ્યુલેશન,ഘട്ടം മോഡുലേഷൻ
તબક્કાવાર reલટું,ഘട്ടം പുനരാധികാരി
તબક્કાની પાળી -ચાવી,ഘട്ടം ഷിഫ്റ്റ് കീറിംഗ്
કન્સોલમાં ફોન,കൺസോളിൽ ഫോൺ
કાર્યક્રમ,പ്രോഗ്രാമിൽ ഫോൺ
ભૌતિક સ્તર,ഫിസിക്കൽ ലെയർ
સચિત્ર,ചിത്രകാരികം
પાઇઝોઇલેક્ટ્રિક,പീസോ ഇലക്ട്രിക്
ઉભા જનરેટર,പൈലറ്റ് ജനറേറ്റർ
પ્રાયોગિક સંકેત,പൈലറ്റ് സിഗ്നൽ
ઉચાપણ,പൈലറ്റ് ടോൺ
ચાંચિયાગીરી,കടല്പകടന
પીઠ,പിച്ച്
પિક્સેલ,പിക്സൽ
પિક્લેઇઝેશન,പിക്സൈലേഷൻ
