Tamil,Telugu
குறிப்பு பயிர்,రిఫరెన్స్ పంట
பிரதிபலிப்பு குணகம்,ప్రతిబింబం గుణకం
பிரதிபலிப்பு,ప్రతిబింబం
ரிஃப்ளெக்ஸ் ஸ்டேமன்,రిఫ్లెక్స్డ్ స్టమెన్
ஒளிவிலகல்,వక్రీభవన సూచిక
ரிஃப்ராக்டோமீட்டர்,రిఫ్రాక్టోమీటర్
மீளுருவாக்கம்,పునరుత్పత్తి
பதிவுசெய்யப்பட்ட விதை,రిజిస్టర్డ్ సీడ్
ரெகோலித்,రెగోలిత్
பின்னடைவு,రిగ్రెషన్
பின்னடைவு குணகம்,రిగ్రెషన్ గుణకం
சீராக்கி மரபணு,రెగ్యులేటర్ జన్యువు
உறவினர் பயிர்-தீவிரம் அட்டவணை,సాపేక్ష పంట-తీవ్రత సూచిక
உறவினர் கூட்டக் குணகம் (கே),సాపేక్ష రద్దీ గుణకం (కె)
உறவினர் வளர்ச்சி விகிதம் (ஆர்.ஜி.ஆர்),సాపేక్ష వృద్ధి రేటు (RGR)
உறவினர் ஈரப்பதம் (ஆர்.எச்),సాపేక్ష ఆర్ద్రత (RH)
உறவினர் பரவல் குறியீடு,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
உறவினர் நீர் உள்ளடக்கம்,సాపేక్ష నీటి కంటెంట్
உறவினர் களை,సాపేక్ష కలుపు
உறவினர் மகசூல் அட்டவணை,సాపేక్ష దిగుబడి సూచిక
உறவினர் மகசூல் மொத்தம்,సాపేక్ష దిగుబడి మొత్తం
ரிலே பயிர்,రిలే క్రాపింగ్
துயர் நீக்கம்,ఉపశమనం
தொலை உணர்வு,దూరం నుంచి నిర్ధారణ
புதுப்பிக்கத்தக்க ஆற்றல் ஆதாரங்கள்,పునరుత్పాదక శక్తి వనరులు
புதுப்பித்தல்,పునరుద్ధరణ
விரட்டும்,వికర్షకం
பிரதி முட்கரண்டி,ప్రతిరూపణ ఫోర్క్
பிரதிசெய்கை,ప్రతిరూపణ
நிருபர் மரபணு,రిపోర్టర్ జన్యువు
உரத்தின் எஞ்சிய விளைவு,ఎత్తి చూపగల ఎండు మందు
உரம் மீதமுள்ள விளைவு,ఎరువు
மீதமுள்ள சோடியம் கார்பனேட்,అవశేష సోడియం కార్బోనేట్
மீதமுள்ள மண் கருவுறுதல்,అవశేష నేల సంతానోత్పత్తి
எச்சம்,అవశేషాలు
பின்னடைவு,స్థితిస్థాపకత (పంట)
வள-பயன்பாட்டு குறியீடுகள் (ருய்),వనరుల వినియోగ సూచికలు (RUI)
சுவாசம் அமைதியானது,రెస్పిరేషన్ క్వియోటెంట్
சுவாச நிறமிகள்,శ్వాసకోశ వర్ణద్రవ్యం
சுவாச மேற்கோள்,శ్వాసకోశ కోటీన్
மறுமொழி வளைவு,ప్రతిస్పందన వక్రత
பதில்,ప్రతిస్పందన
மறுசீரமைப்பு கரு,పున itution స్థాపన కేంద్రకం
மீட்டெடுப்பவர் வரி,పునరుద్ధరణ లైన్
கட்டுப்பாடு நொதி,పరిమితి ఎంజైమ్
கட்டுப்பாடு துண்டு,పరిమితి భాగం
முடிவு ஆர்ப்பாட்டம்,ఫలిత ప్రదర్శన
சில்லறை விற்பனை,రిటైలింగ్
ரிடார்டர்,రిటార్డర్
ரெட்ரோவைரஸ்,రెట్రోవైరస్
ஓய்வு,రీటింగ్
வருவாய்,ఆదాయం
தலைகீழ் மரபியல்,రివర్స్ జెనెటిక్స్
தலைகீழ் பிறழ்வு,రివర్స్ మ్యుటేషన్
ரைசோபாக்டீரியா (பிஜிபிஆர்),రైజోబాక్టీరియా
ரைசோடெபோசிஷன்,రైజోడెపోజిషన్
ரைசாய்டு,రైజాయిడ్
வேர்த்தண்டுக்கிழங்கு,రైజోమ్
ரைசோஸ்பியர்,రైజోస్పియర్
ரைபோசோம்,రైబోజోమ్
உயிரினங்களைப் போன்ற ரிக்கெட்சியா,రికెట్సియా జీవుల వంటిది
ரிட்ஜ் முன்னாள் (ரிட்ஜர்),రిడ్జ్ మాజీ (రిడ్జర్)
ரிட்ஜ் நடவு,రిడ్జ్ నాటడం
ரிட்ஜ் மொட்டை மாடி,రిడ్జ్ టెర్రేస్
ரிட்ஜ் வரை,రిడ్జ్ టిల్
ரில் அரிப்பு,రిల్ ఎరోషన్
ஆபத்து,ప్రమాదం
ஆர்.என்.ஏ ஏணி,RNA నిచ్చెన
பாறை,రాక్
முரட்டு,రోగ్
முரட்டுத்தனமாக,Proguing
வேர் பயிர்,రూట్ పంట
ரூட் எக்ஸுடேட்,రూట్ ఎక్సూడేట్స్
