Kannada,Malayalam
ಸಂದೇಶ ಪೋಲಿಂಗ್,സന്ദേശ വോട്ടെടുപ്പ്
ಸಂದೇಶ ಕ್ಯೂ,സന്ദേശ ക്യൂ
ಸಂದೇಶ ಸ್ವಿಚ್,സന്ദേശ സ്വിച്ച്
ಸಂದೇಶ ಪಠ್ಯ,സന്ദേശ വാചകം
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,സന്ദേശ കൈമാറ്റ ഏജന്റ്
ಮೆಟಾ ಅಸೆಂಬ್ಲರ್,മെറ്റാ അസംബ്ലർ
ಮೆಟಾ ವರ್ಗ,മെറ്റാ ക്ലാസ്
ಮೆಟಾ ಸಂಕಲನ,മെറ്റാ സമാഹാരം
ಮೆಟಾ ಕಂಪೈಲರ್,മെറ്റാ കമ്പൈലർ
ಮೆಟಾ ಭಾಷೆ,മെറ്റാ ഭാഷ
ಮೆಟಾ ನೆಟ್ವರ್ಕ್,മെറ്റാ നെറ്റ്വർക്ക്
ಮೆಟಾ ವ್ಯವಸ್ಥೆ,മെറ്റാ സിസ്റ്റം
ವಿಧಾನ,രീതി
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
ಸೂಕ್ಷ್ಮ,മൈക്രോ
ಮೈಕ್ರೋ ಕೋಡ್,മൈക്രോ കോഡ്
ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್,മൈക്രോ കമ്പ്യൂട്ടർ
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,മൈക്രോ കൺട്രോളർ
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,മൈക്രോ സൈക്കിൾ
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS),മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS)
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,മൈക്രോ ഇലക്ട്രോണിക്സ്
ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ,മൈക്രോ മിനി ഓതറൈസേഷൻ
ಸೂಕ್ಷ್ಮ ಆದೇಶ,മൈക്രോ ഓർഡർ
ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್,മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്
ಮೈಕ್ರೋಚಿಪ್,മൈക്രോചിപ്പ്
ಮೈಕ್ರೋಕೋಬೋಲ್,മൈക്രോകോബോൾ
ಮೈಕ್ರೋಕೋಡ್,മൈക്രോകോഡ്
ಮೈಕ್ರೋಫಿಚೆ,മൈക്രോഫിഷ്
ಮೈಕ್ರೋಫ್ಲೋಪಿ,മൈക്രോഫ്ലോപ്പി
ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್,മൈക്രോഫോം റീഡർ
ಮೈಕ್ರೋಫ್ರೇಮ್,മൈക്രോഫ്രെയിം
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,മൈക്രോഗ്രാഫിക്സ്
ಮೈಕ್ರೊಫೋನ್,മൈക്രോഫോൺ
ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್,മൈക്രോഫോട്ടോഗ്രാഫ്
ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ,മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്
ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್,മൈക്രോപ്രൊസസർ
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್,മൈക്രോപ്രൊസസർ ചിപ്പ്
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್,മൈക്രോപ്രൊസസർ കമ്പൈലർ
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU),മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു)
ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ,മൈക്രോപ്രോഗ്രാം
ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ,മൈക്രോസെക്വൻസ്
ಮೈಕ್ರೋಸಾಫ್ಟ್,മൈക്രോസോഫ്റ്റ്
ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು,മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ
ಮೈಕ್ರೋವೇವ್,മൈക്രോവേവ്
ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್,മൈക്രോവേവ് ലിങ്ക്
ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ,മൈക്രോവേവ് പ്രചരണം
ಮಧ್ಯಮ ನಿರ್ವಹಣೆ,മധ്യ മാനേജ്മെന്റ്
ಮಿಡ್ಲ್ವೇರ್,മിഡിൽവെയർ
ಮಿಡಿಕಂಪ್ಯೂಟರ್,മിഡികമ്പ്യൂട്ടർ
ಮಧ್ಯಬಿಂದು,മധ്യഭാഗം
ಮಧ್ಯಾವಧಿ,ഇടക്കാല
ವಲಸೆ ಮಾರ್ಗ,മൈഗ്രേഷൻ പാത
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
ಮಿನಿಕಂಪ್ಯೂಟರ್,മിനികമ്പ്യൂട്ടർ
ಮಿನಿಡಿಸ್ಕೆಟ್,മിനിഡിസ്കെറ്റ്
ಕನಿಷ್ಠ ಕರ್ನಲ್,ഏറ്റവും കുറഞ്ഞ കേർണൽ
ಕನಿಷ್ಠ ಉತ್ಪನ್ನ,കുറഞ്ഞ ഉൽപ്പന്നം
ಕನಿಷ್ಠ ಮರ,ഏറ്റവും കുറഞ്ഞ വൃക്ഷം
ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್,മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം
ಕನಿಷ್ಠ ವಿಧಾನ,മിനിമാക്സ് നടപടിക്രമം
ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ,ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം
ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್,ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്
ಚಿಕ್ಕ ಸಾಧನ,ചെറിയ ഉപകരണം
ಮಿಂಟೆರಿಮ್,മിന്ററിം
ಮೈನಸ್ ಧ್ವಜ,മൈനസ് പതാക
ಮೈನಸ್ ಧ್ವಜ,മൈനസ് പതാക
ಮೈನಸ್ ವಲಯ,മൈനസ് സോൺ
ಕನ್ನಡಿ,കണ്ണാടി
ಕನ್ನಡಿ ಸೈಟ್,കണ്ണാടി സൈറ്റ്
ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ,മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ
ಮಿಕ್ಸರ್,മിക്സർ
ಜ್ಞಾಪಕಾರ್ಥಕ,ഓർമ്മപ്പെടുത്തൽ
ಜ್ಞಾಪಕ ವಿಳಾಸ,സ്മരണിക വിലാസം
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,മെമ്മോണിക്സ്
ಮೊಬೈಲ್,മൊബൈൽ
ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್,മൊബൈൽ കമ്പ്യൂട്ടിംഗ്
ಮಾದರಿ,മോഡൽ
ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ,മാതൃകയില്ലാത്ത എഡിറ്റർ
ಮಾಡೆಲಿಂಗ್,മോഡലിംഗ്
ಮೋಡೆಮ್,മോഡം
ಮಧ್ಯಮ,മിതത്വം
ಮಿತಗೊಳಿಸುವಿಕೆ,മോഡറേഷൻ
ಮಾಡರೇಟರ್,മോഡറേറ്റർ
ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ,പരിഷ്കരിച്ച നിർദ്ദേശം
ಪರಿವರ್ತಕ,മോഡിഫയർ
ಮಾರ್ಪಡಿಸುವ ಬಿಟ್,മോഡിഫയർ ബിറ്റ്
ಮಾರ್ಪಡಿಸಿ,പരിഷ്ക്കരിക്കുക
ಮಾಡ್ಯುಲರ್,മോഡുലാർ
ಮಾಡ್ಯುಲಾರಿಟಿ,മോഡുലാരിറ്റി
ಮಾಡ್ಯುಲೇಶನ್,മോഡുലേഷൻ
ಘಟಕ,മൊഡ്യൂൾ
ಮಾಡ್ಯೂಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್,മൊഡ്യൂൾ ആർക്കിടെക്ചർ
ಮಾನಿಟರ್,മോണിറ്റർ
ಮೇಲ್ವಿಚಾರಣೆ ಕಾರ್ಯಕ್ರಮ,നിരീക്ഷണ പരിപാടി
ಮೊನೊಕ್ರೋಮ್ ಪ್ರದರ್ಶನ,മോണോക്രോം ഡിസ്പ്ലേ
ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
ಮಾನೋಸ್ಪೇಸ್ ಫಾಂಟ್,മോണോസ്പേസ് ഫോണ്ട്
ಮೊನೊಸ್ಟೇಬಲ್,മോണോസ്റ്റബിൾ
ಏಕತಾನತೆ,മോണോട്ടോറിസിറ്റി
ಮಾರ್ಫ್,മോർഫ്
ಮಾರ್ಫೀಮ್,മോർഫീം
ಮಾರ್ಫಿಸಮ್,മോർഫിസം
ಅಡಮಾನ,ജാമ്യം
ಮಾಸ್ಫೆಟ್ (MOSFET),മോസ്ഫെറ്റ് (MOSFET)
ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
ಮದರ್ ಬೋರ್ಡ್,മദർ ബോർഡ്
ತಾಯಿ ನೋಂದಣಿ,അമ്മ രജിസ്റ്റർ
ಚಲನಚಿತ್ರ,ചലച്ചിത്രം
ಚಲನ ಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG),മോഷൻ പിക്ചർ വിദഗ്ധ സംഘം (എംപിഇജി)
ಮೌಂಟ್,മൗണ്ട്
ಇಲಿ,മൗസ്
ಸರಿಸಿ,നീക്കുക
ಪಾತ್ರವನ್ನು ಸರಿಸಿ,ചലിക്കുന്ന സ്വഭാവം
MS-DOS,MS-DOS
MS-Windows,MS-Windows
ಬಹು ಅಂಶ,ബഹുമുഖം
ಬಹು ಪ್ರೊಸೆಸರ್,മൾട്ടി പ്രൊസസർ
ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್,മൾട്ടി പ്രോഗ്രാമിംഗ്
ಬಹು ಕಾರ್ಯ,മൾട്ടി ടാസ്കിംഗ്
ಮಲ್ಟಿಬಸ್,മൾട്ടിബസ്
ಮಲ್ಟಿಕಾಸ್ಟ್,മൾട്ടികാസ്റ്റ്
ಮಲ್ಟಿಕಾಸ್ಟ್ ವಿಳಾಸ,മൾട്ടികാസ്റ്റ് വിലാസം
ಮಲ್ಟಿಕಾಸ್ಟಿಂಗ್,മൾട്ടികാസ്റ്റിംഗ്
ಮಲ್ಟಿಚಿಪ್,മൾട്ടിചിപ്പ്
ಮಲ್ಟಿಕ್ಸ್,മൾട്ടിക്സ്
ಬಹುಕಾರ್ಯ ಕಾರ್ಯಾಚರಣೆ,മൾട്ടിജോബ് പ്രവർത്തനം
ಬಹು ಹಂತದ ಸ್ಮರಣೆ,മൾട്ടി ലെവൽ മെമ്മറി
ಮಲ್ಟಿಮೀಡಿಯಾ ತಂತ್ರಜ್ಞಾನ,മൾട്ടിമീഡിയ സാങ്കേതികവിദ്യ
ಮಲ್ಟಿಮೋಡ್,മൾട്ടിമോഡ്
ಬಹು,ഒന്നിലധികം
ಬಹು ನಿಖರತೆ,ഒന്നിലധികം കൃത്യത
ಬಹು ಹಿಂಜರಿತ,ഒന്നിലധികം റിഗ്രഷൻ
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್,മൾട്ടിപ്ലക്സ്
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್,മൾട്ടിപ്ലക്സ് മോഡ്
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,മൾട്ടിപ്ലക്‌സർ
ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್,മൾട്ടിപ്ലെക്സിംഗ്
ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್,മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്
ಮಲ್ಟಿಪ್ರೊಸೆಸಿಂಗ್,മൾട്ടിപ്രോസസിംഗ്
ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್,മൾട്ടിപ്രൊസസർ സിസ്റ്റം
ಬಹುಪಯೋಗಿ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME),മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ വിപുലീകരണം (MIME)
ಮಲ್ಟಿಶೆಡ್ಯೂಲ್,മൾട്ടിഷെഡ്യൂൾ
ಮಲ್ಟಿಸ್ಟೇಷನ್,മൾട്ടിസ്റ്റേഷൻ
ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್,മൾട്ടിത്രെഡിംഗ്
ಬಹು ಮೌಲ್ಯದ ತರ್ಕ,ബഹുമുഖ യുക്തി
ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ,മൾട്ടിവൈരിയേറ്റ് വിശകലനം
ಮಲ್ಟಿವೈಬ್ರೇಟರ್,മൾട്ടിവൈബ്രേറ്റർ
ಪರಸ್ಪರ ಹೊರಗಿಡುವಿಕೆ,പരസ്പര ഒഴിവാക്കൽ
ಪರಸ್ಪರ ಮಾಹಿತಿ,പരസ്പര വിവരങ്ങൾ
ನಿಷ್ಕಪಟ ಬಳಕೆದಾರ,നിഷ്കളങ്കനായ ഉപയോക്താവ്
ಹೆಸರು ಸರ್ವರ್,നെയിം സെർവർ
NAND ಕಾರ್ಯಾಚರಣೆ,NAND പ്രവർത്തനം
ನ್ಯಾನೋ,നാനോ
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,ഇടുങ്ങിയ ബാൻഡ്
ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ,ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ
ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (NAND NISO),നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ് ഓർഗനൈസേഷൻ (NAND NISO)
ಸ್ಥಳೀಯ ಕೋಡ್,നേറ്റീവ് കോഡ്
ಸ್ಥಳೀಯ ಕಂಪೈಲರ್,നേറ്റീവ് കംപൈലർ
ಸ್ಥಳೀಯ ಸಾಫ್ಟ್ವೇರ್,നേറ്റീവ് സോഫ്റ്റ്വെയർ
ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್,സ്വാഭാവിക കമ്പൈലർ
ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ,സ്വാഭാവിക ഭാഷാ സംസ്കരണം
ಸಹಜ ಭಾಷೆಯ ಪ್ರಶ್ನೆ,സ്വാഭാവിക ഭാഷാ ചോദ്യം
ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ,സ്വാഭാവിക സംഖ്യ
ನ್ಯಾವಿಗೇಷನ್,നാവിഗേഷൻ
ನ್ಯಾವಿಗೇಟರ್,നാവിഗേറ്റർ
ನಕಾರಾತ್ಮಕ ತರ್ಕ,നെഗറ്റീവ് യുക്തി
ನೆಸ್ಟೆಡ್ ಲೂಪ್,നെസ്റ്റഡ് ലൂപ്പ്
ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋಗಳು,നെസ്റ്റഡ് മാക്രോകൾ
ನಿವ್ವಳ,നെറ്റ്
ನಿವ್ವಳ ವಿಳಾಸ,നെറ്റ് വിലാസം
ನಿವ್ವಳ ನಾಗರಿಕ,നെറ്റ് പൗരൻ
ನೆಟ್‌ಸ್ಕೇಪ್ ನ್ಯಾವಿಗೇಟರ್,നെറ്റ്സ്കേപ്പ് നാവിഗേറ്റർ
ನೆಟ್ವರ್ಕ್ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ,നെറ്റ്വർക്ക് ആക്സസ് നിയന്ത്രണം
ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್,നെറ്റ്വർക്ക് ആർക്കിടെക്ചർ
ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ಸಿಸ್ಟಮ್ (NFS),നെറ്റ്‌വർക്ക് ഫയൽ സിസ്റ്റം (NFS)
ನೆಟ್ವರ್ಕ್ ಸಮಗ್ರತೆ,നെറ്റ്‌വർക്ക് സമഗ്രത
ನೆಟ್ವರ್ಕ್ ಇಂಟರ್ಕನೆಕ್ಷನ್,നെറ്റ്‌വർക്ക് ഇന്റർകണക്ഷൻ
ನೆಟ್ವರ್ಕ್ ಪದರ,നെറ്റ്വർക്ക് പാളി
ನೆಟ್ವರ್ಕ್ ನಿರ್ವಹಣೆ,നെറ്റ്വർക്ക് മാനേജ്മെന്റ്
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,നെറ്റ്‌വർക്ക് ടോപ്പോളജി
ನೆಟ್ವರ್ಕ್ ವರ್ಚುವಲ್ ಟರ್ಮಿನಲ್,നെറ്റ്വർക്ക് വെർച്വൽ ടെർമിനൽ
ತಟಸ್ಥ ರಿಲೇ,ന്യൂട്രൽ റിലേ
ತಟಸ್ಥ ಪ್ರಸರಣ,ന്യൂട്രൽ ട്രാൻസ്മിഷൻ
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,പുതിയ വരി പ്രതീകം
ಹೊಸ ಸಿಂಕ್,പുതിയ സമന്വയം
NFS/ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್,NFS/നെറ്റ്‌വർക്ക് ഫയൽ
ಮೆಲ್ಲಗೆ,നുള്ളി
ಒಂಬತ್ತು ಪೂರಕ,ഒമ്പതിന്റെ പൂരകം
ನೋಡ್,നോഡ്
ಶಬ್ದ,ശബ്ദം
ಶಬ್ದ ಮೋಡ್,ശബ്ദ മോഡ്
ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್,ശബ്ദരഹിതമായ കോഡിംഗ്
ನಿರ್ಣಾಯಕವಲ್ಲದ,നോൺ ഡിറ്റർമിനിസം
ವಿತರಕವಲ್ಲದ,വിതരണം ചെയ്യാത്തത്
ಖಾಲಿ ಅಲ್ಲದ ಸೆಟ್,ശൂന്യമല്ലാത്ത സെറ്റ്
ಅವಿಭಾಜ್ಯ,അപ്രധാനം
ಸಂವಾದಾತ್ಮಕವಲ್ಲದ,നോൺ-ഇന്ററാക്ടീവ്
ಟರ್ಮಿನಲ್ ಅಲ್ಲದ ವ್ಯವಸ್ಥೆ,നോൺ-ടെർമിനൽ സിസ്റ്റം
ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ,അസ്ഥിരമല്ലാത്ത മെമ്മറി
ಬಾಷ್ಪಶೀಲವಲ್ಲದ ರಾಮ್,അസ്ഥിരമല്ലാത്ത ആട്ടുകൊറ്റൻ
ತೂಕವಿಲ್ಲದ ಕೋಡ್,നോൺ-വെയ്റ്റഡ് കോഡ്
NOP ಸೂಚನೆ,NOP നിർദ്ദേശം
ಅಥವಾ,NOR
NOR ಗೇಟ್,NOR ഗേറ്റ്
ಸಾಮಾನ್ಯ,സാധാരണ
ಸಾಮಾನ್ಯೀಕರಣ,നോർമലൈസേഷൻ
ನಾರ್ಮಲೈಸರ್,നോർമലൈസർ
NOR-ಕಾರ್ಯಾಚರಣೆ,NOR-ഓപ്പറേഷൻ
ಅಲ್ಲ,അല്ല
ಸರ್ಕ್ಯೂಟ್ ಅಲ್ಲ,സർക്യൂട്ട് അല്ല
ಸಮಾನತೆಯ ಗೇಟ್ ಅಲ್ಲ,തുല്യതാ ഗേറ്റ് അല്ല
ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ,ഓപ്പറേഷൻ അല്ല
ಅಲ್ಲ-ಮತ್ತು,അല്ല-AND
ಅಲ್ಲ ಮತ್ತು ಕಾರ್ಯಾಚರಣೆ,അല്ല-ആൻഡ് ഓപ്പറേഷൻ
ಅಲ್ಲ-ಅಥವಾ,അല്ല-അല്ലെങ്കിൽ
ಅಲ್ಲ-ಅಥವಾ ಕಾರ್ಯಾಚರಣೆ,അല്ല-അല്ലെങ്കിൽ പ്രവർത്തനം
NP ಸಂಪೂರ್ಣತೆ,NP പൂർണ്ണത
NULL ಪಾಯಿಂಟರ್,NULL പോയിന്റർ
ಸಂಖ್ಯಾ ಸಿದ್ಧಾಂತ,സംഖ്യ സിദ്ധാന്തം
ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು,നിക്വിസ്റ്റ് മാനദണ്ഡം
ವಸ್ತು,വസ്തു
ವಸ್ತು ಆಧಾರಿತ,ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
ಆಕ್ಟಲ್ ಕೋಡ್,ഒക്ടൽ കോഡ്
ಅಷ್ಟಮ ಸಂಖ್ಯೆ,അഷ്ടസംഖ്യ
ಆಕ್ಟೆಟ್,ഒക്ടെറ്റ്
ಅಕ್ಟೋಬರ್,ഒക്‌ട്രി
ಬೆಸ ಸಮಾನತೆ,വിചിത്രമായ തുല്യത
ಕಚೇರಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ,ഓഫീസ് ഓട്ടോമേഷൻ
ಕಚೇರಿ ತಂತ್ರಾಂಶ,ഓഫീസ് സോഫ്റ്റ്വെയർ
ಆಫ್-ಲೈನ್,ഓഫ്-ലൈൻ
ಆಫ್-ಲೈನ್ ಪ್ರಕ್ರಿಯೆ,ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്
ಆಫ್-ಸೆಟ್,ഓഫ്-സെറ്റ്
ಒಮೆಗಾ ಸಂಕೇತ,ഒമേഗ നൊട്ടേഷൻ
ಆನ್-ಲೈನ್ ಸಂವಹನ,ഓൺലൈൻ ആശയവിനിമയം
ಆನ್-ಲೈನ್ ಪ್ರಕ್ರಿಯೆ,ഓൺലൈൻ പ്രോസസ്സിംഗ്
OP ರಿಜಿಸ್ಟರ್,ഒപി രജിസ്റ്റർ
ಮುಕ್ತ ವಿಳಾಸ,തുറന്ന വിലാസം
ಓಪನ್ ಸಿಸ್ಟಮ್ ಇಂಟರ್ಕನೆಕ್ಷನ್,ഓപ്പൺ സിസ്റ്റം ഇന്റർകണക്ഷൻ
