Odiya,Telugu
ମୋଡ୍ୟୁଲେସନ୍ ମିଟର,మాడ్యులేషన్ మీటర్
ମୋଡୁଲେସନ୍ ମନିଟର |,మాడ్యులేషన్ మానిటర్
ମୋଡୁଲେସନ୍ ଶତକଡା,మాడ్యులేషన్ శాతం
ମୋଡ୍ୟୁଲେଟର,మాడ్యులేటర్
ମଡ୍ୟୁଲ୍ |,మాడ్యూల్
ଆର୍ଦ୍ରତା,తేమ
ମୁକ୍ତି,ఊపందుకుంటున్నది
ମନିଟର,మానిటర్
ମନିଟରିଂ,పర్యవేక్షణ
ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |,పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు
ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,పర్యవేక్షణ మరియు నియంత్రణ
ମନିଟରିଂ ଷ୍ଟେସନ |,పర్యవేక్షణ స్టేషన్
ମୋନୋକ୍ରୋମ୍ |,మోనోక్రోమ్
ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |,మోనోఫోనిక్ ట్రాన్స్మిషన్
ମର୍ଗେଙ୍କ,మార్ఫ్
ମଠ,మార్ఫింగ్
ମର୍ଫିଜିମ୍,మార్ఫిజం
ମୋସାକାଲ,మొజాయిక్
ମଦରବୋର୍ଡ |,మదర్‌బోర్డు
ଗତି କ୍ଷତିପୂରଣ |,చలన పరిహారం
ଗତି ଆକଳନ |,చలన అంచనా
ମୋନ୍ ଭେନ୍ଟର୍ |,మోషన్ వెక్టర్
ଗତି ଭିଡିଓ |,మోషన్ వీడియో
ମୋଟର,మోటారు
ମୋଟର ଅପରେଟର |,మోటారు ఆపరేటర్
ମୋଟର ଷ୍ଟାର୍ଟର୍ |,మోటార్ స్టార్టర్
ମାଉଣ୍ଟ,మౌంట్
ମାଉସ୍,మౌస్
ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |,మౌస్ ఇంటర్ఫేస్
ଗତି,ఉద్యమం
ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |,మల్టీ ఛానల్ పొడిగింపు
ମଲ୍ଟିକାଷ୍ଟିଂ,మల్టీకాస్టింగ్
ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |,మల్టీచానెల్ సిగ్నల్స్
ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |,మల్టీడైరెక్షనల్ మైక్రోఫోన్
ବହୁଭାଷାର ମନ୍ତବ୍ୟ,బహుభాషా వ్యాఖ్యానం
ମଲ୍ଟିମିଡ଼ିଆ,మల్టీమీడియా
ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ,మల్టీమీడియా కియోస్క్
ମଲ୍ଟିମିଟର |,మల్టీమీటర్
ଏକାଧିକ ପଥ,మల్టీపాత్
ଏକାଧିକସଂକ୍ତି ପୁନ repolation |,మల్టీపాత్ రిసెప్షన్
ଚମତ୍କାର,మల్టీఫేస్
ଏକାଧିକ,బహుళ
ଏକାଧିକ ଆକ୍ସେସ୍ ସିଷ୍ଟମ୍ |,బహుళ యాక్సెస్ సిస్టమ్
ସ୍ୱତନ୍ତ୍ର-,మల్టీప్లెక్స్
ସ୍ୱଦଶିଳ,మల్టీప్లెక్సర్
ସ୍ୱାର୍ଥକ,మల్టీప్లెక్సింగ్
ମଲ୍ଟିସେଜ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |,మల్టీస్టేజ్ యాంప్లిఫైయర్
ମଲ୍ଟିଟେକିଙ୍ଗ୍,మల్టీ టాస్కింగ్
ମଲ୍ଟିଭାଟି ଆକ୍ଟର୍ |,మల్టీవిబ్రేటర్
ମୂକ,మ్యూట్
ମ୍ୟୁଚୁଆଲ୍ ଆଚରଣ |,పరస్పర ప్రవర్తన
ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିରୋପଣ |,పరస్పర ఇంపెడెన్స్
ମ୍ୟୁଚୁଆଲ୍ ଇଣ୍ଡିକାନ୍ସ |,పరస్పర ఇండక్టెన్స్
ମ୍ୟୁଚୁଆଲ୍ ହସ୍ତକ୍ଷେପ |,పరస్పర జోక్యం
ନାନୋ-ଟେକ୍ନୋଲୋଜି |,నానో-టెక్నాలజీ
ସଂକୀର୍ଣ୍ଣ ବନ୍ଧନ |,సన్నని ఊచ
ନାରୀ ବୁ understanding ାନ |,ఇరుకైన కాస్టికింగ్
ପ୍ରାକୃତିକ ଡ୍ରାଫ୍ଟ |,సహజ ముసాయిదా
ନାଭିଗେଟର୍,నావిగేటర్
ନକାରାତ୍ମକ,ప్రతికూల
ନକାରାତ୍ମକ ପକ୍ଷପାତ,ప్రతికూల పక్షపాతం
ନକାରାତ୍ମକ ଦେୟ |,ప్రతికూల ఛార్జ్
ନକାରାତ୍ମକ ମତାମତ |,వ్యతిరేకమైన ఫీడ్ బ్యాక్
ନକାରାତ୍ମକ ଶିଖର |,ప్రతికూల శిఖరం
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ |,ప్రతికూల నిరోధకత
ନିଟ୍ ଲାଭ,నికర లాభం
ନିଟ୍ କ୍ଷତି |,నికర నష్టం
Netifette,నెటెకెట్
ନେଟୱର୍କ,నెట్‌వర్క్
ନେଟୱାର୍କ ଆନାଲିଜର୍,నెట్‌వర్క్ ఎనలైజర్
ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର |,నెట్‌వర్క్ ఫైల్ సిస్టమ్
ନେଟୱର୍କ ଯୋଜନା,నెట్‌వర్క్ ప్లానింగ్
ନେଟୱର୍କ ସମାପ୍ତି,నెట్‌వర్క్ ముగింపు
ନେଟୱର୍କିଙ୍ଗ,నెట్‌వర్కింగ్
ନିରପେକ୍ଷ |,తటస్థ
ନିରପେକ୍ଷ କରିବା,తటస్థీకరణ
ନ୍ୟୁଜ୍ ରୁମ୍ ସ୍ୱୟଂଚାଳିତ |,న్యూస్ రూమ్ ఆటోమేషన్
ନିବଲ୍,నిబ్బెల్
ନାଚେ,సముచితం
କ laver ଣସି ଭାର ପରୀକ୍ଷା ନାହିଁ |,లోడ్ పరీక్ష లేదు
ନୋଡ୍,నోడ్
ଶବ୍ଦ,శబ్దం
ଶବ୍ଦ ଚିତ୍ର,శబ్దం ఫిగర్
ଶବ୍ଦ ଫିଲ୍ଟର୍,శబ్దం వడపోత
ଶବ୍ଦ ଚଟାଣ,శబ్దం అంతస్తు
ଶବ୍ଦ ଫାଟକ,శబ్దం గేట్
ଶବ୍ଦ ପ୍ରତିରୋପଣ |,శబ్దం రోగనిరోధక శక్తి
ଶବ୍ଦ ଘାତକ |,శబ్దం కిల్లర్
ଶବ୍ଦ ସ୍ତର,శబ్ద స్థాయి
ଶବ୍ଦ ଶକ୍ତି,శబ్దం శక్తి
ଶବ୍ଦ ଶ୍ ipping ୀଜର |,శబ్దం ఆకారపు క్వాంటైజర్
ଶବ୍ଦ ଉତ୍ସ,శబ్దం మూలం
ଶବ୍ଦ ଦମନ ସର୍କିଟ୍ |,శబ్దం అణచివేత సర్క్యూట్
ଶବ୍ଦ ଦମନକାରୀ,శబ్దం అణచివేత
ଶବ୍ଦ ତାପମାତ୍ରା |,శబ్దం ఉష్ణోగ్రత
ଶବ୍ଦ ତାପମାତ୍ରା |,శబ్దం ఉష్ణోగ్రత
ଶବ୍ଦ ତ୍ରିରଙ୍ଗା |,శబ్దం త్రిభుజం
ଶବ୍ଦ ଭୋଲଟେଜ୍ |,శబ్దం వోల్టేజ్
ଶବ୍ଦହୀନ |,శబ్దం లేనిది
ଶବ୍ଦହୀନ କୋଡିଂ |,శబ్దం లేని కోడింగ్
କୋଳାହଳପୂର୍ଣ୍ଣ ରିସେପ୍ସନ୍ |,ధ్వనించే రిసెప్షన్
ନାମମାତ୍ର ସ୍ୱତନ୍ତ୍ର କ୍ଷେତ୍ର ଶକ୍ତି |,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
ଅଣ-ନିର୍ଦ୍ଦେଶନାମା ମାଇକ୍ରୋଫୋନ୍ |,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
ଅଣ-ନିର୍ଗତ ଭାର |,ప్రేరేపించని లోడ్
ଅଣ-ନିରୀକ୍ଷକ ପ୍ରତିରୋଧ |,ప్రేరణ లేని నిరోధకత
ଅନୁକୂଳ ତରଙ୍ଗ |,సినోసోయిడల్ వేవ్
ଅଣ-ଅସ୍ଥିର ସ୍ମୃତି |,అస్థిర జ్ఞాపకశక్తి
କିମ୍ବା ଫାଟକ,గేట్ లేదా గేట్
ସାଧାରଣ ଗତି,సాధారణ వేగం
ସାଧାରଣ ଯୋଗାଣ |,సాధారణ సరఫరా
Etch,గీత
Notch ଫିଲ୍ଟର୍ |,నాచ్ ఫిల్టర్
ସାଂଖ୍ୟିକ,సంఖ్యా
ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରିତ ଓକିଲର୍ |,సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్
ବାଦାମ-ବୋଲ୍ଟ |,గింజ-బోల్ట్
Nyquist- ଶାନନ୍ ଥିଓରେମ୍ |,నైక్విస్ట్-షానన్ సిద్ధాంతం
ବସ୍ତୁ-ଆଧାରିତ,ఆబ్జెక్ట్ ఓరియంటెడ్
ଅକ୍ଟାଲ୍ |,అష్ట
ଓକ୍ୱେନ୍ସି ଅଫ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ఫ్రీక్వెన్సీ యొక్క అష్టపది
ଅକ୍ଟେଟ୍,ఆక్టేట్
ଅଫ-ଲାଇନ୍ |,ఆఫ్-లైన్
ଅଫସେଟଗୁଡିକ,ఆఫ్‌సెట్
ଓମ୍,ఓం
OHM ମିଟର,ఓం మీటర్
ତେଲ ସର୍କିଟ୍ ବ୍ରେକର୍ |,ఆయిల్ సర్క్యూట్ బ్రేకర్
ତେଲ ଫିଲ୍ଟର୍,ఆయిల్ ఫిల్టర్
ତେଲ ବୁଡିଗଲା |,చమురు మునిగిపోయింది
ତେଲ ସ୍ତରୀୟ ଗେଜ୍ |,చమురు స్థాయి గేజ్
ଓମନି-ଦିଗାଲ୍ ଆଣ୍ଟେନା |,ఓమ్ని-డైరెక్షనల్ యాంటెన్నా
ଓମନି-ଦିଗାଲ୍ ମାଇକ୍ରୋଫୋନ୍ |,ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్
ଦରକାର ଅନୁସାର,కోరిక మేరకు
ଚାହିଦା ଷ୍ଟ୍ରିମିଂ |,ఆన్-డిమాండ్ స్ట్రీమింగ్
ଅନ-ଲାଇନ (ଅନଲାଇନ୍),ఆన్-లైన్ (ఆన్‌లైన్)
ଅନଲାଇନ୍ ଆନାଲିଟିକାଲ୍ ପ୍ରକ୍ରିୟାକରଣ |,ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్
ଚାଲୁ ବନ୍ଦ,ఆఫ్
ଅନ୍-ଅଫ୍ କୀ ମଡ୍ୟୁଲେସନ୍ |,ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్
ଖୋଲିବା ସର୍କିଟ |,ఓపెన్ సర్క్యూట్
ମୁକ୍ତ ଉତ୍ସ,ఓపెన్ సోర్స్
ଖୋଲା ସିଷ୍ଟମ୍,ఓపెన్ సిస్టమ్
କାର୍ଯ୍ୟ୍କାର ଫ୍ରିକ୍ୱେନ୍ସି |,ఆపరేటింగ్ ఫ్రీక్వెన్సీ
ପରିଚାଳନା ପ୍ରଣାଳୀ,ఆపరేటింగ్ సిస్టమ్
ଅପରେସନ୍,ఆపరేషన్
ଅପରେଟର୍,ఆపరేటర్
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,ఆప్టికల్ ఫైబర్
ଅପ୍ଟିକାଲ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ఆప్టికల్ ఫ్రీక్వెన్సీ
ଅପ୍ଟିକାଲ୍ ହ୍ରାସ |,ఆప్టికల్ తగ్గింపు
ଅପ୍ଟିକାଲ୍ ରେଜୋଲୁସନ,ఆప్టికల్ రిజల్యూషన్
ଅପ୍ଟିକାଲ୍ ଟ୍ରାକ୍ |,ఆప్టికల్ ట్రాక్
ସର୍ବୋତ୍କୃଷ୍ଟ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,వాంఛనీయ పని పౌన .పున్యం
Optocoleler,ఆప్టోకౌప్లర్
OptookeCelections,ఆప్టోఎలక్ట్రానిక్స్
କିମ୍ବା ଫାଟକ,లేదా గేట్
କକ୍ଷପଥ,కక్ష్య
ଓସକେଟର,ఓసిలేటర్
ଓସିଲ୍ଲିଗ୍ରାମ |,ఓసిల్లోగ్రామ్
ଓସିଲ୍ଲୋଗ୍ରାଫ୍ |,ఓసిల్లోగ్రాఫ్
ଓସିକେଲୋସକୋପ୍ |,ఓసిల్లోస్కోప్
ବାହ୍ୟ ଇଣ୍ଟରଲିଭେଭର |,బాహ్య ఇంటర్‌సీవర్
ଯାଉଥିବା ଫିଡର୍ |,అవుట్గోయింగ్ ఫీడర్
ଆଉଟପୁଟ୍,అవుట్పుట్
ଆଉଟପୁଟ୍ ସ୍ତର,అవుట్పుట్ స్థాయి
ଆଉଟପୁଟ୍ ମିଟର,అవుట్పుట్ మీటర్
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |,అవుట్పుట్ ట్రాన్స్ఫార్మర్
ଭଲଭ୍ ଭଲଭ୍ |,అవుట్పుట్ వాల్వ్
ଆଉଟପୁଟ୍ ତରଙ୍ଗଫର୍ମ |,అవుట్పుట్ తరంగ రూపం
ବାହ୍ୟ ପ୍ରସାରଣ (OB),వెలుపల ప్రసారం (OB)
ଚୁଲି,పొయ్యి
କୁପଲିଂ ଉପରେ,ఓవర్ కప్లింగ్
ମୋଡ୍ୟୁଲେସନ୍,మాడ్యులేషన్ మీద
ଭୋଲଟେଜ୍ ଉପରେ |,ఓవర్ వోల్టేజ్
ସାମଗ୍ରିକ ଆଟେନାସନ୍ |,మొత్తం అటెన్యుయేషన్
ସାଧାରଣ ବ୍ରୋଡକାଷ୍ଟ ନିର୍ଭରଯୋଗ୍ୟତା |,మొత్తం ప్రసార విశ్వసనీయత
ମୋଟାମୋଟି ଦକ୍ଷତା |,మొత్తం సామర్థ్యం
ସାମଗ୍ରିକ ଗ୍ରହଣ ନିର୍ଭରଯୋଗ୍ୟତା |,మొత్తం రిసెప్షన్ విశ్వసనీయత
ସାମଗ୍ରିକ ପ୍ରତିକ୍ରିୟା |,మొత్తం ప్రతిస్పందన
ମୋଟାମୋଟି ସିଷ୍ଟମ୍ |,మొత్తం వ్యవస్థ
ସମୟସୀମ,ఓవర్‌డబ్బింగ్
ଓଭରହେଡ୍ ଲାଇନ |,ఓవర్ హెడ్ లైన్
ଓଭରହେଡ୍ ତାର,ఓవర్ హెడ్ వైర్
ଓଭରଲୋଡ୍ |,ఓవర్లోడ్
ସୁରକ୍ଷା ଉପକରଣଗୁଡ଼ିକୁ ଓଭରଲୋଡ୍ କରନ୍ତୁ |,ఓవర్‌లోడ్ రక్షణ పరికరాలు
ଓଭରଲୋଡ୍ ଯାତ୍ରା କରନ୍ତୁ |,ఓవర్‌లోడ్ ట్రిప్
ଅତ୍ୟଧିକ ପଡିଛି |,ఓవర్‌సాంప్లింగ్
ପ୍ୟାକ୍ ହୋଇଛି |,ప్యాక్ చేయబడింది
ପ୍ୟାକେଟ୍ ସୁଇଚ୍,ప్యాకెట్ స్విచింగ్
ରାଜକୋଷୀକରଣ,ప్యాకెట్జేషన్
ରାଜକାମା,ప్యాకెట్ చేయబడింది
ପ୍ୟାଡ୍,ప్యాడ్
ଭଡା,పేజింగ్
ପାନ୍ ସ୍କ୍ରିନ୍,పాన్ స్క్రీన్
ପ୍ୟାନେଲ୍ |,ప్యానెల్
ପ୍ୟାନିଂ,పానింగ్
ପାନୋରାମା,పనోరమా
ପାରାବୋଲିକ୍ ମାଇକ୍ରୋଫୋନ୍ |,పారాబొలిక్ మైక్రోఫోన్
ପାରାଦୀପ ଶିଫ୍ଟ |,నమూనా మార్పు
ବିପରୀତ,పారడాక్స్
ସମାନ୍ତରାଳ ପୋର୍ଟ |,సమాంతర పోర్ట్
ପାରାମିଟର,పరామితి
ପରଜୀବୀ କ୍ଷତି |,పరాన్నజీవి నష్టం
ପରଜୀବୀ ଓଭେନ୍ସନ୍ |,పరాన్నజీవి డోలనం
ପାର୍ସନି ବିଟ୍,పారిటీ బిట్
ପାର୍ ଦୟା ପରୀକ୍ଷଣ,పారిటీ పరీక్ష
ପାର୍ସେକ୍,పార్సెక్
ଆଂଶିକ ରେଜୋଲୁସନ |,పాక్షిక రిజల్యూషన్
ପାସବ୍ୟାଣ୍ଡ |,పాస్‌బ్యాండ్
ନିଷ୍କ୍ରିୟ,నిష్క్రియాత్మ
ପାସ୍ ନେଟୱାର୍କ |,నిష్క్రియాత్మక నెట్‌వర్క్
ପାସୱାର୍ଡ,పాస్వర్డ్
ପ୍ୟାଚ୍,పాచ్
ପ୍ୟାଚ୍ କର୍ଡ |,ప్యాచ్ త్రాడు
ପଥ କ୍ଷତି,మార్గం నష్టం
ନମୁନା,నమూనా
ପେଲୋଡ୍,పేలోడ్
ଶିଖର ଉଚ୍ଚତା |,పీక్ ఎత్తు
ଶିଖର ଆଣ୍ଟୋଡ୍ କରେଣ୍ଟ୍ କରେଣ୍ଟ୍ |,పీక్ యానోడ్ కరెంట్
ଶିଖର ସୀମା,పీక్ లిమిటర్
ପିକ୍ ଲୋଡ୍ |,పీక్ లోడ్
ଶିଖର ମୂଲ୍ୟ,గరిష్ట విలువ
ପେକିଂ,పీకింగ్
ଶିଖର-ଟୁ-ଶିଖର ଭୋଲଟେଜ୍ |,పీక్-టు-పీక్ వోల్టేజ్
