Hindi,English
संख्यात्मक द्वारक,numerical aperture
संख्यात्मक निधान,numerical content
"वस्तु, पिंड, बिंब",Object
"वस्तुनिष्ठ (वि.), अभिदृश्यक, उद्देश्य (सं.)",objective
"तिर्यक्, तिरछी",oblique
"वेधशाला, आब्जर्वेटरी",observatory
प्रेक्षित,Observed
प्रेक्षक,observer
"अधिष्ठान संख्या, अध्यासनांक",occupation number
अष्टफलकी,Octagonal
अष्टफलकीय,octahedral
"अष्टक, सप्तक",octave
विषम,odd
"केन्द्रच्युत, विकेन्द्र",Off-centre
अप विकर्ण,off-diagonal
निष्कासित भार,off load
ओम,ohm
ओमी,ohmic
ओन्सागर चालकता समीकरण,Onsager conductivity equation
"अपारदर्शकारी, शामक",opacifier
अपारदर्शितामापी,Opacimeter
"अपारदर्शिता, अपार्यता",Opacity
"दूधियापन, दुग्धिलता, उपलभासिता",Opalescencee
"अपारदर्शी, अपार्य",opaque
"संकारक, प्रचालन",Operating
"प्रचालक, ऑपरेटर, संकारक",Operator
विरोधी,Opposing
"विपरीत, सम्मुख",opposite
"प्रकाशिक, चाक्षुक",Optic
"चाक्षुषीय, प्रकाशीय, प्रकाशिक",Optical
ध्रुवण धूर्णकता,optical acitivity
"चाक्षुष इलेक्ट्रॉन, प्रकाशिक इलेक्ट्रॉन",optical electron
प्रकाशिक इमल्शन,optical emulsion
दृष्टिभ्रम,optical illusion
प्रकाशतः,optically
ध्रुवण घूर्णक,optically active
प्रकाशीय दूरी,optical path
प्रकाशिक उत्तापमापी,optical pyrometer
"प्रकाशिकी, प्रकाशविज्ञान",optics
इष्टतम,optimal
इष्टतमत्व,optimality
इष्टतमीकरण,optimization (optimizing)
"अनुकलतम, इष्टतम",Optimum
"कक्षा, नेत्रख, नेत्रकोटर",orbit
"ऑर्बिटल, कक्षक (सं.), कक्षीय (वि.), नेत्र कोटर, नेत्रख",Orbital
"क्रम, कोटि, घात, मलांक, समूहांक",Order
क्रमित प्रांत,ordered domain
"आर्गन, आर्गन बाजा",organ
"और गेट, अथवा गेट",OR gate
अभिविन्यास,orientation
अभिविन्यासी,Orientational
"मुख, रंध्र, द्वार",Orifice
मूल बिन्दु,Origin
"लंब कोणीय, लांबिक",orthogonal
"लंबकोणीयता, लांबिकता",Orthogonality
विषमलम्बाक्ष,orthorhombic
दोलन करना,Oscillate
दोलित्र,oscillator
"दोलनलेखी, ऑसिलोग्राफ़",Oscillograph
"दोलनदर्शी, ऑसिलोस्कोप",oscilloscope
आश्लेषी कक्षा,osculating Orbit
आश्लेषी गोला,osculation sphere
परासरण दाब,osmotic pressure
ऑटो-चक्र,Otto-cycle
"निर्गत, निर्गम, उत्पादन, बहिर्वेश",Output
"अवन, बंदचूल्हा, आवां",Oven
समग्र,Overall
"मेघाच्छादन, मेघाच्छन्न",Overcast
अत्यभिसरण,overconvergence
"अधिप्रवाह, आप्लाव, अतिवाह",Overflow
"अतिव्याप्ति, अतिव्यापन",Overlap
"अधिस्वरक, अधिछवि",Overtone
"संवेष्टन, पैकेज",package
चित्रांश संकुलन,packing
संकुलन प्रभाव,packing effect
"युगल विलोपन, युगल विनाश",pair annihilation
युग्मि प्रतिध्वनि,paired echo
युग्मित इलेक्ट्रॉन,paired electron
"पलड़आ सार्ववर्णी, पैन्क्रोमैटिक",pan panchromatic (=photographic film)
"लंबन, पैरेलैक्स",parallax
समांतर,Parallel
पार्श्व परिपथ,parallel circuit
पार्श्व संबंधन,parallel connection
समदिश प्रचक्रण,parallel spin
पक्षाघात,paralysis (=blocking)
"अनुचुंबकीय, अनुचुंबकीय पदार्थ",paramagnetic
अनुचुंबकत्व,paramagnetism
"प्राचल, अंत:खड़ई अनुपात, पैरामीटर",parameter
पैरा अणु,Paramolecule
उपाक्षीय,paraxial
पारहीलियम तल,parhelium level
"समता, सादृश्य, पैरिटी",parity
"आंशिक, अंशस्वर",Partial
कण,Particle
"विभाजन, वितरण",Partition
"संवितरण फलन, विभाजन फलन",partition function
पाशन बैक प्रभाव,Paschen Back effect
निष्क्रिय,Passive
पैबंद,Patch
पथ,Path
"चित्राम, प्रतिमान, प्रतिरूप, पैटर्न",Pattern
शिखर,peak
"पेडेस्टल, पीठिका",pedestal
पेल्टियर-प्रभाव,Peltier effect
"पंचतय, पंचदिवसावधि, पंचसंयोजक",Pentad
पेन्टोड,Pentode
उपच्छाया,Penumbra
प्रतिशत,Percent
"यथातथ, आदर्श, पूर्ण, परिपूर्ण",perfect
