Telugu,Marathi
పోర్ట్‌ఫోలియో,पोर्टफोलिओ
స్థానం,स्थिती
అనుకూల,सकारात्मक
పోస్ట్,पोस्ट
పోస్ట్ డేటెడ్,पोस्ट दिनांकित
ఫాక్టో అనంతర అనుమతి,फॅक्टो नंतर मंजुरी
పోస్ట్ గ్రాడ్యుయేట్,पदव्युत्तर
మరణానంతర,मरणोत्तर
పోస్టింగ్,पोस्टिंग
పోస్ట్ మార్టం పరీక్ష,मॉर्टम नंतरची परीक्षा
వాయిదా,पुढे ढकलणे
పోస్ట్‌స్క్,पोस्टस्क्रिप्ट (पी.एस.)
శక్తి,शक्ती
పవర్ ఆఫ్ అటార్నీ,पॉवर ऑफ अटर्नी
ఆచరణీయమైనది,व्यावहारिक
ప్రాక్టీస్,सराव
ప్రీ-ఆడిట్,प्री-ऑडिट
ముందు జాగ్రత్త,खबरदारी
పూర్వదర్శనం,उदाहरण
Precis,PRECSIS
ఖచ్చితమైనది,तंतोतंत
మూసివేయు,अटकाव करणे
ముందస్తు భావన,पूर्वसूचना
పూర్వీకుడు,पूर्ववर्ती
ప్రధానమైనది,प्रबळ
ముందుమాట,प्रस्तावना
ఇష్టపడండి,प्राधान्य
పక్షపాతం,गाठ
ప్రాథమిక,प्राथमिक
అకాల,अकाली
ప్రాంగణం,आवारात
ప్రీమియం,प्रीमियम
ప్రీపెయిడ్,प्रीपेड
ప్రీపెయిడ్ కార్డ్,प्रीपेड कार्ड
ముందే ప్రణాళిక,पूर्व नियोजित
ప్రిపోన్,प्रीपोन
ముందే రియోటెడ్ బిల్లు,प्री-रीसिप्ट बिल
హక్కు,प्रीरोजेटिव्ह
సూచించండి,लिहून द्या
సూచించబడింది,लिहून दिले
సూచించిన రూపం,विहित फॉर्म
ప్రదర్శన,सादरीकरण
అధ్యక్షత,अध्यक्ष
అధ్యక్షుడు,अध्यक्ष
నొక్కండి,दाबा
కాపీని నొక్కండి,कॉपी दाबा
ప్రెస్ గ్యాలరీ,गॅलरी दाबा
.హించారు,गृहीत धरले
Ump హించిన వేతనం,संभाव्य वेतन
Upp హించబడింది,गृहीत धरले
సాకు,सबब
వ్యాప్తి చెందడం,प्रचलित
నిరోధించండి,प्रतिबंध करा
నివారణ,प्रतिबंध
నివారణ,प्रतिबंधात्मक
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),किंमत चढउतार (= किंमत हालचाली)
ధర,किंमत
ప్రిమా ఫేసీ,प्राइम फीसी
ప్రధానంగా,प्रामुख्याने
ప్రాథమిక,प्राथमिक
ప్రాథమిక రశీదు,प्राथमिक पावती
ప్రిన్సిపాల్,प्राचार्य
ప్రధాన రుణగ్రహీత,मुख्य कर्जदार
ప్రింటర్,प्रिंटर
ముద్రణ,मुद्रण
ముందు సూచన,पूर्वीचे संकेत
ప్రాధాన్యత గ్రేడింగ్,प्राधान्य ग्रेडिंग
జైలు,कारागृह
ఖైదీ,कैदी
గోప్యత,गोपनीयता
ప్రైవేట్ మరియు రహస్య,खाजगी आणि गोपनीय
ప్రత్యేక హక్కు,विशेषाधिकार
ప్రివిలేజ్ కమిటీ,विशेषाधिकार समिती
బహుమతి,बक्षीस
