English,Kannada
Negative peak modulation,ಸಾಲದ ಗರಿಷ್ಠ ಸಮನ್ವಯತೆ
Negative picture modulation,ನಕಾರಾತ್ಮಕ ಚಿತ್ರ ಮಾಡ್ಯುಲೇಶನ್
Negative picture phase,ನಕಾರಾತ್ಮಕ ಚಿತ್ರ ಕಲೆ
Negative pion,ಕ್ರೆಡಿಟ್ ಕ್ರೆಡಿಟ್
Negative plate,ನಕಾರಾತ್ಮಕ ಫಲಕ
Negative plate keeper,ನಕಾರಾತ್ಮಕ ಪ್ಲೇಟ್ ವಾಲಾ
Negative pole,ಸಾಲದ ಕಂಬ
Negative principal plane,ಮುಖ್ಯ ಮಹಡಿಗೆ
Negative principal point,ನಕಾರಾತ್ಮಕ ಪ್ರಮುಖ ಅಂಶ
Negative proton,ಮೈನಸ್ ಪ್ರೋಟಾನ್
Negative prssure,ನಕಾರಾತ್ಮಕ ಒತ್ತಡ
Negative quantity,ಸಾಲ
Negative resistance,ಸಾಲ ಪ್ರತಿರೋಧ
Negative resistance temperature coefficient,(ಪ್ರತಿರೋಧದ) ಶಾಖದ ಗುಣಾಂಕ
Negative response,"ಕ್ರೆಡಿಟ್ ಪ್ರತಿಕ್ರಿಯೆ, ಕ್ರೆಡಿಟ್ ಪ್ರತಿಕ್ರಿಯೆ"
Negative result,ಋಣಾತ್ಮಕ ಪರಿಣಾಮಗಳು
Negative retoucher,ಋಣಾತ್ಮಕ-ಸರಿಪಡಿಸುವವನು
Negative rotational level,ಋಣಾತ್ಮಕ ತಿರುಗುವಿಕೆಯ ಮಟ್ಟ
Negative side,ಕ್ರೆಡಿಟ್ ಸೈಡ್
Negative temperature coeffecient,ಮೈನಸ್ ತಾಪಮಾನ ಗುಣಾಂಕ
Negative thermion,ಸಾಲದ ಬಿಸಿ
Negative thomson effect,ಋಣಾತ್ಮಕ ಟ್ಯಾಮ್ಸನ್ ಪರಿಣಾಮ
Negative transconductance oscillator,ಋಣಾತ್ಮಕ ಪರಸ್ಪರ ವಾಹಕತೆಯ ಆಂದೋಲಕ
Negative trerminal,"ಸಾಲದ ಟರ್ಮಿನಲ್, ಸಿರಾ"
Negatively charged particle,ಋಣಾತ್ಮಕ ಚಾರ್ಜ್ ಕಣ
Neodymium glass laser,ನಿಯೋಡೈಮಿಯಮ್ ಗ್ಲಾಸ್ ಲೇಸರ್
Neon-helium laser,ನಿಯಾನ್-ಹೀಲಿಯಂ ಲೇಸರ್
Nernst bridge,ನಾನ್ಸರ್ಟ್ ಸೇತುವೆ
Nernst glower,ನೆನ್ಸರ್ಟ್ ಲುಮಿನೈರ್
Net flow,ನಿವ್ವಳ ಹರಿವು
Net gain,ನಿವ್ವಳ ಲಾಭ
Net head,ನಿವ್ವಳ ಮೇಲ್ಭಾಗ
Net mass flow,ನಿವ್ವಳ ದ್ರವ್ಯರಾಶಿ ಹರಿವು
Net moment,"ನಿವ್ವಳ ಕ್ಷಣ, ಉಳಿದ ಕ್ಷಣ"
Net power flow,ನಿವ್ವಳ ವಿದ್ಯುತ್ ಹರಿವು
Net production,ನಿವ್ವಳ ಔಟ್ಪುಟ್
NETD (=noise equivalent temperature difference),ಗದ್ದಲದ ತಾಪಮಾನ ವ್ಯತ್ಯಾಸ
Network,ಜಾಲರಿ (ಸರ್ಕ್ಯೂಟ್)
Network admittance,ಜಾಲರಿ-ಸರ್ಕ್ಯೂಟ್ ಪ್ರವೇಶಸಾಧ್ಯತೆ
Network analogue,ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್ ಅನಲಾಗ್
Network analyser,"ಮೆಶ್ ವಿಶ್ಲೇಷಕ, ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್ ವಿಶ್ಲೇಷಕ"
Network analysis,ಸರ್ಕ್ಯೂಟ್ ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
Network constant,ಜಾಲರಿ ಸ್ಥಿರ
Network element,"ಜಾಲರಿ ಅಂಶ, ಜಾಲರಿ ಅಂಶ"
Network filter,ಜಾಲರಿ-ಸರ್ಕ್ಯೂಟ್ ಫಿಲ್ಟರ್
Network flow,ಜಾಲರಿ-ಸರ್ಕ್ಯೂಟ್ ಹರಿವು
Network input impedance,ಮೆಶ್-ಸರ್ಕ್ಯೂಟ್ ಇನ್ಪುಟ್ ಪ್ರತಿರೋಧ
Network master relay,ಮೆಶ್-ಸರ್ಕ್ಯೂಟ್ ಮುಖ್ಯ ರಿಲೇ
Network phasing relay,ಮೆಶ್-ಸರ್ಕ್ಯೂಟ್ ಹಂತದ ರಿಲೇ
Network synthesis,ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್ ಸಂಶ್ಲೇಷಣೆ
Network transfer admittance,ಜಾಲರಿ-ಸರ್ಕ್ಯೂಟ್ ವರ್ಗಾವಣೆ ಪ್ರವೇಶಸಾಧ್ಯತೆ
Neumann's formula,ನೈಮನ್ ಸೂತ್ರ
Neumann's potential,ನೈಮಾನ್ ವೈಭವ
Neuristor,ನರವಿಜ್ಞಾನಿ
Neutral,ಮೂಡಿ ಬಂದಿದೆ
Neutral atom,ಕರಗದ ಪರಮಾಣು
Neutral axis of flexure,ನಾಸ್ಟಾಲ್ಜಿಕ್
Neutral beam,ತಟಸ್ಥ ಕಿರಣ
Neutral current interaction,ತಟಸ್ಥ ಪ್ರಸ್ತುತ ಪರಸ್ಪರ ಕ್ರಿಯೆ
Neutral defect,ಸೂಚ್ಯ ದೋಷ
Neutral density filter,ತಟಸ್ಥ ಫಿಲ್ಟರ್
Neutral fiber,ತಟಸ್ಥ ಫೈಬರ್
Neutral ground,ತಟಸ್ಥ ನೆಲದ ಸಂಪರ್ಕ
Neutral jog,"ನಾಸ್ಟಾಲ್ಜಿಕ್ ಜೋಗ್, ವಿಷಣ್ಣತೆಯ ಕೊಳಲು"
Neutral meson,"ಕಳೆಯಲಾಗದ ಮೆಸಾನ್, ಚಾರ್ಜ್‌ಲೆಸ್ ಮೆಸಾನ್"
Neutral mode of disturbance,ನಾಸ್ಟಾಲ್ಜಿಕ್ ಅಡಚಣೆ ಮೋಡ್
Neutral particle,ತಟಸ್ಥ ಕಣ
Neutral relay,ನಾಸ್ಟಾಲ್ಜಿಕ್ ರಿಲೇ
Neutral return path,ತಟಸ್ಥ ಹಿಂಜರಿತ ಮಾರ್ಗ
Neutral temperature,ತಟಸ್ಥ ಶಾಖ
Neutral wave,ನಾಸ್ಟಾಲ್ಜಿಕ್ ಅಲೆ
Neutralised push pull circuit,ತಟಸ್ಥ ಥ್ರೊಟಲ್ ಸರ್ಕ್ಯೂಟ್
Neutralising coil,ತಟಸ್ಥ ಜಾತಕ
Neutrality,ಉದಾಸೀನತೆ
Neutrallizing transformer,ತಟಸ್ಥ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Neutrino,ನ್ಯೂಟ್ರಿನೊ
Neutrodyne,ನ್ಯೂಟ್ರೋಡಿನ್
Neutrodyne circuit,ನೈಟ್ರೋಡೈನ್ ಸರ್ಕ್ಯೂಟ್
Neutrodyne system,ನ್ಯೂಟ್ರೋಡಿನ್ ವಿಧಾನ
Neutron,ನ್ಯೂಟ್ರಾನ್
Neutron absorption,ನ್ಯೂಟ್ರಾನ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
Neutron activation analysis,ನ್ಯೂಟ್ರಾನ್ ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
Neutron age,"ನ್ಯೂಟ್ರಾನ್ ಯುಗ, ಫೆರ್ಮಿ ಯುಗ"
Neutron albedo,ನ್ಯೂಟ್ರಾನ್ ಆಲ್ಬೆಡೋ
Neutron attenuation,ನ್ಯೂಟ್ರಾನ್ ಅಟೆನ್ಯೂಯೇಶನ್
Neutron binding energy,ನ್ಯೂಟ್ರಾನ್ ಬಂಧಿಸುವ ಶಕ್ತಿ
Neutron bombarding,ನ್ಯೂಟ್ರಾನ್ ಬಾಂಬ್ ಸ್ಫೋಟ
Neutron booster,ನ್ಯೂಟ್ರಾನ್ ಬೂಸ್ಟರ್
Neutron bottle,ನ್ಯೂಟ್ರಾನ್ ಬಾಟಲ್
Neutron capture,ನ್ಯೂಟ್ರಾನ್ ಕ್ಯಾಪ್ಚರ್
Neutron chain reaction,ನ್ಯೂಟ್ರಾನ್ ಸರಣಿ ಕ್ರಿಯೆ
Neutron chopper,ನ್ಯೂಟ್ರಾನ್ ಇಂಟರ್ಸೆಪ್ಟರ್
Neutron counter,ನ್ಯೂಟ್ರಾನ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
Neutron cross-section,"ನ್ಯೂಟ್ರಾನ್ ಪ್ರದೇಶ, ನ್ಯೂಟ್ರಾನ್ ಸಂಭವನೀಯತೆ ಪ್ರದೇಶ"
Neutron cycle,ನ್ಯೂಟ್ರಾನ್ ಇತಿಹಾಸ
Neutron decay,ನ್ಯೂಟ್ರಾನ್ ಕ್ಷಯ
Neutron degradation,ನ್ಯೂಟ್ರಾನ್ ಅವನತಿ
Neutron density,ನ್ಯೂಟ್ರಾನ್ ಸಾಂದ್ರತೆ
Neutron detector,ನ್ಯೂಟ್ರಾನ್ ಡಿಟೆಕ್ಟರ್
Neutron diffraction,ನ್ಯೂಟ್ರಾನ್ ವಿವರ್ತನೆ
Neutron diffractometer,ನ್ಯೂಟ್ರಾನ್ ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್
Neutron diffusion,ನ್ಯೂಟ್ರಾನ್ ಪ್ರಸರಣ
Neutron dosage,ನ್ಯೂಟ್ರಾನ್ ಡೋಸ್
Neutron economy,ನ್ಯೂಟ್ರಾನ್ ಆರ್ಥಿಕತೆ
Neutron effect,ನ್ಯೂಟ್ರಾನ್ ಪರಿಣಾಮ
Neutron energy group,ನ್ಯೂಟ್ರಾನ್ ಶಕ್ತಿ ವರ್ಗ
Neutron excess,ನ್ಯೂಟ್ರಾನ್ ಹೆಚ್ಚುವರಿ
Neutron excess number,ನ್ಯೂಟ್ರಾನ್ ಹೆಚ್ಚುವರಿ
Neutron flux,ನ್ಯೂಟ್ರಾನ್ ಫ್ಲಕ್ಸ್
Neutron gamma log,ನ್ಯೂಟ್ರಾನ್ ಗಾಮಾ ರೆಕಾರ್ಡರ್
Neutron half life,ನ್ಯೂಟ್ರಾನ್ನ ಅರ್ಧ ಜೀವನ
Neutron hardening,ನ್ಯೂಟ್ರಾನ್ ಗಟ್ಟಿಯಾಗುವುದು
Neutron howizer,"ನ್ಯೂಟ್ರಾನ್ ಸಮಾನಾಂತರ, ನ್ಯೂಟ್ರಾನ್ ಹೊವಿಟ್ಜರ್"
Neutron inelastic scattering reaction,ನ್ಯೂಟ್ರಾನ್ ಇಂಡಕ್ಟಿವ್ ಸ್ಕ್ಯಾಟರಿಂಗ್ ರಿಯಾಕ್ಷನ್
Neutron irradiation,ನ್ಯೂಟ್ರಾನ್ ವಿಕಿರಣ
Neutron lethargy,ನ್ಯೂಟ್ರೋ ಆಲಸ್ಯ
Neutron lifetime,ನ್ಯೂಟ್ರಾನ್ ಯುಗ
Neutron log,ನ್ಯೂಟ್ರಾನ್ ದಾಖಲೆ
Neutron logging,ನ್ಯೂಟ್ರಾನ್ ರಚನೆ
Neutron logging method,ನ್ಯೂಟ್ರಾನ್ ರಚನೆ ವಿಧಾನ
Neutron magnetic moment,ನ್ಯೂಟ್ರಾನ್ ಕಾಂತೀಯ ಕ್ಷಣ
Neutron monochromator,ನ್ಯೂಟ್ರಾನ್ ಏಕವರ್ಣದ
Neutron multiplication factor,ನ್ಯೂಟ್ರಾನ್ ಪುಷ್ಟೀಕರಣ ಅಂಶ
Neutron number,ನ್ಯೂಟ್ರಾನ್ ಸಂಖ್ಯೆ
Neutron optics,ನ್ಯೂಟ್ರಾನ್ ಆಪ್ಟಿಕ್ಸ್
Neutron Physics,ನ್ಯೂಟ್ರಾನ್ ಭೌತಶಾಸ್ತ್ರ
Neutron proton model,"ನ್ಯೂಟ್ರಾನ್-ಪ್ರೋಟಾನ್ ಮಾದರಿ, ನ್ಯೂಟ್ರಾನ್-ಪ್ರೋಟಾನ್ ಮಾದರಿ"
Neutron radiative capture,ನ್ಯೂಟ್ರಾನ್ ವಿಕಿರಣ ಸೆರೆಹಿಡಿಯುವಿಕೆ
Neutron radiography,ನ್ಯೂಟ್ರಾನ್ ವಿಕಿರಣದ ವಿವರಣೆ
Neutron recoil counter,ನ್ಯೂಟ್ರಾನ್ ಕೌಂಟರ್ ಬ್ಯಾಲೆನ್ಸರ್
Neutron recoil particle,ನ್ಯೂಟ್ರಾನ್-ಪ್ರತಿಬಿಂಬಿತ ಕಣ
Neutron reflection,ನ್ಯೂಟ್ರಾನ್ ಪ್ರತಿಫಲನ
Neutron rich,ನ್ಯೂಟ್ರಾನ್ ಸಮೃದ್ಧವಾಗಿದೆ
Neutron scattering,ನ್ಯೂಟ್ರಾನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
Neutron selection,ನ್ಯೂಟ್ರಾನ್ ಆಯ್ಕೆ
Neutron source,ನ್ಯೂಟ್ರಾನ್ ಮೂಲ
Neutron spectrometer,"ನ್ಯೂಟ್ರಾನ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್, ನ್ಯೂಟ್ರಾನ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್"
Neutron spectroscopy,ನ್ಯೂಟ್ರಾನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
Neutron temperature,ನ್ಯೂಟ್ರಾನ್ ಶಾಖ
Neutron transport theory,ನ್ಯೂಟ್ರಾನ್ ಟ್ರಾನ್ಸಿಟ್ ಸಿದ್ಧಾಂತ
Neutron turbine,ನ್ಯೂಟ್ರಾನ್ ಟರ್ಬೈನ್
Neutron velocity selector,ನ್ಯೂಟ್ರಾನ್ ವೇಗ ವೇರಿಯೇಬಲ್
Neutron yield,"ನ್ಯೂಟ್ರಾನ್ ಉತ್ಪಾದನೆ, ನ್ಯೂಟ್ರಾನ್ ಉತ್ಪನ್ನ"
Neutron-transmutation,ನ್ಯೂಟ್ರಾನ್ ಪರಿವರ್ತನೆ
Neutropause,ತಟಸ್ಥ ವೃತ್ತದ ಗಡಿ
Neutrosphere,ನಾಸ್ಟಾಲ್ಜಿಕ್ ವೃತ್ತ
Nevascreen,ನೆವಾ-ಪರದೆ
Newscast,ಸುದ್ದಿ ಪ್ರಸಾರ
Newscater,ಸುದ್ದಿ ಪ್ರಸಾರಕ
Newton's law of cooling,ನ್ಯೂಟನ್‌ನ ತಂಪಾಗಿಸುವ ನಿಯಮ
Newton's law of gravitation,ನ್ಯೂಟನ್ರ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
Newton's law of resistance,ನ್ಯೂಟನ್‌ನ ಪ್ರತಿರೋಧದ ನಿಯಮ
Newton's laws of motion,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
Newton's ring,ನ್ಯೂಟನ್ ರಿಂಗ್
Newton's theory of light,ನ್ಯೂಟನ್ರ ಬೆಳಕಿನ ಸಿದ್ಧಾಂತ
Newtonian concepts,ನ್ಯೂಟೋನಿಯನ್ ಪರಿಕಲ್ಪನೆಗಳು
Newtonian flow,ನ್ಯೂಟೋನಿಯನ್ ಹರಿವು
Newtonian fluid,ನ್ಯೂಟೋನಿಯನ್ ದ್ರವ
Newtonian focus,ನ್ಯೂಟಾನಿ ಗಮನ
Newtonian friction law,ನ್ಯೂಟನ್ರ ಘರ್ಷಣೆಯ ನಿಯಮ
Newtonian liquid,ನ್ಯೂಟೋನಿಯನ್ ದ್ರವ
Newtonian mechanics,ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್
Newtonian potential energy,ನ್ಯೂಟೋನಿಯನ್ ಸಂಭಾವ್ಯ ಶಕ್ತಿ
Newtonian reference frame,ನ್ಯೂಟ್ನಿ ಸೂಚನಾ ಚೌಕಟ್ಟು
Newtonian telescope,"ನ್ಯೂಟನ್ ದೂರದರ್ಶಕ, ನ್ಯೂಟನ್ ದೂರದರ್ಶಕ"
Newtonian transformation,ನ್ಯೂಟೋನಿಯನ್ ರೂಪಾಂತರ
Newtonian velocity,ನ್ಯೂಟೋನಿಯನ್ ವೇಗ
Newtonian viscosity,ನ್ಯೂಟೋನಿಯನ್ ಸ್ನಿಗ್ಧತೆ
Next immediate neighbour,ಎರಡನೇ ಪಕ್ಕದ ನೆರೆಯ
Nicad battery,"ನಿಕಾಡ್ ಬ್ಯಾಟರಿ, ನಿಕಲ್ ಕ್ಯಾಡ್ಮಿಯಮ್ ಬ್ಯಾಟರಿ"
Nickel-iron battery,ನಿಕಲ್-ಕಬ್ಬಿಣದ ಬ್ಯಾಟರಿ
Nicol,ಔಟ್
Nicol prism,ನಿಕಲ್ ಪ್ರಿಸ್ಮ್
Niel temperature,ನೀಲಿ ಶಾಖ
Nier's mass spectrograph,ನೀರ್ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್
Night effect,ರಾತ್ರಿ ಧ್ರುವೀಕರಣ ದೋಷ
Night fighter air craft,ರಾತ್ರಿ ಯುದ್ಧ ವಿಮಾನ
Night range,ರಾತ್ರಿ ವ್ಯಾಪ್ತಿ
Night sight,ರಾತ್ರಿ ನೋಟ
Night signal,ರಾತ್ರಿ ಸಂಕೇತ
Night sky radiation,ಶಬ್ದ ವಿಕಿರಣ
Night sky spectra,ರಾತ್ರಿ ಬೆಳಕಿನ ವರ್ಣಪಟಲ
Night visual range,ರಾತ್ರಿ ದೃಷ್ಟಿ ವ್ಯಾಪ್ತಿ
Night-vision binocular,ರಾತ್ರಿ ದೃಷ್ಟಿ ದುರ್ಬೀನುಗಳು
Night-vision telescope,ರಾತ್ರಿ ದೃಷ್ಟಿ ದುರ್ಬೀನುಗಳು
Nile,ನೈಲ್
Nipkow disc,ನಿಪ್ಕೊ ವೃತ್ತ
Nipkow disc system,ನಿಪ್ಕೊ ಡಿಸ್ಕ್ ವ್ಯವಸ್ಥೆ
Nit,ಹೆಣೆದ
Nitralloy,ನೈಟ್ರೈಲ್
No address instruction,ಸ್ವಂತ ಸೂಚನೆ
No delay operation,ತ್ವರಿತ ಕಾರ್ಯಾಚರಣೆ
No-load characteristic,ಶೂನ್ಯ ಲೋಡ್ ಗುಣಲಕ್ಷಣಗಳು
No-load condition,ಶೂನ್ಯ ಲೋಡ್ ಸ್ಥಿತಿ
No-load losses,ಶೂನ್ಯ ಲೋಡ್ ನಷ್ಟ
No-load release,ಶೂನ್ಯ ಲೋಡ್ ಡಿಸ್ಕನೆಕ್ಟರ್
No-op instruction,ಕಾರ್ಯಾಚರಣೆಯಲ್ಲದ ಸೂಚನೆ
Noble metal,ಉತ್ತಮ ಲೋಹ
Noctovision,ಕರಡು ರಚಿಸುವುದು
Noctovisor,ಕಾಲಮಾಪಕ
Nocturnal duct,ರಾತ್ರಿ ಕಾರ್ಪ್ಸ್
Nocturnal inversion,ರಾತ್ರಿ ವಿಲೋಮ
Nodal analysis,ನೋಡ್ ವಿಶ್ಲೇಷಣೆ
Nodal diagram,ಫಿಲ್ಟರ್ ರೇಖಾಚಿತ್ರ
Nodal equation,ನೋಡ್ ಸಮೀಕರಣ
Nodal half plane,ಅರೆ ಘನವನ್ನು ಶೋಧಿಸಿ
Nodal plane,"ನೋಡ್ಯುಲರ್ ಪ್ಲೇನ್, ನೋಡ್ಯುಲರ್ ಪ್ಲೇನ್"
Nodal plane (sound),ಫಿಲ್ಟರ್ ಕೆಳಭಾಗ
Nodal point,"ನೋಡ್ ಪಾಯಿಂಟ್, ನೋಡ್ ಪಾಯಿಂಟ್, ಕ್ಲೀವೇಜ್ ಪಾಯಿಂಟ್, ಫಿಲ್ಟರೇಶನ್ ಪಾಯಿಂಟ್, ಫಾಲ್ ಪಾಯಿಂಟ್"
Nodal point keying,ಫಿಲ್ಟರ್ ಪಾಯಿಂಟ್ ಕೀಯಿಂಗ್
Nodal slide,ಸುಧಾರಿತ ಸ್ಲೈಡ್
Nodal surface,ಫಿಲ್ಟರ್ ಪುಟ
Nodalizer (chamber),ಕ್ಷೀಣಿಸುವ
Node,"ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿರ್ತಿ, ಫಿಲ್ಟ್ರೇಟ್, ಕಂಡೈಲ್, ಗಂಟು"
Noiose generator,ಶಬ್ದ ಜನರೇಟರ್
Noiose reduction,ಶಬ್ದ ಕಡಿತ
Noiose suppressor,ಶಬ್ದ ನಿರೋಧಕಗಳು
Noise,"ಶಬ್ದ, ಶಬ್ದ"
Noise analysis,ಶಬ್ದ ವಿಶ್ಲೇಷಣೆ
Noise autocorrelation,ಶಬ್ದ ಪರಸ್ಪರ ಸಂಬಂಧ
Noise bandwidth,ಶಬ್ದ ಬ್ಯಾಂಡ್-ವಿಸ್ತರಣೆ
Noise cancelling microphone,ಶಬ್ದ ನಿರೋಧಕ ಮೈಕ್ರೊಫೋನ್
Noise cavitation,ರೇವ್ ಕೊಟ್ರಾನ್
Noise control,ಶಬ್ದ ನಿಯಂತ್ರಣ
Noise current generator,ಗದ್ದಲದ ಪ್ರಸ್ತುತ ಜನರೇಟರ್
Noise diode,ಶಬ್ದ ಡಯೋಡ್
Noise equivalent power,ಶಬ್ದ ಸಮಾನ ಶಕ್ತಿ
Noise equivalent resistance,ಶಬ್ದ ಸಮಾನ ಪ್ರತಿರೋಧ
Noise error,ಶಬ್ದ ದೋಷ
Noise factor (=noise figure),ರವಂಕ್
Noise field strength,ಶಬ್ದ ಕ್ಷೇತ್ರದ ಶಕ್ತಿ
Noise figure,ಶಬ್ದ ಗುಣಾಂಕ
Noise filter,ಶಬ್ದ ಫಿಲ್ಟರ್
Noise free channel,ಶಬ್ದ ಮುಕ್ತ ವ್ಯವಸ್ಥೆ
Noise Immunity,ಗದ್ದಲದ
Noise level (in a room),ಶಬ್ದ ಜೋರಾಗಿ ಮಟ್ಟ
Noise limiter,ಶಬ್ದ ಮಿತಿ
Noise meter,ಹೈಗ್ರೋಮೀಟರ್
Noise modulation,ಶಬ್ದ ಮಾಡ್ಯುಲೇಷನ್
Noise pollution,ಶಬ್ದ ಮಾಲಿನ್ಯ
Noise power,ಶಬ್ದ ಶಕ್ತಿ
Noise proof,ಶಬ್ದ ನಿರೋಧಕ
Noise quieting,ಶಬ್ದ ನಿಗ್ರಹ
Noise rating number,ಶಬ್ದ ರೇಟಿಂಗ್
Noise ratio,ಶಬ್ದ ಅನುಪಾತ
Noise reducing antenna system,ಶಬ್ದ ನಿಗ್ರಹಿಸುವ ಆಂಟೆನಾ ವ್ಯವಸ್ಥೆ
Noise reduction coefficient,ಶಬ್ಧ ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ
Noise side band,ಶಬ್ದ ಪ್ಲೇಬ್ಯಾಕ್ ಬ್ಯಾಂಡ್
Noise temperature,ಶಬ್ದ ತಾಪಮಾನ
Noise temperature equivalent,ಶಬ್ದ ತಾಪಮಾನ ಸಮಾನ
Noise thermometer,ಶಬ್ದ ಥರ್ಮಾಮೀಟರ್
Noise unit,ಶಬ್ದ ಘಟಕ
Noise-volgate generator,ಶಬ್ದ ವೋಲ್ಟೇಜ್ ಜನರೇಟರ್
Noisiness,ರವತ
Nominal band,ಹೆಸರು ಬ್ಯಾಂಡ್
Nominal frequency,ನಾಮಮಾತ್ರ ಆವರ್ತನ
Nominal impedance,ನಾಮಮಾತ್ರ ಪ್ರತಿರೋಧ
Nominal line width,ನಾಮಮಾತ್ರದ ಸಾಲು ವಿಸ್ತರಣೆ
Nomograph,ಜೋಡಣೆ ಚಾರ್ಟ್
Non bonding electron pair,ಬಂಧವಿಲ್ಲದ ಎಲೆಕ್ಟ್ರಾನ್ ಜೋಡಿ
Non bonding molecular orbital,ಬಂಧವಿಲ್ಲದ ಆಣ್ವಿಕ ಕಕ್ಷೀಯ
Non conductive coupling,ವಾಹಕವಲ್ಲದ ಜೋಡಣೆ
Non coulomb field,ತಂಪಾದ ಪ್ರದೇಶ
Non directional microphone,ಸ್ಕೇಲಾರ್ ಮೈಕ್ರೊಫೋನ್
Non dissociating,ಬೇರ್ಪಡಿಸಲಾಗದ
Non electronic,ಇತರ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
Non exchange force,ಬದಲಾಯಿಸಲಾಗದ ಶಕ್ತಿ
Non harmonic,ಬೇರಿಂಗ್ ಅವಧಿ
Non inductive winding,ಇಂಡಕ್ಟಿವ್ ಕಾಯಿಲಿಂಗ್
Non linear intergral equation,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮಗ್ರ ಸಮೀಕರಣ
Non linear programming,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್
Non linear time base,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮಯದ ಆಧಾರ
Non linearity,ರೇಖಾತ್ಮಕವಲ್ಲದ
Non linearity distortion,ರೇಖಾತ್ಮಕವಲ್ಲದ ಅಸ್ಪಷ್ಟತೆ
Non merohedral twin,ಭಾಗಶಃ ಯಾಮ್
Non metering relay,ಅಲೆಖೀ ರಿಲೇ
Non musical note,ಅಪಶ್ರುತಿ ಸ್ವರ
Non negative weights,ಋಣಾತ್ಮಕ ಶುಲ್ಕವಲ್ಲ
Non negativity restrictions,ಋಣಾತ್ಮಕವಲ್ಲದ ನಿರ್ಬಂಧಗಳು
Non ohmic circuit element,"ಅನ್-ಓಮ್ ಸರ್ಕ್ಯೂಟ್, ರೇಖಾತ್ಮಕವಲ್ಲದ ಸುತ್ತಳತೆ"
Non ohmic contact,ಅನ್-ಓಮಿಕ್ ಸಂಪರ್ಕ
Non ohmic resistant,ಅನ್-ಓಹ್ಮಿಕ್ ಪ್ರತಿರೋಧ
Non optimum sequencing,ಅನುಕ್ರಮವಲ್ಲದ
Non polarized relay,ಧ್ರುವೀಕರಿಸದ ರಿಲೇ
Non resonant feeder,ಅನುರಣನ ತುಂಬುವ ಸಾಲು
Non resonant transmission line,ಅನುರಣನ ಪ್ರಸರಣ ಮಾರ್ಗ
Non resonant wire,ಅನುರಣನ ತಂತಿ
Non resonating aerial,ಪ್ರತಿಧ್ವನಿಸುವ ಆಂಟೆನಾಗಳು
Non shorting contact switch,ಪರಸ್ಪರ ಸಂಪರ್ಕ ಸ್ವಿಚ್
Non storage camera tube,ಸಂಚಯಕವಲ್ಲದ ಕ್ಯಾಮರಾ ಟ್ಯೂಬ್
Non synchronous,ಅಸಮಕಾಲಿಕ
Non thermal radiation,ಉಷ್ಣವಲ್ಲದ ವಿಕಿರಣ
Non-absorbing medium,ಹೀರಿಕೊಳ್ಳದ ಮಾಧ್ಯಮ
Non-actinic,ಸಕ್ರಿಯವಲ್ಲದ
Non-additive number,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
Non-adiabatic reaction,ಮತ್ತೊಂದು ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
Non-adiabatic transition,"ಅಡಿಯಾಬಾಟಿಕ್ ಸೋಂಕು, ಅಡಿಯಾಬಾಟಿಕ್ ಸೋಂಕು"
Non-axial direction,ಅಕ್ಷೀಯ ದಿಕ್ಕು
Non-black body,ಕಪ್ಪು ಅಲ್ಲದ ವಸ್ತು
Non-bonding electron,ಬಂಧವಿಲ್ಲದ ಎಲೆಕ್ಟ್ರಾನ್
Non-capture disintegration,ಸೆರೆಹಿಡಿಯದ ವಿಘಟನೆ
Non-central collision,ಕೇಂದ್ರ ಘರ್ಷಣೆ
Non-central confidence I nterval,ಕೇಂದ್ರ ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
