Odiya,Malayalam
ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |,നോൺ-ലീനിയർ പ്രതിരോധം
ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |,നോൺ-ലീനിയർ സിസ്റ്റം
ଅଣ-ର ar ଖିକତା |,നോൺ-ലീനിയറിറ്റി
ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |,നോൺ-ലീനിയറിറ്റി പിശക്
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,സാധാരണ ആവൃത്തി
ପୁନରାବୃତ୍ତି ନୁହେଁ |,ആവർത്തിക്കാത്ത
ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |,പ്രതികരിക്കാത്ത ഭാഷ
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,ആവർത്തന സംവിധാനം
ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
କ୍ରମିକ କୋଡ୍ |,സീരിയൽ കോഡ്
ଅଣ-ପୃଷ୍ଠ,നോൺ-ഉപരിതലം
ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |,അസ്ഥിരമല്ലാത്ത സംഭരണം
ନୋର,നോർ
ନୋର ଫଙ୍କସନ୍,നോർ പ്രവർത്തനം
ନା ଫାଟକ,ഗേറ്റുമല്ല
ନୋର ଲ୍ୟାଚ୍ |,നോർ ലാച്ച്
ନୋର ଅପରେସନ୍ |,നോർ ഓപ്പറേഷൻ
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
ଶବ୍ଦ ଶବ୍ଦ,ഫ്ലട്ടർ ശബ്ദം
ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |,സാധാരണ സാമ്പിൾ
ସାଧାରଣ ଅନୁପ୍ରବେଶ |,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
ନା-କିମ୍ବା ନେଟୱାର୍କ |,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
ନର୍ଟନ୍ ମଡେଲ୍ |,നോർട്ടൺ മോഡലുകൾ
ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |,ഉത്തര കാന്തികധ്രുവം
ନର୍ଟନ୍ ପ୍ରି।,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,നോർട്ടൺ ആംപ്ലിഫയർ
ନର୍ଟନ୍ ସର୍କିଟ୍ |,നോർട്ടൺ സർക്യൂട്ട്
ନର୍ଟନ୍ ଡି।,നോർട്ടൺ ഡി.ഡി.
ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |,നോർട്ടൺ വിപരീതവും വിപരീതവും
ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
ନର୍ଟନ୍ ଉପଯୋଗୀତା |,നോർട്ടൺ യൂട്ടിലിറ്റി
ନୁହେଁ,അല്ല
କାର୍ଯ୍ୟ କରୁନାହିଁ,പ്രവർത്തനമല്ല
ଫାଟକ ନୁହେଁ,ഗേറ്റ് അല്ല
ଅପରେସନ୍ ନୁହେଁ |,പ്രവർത്തനമല്ല
ସୂଚନା ପଦ୍ଧତି,നൊട്ടേഷൻ രീതി
ଖୋଲା ଆଣ୍ଟେନା |,ഗ്രോവ് ആന്റിന
ଖୋଲା ଫିଲ୍ଟର୍ |,ഗ്രോവ് ഫിൽട്ടർ
npn ଟ୍ରାନଜିଷ୍ଟର,npn ട്രാൻസിസ്റ്റർ
NTSC ଇଣ୍ଟରଫେସ୍,NTSC ഇന്റർഫേസ്
n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |,n-തരം മാലിന്യങ്ങൾ
n- ପ୍ରକାର ବିଷୟ |,n-തരം പദാർത്ഥം
ନ୍ୟୁକ୍ଲିୟସ୍,അണുകേന്ദ്രം
ଶୂନ,പൂജ്യം
ଖାଲି ସର୍କଲ୍ |,ഒഴിവുള്ള സർക്കിൾ
ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്
ଖାଲି ସୂଚକ,ഒഴിവുള്ള സൂചകം
ସଂଖ୍ୟା ଆଧାର,നമ്പർ അടിസ്ഥാനം
ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |,നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം
ପଏଣ୍ଟ କ୍ଷତି |,പോയിന്റ് കേടുപാടുകൾ
ନମ୍ବର ଲୁପ୍ କୀ |,നമ്പർ ലൂപ്പ് കീ
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,നമ്പർ സിസ്റ്റം
ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |,സംഖ്യാ കോ-പ്രോസസർ
ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |,സംഖ്യാ കീ പാഡ്
ସାଂଖ୍ୟିକ ଅକ୍ଷର,സംഖ്യാ അപ്പെർച്ചർ
ସାଂଖ୍ୟିକ ଦୂରତା |,സംഖ്യാ ദൂരം
nuvicon,നുവികോൺ
nyquist,നിക്വിസ്റ്റ്
nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |,nyquist ബാൻഡ് വിപുലീകരണം
nyquist ମାନଦଣ୍ଡ |,nyquist മാനദണ്ഡം
nyquist ବ୍ୟବଧାନ |,നൈക്വിസ്റ്റ് ഇടവേള
nyquist ନାଡ |,നിക്വിസ്റ്റ് പൾസ്
nyquist ହାର |,നിക്വിസ്റ്റ് നിരക്ക്
nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |,nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം
nyquist ଥିଓରେମ୍ |,നിക്വിസ്റ്റ് സിദ്ധാന്തം
ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |,ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ
ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം
ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |,ഒബ്ജക്റ്റീവ് ലെൻസ്
ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |,ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്
ଅଷ୍ଟାଭ,അഷ്ടകം
ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |,എൺപത് ബസ് റിസീവർ-അയച്ചു
ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |,ഒക്ടൽ നമ്പർ സിസ്റ്റം
ଅଷ୍ଟାଭ,അഷ്ടകം
ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ,വിചിത്രമായ പ്രവർത്തനം
"ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |","വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം"
"ଓଡୋମିଟର, ପାଥୋମିଟର |","ഓഡോമീറ്റർ, പാത്തോമീറ്റർ"
ଅଫ୍ ଲାଇନ୍ |,ഓഫ് ലൈൻ
ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |,വാക്കേതര പ്രതികരണം
"ଅନୋମାଲି, ଅଫସେଟ୍ |","അപാകത, ഓഫ്സെറ്റ്"
ଅଫସେଟ କୋଣ,ഓഫ്സെറ്റ് ആംഗിൾ
ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |,ഓഫ്സെറ്റ് സ്ട്രീം
ଅଫସେଟ ତ୍ରୁଟି,ഓഫ്സെറ്റ് പിശക്
ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ଓମ୍,ഓം
ଓହମିକ୍ ଯୋଗାଯୋଗ |,ഓമിക് കോൺടാക്റ്റ്
ଓହମିକ୍ କ୍ଷେତ୍ର |,ഓമിക് ഫീൽഡ്
"ଓମ୍ମିଟର, ଓମ୍ମିଟର |","ohmmeter, ohmmeter"
ଓମ୍ ନିୟମ |,ഓമിന്റെ നിയമം
ପ୍ରତି ଭୋଲ୍ଟ,ഓംസ് പെർ വോൾട്ടിന്
ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
ସର୍ବଭାରତୀୟ,സർവ്വദിശ
ସର୍ବବ୍ୟାପୀ |,സർവ്വവ്യാപി
OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
ରାଜ୍ୟ ଉପରେ,സംസ്ഥാനത്ത്
ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |,ഒറ്റ-പാസ് അസംബ്ലർ
ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ,നിലവിലെ പ്രതിരോധം
ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |,ഒരു ട്രാവലർ രജിസ്റ്റർ
ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |,ഓൺലൈൻ സംവിധാനം
"ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |,ഓൺ-ഓഫ് കീയിംഗ്
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,പ്രവർത്തന ആംപ്ലിഫയർ
ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ,പ്രവർത്തന താരതമ്യം
କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
ଖୋଲା ସଂଗ୍ରହକାରୀ |,തുറന്ന കളക്ടർ
ଖୋଲା ବିନିଯୋଗ |,തുറന്ന നിക്ഷേപം
ଓପନ୍ ଲୁପ୍,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
ଖୋଲା ତାର,തുറന്ന വയർ ലൈൻ
ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
ଖୋଲା ଲୁପ୍ ଲାଭ |,തുറന്ന ലൂപ്പ് നേട്ടം
ଅପରେଣ୍ଡ୍,ഓപ്പറാൻറ്
ଅପରେଟିଂ କୋଣ,പ്രവർത്തന ആംഗിൾ
ସକ୍ରିୟ ମୋଡ୍,സജീവമാക്കൽ മോഡ്
ଅପରେଟିଂ ପଏଣ୍ଟ |,പ്രവർത്തന പോയിന്റ്
ଲଜିଷ୍ଟିକ୍ସ,ലോജിസ്റ്റിക്
ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି,പ്രവർത്തന ആവൃത്തി
"ଅପରେସନ୍, ଅପରେସନ୍","പ്രവർത്തനം, പ്രവർത്തനം"
ଅପରେସନ୍ କୋଡ୍,പ്രവർത്തന കോഡ്
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,പ്രവർത്തന ആംപ്ലിഫയർ
ଅପରେଟର୍,ഓപ്പറേറ്റർ
ଅପ୍ଟିକାଲ୍ ବିମ୍ |,ഒപ്റ്റിക്കൽ ബീം
ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |,ഒപ്റ്റിക്കൽ ഡിസ്ക്
ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |,ഒപ്റ്റിക്കൽ കോഡെക്
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,ഒപ്റ്റിക്കൽ ഫൈബർ
ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |,ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്
"ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |","ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ"
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |,ഒപ്റ്റിക്കൽ റെക്കോർഡർ
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |,ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്
ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ଅପ୍ଟିକାଲ୍ ବର୍ଗ,ഒപ്റ്റിക്കൽ സ്ക്വയർ
ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |,ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം
ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ
"ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |","ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്"
ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |,ഒപ്റ്റിമൽ ഫിൽട്ടർ
ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |,ഒപ്റ്റിമൽ സിസ്റ്റം
ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി
ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |,ഒപ്റ്റിക്കൽ കപ്ലർ
ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |,ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം
ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്
କିମ୍ବା ଫାଟକ |,അല്ലെങ്കിൽ ഗേറ്റ്
କ୍ଲାସ୍,ക്ലാസ്
ଫିଲ୍ଟର କ୍ରମ |,ഫിൽട്ടർ ക്രമം
ସମୀକରଣର କ୍ରମ |,സമവാക്യത്തിന്റെ ക്രമം
ସରଳ ବିମ୍ |,ലളിതമായ ബീം
ଅର୍ଥନ .ତିକ |,സാമ്പത്തിക
ଭୂଲମ୍ବ ଗତିଶୀଳ |,ലംബമായ ചലനാത്മകം
ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |,ഓർത്തോഗണൽ കോഡ്
ବିଳମ୍ବ ନୀତି,ലേറ്റൻസി തത്വം
oscillatory dipole,ഓസിലേറ്ററി ദ്വിധ്രുവം
ଓସିଲେଟର,ഓസിലേറ്റർ
ଓସିଲେଟର,ഓസിലേറ്റർ
"ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |","oscillograph, oscillograph"
ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |,ഓസിലോസ്കോപ്പ് ക്യാമറ
ଓସିଲୋସ୍କୋପ୍ |,ഓസിലോസ്കോപ്പ്
ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |,ഓഫ് ബാൻഡ് സിഗ്നൽ
ସମସ୍ୟା,ഇഷ്യൂ
ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ,ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം
ଆଉଟପୁଟ୍ ବଫର୍,ഔട്ട്പുട്ട് ബഫർ
ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ഔട്ട്പുട്ട് സവിശേഷതകൾ
ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |,ഔട്ട്പുട്ട് ചാലകത
ଆଉଟପୁଟ୍ ଉପକରଣ,ഔട്ട്പുട്ട് ഉപകരണം
ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍,ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
ଶକ୍ତି ଉତ୍ପାଦନ,പവർ ഔട്ട്പുട്ട്
ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ,ഔട്ട്പുട്ട് പ്രതിരോധം
"ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ","എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്"
ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ,ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
ମିଶ୍ରଣ,മിശ്രിതം
ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |,വളരെ കപ്പിൾഡ്
ହାଇପରକପ୍ଲିଂ |,ഹൈപ്പർകപ്ലിംഗ്
ଅତ୍ୟଧିକ ରିଲେ,ഓവർകറന്റ് റിലേ
ଅତ୍ୟଧିକ ଉଦାସୀନ |,അമിത വിഷാദം
ଅପରେଟିଂ ମଲ୍ଟିପର୍,പ്രവർത്തന ഗുണിതം
ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍,ഹൈപ്പർസ്റ്റിമുലേഷൻ
ଓଭରଫ୍ଲୋ |,കവിഞ്ഞൊഴുകുന്നു
ଓଭରଲପ୍ ଗ୍ରୁପ୍ |,ഓവർലാപ്പ് ഗ്രൂപ്പ്
ଓଭରମୋଡ୍ୟୁଲେସନ୍ |,അമിത മോഡുലേഷൻ
ଶିକ୍ଷା ପ୍ରବେଶ,പഠന പ്രവേശനം
ନମୁନା ସଂଗ୍ରହ ଉପରେ |,ഓവർ സാമ്പിൾ
ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |,ഓവർ വോൾട്ടേജ് സബ്ബിൾ
ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |,അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ
ପ୍ରେରଣା,പ്രേരണ
ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,പവർഡ് ആംപ്ലിഫയർ
"ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |","ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ"
