Telugu,Kannada
నిరోధక పెప్టైడ్,ಪ್ರತಿಬಂಧಕ ಪೆಪ್ಟೈಡ್
దీక్ష,ಪ್ರಾರಂಭ
ఇనిషియేటర్,ಆರಂಭಕಾರ
ఇంజెక్ట్,ಚುಚ್ಚು
గాయం,ಗಾಯ
ఇన్లెట్,ಒಳಹರಿವು
సహజమైన రోగనిరోధక శక్తి,ಸಹಜವಾಗುವಿಕೆ
అకర్బన పరిణామం,ಅಜೈವಿಕ ವಿಕಸನ
అకర్బన పదార్థం,ಅಜೈವಿಕ ವಸ್ತು
Inositoltriphoshate,ಇಯೋಸಿಟಾಲ್ಟ್ರಿಫೋಶೇಟ್
పోషక ఇన్పుట్,ಪೌಷ್ಟಿಕಾಂಶದ ಇನ್ಪುಟ್
పురుగు,ಕೀಟ
పురుగు వార్బ్లెర్ తినడం,ಕೀಟ ತಿನ್ನುವ ವಾರ್ಬ್ಲರ್
పురుగుల తెగులు,ಕೀಟ ಕೀಟ
పురుగుల నిరోధకత,ಕೀಟ ಪ್ರತಿರೋಧ
పురుగు,ಕೀಟ
పురుగుమందు ప్రోటీన్,ಕೀಟನಾಶಕ ಪ್ರೋಟೀನ್
పురుగుమందు,ಕೀಟನಾಶಕ
పురుగుమందు,ಕೀಟಾಹಾರಿ
పురుగుమందు మొక్క,ಕೀಟಭಾರಿಯ ಸಸ್ಯ
గర్భధారణ,ನಿರೋಧನ
చొప్పించే నిష్క్రియాత్మకత,ಒಳಸೇರಿಕೆ
ప్రేరణ సామర్థ్యం,ಸ್ಫೂರ್ತಿ ಸಾಮರ್ಥ್ಯ
ఇన్స్పిరేటరీ రిజర్వ్ వాల్యూమ్,ಸ್ಫೂರ್ತಿದಾಯಕ ಮೀಸಲು ಪ್ರಮಾಣ
సహజ పెరుగుదల యొక్క భూభాగ రేటు,ನೈಸರ್ಗಿಕ ಹೆಚ್ಚಳದ ವಾದ್ಯಸಂಗೀತ ದರ
ఇన్సులేట్,ನಿರೋಧಿಸು
ఇన్సులిన్,ಉರುಳಿ
సమగ్ర ప్రోటీన్,ಅವಿಭಾಜ್ಯ ಪ್ರೋಟೀನ್
సమగ్రపరచండి,ಸಂಯೋಜಿಸು
అనుసంధానం,ಏಕೀಕರಣ
పూర్ణాంకం,ಪ್ರಾದೇಶಿಕತೆ
ఇంటెగ్యుమెంటరీ నెఫ్రిడియం,ಕಾಂಗೆಮೆಂಟರಿ ನೆಫ್ರಿಡಿಯಮ್
పరస్పర చర్య,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ప్రతికూల ప్రభావంతో పరస్పర చర్య,ನಕಾರಾತ್ಮಕ ಪರಿಣಾಮದೊಂದಿಗೆ ಸಂವಹನ
ఇంటరాట్రియల్ సెప్టం,ಪರಸ್ಪರ ಪ್ರಸಾರ ಸೆಪ್ಟಮ್
సంతానోత్పత్తి,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವಿಕೆ
సంతానోత్పత్తి వ్యక్తి,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ವ್ಯಕ್ತಿ
ఇంటర్కాలరీ,ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ
ఇంటర్కలేటెడ్ డిస్క్,ಇಂಟಲೇಟೆಡ್ ಡಿಸ್ಕ್
ఇంటర్ సెల్యులార్ మాతృక,ಅಂತರ ಕೋಶಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ఇంటర్ సెల్యులార్ స్పేస్,ಅಂತರಕೋಶದ ಸ್ಥಳ
అంతరాయం,ತಡೆ
అంతరాయం,ತಡೆ
ఇంటర్-చైన్ బాండ్,ಅಂತರ ಸರಪಳಿ ಬಂಡಿ
ఇంటర్‌డౌబ్లెట్ బ్రిగేడ్,ಅಂತರಪಂಥೀಯ ಬ್ರಿಗೇಡ್
ఇంటర్‌ఫాసిక్యులర్ కాంబియం,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
ఇంటర్మ్‌బ్రేన్స్ స్పేస్,ಮಧ್ಯಪ್ರವೇಶದ ಸ್ಥಳ
ఇంటర్‌ఫేస్,ಅಂತರ ಭಂಡಾರ
ఇంటర్‌ఫేస్ క్రోమోజోమ్,ಇಂಟರ್ಫೇಸ್ ಕ್ರೋಮೋಸೋಮ್
ఇంటర్‌సెగ్మెంటల్ సెప్టం,ಅಂತರಸಂಪರ್ಕ ಸೆಪ್ಟಮ್
ఇంటర్‌ఫాసిక్యులర్ కాంబియం,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
Rna జోక్యం,ಆರ್ಎನ್ಎಗೆ ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
ఇంటర్ఫెరాన్,ಮಧ್ಯಪ್ರವೇಶ
ఇంటర్‌ఫెర్టిల్,ಅಡ್ಡಿ
ఇంటర్‌లుకిన్,ಮಧ್ಯಮ
ఇంటర్‌లాక్డ్,ಪರಸ್ಪರ ಸಂಬಂಧ ಹೊಂದಿದ
ఇంటర్మీడియట్ డే ప్లాంట్,ಮಧ್ಯಂತರ ದಿನದ ಸಸ್ಯ
ఇంటర్మీడియట్ ఫిలమెంట్,ಮಧ್ಯಂತರ ತಂತು
ఇంటర్మీడియట్ లోబ్,ಮಧ್ಯಂತರ ಹಾಲೆ
ఇంటర్మీడియట్ జత,ಮಧ್ಯಂತರ ಜೋಡಣೆ
అంతర్గత చెవి,ಆಂತರಿಕ ಕಿವಿಗೆ
అంతర్గత వాతావరణం,ಆಂತರಿಕ ಪರಿಸರ
అంతర్గత జుగులర్ సిర,ಆಂತರಿಕ ಜುಗುಲಾರ್ ರಕ್ತನಾಳ
అంతర్గత పదనిర్మాణ శాస్త్రం,ಆಂತರಿಕ ರೂಪವಿಜ್ಞಾನ
అంతర్గత పోషక సైక్లింగ్,ಆಂತರಿಕ ಪೋಷಕಾಂಶಗಳ ಸೈಕ್ಲಿಂಗ್
అంతర్గత లయ,ಆಂತರಿಕ ಲಯ
అంతర్జాతీయ కోడ్,ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಹಿತೆ
ఇంటర్నేషనల్ హ్యూమన్ జీనోమ్ ప్రాజెక్ట్,ಅಂತರರಾಷ್ಟ್ರೀಯ ಮಾನವ ಜೀನೋಮ್ ಯೋಜನೆ
ఇంటర్నోడ్,ಅಂತರಪರ್ -ಆವರಣ
ఇంటర్‌ప్లానెటరీ,ಅಂತರಗ್ರಹದ
అంతరాయం కలిగించిన జన్యువు,ಅಡ್ಡಿಪಡಿಸಿದ ಜೀನ್
ఇంటర్‌సెక్స్,ಅಂತರಲೇಖನ
ఇంటర్‌స్పెసిఫిక్ హైబ్రిడైజేషన్,ಅಂತರಾಕಾಂಕ್ಷೆ
ఇంటర్‌స్టీషియల్ సెల్ స్టిమ్యులేటింగ్ హార్మోన్,ತೆರಪಿನ ಕೋಶ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್
ఇంటర్‌స్టీషియల్ సెల్,ತೆರಪಿನ ಕೋಶ
ఇంటర్‌స్టీషియల్ తొలగింపు,ತೆರಪಿನ ಅಳಿಸುವಿಕೆ
ఇంటర్‌స్టీషియల్ ఫ్లియుడ్,ತೆರಪಿನ ಫ್ಲಿಯು
ఇంటర్వారిటల్ హైబ్రిడైజేషన్,ಮಧ್ಯಪ್ರವೇಶದ ಮಿಶ್ರತಳೀಕರಣ
జోక్యం చేసుకునే క్రమం,ಮಧ್ಯಪ್ರವೇಶದ ಅನುಕ್ರಮ
పేగు కేకా,ಕರುಳಿನ ಸೀಕಾ
పేగు రసం,ಕರುಳಿನ ರಸ
పేగు,ಕರುಳಿನ
కణాంతర జీర్ణక్రియ,ಅಂತರ್ಜೀವಕೋಶದ ಜೀರ್ಣಕ್ರಿಯೆ
వెన్నుపాము),ಇಂಟ್ರಾಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವೀರ್ಯಾಣು ಚುಚ್ಚುಮದ್ದು (ಐಸಿಎಸ್ಐ)
ఇంట్రాఫాసిక్యులర్ కాంబియం,ಇಂಟ್ರಾಫಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
ఇంట్రామెడల్లరీ నెఫ్రాన్,ಇಂಟ್ರಾಮೆಡುಲ್ಲರಿ ನೆಫ್ರಾನ್
ఇంట్రాస్పెసిఫిక్ పోటీ,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಸ್ಪರ್ಧೆ
ఇంట్రాస్పెసిఫిక్ అననుకూలత,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
ఇంట్రాస్పెసిఫిక్ అననుకూలత,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
కళ్ళజోడు,ಇಂಟ್ರಾಟೆಸ್ಟಿಕ್ಯುಲರ್ ಜನನಾಂಗದ ಜೆಡಕ್ಟ್ ವ್ಯವಸ್ಥೆ
ముసందస్సుకు సంబంధించిన,ಗರ್ಭಾಶಯದ ಗರ್ಭಧಾರಣೆ (ಐಯುಐ)
మెదడులో ఉన్మాదించు బదిలీ,ಗರ್ಭಾಶಯದ ವರ್ಗಾವಣೆ (ಐಯುಟಿ)
ఇంట్రెనిసిక్ ప్రోటీన్,ಅಂತರ್ವ್ಯಕ್ತಿಯ ಪ್ರೋಟೀನ್
అంతర్గత అవరోధం,ಆಂತರಿಕ ತಡೆಗೋಡೆ
పరిచయం,ಪರಿಚಯ
ఇంట్రాన్,ಇಂಟ್ರಾನ್
ఆసక్తి,ಮುಡಿ
విలోమం,ವಿಪರ್ಯ
ఇన్వర్టేస్,ತಲೆಕೆಳಗಾದ
అకశేరుకాలు,ಅಕಶೇರುಕಗಳು
పరిశోధకుడు,ತನಿಖೆದಾರ
Insucre,ಆಕ್ರೋಶ
అసంకల్పిత మరియు చారలు లేని కండరము,ಅನೈಚ್ ary ಿಕ ಮತ್ತು ಸ್ಟ್ರೈಟೆಡ್ ಸ್ನಾಯು
విగ్రహమే,ಮರೆಮಾಚುವ
అయోడోథైరోనిన్,ಅಯೊಡೊಥೈರೋನಿನ್
అయాన్,ಅಯಾನು
అయాన్ ఛానల్,ಅಯಾನು ಚಾನೆಲ್
అయాన్ ఎక్స్ఛేంజ్ క్రోమాటోగ్రఫీ,ಅಯಾನ್ ವಿನಿಮಯ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
అయానిక్ బాండ్,ಅಯೋನಿಕ್ ಬಂಡಿ
అయానిక్ ఇంటరాక్షన్,ಅಯಾನಿಕ್ ಸಂವಹನ
అయానోసైట్,ಅಯಾನೋಸೈಟ್
ఇంటిగ్రేటెడ్ పెస్ట్ మేనేజ్‌మెంట్ (ఐపిఎం),ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ (ಐಪಿಎಂ)
ఇపోమోయా,ಇಪೋಮಿಯಾ
ఇరిడేసి,ಇರಿಡೇಸಿ
ఐరిస్,ಐರಿಸ್
ఐరన్ ఫోర్టిఫైడ్ రైస్,ಕಬ್ಬಿಣದ ಬಲವರ್ಧಿತ ಅಕ್ಕಿ
ఐరన్ పోర్ఫిరిన్,ಕಬ್ಬಿಣದ ಪೊರ್ಫಿರಿನ್
ఐరన్ స్క్రాప్,ಕಬ್ಬಿಣದ ಸ್ಕ್ರ್ಯಾಪ್
రేడియేటెడ్ సెల్,ವಿಕಿರಣಶೀಲ ಕೋಶ
వికిరణం,ವಿಕಿರಣ
సక్రమంగా,ಅಕ್ರಮವಾದ
సక్రమంగా లేని పువ్వు,ಅನಿಯಮಿತ ಹೂವು
కోలుకోలేని దూరం,ಬದಲಾಯಿಸಲಾಗದ ದೂರ
ఇంటర్నేషనల్ రైస్ రీసెర్చ్ ఇన్స్టిట్యూట్,ಅಂತರರಾಷ್ಟ್ರೀಯ ಅಕ್ಕಿ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
చికాకు,ಕಿರಿಕಿರಿಯುಂಟುಮಾಡುವ
ఇస్చియం,ಇಯೂಷಿಯಂ
ఇస్చియం,ಇಯೂಷಿಯಂ
లాంగర్‌హాన్స్ ద్వీపాలు,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್‌ನ ದ್ವೀಪಗಳು
ఐసోగ్గ్లుటినిన్,ಐಸೊಗ್ಲುಟಿನ್
ఐసోబిలేటరల్ ఆకు,ಐಸೋಬಿಲಾಟರಲ್ ಎಲೆ
ఐసోగామి,ಐಸೊಗಾಮಿ
ఐసోగ్రాఫ్ట్,ಸಮನಿತ್ಯ
వివిక్త,ಪ್ರತ್ಯೇಕವಾದ
వివిక్త క్లోరోప్లాస్ట్,ಪ್ರತ್ಯೇಕ ಕ್ಲೋರೊಪ್ಲ್ಯಾಸ್ಟ್
వివిక్త కణజాలం,ಪ್ರತ್ಯೇಕವಾದ ಅಂಗಾಂಶ
విడిగా ఉంచడం,ಪ್ರತ್ಯೇಕತೆ
ఐసోమెరోస్,ಒಂದೇ
ఐసోపీక్నిక్ సెంట్రిఫ్యూగేషన్,ಐಸೊಪಿಕ್ನಿಕ್ ಕೇಂದ್ರೀಕರಣ
ఐసోటోనిక్,ಐಸೊಪ್ರೀಸಿಕ್
ఐసోటోప్,ಐಸೋಟೋಪ್
ఐసోట్రోపిక్,ಐಸಲ್ಪ್ರಿಯನ
ఐసోట్రోపిక్,ಐಸಲ್ಪ್ರಿಯನ
ఐసోట్రోపిక్ బ్యాండ్,ಐಸಿಕೋಟ್ರಿಯನ
ఇస్త్ముస్,ರಕ್ತಸಂಬಂಧ
ఇటాయ్-ఇటై వ్యాధి,ಇಟೈ-ಇಟೈ ರೋಗ
Iuds (మందులు),ಐಯುಡಿಗಳು (ated ಷಧೀಯ)
Udపిరితిత్తులు లేని),ಐಯುಡಿಗಳು (anded ಷಧೀಯವಲ್ಲದ)
జాసిద్,ಜಲಾರತಿ
జట్రోఫా,ಜತ್ರೋಫೆ
కామెర్లు,ಕಾಮಾಲೆ
దవడ,ದವಡೆ
దవడ లేని సకశేరుకం,ದವಡೆಯಿಲ್ಲದ ಕಶೇರುಕ
జెజునమ్,ಪ್ರಾಚೀನ
జెల్లీ ఫిష్,ಜೆಲ್ಲಿ ಮೀನು
H ుమ్ సాగు,ಜಮ್ ಕೃಷಿ
ఉమ్మడి అటవీ నిర్వహణ,ಜಂಟಿ ಅರಣ್ಯ ನಿರ್ವಹಣೆ
జాయింటెడ్ ఎక్సోస్కెలిటన్,ಎಕ್ಸೋಸ್ಕೆಲಿಟನ್
గండికసిర,ಅಡ್ಡಿ
జంక్ DNA,ಜಲ್ಲಿಕ
జురాసిక్ కాలం,ಜುರಾಸಿಕ್ ಅವಧಿ
జనపనార సాంకేతికత,ಸೆಣಂಗ ತಂತ್ರಜ್ಞಾನ
బాల్య హార్మోన్,ಬಾಲಕಿಯ
బాల్య దశ,ಬಾಲಕಿಯ ಹಂತ
Juxtaglomeralural ఉపకరణం,ಜಸ್ಟ್‌ಗ್ಲೊಮೆರುಲರ್ ಉಪಕರಣ
కల్బాసు,ಕಲ್ಬಾಸು
కాలే,ಕಾಲ್ನಡಸು
కల్మెగ్,ಕಸ
కనమైసిన్,ಕನ್ನಡಿಗೆ
కార్యోగామి,ಕಟೋಗಮಿ
కార్యోటైప్,ಬಾವ್ಯ
కార్యోటైపింగ్,ಬಾಳಿಕೆ
కౌటియా,ಕಟಿಯಾ
కీల్,ಕುಣಿದು
కీల్,ಕುಣಿದು
కెరాటినైజ్డ్ స్కిన్ సెల్,ಕೆರಟಿನೈಸ್ಡ್ ಚರ್ಮದ ಕೋಶ
కెటోగ్లుటారిక్ ఆమ్లం,ಕೆಟೊಗ್ಲುಟರಿಕ್ ಆಮ್ಲ
కీటోన్,ಕೆಟೋನ್
కీటోన్ గ్రూప్,ಕೀಟೋನ್ ಗುಂಪು
కెటోనురియా,ಕೀಲು
కీ,ಕೀಲಿ
కీస్టోన్ జాతులు,ಕೀಸ್ಟೋನ್ ಪ್ರಭೇದಗಳು
ఖైర్,ಖೈರ್
ఖేసరి,ಖೆಸಾರಿ
కిడ్నీ డయాలసిస్,ಮೂತ್ರಪಿಂಡ
గతి శక్తి,ಚಲನ ಶಕ್ತಿ
కైనెటిన్,ಧನ
కైనెటోచోర్,ಧನಸಹಾಯ
కింగ్ పీత,ಕಿಂಗ್ ಏಡಿ
రాజ్యం,ರಾಜ್ಯ
లకుముకిపిట్ట,ಕಿಂಗ್‌ಫಿಶುಗ
గినోప్లాజమ్,ರಕ್ತಸಂಬಂಧ
వంటగది వ్యర్థాలు,ಅಡಿಗೆಮನೆ
క్లైన్ఫెల్టర్స్ సిండ్రోమ్,ಕ್ಲೈನ್‌ಫೆಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
మోకాలి,ಮೊಣಕಾಲು
క్రాంజ్ అనాటమీ,ಕ್ರಾಂಜ್ ಅಂಗರಚನಾಶಾಸ್ತ್ರ
క్రెబ్ యొక్క చక్రం,ಕ್ರೆಬ್‌ನ ಚಕ್ರ
లాబియా మజోరా,ಯೋನಿಯ ಮಜೊರಾ
లాబియా మినోరా,ಯೋನಿಯ ಮಿನಾರ
లేబియల్ పాల్ప్,ಒಂದು ಬಗೆಯ ಪಾಲು
లేబుల్,ಹದಗೆಟ್ಟ
లాబియం,ಪಟ
లాబ్లాబ్,ಕಸಾಯಿಖಾನೆ
లాబ్రమ్,ಪಂಥದ
చిక్కైన,ಚಕ್ರವ್ಯೂಹ
లక్ష,ಪಟ
లాక్ ఒపెరాన్,ಚಾಚು
లాసిఫెర్,ಚಾಚು
చనుబాలివ్వడం,ಪಾದಚಾರಿ
చనుబాలివ్వడం అమెనోరియా,ಹಾಲುಚಲ
లాక్టాట్రోఫ్,ಸಣ್ಣ
లాక్టోబాసిల్లస్,ಭೂಮಾಲನ
లాక్టోస్ జీవక్రియ ఎంజైమ్,ಲ್ಯಾಕ್ಟೋಸ್ ಚಯಾಪಚಯ ಕಿಣ್ವ
లాక్టోస్,ಕ್ಷೀರ
లాక్టూకా సాటివా,ಲ್ಯಾಕ್ಟೂಸ್ ಸಟಿವಾ
లాకునా,ಲಗತ್ತಿನ
ప్రకృతి నిచ్చెన,ಪ್ರಕೃತಿಯ ಏಣ
లాగింగ్ స్ట్రాండ్,ಹಿಂದುಳಿಯುವ ಎಳ
లామెల్లా,ಹಾಳಾದ
లామెల్లిడెన్స్,ಲಮೆಲಿಡನ್ಸ್
లామియాసి,ಲಂಬ
లామియల్స్,ಹಾಳತೋಲನ
లామినా ప్రొప్రియా,ಲಾಮಿನ
లామినా,ಹಾಳಾದ
లామినారియా,ಹಾಳಾದ
దీపం బ్రష్ క్రోమోజోమ్,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
లాన్సోలేట్,ಉಗುರು
ల్యాండ్ ప్లాంట్,ಭೂ ಸಸ್ಯ
ల్యాండ్స్ నత్త,ಲ್ಯಾಂಡ್ಸ್ ಬಸವನ
లాంటానా కమారా,ಲಾಂಟಾನಾ ಕ್ಯಾಮರಾ
లాపరోస్కోప్,ಉದರಮಾನದರ್ಶಕ
లాపార్టియా,ಲೇಪನ
లోపం రేటు,ಕಳೆದುಹೋಗುವ ದರ
లార్క్స్పూర్,ಹಳ್ಳ
లార్వా మరణాలు,ಲಾರ್ವಾ ಮರಣ
లారింగోఫారింక్స్,ಲಾರಿಂಗೋಫಾರ್ನೆಕ್ಸ್
