Hindi,English
शिखरन कुंडली,Peaking coil
पीअर संदेशाचार,Pear protocol
पेडस्टल ऊँचाई,Pedestal height
पेंटियम,Pentium
"समस्तर, पीअर",Peer to peer
प्रतिशत नियमन,Percent regulation
प्रतिशत ऊर्मिका,Percentage ripple
निकटतम बिंदु,Perigee
आवर्तकाल,Period
आवर्तकाल मापन,Period measurement
आवर्ती तरंग रूप,Periodic waveform
उपांत युक्तियाँ,Peripherals
स्थायी चुंबक,Permanent magnet
पारगम्यता,Permeability
परावैद्युतांक,Permittivity
निर्वात परावैद्युतांक,Permittivity of free space
परपलेक्स काँच,Perplex glass
दृष्टि निर्बंध,Persistence of vision
पश्चदीप्ति स्क्रीन,Persistence screen
P-काँच,P-glass
कला अस्पष्टता,Phase ambiguity
कला कोण,Phase angle
कला परिवर्तन अभिलेखन,Phase change recording
कला तुलनित्र,Phase comparator
कला संशोधक,Phase corrector
फेज धारा,Phase current
कला संसूचक,Phase detector
कला विचलन स्थिरांक,Phase deviation
कला विविक्तिकरण विधि,Phase discriminator method
कला विकृति,Phase distortion
कला कूटलेखन,Phase encoding
कला समकारक,Phase equalizer
कला-व्युत्क्रमी परिपथ,Phase inverter circuit
कला पाशित,Phase locked
कला उपांत,Phase margin
कला उपांत,Phase margin
कला मापन,Phase measurement
कला मॉडुलन,Phase modulation
कला आलेख,Phase plot
कला विस्थाप गुणांक,Phase shift coefficient
कला विस्थाप दोलित्र,Phase shift oscillator
कला विपाटक,Phase splitter
कला विपाटन परिपथ,Phase splitting circuit
कला-भूतल युग्मन,Phase to ground coupling
कला-कला युग्मन,Phase to phase coupling
कला वेग,Phase velocity
कला समंजन,Phasing
फेजर,Phasor
फेजर आरेख,Phasor diagram
फोन संयोजक,Phone connector
फोनोग्राफ,Phonograph
फोनॉन,Phonon
फॉस्फर,Phosphor
स्कुरदीप्ति,Phosphorescence
प्रकाशित कैथोड,Photo cathode
फोटो डायोड,Photo diode
फोटोडायोड संसूचक,Photo diode detector
प्रकाश उत्सर्जक संवेदक,Photo emissive sensor
प्रकाशिक उत्तेजन,Photo excitation
प्रकाश अवरोध,Photo resist
फोटो एस.सी.आर.,Photo SCR (silicon control rectifier)
प्रकाश-वोल्टीय प्रभाव,Photo voltaic effect
प्रकाश-चालकीय सेल,Photoconductive cell
प्रकाशीय चालक,Photoconductor
प्रकाश युग्मक,Photo coupler
फोटोडायोड,Photodiode
फोटोड्यू डायोड,Photoduo diode
प्रकाश-विद्युत प्रभाव,Photo-electric effect
प्रकाश-विद्युत उत्पाद,Photo-electric yield
प्रकाशिक उत्तेजन,Photo-excitation
फोटोग्राफीय मास्क संविरचना,Photographic mask fabrication
फोटोग्राफीय अभिलेख,Photographic recording
प्रकाशित आयनन,Photo-ionisation
"प्रकाश अश्मलेखन, फोटोलिथोग्राफी",Photolithography
प्रकाश संदीप्ति,Photoluminescence
प्रकाश इलेक्ट्रॉन संवर्धक,Photomultiplier
फोटान,Photon
भौतिक पता,Physical address
भौतिक नियतांक सारणी,Physical constant table
भौतिकी स्मृति,Physical memory
पाइ-क्षीणक,Pi-attenuator
पिको फैराड (-),Pico-farad (10-12)
"चित्र अल्पांश, चित्र अवयव (पिक्सल)",Picture element (pixel)
चित्र सूचना,Picture information
चित्र संकेत,Picture signal
पिक्चर ट्यूब,Picture tube
खंडशः रैखिक निदर्श,Piece wire linear model
खंडशः रैखिक सन्निकरन,Piecewise-linear approximation
खंडशः रैखिक परिपथ,Piecewise-linear circuit
पियर्स क्रिस्टल दोलित्र,Pierce crystal oscillator
दाब-विद्युत प्रभाव,Piezo electric effect
"पृष्ठारोहन कार्ड, पिग्गी बैक कार्ड",Piggy back card
पाइलट वाहक तंत्र,Pilot carrier system
पिन,Pin
पिन कुशन विरूपण,Pin cushion distortion
पिन डायोड,PIN diode
पिन भरण,Pin feed
पिन-आरेख,Pin out diagram
पिन-फोटोडायोड,PIN photodiode
संकुचन वोल्टता,Pinch off voltage
संकुचन रोलर,Pinch roller
संकुचन वोल्टता,Pinch-off voltage
पिंग-पौंग बफर,Ping-pong buffer
गुलाबी रव,Pink noise
P-नैज-n-डायोड,P-intrinsic-N (PIN)diode
संपत्कियन,Pipe lining
तारत्व,Pitch
तारत्व गुणक,Pitch factor
पिक्सेल,Pixel
समतलीय डायोड,Planar diode
समतलीय प्रौद्योगिकी,Planar technology
समतलीय ट्रांजिस्टर,Planar transistor
